     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3952929148E-02    0.5233790657E-02    0.1931311493E-03    0.3397268514E-02
    0.3000000000E+01    0.1148532461E-01    0.1516732117E-01    0.5612897215E-03    0.9846717328E-02
    0.5000000000E+01    0.1856134024E-01    0.2444964954E-01    0.9073300803E-03    0.1587532314E-01
    0.7000000000E+01    0.2522502087E-01    0.3314528628E-01    0.1233391886E-02    0.2152471643E-01
    0.9000000000E+01    0.3151471837E-01    0.4131041526E-01    0.1541337583E-02    0.2683115815E-01
    0.1100000000E+02    0.3746399200E-01    0.4899419897E-01    0.1832796315E-02    0.3182638110E-01
    0.1300000000E+02    0.4310234277E-01    0.5623984550E-01    0.2109199729E-02    0.3653827765E-01
    0.1500000000E+02    0.4845581654E-01    0.6308548641E-01    0.2371811381E-02    0.4099146573E-01
    0.1700000000E+02    0.5354750241E-01    0.6956490365E-01    0.2621751021E-02    0.4520775742E-01
    0.1900000000E+02    0.5839794687E-01    0.7570813479E-01    0.2860014779E-02    0.4920654922E-01
    0.2100000000E+02    0.6302550012E-01    0.8154197988E-01    0.3087492029E-02    0.5300514881E-01
    0.2300000000E+02    0.6744660691E-01    0.8709042793E-01    0.3304979557E-02    0.5661905015E-01
    0.2500000000E+02    0.7167605215E-01    0.9237501769E-01    0.3513193522E-02    0.6006216602E-01
    0.2700000000E+02    0.7572716935E-01    0.9741514406E-01    0.3712779593E-02    0.6334702574E-01
    0.2900000000E+02    0.7961201808E-01    0.1022283197E+00    0.3904321598E-02    0.6648494380E-01
    0.3100000000E+02    0.8334153597E-01    0.1068303989E+00    0.4088348909E-02    0.6948616443E-01
    0.3300000000E+02    0.8692566920E-01    0.1112357707E+00    0.4265342792E-02    0.7235998585E-01
    0.3500000000E+02    0.9037348505E-01    0.1154575248E+00    0.4435741884E-02    0.7511486772E-01
    0.3700000000E+02    0.9369326937E-01    0.1195075962E+00    0.4599946923E-02    0.7775852407E-01
    0.3900000000E+02    0.9689261117E-01    0.1233968903E+00    0.4758324870E-02    0.8029800424E-01
    0.4100000000E+02    0.9997847639E-01    0.1271353922E+00    0.4911212484E-02    0.8273976341E-01
    0.4300000000E+02    0.1029572724E+00    0.1307322627E+00    0.5058919459E-02    0.8508972429E-01
    0.4500000000E+02    0.1058349043E+00    0.1341959219E+00    0.5201731167E-02    0.8735333134E-01
    0.4700000000E+02    0.1086168252E+00    0.1375341229E+00    0.5339911074E-02    0.8953559839E-01
    0.4900000000E+02    0.1113080794E+00    0.1407540176E+00    0.5473702867E-02    0.9164115071E-01
    0.1000000000E+02    0.3452997688E-01    0.4520964632E-01    0.1689034085E-02    0.2936584585E-01
    0.3000000000E+02    0.8149554991E-01    0.1045548148E+00    0.3997243452E-02    0.6800203932E-01
    0.5000000000E+02    0.1126211807E+00    0.1423216849E+00    0.5539024432E-02    0.9266650724E-01
    0.7000000000E+02    0.1350950951E+00    0.1688285388E+00    0.6662009742E-02    0.1100289187E+00
    0.9000000000E+02    0.1522104678E+00    0.1886642502E+00    0.7525191487E-02    0.1230586041E+00
    0.1100000000E+03    0.1657259086E+00    0.2041928422E+00    0.8213415563E-02    0.1332868103E+00
    0.1300000000E+03    0.1766827353E+00    0.2167623227E+00    0.8776926957E-02    0.1415875481E+00
    0.1500000000E+03    0.1857446762E+00    0.2272009060E+00    0.9247774334E-02    0.1484983328E+00
    0.1700000000E+03    0.1933586229E+00    0.2360474391E+00    0.9647561264E-02    0.1543692137E+00
    0.1900000000E+03    0.1998384373E+00    0.2436687769E+00    0.9991483029E-02    0.1594387349E+00
    0.2100000000E+03    0.2054120415E+00    0.2503240557E+00    0.1029059337E-01    0.1638755544E+00
    0.2300000000E+03    0.2102494953E+00    0.2562019957E+00    0.1055315564E-01    0.1678026127E+00
    0.2500000000E+03    0.2144805628E+00    0.2614436125E+00    0.1078548824E-01    0.1713118567E+00
    0.2700000000E+03    0.2182061476E+00    0.2661566122E+00    0.1099251495E-01    0.1744735769E+00
    0.2900000000E+03    0.2215059867E+00    0.2704248302E+00    0.1117813554E-01    0.1773425337E+00
    0.3100000000E+03    0.2244439766E+00    0.2743146076E+00    0.1134548238E-01    0.1799620979E+00
    0.3300000000E+03    0.2270719490E+00    0.2778792082E+00    0.1149710254E-01    0.1823671207E+00
    0.3500000000E+03    0.2294324046E+00    0.2811619491E+00    0.1163508969E-01    0.1845859690E+00
    0.3700000000E+03    0.2315605292E+00    0.2841984646E+00    0.1176118156E-01    0.1866419980E+00
    0.3900000000E+03    0.2334857046E+00    0.2870183713E+00    0.1187683297E-01    0.1885546343E+00
    0.4100000000E+03    0.2352326579E+00    0.2896465136E+00    0.1198327148E-01    0.1903401880E+00
    0.4300000000E+03    0.2368223460E+00    0.2921039087E+00    0.1208154027E-01    0.1920124672E+00
    0.4500000000E+03    0.2382726455E+00    0.2944084725E+00    0.1217253158E-01    0.1935832519E+00
    0.4700000000E+03    0.2395988961E+00    0.2965755845E+00    0.1225701318E-01    0.1950626625E+00
    0.4900000000E+03    0.2408143319E+00    0.2986185321E+00    0.1233564928E-01    0.1964594488E+00
    0.1000000000E+03    0.1593415354E+00    0.1968665776E+00    0.7887475592E-02    0.1284578417E+00
    0.3000000000E+03    0.2230167267E+00    0.2724134303E+00    0.1126392201E-01    0.1786811391E+00
    0.5000000000E+03    0.2413841410E+00    0.2995971127E+00    0.1237295877E-01    0.1971292753E+00
    0.7000000000E+03    0.2490777876E+00    0.3147948862E+00    0.1291932539E-01    0.2076035079E+00
    0.9000000000E+03    0.2527859331E+00    0.3248625612E+00    0.1324275033E-01    0.2146316045E+00
    0.1100000000E+04    0.2546633107E+00    0.3321711787E+00    0.1345650308E-01    0.2197909994E+00
    0.1300000000E+04    0.2555919826E+00    0.3377915991E+00    0.1360875029E-01    0.2237986449E+00
    0.1500000000E+04    0.2559895113E+00    0.3422889690E+00    0.1372327871E-01    0.2270350541E+00
    0.1700000000E+04    0.2560740164E+00    0.3459939813E+00    0.1381311053E-01    0.2297240306E+00
    0.1900000000E+04    0.2559678111E+00    0.3491149672E+00    0.1388593763E-01    0.2320072387E+00
    0.2100000000E+04    0.2557432238E+00    0.3517906730E+00    0.1394657776E-01    0.2339794446E+00
    0.2300000000E+04    0.2554447986E+00    0.3541176030E+00    0.1399819297E-01    0.2357068382E+00
    0.2500000000E+04    0.2551008430E+00    0.3561652639E+00    0.1404293963E-01    0.2372372810E+00
    0.2700000000E+04    0.2547297853E+00    0.3579851743E+00    0.1408233609E-01    0.2386063817E+00
    0.2900000000E+04    0.2543438412E+00    0.3596164476E+00    0.1411748086E-01    0.2398412721E+00
    0.3100000000E+04    0.2539512112E+00    0.3610893910E+00    0.1414918755E-01    0.2409630476E+00
    0.3300000000E+04    0.2535574414E+00    0.3624279037E+00    0.1417807110E-01    0.2419883986E+00
    0.3500000000E+04    0.2531662897E+00    0.3636511215E+00    0.1420460477E-01    0.2429307318E+00
    0.3700000000E+04    0.2527802908E+00    0.3647745730E+00    0.1422915858E-01    0.2438009600E+00
    0.3900000000E+04    0.2524011315E+00    0.3658110099E+00    0.1425202599E-01    0.2446080716E+00
    0.4100000000E+04    0.2520299058E+00    0.3667710147E+00    0.1427344275E-01    0.2453595474E+00
    0.4300000000E+04    0.2516672895E+00    0.3676634533E+00    0.1429360044E-01    0.2460616726E+00
    0.4500000000E+04    0.2513136626E+00    0.3684958177E+00    0.1431265642E-01    0.2467197730E+00
    0.4700000000E+04    0.2509691952E+00    0.3692744876E+00    0.1433074119E-01    0.2473383957E+00
    0.4900000000E+04    0.2506339088E+00    0.3700049347E+00    0.1434796392E-01    0.2479214510E+00
    0.1000000000E+04    0.2538823291E+00    0.3287778315E+00    0.1335949282E-01    0.2173887956E+00
    0.3000000000E+04    0.2541479651E+00    0.3603710889E+00    0.1413372165E-01    0.2404151679E+00
    0.5000000000E+04    0.2504696857E+00    0.3703535762E+00    0.1435628137E-01    0.2482007162E+00
    0.7000000000E+04    0.2476204584E+00    0.3756623045E+00    0.1449369166E-01    0.2525431876E+00
    0.9000000000E+04    0.2454256674E+00    0.3790646100E+00    0.1459799135E-01    0.2554382268E+00
    0.1100000000E+05    0.2436783222E+00    0.3814730739E+00    0.1468415802E-01    0.2575596830E+00
    0.1300000000E+05    0.2422449164E+00    0.3832876592E+00    0.1475853726E-01    0.2592086989E+00
    0.1500000000E+05    0.2410402959E+00    0.3847147046E+00    0.1482446339E-01    0.2605433045E+00
    0.1700000000E+05    0.2400081768E+00    0.3858727312E+00    0.1488394070E-01    0.2616556802E+00
    0.1900000000E+05    0.2391098930E+00    0.3868352397E+00    0.1493828746E-01    0.2626038065E+00
    0.2100000000E+05    0.2383179473E+00    0.3876505150E+00    0.1498842757E-01    0.2634262783E+00
    0.2300000000E+05    0.2376121948E+00    0.3883517371E+00    0.1503503948E-01    0.2641499475E+00
    0.2500000000E+05    0.2369774972E+00    0.3889625454E+00    0.1507863939E-01    0.2647941710E+00
    0.2700000000E+05    0.2364022268E+00    0.3895002900E+00    0.1511963124E-01    0.2653733152E+00
    0.2900000000E+05    0.2358772832E+00    0.3899780254E+00    0.1515833826E-01    0.2658983059E+00
    0.3100000000E+05    0.2353954254E+00    0.3904057838E+00    0.1519502391E-01    0.2663776258E+00
    0.3300000000E+05    0.2349508085E+00    0.3907914159E+00    0.1522990631E-01    0.2668179792E+00
    0.3500000000E+05    0.2345386542E+00    0.3911411630E+00    0.1526316844E-01    0.2672247471E+00
    0.3700000000E+05    0.2341550115E+00    0.3914600564E+00    0.1529496549E-01    0.2676023073E+00
    0.3900000000E+05    0.2337965802E+00    0.3917522020E+00    0.1532543045E-01    0.2679542648E+00
    0.4100000000E+05    0.2334605787E+00    0.3920209873E+00    0.1535467825E-01    0.2682836196E+00
    0.4300000000E+05    0.2331446428E+00    0.3922692344E+00    0.1538280897E-01    0.2685928925E+00
    0.4500000000E+05    0.2328467481E+00    0.3924993157E+00    0.1540991038E-01    0.2688842201E+00
    0.4700000000E+05    0.2325651493E+00    0.3927132412E+00    0.1543605992E-01    0.2691594271E+00
    0.4900000000E+05    0.2322983322E+00    0.3929127266E+00    0.1546132632E-01    0.2694200836E+00
    0.1000000000E+05    0.2445058420E+00    0.3803615124E+00    0.1464284102E-01    0.2565720070E+00
    0.3000000000E+05    0.2356313622E+00    0.3901976177E+00    0.1517691919E-01    0.2661432201E+00
    0.5000000000E+05    0.2321700472E+00    0.3930075232E+00    0.1547364774E-01    0.2695453874E+00
    0.7000000000E+05    0.2301332209E+00    0.3944140350E+00    0.1568564201E-01    0.2715388016E+00
    0.9000000000E+05    0.2287285830E+00    0.3952722488E+00    0.1585197517E-01    0.2729275978E+00
    0.1100000000E+06    0.2276729999E+00    0.3958537420E+00    0.1598938266E-01    0.2739863227E+00
    0.1300000000E+06    0.2268355866E+00    0.3962743206E+00    0.1610670162E-01    0.2748393069E+00
    0.1500000000E+06    0.2261460004E+00    0.3965924030E+00    0.1620920380E-01    0.2755526890E+00
    0.1700000000E+06    0.2255624501E+00    0.3968408978E+00    0.1630030047E-01    0.2761655702E+00
    0.1900000000E+06    0.2250582557E+00    0.3970398595E+00    0.1638233204E-01    0.2767028676E+00
    0.2100000000E+06    0.2246154346E+00    0.3972022517E+00    0.1645697700E-01    0.2771813783E+00
    0.2300000000E+06    0.2242213401E+00    0.3973368495E+00    0.1652548174E-01    0.2776129316E+00
    0.2500000000E+06    0.2238667688E+00    0.3974498159E+00    0.1658879813E-01    0.2780061556E+00
    0.2700000000E+06    0.2235448321E+00    0.3975456130E+00    0.1664767016E-01    0.2783675270E+00
    0.2900000000E+06    0.2232502509E+00    0.3976275544E+00    0.1670269078E-01    0.2787020253E+00
    0.3100000000E+06    0.2229788978E+00    0.3976981542E+00    0.1675434041E-01    0.2790135578E+00
    0.3300000000E+06    0.2227274897E+00    0.3977593555E+00    0.1680301394E-01    0.2793052442E+00
    0.3500000000E+06    0.2224933758E+00    0.3978126848E+00    0.1684903998E-01    0.2795796135E+00
    0.3700000000E+06    0.2222743871E+00    0.3978593578E+00    0.1689269504E-01    0.2798387429E+00
    0.3900000000E+06    0.2220687285E+00    0.3979003554E+00    0.1693421402E-01    0.2800843591E+00
    0.4100000000E+06    0.2218748985E+00    0.3979364775E+00    0.1697379825E-01    0.2803179120E+00
    0.4300000000E+06    0.2216916296E+00    0.3979683832E+00    0.1701162157E-01    0.2805406307E+00
    0.4500000000E+06    0.2215178428E+00    0.3979966202E+00    0.1704783521E-01    0.2807535659E+00
    0.4700000000E+06    0.2213526125E+00    0.3980216475E+00    0.1708257155E-01    0.2809576226E+00
    0.4900000000E+06    0.2211951390E+00    0.3980438528E+00    0.1711594710E-01    0.2811535857E+00
    0.1000000000E+06    0.2281673604E+00    0.3955883878E+00    0.1592362808E-01    0.2734884935E+00
    0.3000000000E+06    0.2231118930E+00    0.3976641393E+00    0.1672891054E-01    0.2788604515E+00
    0.5000000000E+06    0.2211190904E+00    0.3980540020E+00    0.1713215729E-01    0.2812487497E+00
    0.7000000000E+06    0.2198760240E+00    0.3981676799E+00    0.1740472544E-01    0.2828555848E+00
    0.9000000000E+06    0.2189676877E+00    0.3981909954E+00    0.1761095610E-01    0.2840949154E+00
    0.1100000000E+07    0.2182476880E+00    0.3981765387E+00    0.1777680087E-01    0.2851186771E+00
    0.1300000000E+07    0.2176480822E+00    0.3981443617E+00    0.1791540074E-01    0.2859997806E+00
    0.1500000000E+07    0.2171319834E+00    0.3981034806E+00    0.1803435332E-01    0.2867789677E+00
    0.1700000000E+07    0.2166771944E+00    0.3980583910E+00    0.1813845552E-01    0.2874813842E+00
    0.1900000000E+07    0.2162693436E+00    0.3980114915E+00    0.1823093323E-01    0.2881236820E+00
    0.2100000000E+07    0.2158986021E+00    0.3979641195E+00    0.1831406152E-01    0.2887174830E+00
    0.2300000000E+07    0.2155579551E+00    0.3979170396E+00    0.1838950579E-01    0.2892712360E+00
    0.2500000000E+07    0.2152422222E+00    0.3978706917E+00    0.1845852216E-01    0.2897912862E+00
    0.2700000000E+07    0.2149474694E+00    0.3978253252E+00    0.1852208173E-01    0.2902825274E+00
    0.2900000000E+07    0.2146706386E+00    0.3977810747E+00    0.1858095084E-01    0.2907488187E+00
    0.3100000000E+07    0.2144093054E+00    0.3977380039E+00    0.1863574502E-01    0.2911932604E+00
    0.3300000000E+07    0.2141615147E+00    0.3976961331E+00    0.1868696612E-01    0.2916183840E+00
    0.3500000000E+07    0.2139256669E+00    0.3976554550E+00    0.1873502875E-01    0.2920262847E+00
    0.3700000000E+07    0.2137004360E+00    0.3976159458E+00    0.1878027941E-01    0.2924187185E+00
    0.3900000000E+07    0.2134847106E+00    0.3975775716E+00    0.1882301063E-01    0.2927971723E+00
    0.4100000000E+07    0.2132775493E+00    0.3975402929E+00    0.1886347167E-01    0.2931629177E+00
    0.4300000000E+07    0.2130781480E+00    0.3975040671E+00    0.1890187661E-01    0.2935170509E+00
    0.4500000000E+07    0.2128858139E+00    0.3974688509E+00    0.1893841073E-01    0.2938605246E+00
    0.4700000000E+07    0.2126999459E+00    0.3974346007E+00    0.1897323541E-01    0.2941941722E+00
    0.4900000000E+07    0.2125200188E+00    0.3974012741E+00    0.1900649211E-01    0.2945187276E+00
    0.1000000000E+07    0.2185894285E+00    0.3981868478E+00    0.1769792540E-01    0.2846281221E+00
    0.3000000000E+07    0.2145381665E+00    0.3977593898E+00    0.1860882362E-01    0.2909736010E+00
    0.5000000000E+07    0.2124321367E+00    0.3973849443E+00    0.1902257200E-01    0.2946778017E+00
    0.7000000000E+07    0.2108987652E+00    0.3970978301E+00    0.1928560524E-01    0.2975069544E+00
    0.9000000000E+07    0.2096539557E+00    0.3968674401E+00    0.1947482490E-01    0.2998689138E+00
    0.1100000000E+08    0.2085871164E+00    0.3966757641E+00    0.1962025454E-01    0.3019317621E+00
    0.1300000000E+08    0.2076427705E+00    0.3965120474E+00    0.1973675543E-01    0.3037831299E+00
    0.1500000000E+08    0.2067887878E+00    0.3963694416E+00    0.1983276746E-01    0.3054752475E+00
    0.1700000000E+08    0.2060047325E+00    0.3962433340E+00    0.1991354008E-01    0.3070420920E+00
    0.1900000000E+08    0.2052767184E+00    0.3961304740E+00    0.1998255768E-01    0.3085071794E+00
    0.2100000000E+08    0.2045948323E+00    0.3960284857E+00    0.2004224915E-01    0.3098875562E+00
    0.2300000000E+08    0.2039517224E+00    0.3959355802E+00    0.2009437358E-01    0.3111960312E+00
    0.2500000000E+08    0.2033417674E+00    0.3958503767E+00    0.2014024481E-01    0.3124425089E+00
    0.2700000000E+08    0.2027605611E+00    0.3957717871E+00    0.2018086920E-01    0.3136348304E+00
    0.2900000000E+08    0.2022045776E+00    0.3956989387E+00    0.2021703411E-01    0.3147793257E+00
    0.3100000000E+08    0.2016709456E+00    0.3956311208E+00    0.2024936671E-01    0.3158811899E+00
    0.3300000000E+08    0.2011572917E+00    0.3955677468E+00    0.2027837436E-01    0.3169447477E+00
    0.3500000000E+08    0.2006616284E+00    0.3955083271E+00    0.2030447304E-01    0.3179736439E+00
    0.3700000000E+08    0.2001822725E+00    0.3954524485E+00    0.2032800788E-01    0.3189709834E+00
    0.3900000000E+08    0.1997177843E+00    0.3953997591E+00    0.2034926822E-01    0.3199394362E+00
    0.4100000000E+08    0.1992669213E+00    0.3953499571E+00    0.2036849890E-01    0.3208813179E+00
    0.4300000000E+08    0.1988286026E+00    0.3953027813E+00    0.2038590885E-01    0.3217986521E+00
    0.4500000000E+08    0.1984018814E+00    0.3952580043E+00    0.2040167767E-01    0.3226932190E+00
    0.4700000000E+08    0.1979859229E+00    0.3952154270E+00    0.2041596086E-01    0.3235665944E+00
    0.4900000000E+08    0.1975799866E+00    0.3951748737E+00    0.2042889383E-01    0.3244201811E+00
    0.1000000000E+08    0.2091025188E+00    0.3967675546E+00    0.1955187470E-01    0.3009311087E+00
