     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2354878063E-02    0.1036838498E-02    0.3835582614E-03    0.1514356998E-01
    0.3000000000E+01    0.6753819558E-02    0.2951616842E-02    0.1100598178E-02    0.4312079263E-01
    0.5000000000E+01    0.1079037623E-01    0.4680667164E-02    0.1759294724E-02    0.6839751855E-01
    0.7000000000E+01    0.1451639539E-01    0.6250171785E-02    0.2368037367E-02    0.9135385604E-01
    0.9000000000E+01    0.1797412125E-01    0.7681593393E-02    0.2933656278E-02    0.1123014474E+00
    0.1100000000E+02    0.2119830872E-01    0.8992693837E-02    0.3461766224E-02    0.1314982413E+00
    0.1300000000E+02    0.2421780514E-01    0.1019829986E-01    0.3957023804E-02    0.1491595970E+00
    0.1500000000E+02    0.2705674945E-01    0.1131088617E-01    0.4423322399E-02    0.1654667405E+00
    0.1700000000E+02    0.2973549222E-01    0.1234102484E-01    0.4863941667E-02    0.1805732827E+00
    0.1900000000E+02    0.3227130914E-01    0.1329773528E-01    0.5281663444E-02    0.1946102964E+00
    0.2100000000E+02    0.3467896003E-01    0.1418875981E-01    0.5678862498E-02    0.2076903138E+00
    0.2300000000E+02    0.3697113075E-01    0.1502078235E-01    0.6057578247E-02    0.2199104998E+00
    0.2500000000E+02    0.3915878562E-01    0.1579960377E-01    0.6419571930E-02    0.2313551961E+00
    0.2700000000E+02    0.4125145078E-01    0.1653028340E-01    0.6766372535E-02    0.2420979747E+00
    0.2900000000E+02    0.4325744349E-01    0.1721725410E-01    0.7099313974E-02    0.2522033087E+00
    0.3100000000E+02    0.4518405929E-01    0.1786441665E-01    0.7419565383E-02    0.2617279411E+00
    0.3300000000E+02    0.4703772542E-01    0.1847521742E-01    0.7728155971E-02    0.2707220136E+00
    0.3500000000E+02    0.4882412765E-01    0.1905271292E-01    0.8025995532E-02    0.2792300025E+00
    0.3700000000E+02    0.5054831548E-01    0.1959962354E-01    0.8313891465E-02    0.2872915000E+00
    0.3900000000E+02    0.5221479006E-01    0.2011837870E-01    0.8592562980E-02    0.2949418693E+00
    0.4100000000E+02    0.5382757792E-01    0.2061115486E-01    0.8862653012E-02    0.3022127964E+00
    0.4300000000E+02    0.5539029317E-01    0.2107990774E-01    0.9124738256E-02    0.3091327585E+00
    0.4500000000E+02    0.5690619014E-01    0.2152639969E-01    0.9379337671E-02    0.3157274215E+00
