     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3181033059E-02    0.5271253053E-03    0.8417878982E-03    0.3421467267E-02
    0.3000000000E+01    0.9346570150E-02    0.1548575696E-02    0.2473627535E-02    0.1005242555E-01
    0.5000000000E+01    0.1526371046E-01    0.2528655628E-02    0.4040080128E-02    0.1641600093E-01
    0.7000000000E+01    0.2094762042E-01    0.3469987986E-02    0.5545141467E-02    0.2252912270E-01
    0.9000000000E+01    0.2641222016E-01    0.4374975421E-02    0.6992478575E-02    0.2840729965E-01
    0.1100000000E+02    0.3167031115E-01    0.5245823098E-02    0.8385463407E-02    0.3406476675E-01
    0.1300000000E+02    0.3673368822E-01    0.6084558673E-02    0.9727202447E-02    0.3951461391E-01
    0.1500000000E+02    0.4161323843E-01    0.6893049891E-02    0.1102056278E-01    0.4476889949E-01
    0.1700000000E+02    0.4631902821E-01    0.7673020124E-02    0.1226819514E-01    0.4983875043E-01
    0.1900000000E+02    0.5086038076E-01    0.8426062130E-02    0.1347255429E-01    0.5473445103E-01
    0.2100000000E+02    0.5524594456E-01    0.9153650266E-02    0.1463591715E-01    0.5946552168E-01
    0.2300000000E+02    0.5948375453E-01    0.9857151348E-02    0.1576039891E-01    0.6404078887E-01
    0.2500000000E+02    0.6358128650E-01    0.1053783434E-01    0.1684796740E-01    0.6846844773E-01
    0.2700000000E+02    0.6754550592E-01    0.1119687901E-01    0.1790045596E-01    0.7275611776E-01
    0.2900000000E+02    0.7138291156E-01    0.1183538367E-01    0.1891957495E-01    0.7691089291E-01
    0.3100000000E+02    0.7509957465E-01    0.1245437216E-01    0.1990692212E-01    0.8093938636E-01
    0.3300000000E+02    0.7870117421E-01    0.1305480004E-01    0.2086399186E-01    0.8484777086E-01
    0.3500000000E+02    0.8219302883E-01    0.1363756029E-01    0.2179218361E-01    0.8864181508E-01
    0.3700000000E+02    0.8558012535E-01    0.1420348836E-01    0.2269280945E-01    0.9232691633E-01
    0.3900000000E+02    0.8886714490E-01    0.1475336673E-01    0.2356710095E-01    0.9590813022E-01
    0.4100000000E+02    0.9205848638E-01    0.1528792912E-01    0.2441621533E-01    0.9939019750E-01
    0.4300000000E+02    0.9515828789E-01    0.1580786426E-01    0.2524124115E-01    0.1027775683E+00
    0.4500000000E+02    0.9817044611E-01    0.1631381924E-01    0.2604320341E-01    0.1060744244E+00
    0.4700000000E+02    0.1010986341E+00    0.1680640274E-01    0.2682306822E-01    0.1092846991E+00
    0.4900000000E+02    0.1039463172E+00    0.1728618778E-01    0.2758174704E-01    0.1124120958E+00
    0.1000000000E+02    0.2906631970E-01    0.4814536057E-02    0.7695564970E-02    0.3126277837E-01
    0.3000000000E+02    0.7325597218E-01    0.1214725618E-01    0.1941712430E-01    0.7894052917E-01
    0.5000000000E+02    0.1053409994E+00    0.1752145084E-01    0.2795341256E-01    0.1139458134E+00
    0.7000000000E+02    0.1297140328E+00    0.2167072670E-01    0.3446009156E-01    0.1410184634E+00
    0.9000000000E+02    0.1488431189E+00    0.2499841238E-01    0.3958614856E-01    0.1627659549E+00
    0.1100000000E+03    0.1642321934E+00    0.2774544470E-01    0.4372694233E-01    0.1807468240E+00
    0.1300000000E+03    0.1768547792E+00    0.3006509660E-01    0.4713837173E-01    0.1959530992E+00
    0.1500000000E+03    0.1873711794E+00    0.3205981012E-01    0.4999401284E-01    0.2090481816E+00
    0.1700000000E+03    0.1962462102E+00    0.3380083705E-01    0.5241607500E-01    0.2204937371E+00
    0.1900000000E+03    0.2038171391E+00    0.3533938984E-01    0.5449325672E-01    0.2306217647E+00
    0.2100000000E+03    0.2103349236E+00    0.3671330525E-01    0.5629158127E-01    0.2396776795E+00
    0.2300000000E+03    0.2159903121E+00    0.3795120046E-01    0.5786125325E-01    0.2478471916E+00
    0.2500000000E+03    0.2209309542E+00    0.3907516055E-01    0.5924115269E-01    0.2552736934E+00
    0.2700000000E+03    0.2252729564E+00    0.4010253122E-01    0.6046187020E-01    0.2620698618E+00
    0.2900000000E+03    0.2291088918E+00    0.4104714735E-01    0.6154781039E-01    0.2683256113E+00
    0.3100000000E+03    0.2325134757E+00    0.4192019500E-01    0.6251868279E-01    0.2741136765E+00
    0.3300000000E+03    0.2355476695E+00    0.4273082902E-01    0.6339057964E-01    0.2794936127E+00
    0.3500000000E+03    0.2382616992E+00    0.4348662387E-01    0.6417676884E-01    0.2845147174E+00
    0.3700000000E+03    0.2406973104E+00    0.4419390818E-01    0.6488828650E-01    0.2892181991E+00
    0.3900000000E+03    0.2428894778E+00    0.4485801689E-01    0.6553438602E-01    0.2936388115E+00
    0.4100000000E+03    0.2448677161E+00    0.4548348371E-01    0.6612288278E-01    0.2978061022E+00
    0.4300000000E+03    0.2466570984E+00    0.4607419005E-01    0.6666042178E-01    0.3017453788E+00
    0.4500000000E+03    0.2482790548E+00    0.4663348141E-01    0.6715268760E-01    0.3054784643E+00
    0.4700000000E+03    0.2497520046E+00    0.4716425942E-01    0.6760457076E-01    0.3090242945E+00
    0.4900000000E+03    0.2510918621E+00    0.4766905518E-01    0.6802030072E-01    0.3123993943E+00
    0.1000000000E+03    0.1569350908E+00    0.2643342313E-01    0.4176128568E-01    0.1721554709E+00
    0.3000000000E+03    0.2308610099E+00    0.4149200340E-01    0.6204654996E-01    0.2712741119E+00
    0.5000000000E+03    0.2517162713E+00    0.4791241418E-01    0.6821577598E-01    0.3140275212E+00
    0.7000000000E+03    0.2597678971E+00    0.5183419459E-01    0.7090721822E-01    0.3403634291E+00
    0.9000000000E+03    0.2630768584E+00    0.5460255049E-01    0.7227289119E-01    0.3590791903E+00
    0.1100000000E+04    0.2642492918E+00    0.5671553055E-01    0.7301812305E-01    0.3734453131E+00
    0.1300000000E+04    0.2643484037E+00    0.5840911158E-01    0.7343560769E-01    0.3850168678E+00
    0.1500000000E+04    0.2638734875E+00    0.5981278165E-01    0.7366569659E-01    0.3946498559E+00
