     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7812895159E-03    0.2059660533E-02    0.1909007900E-03    0.2005566316E-01
    0.3000000000E+01    0.2222756316E-02    0.5790759451E-02    0.5434910128E-03    0.5640478272E-01
    0.5000000000E+01    0.3528052036E-02    0.9080926971E-02    0.8632807886E-03    0.8847977241E-01
    0.7000000000E+01    0.4721384875E-02    0.1200416384E-01    0.1156144612E-02    0.1169968092E+00
    0.9000000000E+01    0.5821632114E-02    0.1461877636E-01    0.1426658208E-02    0.1425203005E+00
    0.1100000000E+02    0.6843712028E-02    0.1697132827E-01    0.1678433466E-02    0.1655010815E+00
    0.1300000000E+02    0.7799555721E-02    0.1909945588E-01    0.1914355588E-02    0.1863036288E+00
    0.1500000000E+02    0.8698808185E-02    0.2103391026E-01    0.2136754069E-02    0.2052258047E+00
    0.1700000000E+02    0.9549342333E-02    0.2280006339E-01    0.2347528009E-02    0.2225134205E+00
    0.1900000000E+02    0.1035764148E-01    0.2441903550E-01    0.2548239291E-02    0.2383711389E+00
    0.2100000000E+02    0.1112908777E-01    0.2590855022E-01    0.2740182808E-02    0.2529707449E+00
    0.2300000000E+02    0.1186818227E-01    0.2728359135E-01    0.2924440032E-02    0.2664574987E+00
    0.2500000000E+02    0.1257871492E-01    0.2855691284E-01    0.3101920326E-02    0.2789550695E+00
    0.2700000000E+02    0.1326389697E-01    0.2973943897E-01    0.3273393138E-02    0.2905694073E+00
    0.2900000000E+02    0.1392646522E-01    0.3084058124E-01    0.3439513320E-02    0.3013918101E+00
    0.3100000000E+02    0.1456876482E-01    0.3186849170E-01    0.3600841216E-02    0.3115013747E+00
    0.3300000000E+02    0.1519281550E-01    0.3283026693E-01    0.3757858724E-02    0.3209669720E+00
    0.3500000000E+02    0.1580036497E-01    0.3373211362E-01    0.3910982237E-02    0.3298488490E+00
    0.3700000000E+02    0.1639293228E-01    0.3457948393E-01    0.4060573151E-02    0.3381999403E+00
    0.3900000000E+02    0.1697184331E-01    0.3537718687E-01    0.4206946436E-02    0.3460669459E+00
    0.4100000000E+02    0.1753825986E-01    0.3612948049E-01    0.4350377685E-02    0.3534912242E+00
    0.4300000000E+02    0.1809320378E-01    0.3684014867E-01    0.4491108932E-02    0.3605095357E+00
    0.4500000000E+02    0.1863757702E-01    0.3751256537E-01    0.4629353496E-02    0.3671546658E+00
    0.4700000000E+02    0.1917217836E-01    0.3814974877E-01    0.4765300018E-02    0.3734559486E+00
    0.4900000000E+02    0.1969771747E-01    0.3875440698E-01    0.4899115845E-02    0.3794397102E+00
    0.1000000000E+02    0.6341636577E-02    0.1582527541E-01    0.1554693040E-02    0.1543039872E+00
    0.3000000000E+02    0.1425001542E-01    0.3136322428E-01    0.3520744512E-02    0.3065311735E+00
    0.5000000000E+02    0.1995728906E-01    0.3904531032E-01    0.4965271936E-02    0.3823200189E+00
    0.7000000000E+02    0.2479501461E-01    0.4363489165E-01    0.6205189541E-02    0.4279166342E+00
    0.9000000000E+02    0.2915528738E-01    0.4668915322E-01    0.7332367868E-02    0.4584738233E+00
    0.1100000000E+03    0.3319233879E-01    0.4886903758E-01    0.8382445631E-02    0.4804374257E+00
    0.1300000000E+03    0.3698017781E-01    0.5050327239E-01    0.9372358451E-02    0.4970203847E+00
    0.1500000000E+03    0.4056033156E-01    0.5177394206E-01    0.1031157518E-01    0.5100062500E+00
    0.1700000000E+03    0.4395929243E-01    0.5279011942E-01    0.1120615477E-01    0.5204657341E+00
    0.1900000000E+03    0.4719579812E-01    0.5362115860E-01    0.1206041763E-01    0.5290811321E+00
    0.2100000000E+03    0.5028419229E-01    0.5431328260E-01    0.1287770707E-01    0.5363081691E+00
