     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.9416952792E-02    0.1560663761E-02    0.6390087004E-04    0.6753694687E-02
    0.3000000000E+01    0.2697960968E-01    0.4472178891E-02    0.1831189521E-03    0.1935703347E-01
    0.5000000000E+01    0.4303384193E-01    0.7135847421E-02    0.2921528004E-03    0.3089225879E-01
    0.7000000000E+01    0.5776967564E-01    0.9584026632E-02    0.3922861444E-03    0.4149862901E-01
    0.9000000000E+01    0.7134576105E-01    0.1184359750E-01    0.4845905333E-03    0.5129185023E-01
    0.1100000000E+02    0.8389568832E-01    0.1393708168E-01    0.5699680869E-03    0.6036887796E-01
    0.1300000000E+02    0.9553282370E-01    0.1588349525E-01    0.6491842229E-03    0.6881158766E-01
    0.1500000000E+02    0.1063540571E+00    0.1769900895E-01    0.7228930112E-03    0.7668961356E-01
    0.1700000000E+02    0.1164427379E+00    0.1939746430E-01    0.7916570340E-03    0.8406256794E-01
    0.1900000000E+02    0.1258709987E+00    0.2099078099E-01    0.8559630997E-03    0.9098179318E-01
    0.2100000000E+02    0.1347016113E+00    0.2248928146E-01    0.9162347914E-03    0.9749175761E-01
    0.2300000000E+02    0.1429894816E+00    0.2390195162E-01    0.9728425757E-03    0.1036311771E+00
    0.2500000000E+02    0.1507828645E+00    0.2523665196E-01    0.1026112011E-02    0.1094339232E+00
    0.2700000000E+02    0.1581243574E+00    0.2650028981E-01    0.1076330462E-02    0.1149297639E+00
    0.2900000000E+02    0.1650517187E+00    0.2769896070E-01    0.1123752632E-02    0.1201449721E+00
    0.3100000000E+02    0.1715985467E+00    0.2883806523E-01    0.1168605146E-02    0.1251028287E+00
    0.3300000000E+02    0.1777948462E+00    0.2992240626E-01    0.1211090380E-02    0.1298240403E+00
    0.3500000000E+02    0.1836675035E+00    0.3095627015E-01    0.1251389669E-02    0.1343270889E+00
    0.3700000000E+02    0.1892406874E+00    0.3194349505E-01    0.1289666010E-02    0.1386285264E+00
    0.3900000000E+02    0.1945361888E+00    0.3288752855E-01    0.1326066365E-02    0.1427432219E+00
    0.4100000000E+02    0.1995737108E+00    0.3379147668E-01    0.1360723607E-02    0.1466845733E+00
    0.4300000000E+02    0.2043711156E+00    0.3465814564E-01    0.1393758195E-02    0.1504646867E+00
    0.4500000000E+02    0.2089446382E+00    0.3549007751E-01    0.1425279614E-02    0.1540945300E+00
    0.4700000000E+02    0.2133090694E+00    0.3628958101E-01    0.1455387608E-02    0.1575840656E+00
    0.4900000000E+02    0.2174779153E+00    0.3705875794E-01    0.1484173259E-02    0.1609423641E+00
    0.1000000000E+02    0.7774148352E-01    0.1290983831E-01    0.5280944498E-03    0.5591445436E-01
    0.3000000000E+02    0.1683707458E+00    0.2827564559E-01    0.1146486919E-02    0.1226547193E+00
    0.5000000000E+02    0.2194928975E+00    0.3743257991E-01    0.1498096532E-02    0.1625749148E+00
    0.7000000000E+02    0.2520312047E+00    0.4370387124E-01    0.1724045841E-02    0.1900067335E+00
    0.9000000000E+02    0.2743055436E+00    0.4836983711E-01    0.1880451274E-02    0.2104788387E+00
    0.1100000000E+03    0.2903171115E+00    0.5203614095E-01    0.1994315368E-02    0.2266097829E+00
    0.1300000000E+03    0.3022363397E+00    0.5502977738E-01    0.2080298818E-02    0.2398149423E+00
    0.1500000000E+03    0.3113436224E+00    0.5754446008E-01    0.2147060459E-02    0.2509337235E+00
    0.1700000000E+03    0.3184427811E+00    0.5970313820E-01    0.2200043753E-02    0.2604994626E+00
    0.1900000000E+03    0.3240633419E+00    0.6158811858E-01    0.2242840282E-02    0.2688695637E+00
    0.2100000000E+03    0.3285678183E+00    0.6325688889E-01    0.2277913132E-02    0.2762939067E+00
    0.2300000000E+03    0.3322123275E+00    0.6475101428E-01    0.2307005817E-02    0.2829533367E+00
    0.2500000000E+03    0.3351826375E+00    0.6610142263E-01    0.2331385572E-02    0.2889825436E+00
    0.2700000000E+03    0.3376165272E+00    0.6733169050E-01    0.2351994371E-02    0.2944842963E+00
    0.2900000000E+03    0.3396181582E+00    0.6846016575E-01    0.2369546055E-02    0.2995386428E+00
    0.3100000000E+03    0.3412675975E+00    0.6950138416E-01    0.2384590742E-02    0.3042090547E+00
    0.3300000000E+03    0.3426272940E+00    0.7046704203E-01    0.2397558665E-02    0.3085466473E+00
    0.3500000000E+03    0.3437465865E+00    0.7136668034E-01    0.2408790716E-02    0.3125931509E+00
    0.3700000000E+03    0.3446649053E+00    0.7220817675E-01    0.2418560152E-02    0.3163830480E+00
    0.3900000000E+03    0.3454140864E+00    0.7299810611E-01    0.2427088313E-02    0.3199451407E+00
    0.4100000000E+03    0.3460200728E+00    0.7374200925E-01    0.2434556175E-02    0.3233037197E+00
    0.4300000000E+03    0.3465041825E+00    0.7444459652E-01    0.2441112983E-02    0.3264794501E+00
    0.4500000000E+03    0.3468840664E+00    0.7510990395E-01    0.2446882767E-02    0.3294900515E+00
    0.4700000000E+03    0.3471744405E+00    0.7574141477E-01    0.2451969343E-02    0.3323508269E+00
    0.4900000000E+03    0.3473876516E+00    0.7634215484E-01    0.2456460169E-02    0.3350750793E+00
    0.1000000000E+03    0.2829304708E+00    0.5030328965E-01    0.1941595566E-02    0.2189802646E+00
    0.3000000000E+03    0.3404826464E+00    0.6899089363E-01    0.2377352484E-02    0.3019183960E+00
    0.5000000000E+03    0.3474686424E+00    0.7663182538E-01    0.2458505792E-02    0.3363897025E+00
    0.7000000000E+03    0.3468683260E+00    0.8130637124E-01    0.2481281238E-02    0.3577020983E+00
    0.9000000000E+03    0.3443883250E+00    0.8461281369E-01    0.2486834249E-02    0.3729000353E+00
    0.1100000000E+04    0.3414398253E+00    0.8713773420E-01    0.2486069231E-02    0.3845845261E+00
    0.1300000000E+04    0.3384654103E+00    0.8916021853E-01    0.2482793163E-02    0.3939990894E+00
    0.1500000000E+04    0.3356156738E+00    0.9083431012E-01    0.2478552801E-02    0.4018329129E+00
    0.1700000000E+04    0.3329382291E+00    0.9225372260E-01    0.2474033981E-02    0.4085067772E+00
    0.1900000000E+04    0.3304412729E+00    0.9347954270E-01    0.2469554116E-02    0.4142958477E+00
    0.2100000000E+04    0.3281176340E+00    0.9455370192E-01    0.2465260042E-02    0.4193895571E+00
    0.2300000000E+04    0.3259545710E+00    0.9550616461E-01    0.2461215360E-02    0.4239236387E+00
    0.2500000000E+04    0.3239379191E+00    0.9635904507E-01    0.2457441786E-02    0.4279985166E+00
