     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5482439634E-02    0.1035732646E-02    0.1913451397E-03    0.1344661185E-01
    0.3000000000E+01    0.1565549290E-01    0.2942926580E-02    0.5466383206E-03    0.3821686376E-01
    0.5000000000E+01    0.2490717800E-01    0.4659466357E-02    0.8700656200E-03    0.6052266611E-01
    0.7000000000E+01    0.3337053696E-01    0.6213485833E-02    0.1166240998E-02    0.8072714940E-01
    0.9000000000E+01    0.4115330408E-01    0.7627800363E-02    0.1438898405E-02    0.9912484779E-01
    0.1100000000E+02    0.4834369661E-01    0.8921109862E-02    0.1691093487E-02    0.1159572087E+00
    0.1300000000E+02    0.5501468452E-01    0.1010888917E-01    0.1925352256E-02    0.1314240724E+00
    0.1500000000E+02    0.6122718515E-01    0.1120405664E-01    0.2143782282E-02    0.1456922933E+00
    0.1700000000E+02    0.6703248561E-01    0.1221748282E-01    0.2348156970E-02    0.1589022998E+00
    0.1900000000E+02    0.7247410209E-01    0.1315838220E-01    0.2539980218E-02    0.1711731470E+00
    0.2100000000E+02    0.7758922296E-01    0.1403461819E-01    0.2720536581E-02    0.1826064503E+00
    0.2300000000E+02    0.8240984044E-01    0.1485294304E-01    0.2890930592E-02    0.1932894809E+00
    0.2500000000E+02    0.8696364659E-01    0.1561918825E-01    0.3052117883E-02    0.2032976216E+00
    0.2700000000E+02    0.9127474888E-01    0.1633841709E-01    0.3204930021E-02    0.2126963356E+00
    0.2900000000E+02    0.9536424650E-01    0.1701504771E-01    0.3350094512E-02    0.2215427545E+00
    0.3100000000E+02    0.9925069801E-01    0.1765295323E-01    0.3488251016E-02    0.2298869705E+00
    0.3300000000E+02    0.1029505036E+00    0.1825554378E-01    0.3619964602E-02    0.2377730947E+00
    0.3500000000E+02    0.1064782195E+00    0.1882583404E-01    0.3745736646E-02    0.2452401295E+00
    0.3700000000E+02    0.1098468185E+00    0.1936649931E-01    0.3866013850E-02    0.2523226924E+00
    0.3900000000E+02    0.1130679071E+00    0.1987992227E-01    0.3981195760E-02    0.2590516193E+00
    0.4100000000E+02    0.1161519068E+00    0.2036823222E-01    0.4091641047E-02    0.2654544713E+00
    0.4300000000E+02    0.1191082076E+00    0.2083333805E-01    0.4197672807E-02    0.2715559609E+00
    0.4500000000E+02    0.1219452970E+00    0.2127695635E-01    0.4299583040E-02    0.2773783143E+00
    0.4700000000E+02    0.1246708709E+00    0.2170063510E-01    0.4397636454E-02    0.2829415782E+00
    0.4900000000E+02    0.1272919270E+00    0.2210577414E-01    0.4492073719E-02    0.2882638834E+00
    0.1000000000E+02    0.4481767102E-01    0.8288546718E-02    0.1567384904E-02    0.1077233430E+00
    0.3000000000E+02    0.9733178140E-01    0.1733861798E-01    0.3420011835E-02    0.2257747518E+00
    0.5000000000E+02    0.1285652770E+00    0.2230179254E-01    0.4538005626E-02    0.2908398746E+00
    0.7000000000E+02    0.1498329718E+00    0.2550182873E-01    0.5311079188E-02    0.3329879118E+00
    0.9000000000E+02    0.1654118931E+00    0.2776876290E-01    0.5886319189E-02    0.3629779657E+00
    0.1100000000E+03    0.1773595502E+00    0.2947647365E-01    0.6334539275E-02    0.3856643363E+00
    0.1300000000E+03    0.1868185548E+00    0.3081966381E-01    0.6695153004E-02    0.4035790339E+00
    0.1500000000E+03    0.1944860023E+00    0.3191040589E-01    0.6992280613E-02    0.4181817911E+00
    0.1700000000E+03    0.2008161662E+00    0.3281812989E-01    0.7241696961E-02    0.4303783156E+00
    0.1900000000E+03    0.2061198634E+00    0.3358834058E-01    0.7454237321E-02    0.4407631057E+00
    0.2100000000E+03    0.2106178933E+00    0.3425222098E-01    0.7637630268E-02    0.4497441534E+00
    0.2300000000E+03    0.2144718702E+00    0.3483192612E-01    0.7797556463E-02    0.4576117497E+00
    0.2500000000E+03    0.2178030172E+00    0.3534367445E-01    0.7938295074E-02    0.4645787004E+00
    0.2700000000E+03    0.2207041394E+00    0.3579964066E-01    0.8063136341E-02    0.4708049747E+00
    0.2900000000E+03    0.2232475320E+00    0.3620916183E-01    0.8174654644E-02    0.4764134241E+00
    0.3100000000E+03    0.2254903647E+00    0.3657953226E-01    0.8274894815E-02    0.4815001508E+00
    0.3300000000E+03    0.2274784432E+00    0.3691654283E-01    0.8365502580E-02    0.4861415493E+00
    0.3500000000E+03    0.2292488947E+00    0.3722485630E-01    0.8447817933E-02    0.4903992111E+00
    0.3700000000E+03    0.2308321240E+00    0.3750827435E-01    0.8522943284E-02    0.4943234170E+00
    0.3900000000E+03    0.2322532621E+00    0.3776993138E-01    0.8591794043E-02    0.4979556739E+00
    0.4100000000E+03    0.2335332542E+00    0.3801243761E-01    0.8655136750E-02    0.5013305896E+00
    0.4300000000E+03    0.2346896905E+00    0.3823798645E-01    0.8713618196E-02    0.5044772807E+00
    0.4500000000E+03    0.2357374453E+00    0.3844843621E-01    0.8767787943E-02    0.5074204445E+00
    0.4700000000E+03    0.2366891771E+00    0.3864537306E-01    0.8818115939E-02    0.5101811857E+00
    0.4900000000E+03    0.2375557209E+00    0.3883016010E-01    0.8865006421E-02    0.5127776623E+00
    0.1000000000E+03    0.1717542395E+00    0.2867770443E-01    0.6123363730E-02    0.3750415159E+00
    0.3000000000E+03    0.2244034249E+00    0.3639884875E-01    0.8226073525E-02    0.4790168320E+00
    0.5000000000E+03    0.2379600131E+00    0.3891837212E-01    0.8887273725E-02    0.5140192975E+00
    0.7000000000E+03    0.2432704115E+00    0.4026188191E-01    0.9216385136E-02    0.5331298204E+00
    0.9000000000E+03    0.2456816121E+00    0.4112193725E-01    0.9416894821E-02    0.5456123999E+00
    0.1100000000E+04    0.2468173556E+00    0.4172929773E-01    0.9554324207E-02    0.5545876959E+00
    0.1300000000E+04    0.2473155051E+00    0.4218555127E-01    0.9656100197E-02    0.5614424673E+00
    0.1500000000E+04    0.2474684386E+00    0.4254322559E-01    0.9735696537E-02    0.5668998137E+00
    0.1700000000E+04    0.2474247673E+00    0.4283252654E-01    0.9800499664E-02    0.5713787726E+00
    0.1900000000E+04    0.2472657985E+00    0.4307219428E-01    0.9854898345E-02    0.5751411965E+00
    0.2100000000E+04    0.2470384997E+00    0.4327453933E-01    0.9901666690E-02    0.5783602673E+00
    0.2300000000E+04    0.2467711305E+00    0.4344801802E-01    0.9942646597E-02    0.5811557131E+00
    0.2500000000E+04    0.2464812209E+00    0.4359865154E-01    0.9979111063E-02    0.5836133095E+00
    0.2700000000E+04    0.2461798888E+00    0.4373085574E-01    0.1001196975E-01    0.5857963339E+00
    0.2900000000E+04    0.2458742911E+00    0.4384795019E-01    0.1004189130E-01    0.5877526251E+00
    0.3100000000E+04    0.2455690702E+00    0.4395248336E-01    0.1006937919E-01    0.5895191109E+00
    0.3300000000E+04    0.2452672371E+00    0.4404644743E-01    0.1009482061E-01    0.5911248125E+00
    0.3500000000E+04    0.2449707257E+00    0.4413142448E-01    0.1011851879E-01    0.5925928954E+00
    0.3700000000E+04    0.2446807480E+00    0.4420868833E-01    0.1014071507E-01    0.5939421056E+00
    0.3900000000E+04    0.2443980284E+00    0.4427927728E-01    0.1016160436E-01    0.5951877979E+00
    0.4100000000E+04    0.2441229587E+00    0.4434404691E-01    0.1018134605E-01    0.5963426855E+00
    0.4300000000E+04    0.2438557040E+00    0.4440370919E-01    0.1020007203E-01    0.5974173972E+00
    0.4500000000E+04    0.2435962746E+00    0.4445886181E-01    0.1021789256E-01    0.5984208968E+00
    0.4700000000E+04    0.2433445763E+00    0.4451001060E-01    0.1023490070E-01    0.5993608045E+00
    0.4900000000E+04    0.2431004450E+00    0.4455758677E-01    0.1025117568E-01    0.6002436446E+00
    0.1000000000E+04    0.2463569998E+00    0.4144919469E-01    0.9491301305E-02    0.5504293824E+00
    0.3000000000E+04    0.2457214148E+00    0.4390165136E-01    0.1005591297E-01    0.5886576222E+00
    0.5000000000E+04    0.2429811528E+00    0.4458015285E-01    0.1025905985E-01    0.6006654525E+00
    0.7000000000E+04    0.2409333121E+00    0.4491120215E-01    0.1039066111E-01    0.6071362057E+00
    0.9000000000E+04    0.2393731802E+00    0.4510873337E-01    0.1049060435E-01    0.6113568564E+00
    0.1100000000E+05    0.2381355695E+00    0.4523983429E-01    0.1057217915E-01    0.6144022087E+00
    0.1300000000E+05    0.2371205958E+00    0.4533279480E-01    0.1064155212E-01    0.6167420809E+00
    0.1500000000E+05    0.2362663424E+00    0.4540174348E-01    0.1070213954E-01    0.6186188843E+00
    0.1700000000E+05    0.2355325501E+00    0.4545456672E-01    0.1075605444E-01    0.6201720998E+00
    0.1900000000E+05    0.2348918538E+00    0.4549602974E-01    0.1080470548E-01    0.6214884605E+00
    0.2100000000E+05    0.2343249367E+00    0.4552918842E-01    0.1084908417E-01    0.6226251355E+00
    0.2300000000E+05    0.2338177230E+00    0.4555609566E-01    0.1088991768E-01    0.6236215593E+00
    0.2500000000E+05    0.2333596776E+00    0.4557818293E-01    0.1092775677E-01    0.6245059430E+00
    0.2700000000E+05    0.2329427333E+00    0.4559647943E-01    0.1096302961E-01    0.6252990823E+00
    0.2900000000E+05    0.2325605911E+00    0.4561174433E-01    0.1099607623E-01    0.6260166947E+00
    0.3100000000E+05    0.2322082480E+00    0.4562454988E-01    0.1102717159E-01    0.6266709147E+00
    0.3300000000E+05    0.2318816714E+00    0.4563533559E-01    0.1105654142E-01    0.6272712832E+00
    0.3500000000E+05    0.2315775679E+00    0.4564444453E-01    0.1108437350E-01    0.6278254214E+00
    0.3700000000E+05    0.2312932163E+00    0.4565214834E-01    0.1111082588E-01    0.6283395028E+00
    0.3900000000E+05    0.2310263453E+00    0.4565866478E-01    0.1113603286E-01    0.6288185897E+00
    0.4100000000E+05    0.2307750408E+00    0.4566417044E-01    0.1116010966E-01    0.6292668791E+00
    0.4300000000E+05    0.2305376766E+00    0.4566880992E-01    0.1118315588E-01    0.6296878847E+00
    0.4500000000E+05    0.2303128600E+00    0.4567270271E-01    0.1120525824E-01    0.6300845748E+00
    0.4700000000E+05    0.2300993906E+00    0.4567594838E-01    0.1122649277E-01    0.6304594764E+00
    0.4900000000E+05    0.2298962266E+00    0.4567863050E-01    0.1124692647E-01    0.6308147572E+00
    0.1000000000E+05    0.2387214578E+00    0.4518033439E-01    0.1053321040E-01    0.6129893660E+00
    0.3000000000E+05    0.2323809664E+00    0.4561842443E-01    0.1101185271E-01    0.6263510808E+00
    0.5000000000E+05    0.2297982204E+00    0.4567978273E-01    0.1125686183E-01    0.6309856348E+00
    0.7000000000E+05    0.2282089286E+00    0.4568572386E-01    0.1142496341E-01    0.6337173745E+00
    0.9000000000E+05    0.2270669232E+00    0.4567551606E-01    0.1155339537E-01    0.6356468745E+00
    0.1100000000E+06    0.2261757701E+00    0.4565956237E-01    0.1165739295E-01    0.6371421729E+00
    0.1300000000E+06    0.2254438833E+00    0.4564155284E-01    0.1174476058E-01    0.6383678647E+00
    0.1500000000E+06    0.2248215838E+00    0.4562300905E-01    0.1182005220E-01    0.6394107977E+00
    0.1700000000E+06    0.2242790764E+00    0.4560460961E-01    0.1188616461E-01    0.6403220393E+00
    0.1900000000E+06    0.2237971585E+00    0.4558666475E-01    0.1194505802E-01    0.6411340192E+00
    0.2100000000E+06    0.2233627648E+00    0.4556931073E-01    0.1199812217E-01    0.6418685522E+00
    0.2300000000E+06    0.2229666212E+00    0.4555259764E-01    0.1204637898E-01    0.6425409852E+00
    0.2500000000E+06    0.2226019165E+00    0.4553653171E-01    0.1209060225E-01    0.6431625092E+00
    0.2700000000E+06    0.2222635065E+00    0.4552109691E-01    0.1213139231E-01    0.6437415278E+00
    0.2900000000E+06    0.2219474141E+00    0.4550626629E-01    0.1216922435E-01    0.6442845082E+00
    0.3100000000E+06    0.2216505028E+00    0.4549200814E-01    0.1220448110E-01    0.6447965314E+00
