     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5533275892E-02    0.5237254959E-02    0.1287314228E-03    0.1699749683E-02
    0.3000000000E+01    0.1607131570E-01    0.1519678925E-01    0.3739728459E-03    0.4932847270E-02
    0.5000000000E+01    0.2596160385E-01    0.2452717493E-01    0.6042371873E-03    0.7962625910E-02
    0.7000000000E+01    0.3526472800E-01    0.3328947525E-01    0.8209269807E-03    0.1080879196E-01
    0.9000000000E+01    0.4403370637E-01    0.4153700130E-01    0.1025269261E-02    0.1348855177E-01
    0.1100000000E+02    0.5231515265E-01    0.4931650936E-01    0.1218342608E-02    0.1601699764E-01
    0.1300000000E+02    0.6015023080E-01    0.5666918258E-01    0.1401099305E-02    0.1840742431E-01
    0.1500000000E+02    0.6757544263E-01    0.6363144106E-01    0.1574383617E-02    0.2067159007E-01
    0.1700000000E+02    0.7462328161E-01    0.7023561441E-01    0.1738946955E-02    0.2281993366E-01
    0.1900000000E+02    0.8132277861E-01    0.7651050323E-01    0.1895460539E-02    0.2486175529E-01
    0.2100000000E+02    0.8769996012E-01    0.8248185035E-01    0.2044526023E-02    0.2680536856E-01
    0.2300000000E+02    0.9377823480E-01    0.8817273844E-01    0.2186684454E-02    0.2865822874E-01
    0.2500000000E+02    0.9957872127E-01    0.9360392694E-01    0.2322423877E-02    0.3042704138E-01
    0.2700000000E+02    0.1051205273E+00    0.9879413890E-01    0.2452185802E-02    0.3211785485E-01
    0.2900000000E+02    0.1104209886E+00    0.1037603063E+00    0.2576370741E-02    0.3373613947E-01
    0.3100000000E+02    0.1154958743E+00    0.1085177808E+00    0.2695342960E-02    0.3528685542E-01
    0.3300000000E+02    0.1203595635E+00    0.1130805147E+00    0.2809434582E-02    0.3677451128E-01
    0.3500000000E+02    0.1250251990E+00    0.1174612185E+00    0.2918949135E-02    0.3820321464E-01
    0.3700000000E+02    0.1295048198E+00    0.1216714967E+00    0.3024164630E-02    0.3957671609E-01
    0.3900000000E+02    0.1338094778E+00    0.1257219665E+00    0.3125336257E-02    0.4089844744E-01
    0.4100000000E+02    0.1379493391E+00    0.1296223618E+00    0.3222698728E-02    0.4217155523E-01
    0.4300000000E+02    0.1419337727E+00    0.1333816231E+00    0.3316468338E-02    0.4339892993E-01
    0.4500000000E+02    0.1457714293E+00    0.1370079784E+00    0.3406844784E-02    0.4458323177E-01
    0.4700000000E+02    0.1494703104E+00    0.1405090127E+00    0.3494012760E-02    0.4572691340E-01
    0.4900000000E+02    0.1530378294E+00    0.1438917304E+00    0.3578143377E-02    0.4683223991E-01
    0.1000000000E+02    0.4823268050E-01    0.4548256325E-01    0.1123152304E-02    0.1477081920E-01
    0.3000000000E+02    0.1129856990E+00    0.1061642273E+00    0.2636486974E-02    0.3451965179E-01
    0.5000000000E+02    0.1547744975E+00    0.1455407643E+00    0.3619119744E-02    0.4737118097E-01
    0.7000000000E+02    0.1840449505E+00    0.1736507135E+00    0.4312270052E-02    0.5657010496E-01
    0.9000000000E+02    0.2056588831E+00    0.1950119666E+00    0.4828135096E-02    0.6357813525E-01
    0.1100000000E+03    0.2222209063E+00    0.2119737365E+00    0.5226817550E-02    0.6915603886E-01
    0.1300000000E+03    0.2352651778E+00    0.2258861230E+00    0.5543730924E-02    0.7374142365E-01
    0.1500000000E+03    0.2457592021E+00    0.2375843831E+00    0.5801222835E-02    0.7760525799E-01
    0.1700000000E+03    0.2543454249E+00    0.2476153813E+00    0.6014145578E-02    0.8092510314E-01
    0.1900000000E+03    0.2614680331E+00    0.2563536234E+00    0.6192778856E-02    0.8382265856E-01
    0.2100000000E+03    0.2674443009E+00    0.2640651229E+00    0.6344474091E-02    0.8638443858E-01
    0.2300000000E+03    0.2725070153E+00    0.2709446402E+00    0.6474632273E-02    0.8867383490E-01
    0.2500000000E+03    0.2768308673E+00    0.2771384521E+00    0.6587312332E-02    0.9073849575E-01
    0.2700000000E+03    0.2805494942E+00    0.2827588390E+00    0.6685624115E-02    0.9261502354E-01
    0.2900000000E+03    0.2837668382E+00    0.2878936212E+00    0.6771990414E-02    0.9433206853E-01
    0.3100000000E+03    0.2865649251E+00    0.2926126223E+00    0.6848326472E-02    0.9591242666E-01
    0.3300000000E+03    0.2890093167E+00    0.2969721628E+00    0.6916165899E-02    0.9737449868E-01
    0.3500000000E+03    0.2911530140E+00    0.3010182545E+00    0.6976750829E-02    0.9873332813E-01
    0.3700000000E+03    0.2930393001E+00    0.3047889175E+00    0.7031097666E-02    0.1000013544E+00
    0.3900000000E+03    0.2947038470E+00    0.3083158908E+00    0.7080045805E-02    0.1011889690E+00
    0.4100000000E+03    0.2961762979E+00    0.3116259147E+00    0.7124294273E-02    0.1023049327E+00
    0.4300000000E+03    0.2974814723E+00    0.3147417066E+00    0.7164429647E-02    0.1033566934E+00
    0.4500000000E+03    0.2986402945E+00    0.3176827137E+00    0.7200947577E-02    0.1043506306E+00
    0.4700000000E+03    0.2996705161E+00    0.3204656988E+00    0.7234269567E-02    0.1052922473E+00
    0.4900000000E+03    0.3005872854E+00    0.3231052038E+00    0.7264756180E-02    0.1061863200E+00
    0.1000000000E+03    0.2144581600E+00    0.2039424926E+00    0.5039510992E-02    0.6651335317E-01
    0.3000000000E+03    0.2852138572E+00    0.2903013004E+00    0.6811308627E-02    0.9513809422E-01
    0.5000000000E+03    0.3010072604E+00    0.3243751803E+00    0.7279034862E-02    0.1066168516E+00
    0.7000000000E+03    0.3058014177E+00    0.3446165211E+00    0.7472137221E-02    0.1135127875E+00
    0.9000000000E+03    0.3069815543E+00    0.3586449793E+00    0.7568309135E-02    0.1183347617E+00
    0.1100000000E+04    0.3067085572E+00    0.3691996961E+00    0.7621395852E-02    0.1219899736E+00
    0.1300000000E+04    0.3057956756E+00    0.3775588198E+00    0.7652585215E-02    0.1249038246E+00
    0.1500000000E+04    0.3045967511E+00    0.3844162562E+00    0.7671630994E-02    0.1273082522E+00
    0.1700000000E+04    0.3032803011E+00    0.3901882920E+00    0.7683523748E-02    0.1293429301E+00
    0.1900000000E+04    0.3019311615E+00    0.3951430745E+00    0.7691018649E-02    0.1310981385E+00
    0.2100000000E+04    0.3005932549E+00    0.3994627930E+00    0.7695726151E-02    0.1326354115E+00
    0.2300000000E+04    0.2992893220E+00    0.4032764864E+00    0.7698630050E-02    0.1339984598E+00
    0.2500000000E+04    0.2980306820E+00    0.4066786454E+00    0.7700352544E-02    0.1352193788E+00
