     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7838516724E-03    0.2585066886E-02    0.2553579043E-03    0.1678081998E-01
    0.3000000000E+01    0.2242935598E-02    0.7322013567E-02    0.7311330688E-03    0.4754386662E-01
    0.5000000000E+01    0.3577461751E-02    0.1155806120E-01    0.1166885240E-02    0.7507011984E-01
    0.7000000000E+01    0.4807302763E-02    0.1536897198E-01    0.1569045661E-02    0.9984837829E-01
    0.9000000000E+01    0.5948368680E-02    0.1881594612E-01    0.1942758202E-02    0.1222735646E+00
    0.1100000000E+02    0.7013535314E-02    0.2194896101E-01    0.2292181575E-02    0.1426682412E+00
    0.1300000000E+02    0.8013325043E-02    0.2480923181E-01    0.2620710873E-02    0.1612984677E+00
    0.1500000000E+02    0.8956413507E-02    0.2743105181E-01    0.2931142383E-02    0.1783856614E+00
    0.1700000000E+02    0.9850011806E-02    0.2984318765E-01    0.3225797845E-02    0.1941155914E+00
    0.1900000000E+02    0.1070015833E-01    0.3206995005E-01    0.3506619291E-02    0.2086452804E+00
    0.2100000000E+02    0.1151194409E-01    0.3413202492E-01    0.3775242230E-02    0.2221083636E+00
    0.2300000000E+02    0.1228968849E-01    0.3604712509E-01    0.4033052714E-02    0.2346192904E+00
    0.2500000000E+02    0.1303707776E-01    0.3783050622E-01    0.4281232252E-02    0.2462766523E+00
    0.2700000000E+02    0.1375727489E-01    0.3949537896E-01    0.4520793458E-02    0.2571658403E+00
    0.2900000000E+02    0.1445300771E-01    0.4105324074E-01    0.4752608602E-02    0.2673611854E+00
    0.3100000000E+02    0.1512663988E-01    0.4251414503E-01    0.4977432610E-02    0.2769276952E+00
    0.3300000000E+02    0.1578022871E-01    0.4388692129E-01    0.5195921762E-02    0.2859224737E+00
    0.3500000000E+02    0.1641557230E-01    0.4517935594E-01    0.5408648961E-02    0.2943958880E+00
    0.3700000000E+02    0.1703424842E-01    0.4639834211E-01    0.5616116295E-02    0.3023925354E+00
    0.3900000000E+02    0.1763764666E-01    0.4755000431E-01    0.5818765430E-02    0.3099520478E+00
    0.4100000000E+02    0.1822699520E-01    0.4863980277E-01    0.6016986248E-02    0.3171097647E+00
    0.4300000000E+02    0.1880338320E-01    0.4967262123E-01    0.6211124068E-02    0.3238973007E+00
    0.4500000000E+02    0.1936777957E-01    0.5065284113E-01    0.6401485713E-02    0.3303430239E+00
    0.4700000000E+02    0.1992104891E-01    0.5158440468E-01    0.6588344629E-02    0.3364724634E+00
    0.4900000000E+02    0.2046396492E-01    0.5247086863E-01    0.6771945214E-02    0.3423086562E+00
    0.1000000000E+02    0.6489733247E-02    0.2041894126E-01    0.2120278106E-02    0.1327069189E+00
    0.3000000000E+02    0.1479245121E-01    0.4179523434E-01    0.4865851362E-02    0.2722193052E+00
    0.5000000000E+02    0.2073176021E-01    0.5289820580E-01    0.6862592985E-02    0.3451233768E+00
    0.7000000000E+02    0.2567981137E-01    0.5971571702E-01    0.8547192798E-02    0.3901602245E+00
    0.9000000000E+02    0.3007558859E-01    0.6433459763E-01    0.1005756035E-01    0.4208582925E+00
    0.1100000000E+03    0.3410097395E-01    0.6767401427E-01    0.1145018280E-01    0.4431878613E+00
    0.1300000000E+03    0.3784610716E-01    0.7020252519E-01    0.1275282298E-01    0.4601981903E+00
    0.1500000000E+03    0.4136235293E-01    0.7218432339E-01    0.1398124132E-01    0.4736118541E+00
    0.1700000000E+03    0.4468250514E-01    0.7377982705E-01    0.1514551148E-01    0.4844767884E+00
    0.1900000000E+03    0.4782952212E-01    0.7509214177E-01    0.1625272306E-01    0.4934678118E+00
    0.2100000000E+03    0.5082068536E-01    0.7619059262E-01    0.1730825497E-01    0.5010395145E+00
    0.2300000000E+03    0.5366974102E-01    0.7712353171E-01    0.1831642454E-01    0.5075095625E+00
    0.2500000000E+03    0.5638807906E-01    0.7792572388E-01    0.1928084156E-01    0.5131067912E+00
    0.2700000000E+03    0.5898542225E-01    0.7862281364E-01    0.2020461347E-01    0.5180003248E+00
    0.2900000000E+03    0.6147025117E-01    0.7923413668E-01    0.2109047108E-01    0.5223179257E+00
    0.3100000000E+03    0.6385008005E-01    0.7977455063E-01    0.2194084993E-01    0.5261579555E+00
    0.3300000000E+03    0.6613164425E-01    0.8025566254E-01    0.2275794550E-01    0.5295974041E+00
    0.3500000000E+03    0.6832103352E-01    0.8068667318E-01    0.2354375250E-01    0.5326974182E+00
    0.3700000000E+03    0.7042379026E-01    0.8107497081E-01    0.2430009400E-01    0.5355071937E+00
    0.3900000000E+03    0.7244498482E-01    0.8142655723E-01    0.2502864391E-01    0.5380667722E+00
    0.4100000000E+03    0.7438927482E-01    0.8174635893E-01    0.2573094475E-01    0.5404090849E+00
    0.4300000000E+03    0.7626095309E-01    0.8203845788E-01    0.2640842225E-01    0.5425614713E+00
    0.4500000000E+03    0.7806398741E-01    0.8230626536E-01    0.2706239744E-01    0.5445468230E+00
    0.4700000000E+03    0.7980205394E-01    0.8255265441E-01    0.2769409700E-01    0.5463844576E+00
    0.4900000000E+03    0.8147856569E-01    0.8278006212E-01    0.2830466208E-01    0.5480907934E+00
    0.1000000000E+03    0.3212766574E-01    0.6612836476E-01    0.1076645646E-01    0.4328358076E+00
    0.3000000000E+03    0.6267285317E-01    0.7951241704E-01    0.2151995303E-01    0.5242923986E+00
    0.5000000000E+03    0.8229473929E-01    0.8288731033E-01    0.2860235433E-01    0.5488991943E+00
    0.7000000000E+03    0.9605150044E-01    0.8441047646E-01    0.3367007950E-01    0.5607127256E+00
    0.9000000000E+03    0.1062085431E+00    0.8526778186E-01    0.3748610887E-01    0.5677797542E+00
    0.1100000000E+04    0.1139985013E+00    0.8581133424E-01    0.4047027963E-01    0.5725413782E+00
    0.1300000000E+04    0.1201508219E+00    0.8618270010E-01    0.4287309323E-01    0.5759996016E+00
    0.1500000000E+04    0.1251243786E+00    0.8644974297E-01    0.4485328646E-01    0.5786446008E+00
    0.1700000000E+04    0.1292220216E+00    0.8664901752E-01    0.4651635025E-01    0.5807457308E+00
    0.1900000000E+04    0.1326515478E+00    0.8680192781E-01    0.4793515436E-01    0.5824638463E+00
    0.2100000000E+04    0.1355601926E+00    0.8692182031E-01    0.4916167410E-01    0.5839012224E+00
    0.2300000000E+04    0.1380551412E+00    0.8701743673E-01    0.5023399555E-01    0.5851261556E+00
    0.2500000000E+04    0.1402162438E+00    0.8709473378E-01    0.5118067741E-01    0.5861860860E+00
    0.2700000000E+04    0.1421041839E+00    0.8715790457E-01    0.5202356447E-01    0.5871150525E+00
    0.2900000000E+04    0.1437658866E+00    0.8720998222E-01    0.5277965838E-01    0.5879381500E+00
    0.3100000000E+04    0.1452381967E+00    0.8725321203E-01    0.5346239492E-01    0.5886743118E+00
    0.3300000000E+04    0.1465504389E+00    0.8728928949E-01    0.5408253653E-01    0.5893381079E+00
    0.3500000000E+04    0.1477262363E+00    0.8731951722E-01    0.5464880900E-01    0.5899409465E+00
    0.3700000000E+04    0.1487848269E+00    0.8734491126E-01    0.5516836408E-01    0.5904918959E+00
    0.3900000000E+04    0.1497420319E+00    0.8736627483E-01    0.5564712113E-01    0.5909982620E+00
    0.4100000000E+04    0.1506109790E+00    0.8738425048E-01    0.5609002325E-01    0.5914660016E+00
    0.4300000000E+04    0.1514026497E+00    0.8739935780E-01    0.5650123189E-01    0.5919000234E+00
    0.4500000000E+04    0.1521262985E+00    0.8741202095E-01    0.5688427655E-01    0.5923044124E+00
    0.4700000000E+04    0.1527897782E+00    0.8742258927E-01    0.5724217124E-01    0.5926825975E+00
    0.4900000000E+04    0.1533997940E+00    0.8743135271E-01    0.5757750600E-01    0.5930374799E+00
    0.1000000000E+04    0.1103455694E+00    0.8556737035E-01    0.3906373048E-01    0.5703684411E+00
    0.3000000000E+04    0.1445237309E+00    0.8723258640E-01    0.5312946949E-01    0.5883161013E+00
    0.5000000000E+04    0.1536865849E+00    0.8743513495E-01    0.5773742504E-01    0.5932069700E+00
    0.7000000000E+04    0.1576613025E+00    0.8745812269E-01    0.6016283465E-01    0.5958184102E+00
    0.9000000000E+04    0.1597515991E+00    0.8743383562E-01    0.6171305373E-01    0.5975658017E+00
    0.1100000000E+05    0.1609655018E+00    0.8739419609E-01    0.6281519478E-01    0.5988761620E+00
    0.1300000000E+05    0.1617092463E+00    0.8734972625E-01    0.6365306977E-01    0.5999277559E+00
    0.1500000000E+05    0.1621760762E+00    0.8730447492E-01    0.6431992071E-01    0.6008099927E+00
    0.1700000000E+05    0.1624687425E+00    0.8726011408E-01    0.6486857119E-01    0.6015734233E+00
    0.1900000000E+05    0.1626464448E+00    0.8721733205E-01    0.6533142947E-01    0.6022491583E+00
    0.2100000000E+05    0.1627454226E+00    0.8717637854E-01    0.6572961488E-01    0.6028575970E+00
    0.2300000000E+05    0.1627889381E+00    0.8713729964E-01    0.6607755658E-01    0.6034127894E+00
    0.2500000000E+05    0.1627925019E+00    0.8710004625E-01    0.6638549538E-01    0.6039248001E+00
