     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7887435992E-02    0.5230980209E-03    0.3853428930E-03    0.5093152384E-02
    0.3000000000E+01    0.2281293266E-01    0.1514482766E-02    0.1114701467E-02    0.1474804561E-01
    0.5000000000E+01    0.3670515203E-01    0.2439399335E-02    0.1793787010E-02    0.2375842846E-01
    0.7000000000E+01    0.4966876901E-01    0.3304798531E-02    0.2427694275E-02    0.3219161121E-01
    0.9000000000E+01    0.6179451609E-01    0.4116679474E-02    0.3020838897E-02    0.4010569457E-01
    0.1100000000E+02    0.7316146201E-01    0.4880247964E-02    0.3577068468E-02    0.4755110152E-01
    0.1300000000E+02    0.8383885375E-01    0.5600044163E-02    0.4099752302E-02    0.5457181239E-01
    0.1500000000E+02    0.9388761678E-01    0.6280046326E-02    0.4591854548E-02    0.6120636848E-01
    0.1700000000E+02    0.1033615859E+00    0.6923755671E-02    0.5055994156E-02    0.6748869308E-01
    0.1900000000E+02    0.1123085220E+00    0.7534266275E-02    0.5494494405E-02    0.7344876783E-01
    0.2100000000E+02    0.1207709563E+00    0.8114322991E-02    0.5909424052E-02    0.7911319314E-01
    0.2300000000E+02    0.1287868975E+00    0.8666369726E-02    0.6302631732E-02    0.8450565538E-01
    0.2500000000E+02    0.1363904247E+00    0.9192589900E-02    0.6675774866E-02    0.8964731840E-01
    0.2700000000E+02    0.1436121892E+00    0.9694940519E-02    0.7030344090E-02    0.9455715338E-01
    0.2900000000E+02    0.1504798406E+00    0.1017518103E-01    0.7367683988E-02    0.9925221803E-01
    0.3100000000E+02    0.1570183901E+00    0.1063489784E-01    0.7689010787E-02    0.1037478940E+00
    0.3300000000E+02    0.1632505216E+00    0.1107552528E-01    0.7995427499E-02    0.1080580899E+00
    0.3500000000E+02    0.1691968596E+00    0.1149836356E-01    0.8287936966E-02    0.1121954148E+00
    0.3700000000E+02    0.1748762004E+00    0.1190459423E-01    0.8567453106E-02    0.1161713284E+00
