     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3949503579E-02    0.4182758088E-02    0.2572875069E-03    0.5090725632E-02
    0.3000000000E+01    0.1145674744E-01    0.1209809014E-01    0.7465460304E-03    0.1472675144E-01
    0.5000000000E+01    0.1848755479E-01    0.1946709892E-01    0.1205023997E-02    0.2370078171E-01
    0.7000000000E+01    0.2509024677E-01    0.2634656717E-01    0.1635851038E-02    0.3208152249E-01
    0.9000000000E+01    0.3130659337E-01    0.3278560297E-01    0.2041731445E-02    0.3992840039E-01
    0.1100000000E+02    0.3717289753E-01    0.3882689745E-01    0.2425014669E-02    0.4729308265E-01
    0.1300000000E+02    0.4272087064E-01    0.4450774286E-01    0.2787752247E-02    0.5422070753E-01
    0.1500000000E+02    0.4797834476E-01    0.4986086253E-01    0.3131744091E-02    0.6075088758E-01
    0.1700000000E+02    0.5296985595E-01    0.5491509209E-01    0.3458576395E-02    0.6691853308E-01
    0.1900000000E+02    0.5771712512E-01    0.5969594229E-01    0.3769652877E-02    0.7275453242E-01
    0.2100000000E+02    0.6223945680E-01    0.6422606653E-01    0.4066220675E-02    0.7828631737E-01
    0.2300000000E+02    0.6655407174E-01    0.6852565168E-01    0.4349391946E-02    0.8353833558E-01
    0.2500000000E+02    0.7067638582E-01    0.7261274623E-01    0.4620161968E-02    0.8853244739E-01
    0.2700000000E+02    0.7462024503E-01    0.7650353743E-01    0.4879424390E-02    0.9328826097E-01
    0.2900000000E+02    0.7839812450E-01    0.8021258629E-01    0.5127984148E-02    0.9782341647E-01
    0.3100000000E+02    0.8202129779E-01    0.8375302776E-01    0.5366568441E-02    0.1021538282E+00
    0.3300000000E+02    0.8549998152E-01    0.8713674210E-01    0.5595836112E-02    0.1062938918E+00
    0.3500000000E+02    0.8884345944E-01    0.9037450190E-01    0.5816385688E-02    0.1102566621E+00
    0.3700000000E+02    0.9206018920E-01    0.9347609901E-01    0.6028762303E-02    0.1140540069E+00
    0.3900000000E+02    0.9515789478E-01    0.9645045431E-01    0.6233463681E-02    0.1176967393E+00
    0.4100000000E+02    0.9814364652E-01    0.9930571295E-01    0.6430945329E-02    0.1211947332E+00
    0.4300000000E+02    0.1010239309E+00    0.1020493275E+00    0.6621625041E-02    0.1245570241E+00
    0.4500000000E+02    0.1038047112E+00    0.1046881303E+00    0.6805886849E-02    0.1277918964E+00
    0.4700000000E+02    0.1064914813E+00    0.1072283975E+00    0.6984084468E-02    0.1309069605E+00
    0.4900000000E+02    0.1090893119E+00    0.1096759043E+00    0.7156544326E-02    0.1339092207E+00
    0.1000000000E+02    0.3428142023E-01    0.3585352111E-01    0.2236063090E-02    0.4366805454E-01
    0.3000000000E+02    0.8022838765E-01    0.8200311286E-01    0.5248480548E-02    0.1000132822E+00
    0.5000000000E+02    0.1103563542E+00    0.1108665528E+00    0.7240717807E-02    0.1353700873E+00
    0.7000000000E+02    0.1319989384E+00    0.1309043705E+00    0.8685437007E-02    0.1599933508E+00
