     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.5265929760E-02    0.3182144156E-02    0.5547865791E-03
    0.3000000000E+01    0.1544110455E-01    0.9357371484E-02    0.1626811172E-02
    0.5000000000E+01    0.2517064909E-01    0.1529566005E-01    0.2651923234E-02
    0.7000000000E+01    0.3448733841E-01    0.2101356833E-01    0.3633572424E-02
    0.9000000000E+01    0.4342072940E-01    0.2652602025E-01    0.4574869723E-02
    0.1100000000E+02    0.5199754551E-01    0.3184650559E-01    0.5478627910E-02
    0.1300000000E+02    0.6024200786E-01    0.3698725175E-01    0.6347396411E-02
    0.1500000000E+02    0.6817612120E-01    0.4195937143E-01    0.7183491390E-02
    0.1700000000E+02    0.7581992177E-01    0.4677299007E-01    0.7989021833E-02
    0.1900000000E+02    0.8319169283E-01    0.5143735618E-01    0.8765912228E-02
    0.2100000000E+02    0.9030815252E-01    0.5596093721E-01    0.9515922339E-02
    0.2300000000E+02    0.9718461827E-01    0.6035150299E-01    0.1024066450E-01
    0.2500000000E+02    0.1038351510E+00    0.6461619874E-01    0.1094161881E-01
    0.2700000000E+02    0.1102726818E+00    0.6876160898E-01    0.1162014644E-01
    0.2900000000E+02    0.1165091239E+00    0.7279381374E-01    0.1227750143E-01
    0.3100000000E+02    0.1225554714E+00    0.7671843803E-01    0.1291484109E-01
    0.3300000000E+02    0.1284218870E+00    0.8054069560E-01    0.1353323519E-01
    0.3500000000E+02    0.1341177794E+00    0.8426542766E-01    0.1413367418E-01
    0.3700000000E+02    0.1396518730E+00    0.8789713721E-01    0.1471707646E-01
    0.3900000000E+02    0.1450322695E+00    0.9144001967E-01    0.1528429487E-01
    0.4100000000E+02    0.1502665029E+00    0.9489799012E-01    0.1583612254E-01
    0.4300000000E+02    0.1553615892E+00    0.9827470764E-01    0.1637329804E-01
    0.4500000000E+02    0.1603240707E+00    0.1015735972E+00    0.1689651008E-01
    0.4700000000E+02    0.1651600558E+00    0.1047978691E+00    0.1740640172E-01
    0.4900000000E+02    0.1698752551E+00    0.1079505369E+00    0.1790357412E-01
    0.1000000000E+02    0.4775214040E-01    0.2920946679E-01    0.5031276068E-02
    0.3000000000E+02    0.1195554058E+00    0.7476923842E-01    0.1259860436E-01
    0.5000000000E+02    0.1721892439E+00    0.1095009109E+00    0.1814756787E-01
    0.7000000000E+02    0.2132602775E+00    0.1373550130E+00    0.2247890905E-01
    0.9000000000E+02    0.2466639857E+00    0.1604392420E+00    0.2600273307E-01
    0.1100000000E+03    0.2746253533E+00    0.1800161935E+00    0.2895329575E-01
    0.1300000000E+03    0.2985242433E+00    0.1969062752E+00    0.3147588404E-01
    0.1500000000E+03    0.3192731289E+00    0.2116748714E+00    0.3366657901E-01
    0.1700000000E+03    0.3375070509E+00    0.2247290967E+00    0.3559225319E-01
    0.1900000000E+03    0.3536865793E+00    0.2363721593E+00    0.3730140994E-01
    0.2100000000E+03    0.3681571573E+00    0.2468359868E+00    0.3883043115E-01
    0.2300000000E+03    0.3811851175E+00    0.2563018656E+00    0.4020736898E-01
    0.2500000000E+03    0.3929805257E+00    0.2649140670E+00    0.4145435097E-01
    0.2700000000E+03    0.4037122340E+00    0.2727891634E+00    0.4258916490E-01
    0.2900000000E+03    0.4135181372E+00    0.2800225853E+00    0.4362633861E-01
    0.3100000000E+03    0.4225123682E+00    0.2866933508E+00    0.4457789759E-01
    0.3300000000E+03    0.4307904777E+00    0.2928675490E+00    0.4545391037E-01
    0.3500000000E+03    0.4384332500E+00    0.2986009520E+00    0.4626289024E-01
    0.3700000000E+03    0.4455095690E+00    0.3039410047E+00    0.4701209710E-01
    0.3900000000E+03    0.4520786119E+00    0.3089283620E+00    0.4770776839E-01
    0.4100000000E+03    0.4581915528E+00    0.3135980910E+00    0.4835529851E-01
    0.4300000000E+03    0.4638929059E+00    0.3179806217E+00    0.4895938024E-01
    0.4500000000E+03    0.4692215967E+00    0.3221025066E+00    0.4952411758E-01
    0.4700000000E+03    0.4742118260E+00    0.3259870329E+00    0.5005311673E-01
    0.4900000000E+03    0.4788937744E+00    0.3296547206E+00    0.5054956027E-01
    0.1000000000E+03    0.2612246320E+00    0.1706073023E+00    0.2753910844E-01
    0.3000000000E+03    0.4181103545E+00    0.2834239007E+00    0.4411215008E-01
    0.5000000000E+03    0.4811276198E+00    0.3314130078E+00    0.5078646764E-01
    0.7000000000E+03    0.5147355148E+00    0.3586685709E+00    0.5435505306E-01
    0.9000000000E+03    0.5353379759E+00    0.3763714776E+00    0.5654840355E-01
    0.1100000000E+04    0.5491417386E+00    0.3888307048E+00    0.5802189719E-01
