     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1054587912E-02    0.7931648744E-02    0.7406977122E-03
    0.3000000000E+01    0.3100525874E-02    0.2318591109E-01    0.2177703128E-02
    0.5000000000E+01    0.5067479278E-02    0.3767835917E-01    0.3559264651E-02
    0.7000000000E+01    0.6961273855E-02    0.5146413783E-01    0.4889471220E-02
    0.9000000000E+01    0.8787154557E-02    0.6459315728E-01    0.6172004172E-02
    0.1100000000E+02    0.1054985707E-01    0.7711070508E-01    0.7410187428E-02
    0.1300000000E+02    0.1225366896E-01    0.8905797354E-01    0.8607030399E-02
    0.1500000000E+02    0.1390248215E-01    0.1004725160E+00    0.9765264823E-02
    0.1700000000E+02    0.1549983815E-01    0.1113886428E+00    0.1088737651E-01
    0.1900000000E+02    0.1704896721E-01    0.1218377668E+00    0.1197563279E-01
    0.2100000000E+02    0.1855282226E-01    0.1318487042E+00    0.1303210639E-01
    0.2300000000E+02    0.2001410850E-01    0.1414479400E+00    0.1405869614E-01
    0.2500000000E+02    0.2143530927E-01    0.1506598596E+00    0.1505714516E-01
    0.2700000000E+02    0.2281870867E-01    0.1595069549E+00    0.1602905673E-01
    0.2900000000E+02    0.2416641152E-01    0.1680100047E+00    0.1697590830E-01
    0.3100000000E+02    0.2548036086E-01    0.1761882361E+00    0.1789906377E-01
    0.3300000000E+02    0.2676235351E-01    0.1840594675E+00    0.1879978442E-01
    0.3500000000E+02    0.2801405380E-01    0.1916402353E+00    0.1967923852E-01
    0.3700000000E+02    0.2923700580E-01    0.1989459082E+00    0.2053850992E-01
    0.3900000000E+02    0.3043264415E-01    0.2059907888E+00    0.2137860572E-01
    0.4100000000E+02    0.3160230384E-01    0.2127882046E+00    0.2220046299E-01
    0.4300000000E+02    0.3274722881E-01    0.2193505903E+00    0.2300495497E-01
    0.4500000000E+02    0.3386857978E-01    0.2256895611E+00    0.2379289645E-01
    0.4700000000E+02    0.3496744126E-01    0.2318159802E+00    0.2456504871E-01
    0.4900000000E+02    0.3604482776E-01    0.2377400178E+00    0.2532212394E-01
    0.1000000000E+02    0.9676125266E-02    0.7092570030E-01    0.6796444511E-02
    0.3000000000E+02    0.2482748982E-01    0.1721385776E+00    0.1744036693E-01
    0.5000000000E+02    0.3657576722E-01    0.2406291461E+00    0.2569521779E-01
    0.7000000000E+02    0.4626874664E-01    0.2898108787E+00    0.3250709097E-01
    0.9000000000E+02    0.5460085952E-01    0.3266509734E+00    0.3836347917E-01
    0.1100000000E+03    0.6197054040E-01    0.3551313865E+00    0.4354409885E-01
    0.1300000000E+03    0.6862498242E-01    0.3776935397E+00    0.4822249676E-01
    0.1500000000E+03    0.7472694561E-01    0.3959174171E+00    0.5251294609E-01
    0.1700000000E+03    0.8038873184E-01    0.4108703911E+00    0.5649429610E-01
    0.1900000000E+03    0.8569081286E-01    0.4232992326E+00    0.6022304908E-01
    0.2100000000E+03    0.9069267764E-01    0.4337418497E+00    0.6374097551E-01
    0.2300000000E+03    0.9543946842E-01    0.4425953627E+00    0.6707977286E-01
    0.2500000000E+03    0.9996621106E-01    0.4501592034E+00    0.7026403561E-01
    0.2700000000E+03    0.1043006078E+00    0.4566633108E+00    0.7331321595E-01
    0.2900000000E+03    0.1084649368E+00    0.4622871066E+00    0.7624295761E-01
    0.3100000000E+03    0.1124773791E+00    0.4671725840E+00    0.7906602722E-01
    0.3300000000E+03    0.1163529655E+00    0.4714335342E+00    0.8179297954E-01
    0.3500000000E+03    0.1201042677E+00    0.4751621776E+00    0.8443264244E-01
    0.3700000000E+03    0.1237419104E+00    0.4784340111E+00    0.8699247677E-01
    0.3900000000E+03    0.1272749584E+00    0.4813114085E+00    0.8947884778E-01
    0.4100000000E+03    0.1307112119E+00    0.4838463306E+00    0.9189723274E-01
    0.4300000000E+03    0.1340574356E+00    0.4860823929E+00    0.9425238191E-01
    0.4500000000E+03    0.1373195391E+00    0.4880564605E+00    0.9654844487E-01
    0.4700000000E+03    0.1405027189E+00    0.4897998919E+00    0.9878907061E-01
    0.4900000000E+03    0.1436115731E+00    0.4913395188E+00    0.1009774878E+00
    0.1000000000E+03    0.5838801797E-01    0.3417576556E+00    0.4102563281E-01
    0.3000000000E+03    0.1104891397E+00    0.4648144502E+00    0.7766712132E-01
    0.5000000000E+03    0.1451394244E+00    0.4920402473E+00    0.1020530284E+00
    0.7000000000E+03    0.1725903621E+00    0.4995530286E+00    0.1213818093E+00
    0.9000000000E+03    0.1954703256E+00    0.5005749610E+00    0.1374989463E+00
    0.1100000000E+04    0.2149636427E+00    0.4990897661E+00    0.1512359137E+00
    0.1300000000E+04    0.2317711141E+00    0.4966259336E+00    0.1630847151E+00
    0.1500000000E+04    0.2463759798E+00    0.4938474931E+00    0.1733846504E+00
    0.1700000000E+04    0.2591414853E+00    0.4910598284E+00    0.1823908144E+00
    0.1900000000E+04    0.2703541741E+00    0.4884035914E+00    0.1903044815E+00
    0.2100000000E+04    0.2802463276E+00    0.4859389502E+00    0.1972888490E+00
    0.2300000000E+04    0.2890092642E+00    0.4836854906E+00    0.2034783654E+00
    0.2500000000E+04    0.2968021304E+00    0.4816422677E+00    0.2089848957E+00
    0.2700000000E+04    0.3037582035E+00    0.4797982823E+00    0.2139021411E+00
    0.2900000000E+04    0.3099896609E+00    0.4781380736E+00    0.2183089845E+00
    0.3100000000E+04    0.3155913157E+00    0.4766447197E+00    0.2222721116E+00
    0.3300000000E+04    0.3206436047E+00    0.4753014245E+00    0.2258481074E+00
    0.3500000000E+04    0.3252150087E+00    0.4740923183E+00    0.2290851547E+00
    0.3700000000E+04    0.3293640281E+00    0.4730028222E+00    0.2320244216E+00
    0.3900000000E+04    0.3331408049E+00    0.4720197676E+00    0.2347012003E+00
    0.4100000000E+04    0.3365884589E+00    0.4711313849E+00    0.2371458455E+00
    0.4300000000E+04    0.3397441923E+00    0.4703272243E+00    0.2393845508E+00
    0.4500000000E+04    0.3426402058E+00    0.4695980452E+00    0.2414399916E+00
    0.4700000000E+04    0.3453044589E+00    0.4689356948E+00    0.2433318601E+00
    0.4900000000E+04    0.3477613051E+00    0.4683329882E+00    0.2450773114E+00
    0.1000000000E+04    0.2055896161E+00    0.5000200966E+00    0.1446293583E+00
    0.3000000000E+04    0.3128638802E+00    0.4773716047E+00    0.2203422609E+00
    0.5000000000E+04    0.3489187071E+00    0.4680519925E+00    0.2458998907E+00
    0.7000000000E+04    0.3651310061E+00    0.4643798649E+00    0.2574505281E+00
    0.9000000000E+04    0.3739053614E+00    0.4626951141E+00    0.2637377516E+00
    0.1100000000E+05    0.3792658404E+00    0.4618329353E+00    0.2676027691E+00
    0.1300000000E+05    0.3828257657E+00    0.4613580737E+00    0.2701866371E+00
    0.1500000000E+05    0.3853370464E+00    0.4610837463E+00    0.2720221178E+00
    0.1700000000E+05    0.3871909141E+00    0.4609208415E+00    0.2733869396E+00
    0.1900000000E+05    0.3886086318E+00    0.4608232391E+00    0.2744384826E+00
    0.2100000000E+05    0.3897237492E+00    0.4607654986E+00    0.2752719327E+00
    0.2300000000E+05    0.3906211838E+00    0.4607328552E+00    0.2759479418E+00
    0.2500000000E+05    0.3913572792E+00    0.4607163806E+00    0.2765068408E+00
    0.2700000000E+05    0.3919707677E+00    0.4607104918E+00    0.2769764166E+00
    0.2900000000E+05    0.3924890838E+00    0.4607115999E+00    0.2773763961E+00
    0.3100000000E+05    0.3929321629E+00    0.4607173449E+00    0.2777211476E+00
    0.3300000000E+05    0.3933148151E+00    0.4607261460E+00    0.2780213707E+00
    0.3500000000E+05    0.3936482573E+00    0.4607369282E+00    0.2782851891E+00
    0.3700000000E+05    0.3939411305E+00    0.4607489520E+00    0.2785188760E+00
    0.3900000000E+05    0.3942001923E+00    0.4607617046E+00    0.2787273499E+00
    0.4100000000E+05    0.3944307991E+00    0.4607748281E+00    0.2789145189E+00
    0.4300000000E+05    0.3946372479E+00    0.4607880726E+00    0.2790835267E+00
    0.4500000000E+05    0.3948230239E+00    0.4608012638E+00    0.2792369292E+00
    0.4700000000E+05    0.3949909814E+00    0.4608142811E+00    0.2793768255E+00
    0.4900000000E+05    0.3951434800E+00    0.4608270424E+00    0.2795049552E+00
    0.1000000000E+05    0.3768815388E+00    0.4621972252E+00    0.2658805702E+00
    0.3000000000E+05    0.3927190033E+00    0.4607140060E+00    0.2775549356E+00
    0.5000000000E+05    0.3952145596E+00    0.4608333090E+00    0.2795650712E+00
    0.7000000000E+05    0.3961652042E+00    0.4609395557E+00    0.2804026908E+00
    0.9000000000E+05    0.3966501281E+00    0.4610140575E+00    0.2808704000E+00
    0.1100000000E+06    0.3969371209E+00    0.4610674896E+00    0.2811735866E+00
    0.1300000000E+06    0.3971229479E+00    0.4611073104E+00    0.2813887659E+00
    0.1500000000E+06    0.3972506850E+00    0.4611380174E+00    0.2815510529E+00
    0.1700000000E+06    0.3973422750E+00    0.4611623737E+00    0.2816788882E+00
    0.1900000000E+06    0.3974100074E+00    0.4611821452E+00    0.2817829195E+00
    0.2100000000E+06    0.3974612688E+00    0.4611985055E+00    0.2818697451E+00
    0.2300000000E+06    0.3975007482E+00    0.4612122620E+00    0.2819436831E+00
    0.2500000000E+06    0.3975315548E+00    0.4612239875E+00    0.2820076859E+00
    0.2700000000E+06    0.3975558250E+00    0.4612340990E+00    0.2820638450E+00
    0.2900000000E+06    0.3975750709E+00    0.4612429070E+00    0.2821136869E+00
    0.3100000000E+06    0.3975903898E+00    0.4612506475E+00    0.2821583537E+00
