     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1051946876E-02    0.1105781679E-01    0.3694217218E-03
    0.3000000000E+01    0.3078154059E-02    0.3206588169E-01    0.1080997850E-02
    0.5000000000E+01    0.5008873402E-02    0.5171530734E-01    0.1759058244E-02
    0.7000000000E+01    0.6852745258E-02    0.7013243852E-01    0.2406635273E-02
    0.9000000000E+01    0.8617355265E-02    0.8742841202E-01    0.3026391177E-02
    0.1100000000E+02    0.1030939291E-01    0.1037013829E+00    0.3620673711E-02
    0.1300000000E+02    0.1193478214E-01    0.1190383701E+00    0.4191561966E-02
    0.1500000000E+02    0.1349878956E-01    0.1335167945E+00    0.4740904357E-02
    0.1700000000E+02    0.1500611469E-01    0.1472057693E+00    0.5270350280E-02
    0.1900000000E+02    0.1646096559E-01    0.1601671866E+00    0.5781376662E-02
    0.2100000000E+02    0.1786712266E-01    0.1724566375E+00    0.6275310331E-02
    0.2300000000E+02    0.1922799255E-01    0.1841241951E+00    0.6753346963E-02
    0.2500000000E+02    0.2054665418E-01    0.1952150833E+00    0.7216567207E-02
    0.2700000000E+02    0.2182589797E-01    0.2057702502E+00    0.7665950461E-02
    0.2900000000E+02    0.2306825953E-01    0.2158268622E+00    0.8102386700E-02
    0.3100000000E+02    0.2427604871E-01    0.2254187309E+00    0.8526686663E-02
    0.3300000000E+02    0.2545137471E-01    0.2345766836E+00    0.8939590672E-02
    0.3500000000E+02    0.2659616791E-01    0.2433288853E+00    0.9341776278E-02
    0.3700000000E+02    0.2771219878E-01    0.2517011202E+00    0.9733864926E-02
    0.3900000000E+02    0.2880109457E-01    0.2597170384E+00    0.1011642778E-01
    0.4100000000E+02    0.2986435378E-01    0.2673983717E+00    0.1048999082E-01
    0.4300000000E+02    0.3090335899E-01    0.2747651244E+00    0.1085503935E-01
    0.4500000000E+02    0.3191938810E-01    0.2818357417E+00    0.1121202192E-01
    0.4700000000E+02    0.3291362436E-01    0.2886272587E+00    0.1156135387E-01
    0.4900000000E+02    0.3388716512E-01    0.2951554322E+00    0.1190342039E-01
    0.1000000000E+02    0.9472058811E-02    0.9568709249E-01    0.3326580855E-02
    0.3000000000E+02    0.2367633941E-01    0.2206788968E+00    0.8316005890E-02
    0.5000000000E+02    0.3436649610E-01    0.2983253690E+00    0.1207184193E-01
    0.7000000000E+02    0.4307946106E-01    0.3509271302E+00    0.1513355571E-01
    0.9000000000E+02    0.5053865972E-01    0.3886994409E+00    0.1775508904E-01
    0.1100000000E+03    0.5713582092E-01    0.4169798574E+00    0.2007395735E-01
    0.1300000000E+03    0.6310464923E-01    0.4388272329E+00    0.2217220616E-01
    0.1500000000E+03    0.6859486371E-01    0.4561192771E+00    0.2410239890E-01
    0.1700000000E+03    0.7370776008E-01    0.4700717166E+00    0.2590009986E-01
    0.1900000000E+03    0.7851489493E-01    0.4815059041E+00    0.2759043296E-01
    0.2100000000E+03    0.8306861556E-01    0.4909964147E+00    0.2919177814E-01
    0.2300000000E+03    0.8740833887E-01    0.4989570314E+00    0.3071797567E-01
    0.2500000000E+03    0.9156447367E-01    0.5056931594E+00    0.3217970305E-01
    0.2700000000E+03    0.9556096812E-01    0.5114350175E+00    0.3358536942E-01
    0.2900000000E+03    0.9941701994E-01    0.5163593532E+00    0.3494171596E-01
    0.3100000000E+03    0.1031482578E+00    0.5206040542E+00    0.3625423070E-01
    0.3300000000E+03    0.1067675780E+00    0.5242782257E+00    0.3752744220E-01
    0.3500000000E+03    0.1102857500E+00    0.5274692923E+00    0.3876513222E-01
    0.3700000000E+03    0.1137118629E+00    0.5302481009E+00    0.3997049253E-01
