     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.6318973142E-02    0.1593115087E-02    0.5547744496E-03
    0.3000000000E+01    0.1852711641E-01    0.4696810871E-02    0.1626620646E-02
    0.5000000000E+01    0.3019634594E-01    0.7697487809E-02    0.2651192158E-02
    0.7000000000E+01    0.4136425512E-01    0.1060282670E-01    0.3631785985E-02
    0.9000000000E+01    0.5206495946E-01    0.1341974264E-01    0.4571394148E-02
    0.1100000000E+02    0.6232948834E-01    0.1615447551E-01    0.5472738042E-02
    0.1300000000E+02    0.7218612542E-01    0.1881266826E-01    0.6338298278E-02
    0.1500000000E+02    0.8166070518E-01    0.2139943478E-01    0.7170340693E-02
    0.1700000000E+02    0.9077687219E-01    0.2391941895E-01    0.7970939079E-02
    0.1900000000E+02    0.9955630826E-01    0.2637684609E-01    0.8741995102E-02
    0.2100000000E+02    0.1080189321E+00    0.2877556803E-01    0.9485255812E-02
    0.2300000000E+02    0.1161830754E+00    0.3111910255E-01    0.1020232907E-01
    0.2500000000E+02    0.1240656377E+00    0.3341066810E-01    0.1089469717E-01
    0.2700000000E+02    0.1316822248E+00    0.3565321431E-01    0.1156372890E-01
    0.2900000000E+02    0.1390472701E+00    0.3784944902E-01    0.1221069027E-01
    0.3100000000E+02    0.1461741435E+00    0.4000186210E-01    0.1283675400E-01
    0.3300000000E+02    0.1530752484E+00    0.4211274666E-01    0.1344300803E-01
    0.3500000000E+02    0.1597621075E+00    0.4418421783E-01    0.1403046312E-01
    0.3700000000E+02    0.1662454411E+00    0.4621822949E-01    0.1460005958E-01
    0.3900000000E+02    0.1725352356E+00    0.4821658921E-01    0.1515267341E-01
    0.4100000000E+02    0.1786408064E+00    0.5018097160E-01    0.1568912174E-01
    0.4300000000E+02    0.1845708538E+00    0.5211293023E-01    0.1621016773E-01
    0.4500000000E+02    0.1903335135E+00    0.5401390834E-01    0.1671652507E-01
    0.4700000000E+02    0.1959364022E+00    0.5588524846E-01    0.1720886190E-01
    0.4900000000E+02    0.2013866594E+00    0.5772820106E-01    0.1768780449E-01
    0.1000000000E+02    0.5724991742E-01    0.1479701613E-01    0.5026688769E-02
    0.3000000000E+02    0.1426396815E+00    0.3893098556E-01    0.1252626445E-01
    0.5000000000E+02    0.2040566609E+00    0.5863939957E-01    0.1792243802E-01
    0.7000000000E+02    0.2508699427E+00    0.7561828875E-01    0.2203704230E-01
    0.9000000000E+02    0.2880068837E+00    0.9070564163E-01    0.2530233678E-01
    0.1100000000E+03    0.3183309236E+00    0.1043677616E+00    0.2796954569E-01
    0.1300000000E+03    0.3436362111E+00    0.1168907960E+00    0.3019609452E-01
    0.1500000000E+03    0.3651143425E+00    0.1284652637E+00    0.3208654923E-01
    0.1700000000E+03    0.3835939177E+00    0.1392268536E+00    0.3371362952E-01
    0.1900000000E+03    0.3996726985E+00    0.1492776208E+00    0.3512980191E-01
    0.2100000000E+03    0.4137949836E+00    0.1586977141E+00    0.3637406760E-01
    0.2300000000E+03    0.4262992198E+00    0.1675522341E+00    0.3747613932E-01
    0.2500000000E+03    0.4374485564E+00    0.1758954516E+00    0.3845912198E-01
    0.2700000000E+03    0.4474511674E+00    0.1837735222E+00    0.3934129567E-01
    0.2900000000E+03    0.4564741896E+00    0.1912263112E+00    0.4013733869E-01
    0.3100000000E+03    0.4646535390E+00    0.1982886674E+00    0.4085918883E-01
    0.3300000000E+03    0.4721009840E+00    0.2049913448E+00    0.4151666408E-01
    0.3500000000E+03    0.4789093458E+00    0.2113616909E+00    0.4211791906E-01
    0.3700000000E+03    0.4851563895E+00    0.2174241752E+00    0.4266978641E-01
    0.3900000000E+03    0.4909077807E+00    0.2232008049E+00    0.4317803640E-01
    0.4100000000E+03    0.4962193638E+00    0.2287114586E+00    0.4364757678E-01
    0.4300000000E+03    0.5011389383E+00    0.2339741597E+00    0.4408260886E-01
    0.4500000000E+03    0.5057076609E+00    0.2390053023E+00    0.4448675042E-01
    0.4700000000E+03    0.5099611611E+00    0.2438198418E+00    0.4486313380E-01
    0.4900000000E+03    0.5139304387E+00    0.2484314564E+00    0.4521448461E-01
    0.1000000000E+03    0.3038903418E+00    0.9769404381E-01    0.2669928028E-01
    0.3000000000E+03    0.4606618404E+00    0.1948042843E+00    0.4050688057E-01
    0.5000000000E+03    0.5158170973E+00    0.2506651266E+00    0.4538152931E-01
    0.7000000000E+03    0.5436939707E+00    0.2872383920E+00    0.4785373006E-01
    0.9000000000E+03    0.5603943407E+00    0.3130276565E+00    0.4933987750E-01
    0.1100000000E+04    0.5714733275E+00    0.3321794451E+00    0.5032921528E-01
    0.1300000000E+04    0.5793425363E+00    0.3469594010E+00    0.5103438491E-01
    0.1500000000E+04    0.5852122361E+00    0.3587089500E+00    0.5156222530E-01
    0.1700000000E+04    0.5897545075E+00    0.3682723548E+00    0.5197213478E-01
    0.1900000000E+04    0.5933716563E+00    0.3762072484E+00    0.5229971044E-01
    0.2100000000E+04    0.5963188775E+00    0.3828966398E+00    0.5256755899E-01
    0.2300000000E+04    0.5987657002E+00    0.3886122510E+00    0.5279071592E-01
    0.2500000000E+04    0.6008290680E+00    0.3935521713E+00    0.5297956509E-01
    0.2700000000E+04    0.6025922167E+00    0.3978642023E+00    0.5314150602E-01
    0.2900000000E+04    0.6041159781E+00    0.4016608549E+00    0.5328195289E-01
    0.3100000000E+04    0.6054458282E+00    0.4050292849E+00    0.5340495801E-01
    0.3300000000E+04    0.6066164365E+00    0.4080380515E+00    0.5351361432E-01
    0.3500000000E+04    0.6076546901E+00    0.4107418243E+00    0.5361032336E-01
    0.3700000000E+04    0.6085817581E+00    0.4131847305E+00    0.5369697816E-01
    0.3900000000E+04    0.6094145325E+00    0.4154027784E+00    0.5377509107E-01
    0.4100000000E+04    0.6101666549E+00    0.4174256421E+00    0.5384588487E-01
    0.4300000000E+04    0.6108492612E+00    0.4192779951E+00    0.5391035896E-01
    0.4500000000E+04    0.6114715313E+00    0.4209805213E+00    0.5396933811E-01
    0.4700000000E+04    0.6120410995E+00    0.4225506897E+00    0.5402350908E-01
    0.4900000000E+04    0.6125643663E+00    0.4240033555E+00    0.5407344834E-01
    0.1000000000E+04    0.5664449915E+00    0.3232625803E+00    0.4987976620E-01
    0.3000000000E+04    0.6048027631E+00    0.4033939401E+00    0.5334542353E-01
    0.5000000000E+04    0.6128103596E+00    0.4246896706E+00    0.5409698641E-01
    0.7000000000E+04    0.6162564852E+00    0.4345441425E+00    0.5443207032E-01
    0.9000000000E+04    0.6181702066E+00    0.4402250249E+00    0.5462459354E-01
    0.1100000000E+05    0.6193858790E+00    0.4439203336E+00    0.5475099553E-01
    0.1300000000E+05    0.6202255428E+00    0.4465161867E+00    0.5484114887E-01
    0.1500000000E+05    0.6208396950E+00    0.4484397133E+00    0.5490918360E-01
    0.1700000000E+05    0.6213080462E+00    0.4499221622E+00    0.5496267317E-01
    0.1900000000E+05    0.6216767426E+00    0.4510996390E+00    0.5500605358E-01
    0.2100000000E+05    0.6219743408E+00    0.4520574740E+00    0.5504210193E-01
    0.2300000000E+05    0.6222194549E+00    0.4528518796E+00    0.5507264917E-01
    0.2500000000E+05    0.6224247344E+00    0.4535213944E+00    0.5509895372E-01
    0.2700000000E+05    0.6225990739E+00    0.4540933228E+00    0.5512191042E-01
    0.2900000000E+05    0.6227489097E+00    0.4545875507E+00    0.5514217394E-01
    0.3100000000E+05    0.6228790125E+00    0.4550189044E+00    0.5516023498E-01
    0.3300000000E+05    0.6229929939E+00    0.4553986640E+00    0.5517646899E-01
    0.3500000000E+05    0.6230936370E+00    0.4557355634E+00    0.5519116849E-01
    0.3700000000E+05    0.6231831214E+00    0.4560364704E+00    0.5520456500E-01
    0.3900000000E+05    0.6232631780E+00    0.4563068602E+00    0.5521684433E-01
    0.4100000000E+05    0.6233351984E+00    0.4565511507E+00    0.5522815746E-01
    0.4300000000E+05    0.6234003145E+00    0.4567729466E+00    0.5523862847E-01
    0.4500000000E+05    0.6234594559E+00    0.4569752179E+00    0.5524836031E-01
    0.4700000000E+05    0.6235133932E+00    0.4571604338E+00    0.5525743921E-01
    0.4900000000E+05    0.6235627706E+00    0.4573306639E+00    0.5526593801E-01
    0.1000000000E+05    0.6188391463E+00    0.4422495864E+00    0.5469364147E-01
    0.3000000000E+05    0.6228161794E+00    0.4548103123E+00    0.5515145405E-01
    0.5000000000E+05    0.6235859223E+00    0.4574107164E+00    0.5526998959E-01
    0.7000000000E+05    0.6239052077E+00    0.4585344143E+00    0.5533168655E-01
    0.9000000000E+05    0.6240767869E+00    0.4591610557E+00    0.5537194096E-01
    0.1100000000E+06    0.6241823109E+00    0.4595606799E+00    0.5540134610E-01
    0.1300000000E+06    0.6242528428E+00    0.4598377124E+00    0.5542432251E-01
    0.1500000000E+06    0.6243027228E+00    0.4600410484E+00    0.5544309164E-01
    0.1700000000E+06    0.6243394605E+00    0.4601966332E+00    0.5545891264E-01
    0.1900000000E+06    0.6243673570E+00    0.4603195126E+00    0.5547256230E-01
    0.2100000000E+06    0.6243890454E+00    0.4604190127E+00    0.5548455100E-01
    0.2300000000E+06    0.6244062246E+00    0.4605012218E+00    0.5549523079E-01
    0.2500000000E+06    0.6244200366E+00    0.4605702833E+00    0.5550485406E-01
    0.2700000000E+06    0.6244312765E+00    0.4606291146E+00    0.5551360761E-01
    0.2900000000E+06    0.6244405133E+00    0.4606798298E+00    0.5552163330E-01
    0.3100000000E+06    0.6244481645E+00    0.4607239980E+00    0.5552904132E-01
    0.3300000000E+06    0.6244545427E+00    0.4607628082E+00    0.5553591885E-01
    0.3500000000E+06    0.6244598862E+00    0.4607971783E+00    0.5554233603E-01
    0.3700000000E+06    0.6244643797E+00    0.4608278276E+00    0.5554835005E-01
    0.3900000000E+06    0.6244681681E+00    0.4608553283E+00    0.5555400820E-01
    0.4100000000E+06    0.6244713669E+00    0.4608801407E+00    0.5555934993E-01
    0.4300000000E+06    0.6244740688E+00    0.4609026399E+00    0.5556440857E-01
    0.4500000000E+06    0.6244763490E+00    0.4609231342E+00    0.5556921245E-01
    0.4700000000E+06    0.6244782693E+00    0.4609418793E+00    0.5557378589E-01
    0.4900000000E+06    0.6244798807E+00    0.4609590895E+00    0.5557814992E-01
    0.1000000000E+06    0.6241352748E+00    0.4593807690E+00    0.5538764773E-01
    0.3000000000E+06    0.6244445155E+00    0.4607026505E+00    0.5552540861E-01
    0.5000000000E+06    0.6244805841E+00    0.4609671766E+00    0.5558025921E-01
    0.7000000000E+06    0.6244857526E+00    0.4610802208E+00    0.5561486084E-01
    0.9000000000E+06    0.6244830367E+00    0.4611427766E+00    0.5564018993E-01
    0.1100000000E+07    0.6244777984E+00    0.4611824006E+00    0.5566018792E-01
    0.1300000000E+07    0.6244717644E+00    0.4612096898E+00    0.5567672049E-01
    0.1500000000E+07    0.6244655869E+00    0.4612295877E+00    0.5569081864E-01
    0.1700000000E+07    0.6244595313E+00    0.4612447100E+00    0.5570311227E-01
    0.1900000000E+07    0.6244537052E+00    0.4612565699E+00    0.5571401449E-01
    0.2100000000E+07    0.6244481470E+00    0.4612661035E+00    0.5572381094E-01
    0.2300000000E+07    0.6244428633E+00    0.4612739208E+00    0.5573270736E-01
    0.2500000000E+07    0.6244378463E+00    0.4612804362E+00    0.5574085685E-01
    0.2700000000E+07    0.6244330817E+00    0.4612859411E+00    0.5574837646E-01
    0.2900000000E+07    0.6244285527E+00    0.4612906462E+00    0.5575535768E-01
    0.3100000000E+07    0.6244242424E+00    0.4612947076E+00    0.5576187337E-01
    0.3300000000E+07    0.6244201345E+00    0.4612982437E+00    0.5576798251E-01
    0.3500000000E+07    0.6244162135E+00    0.4613013455E+00    0.5577373352E-01
    0.3700000000E+07    0.6244124653E+00    0.4613040843E+00    0.5577916664E-01
    0.3900000000E+07    0.6244088769E+00    0.4613065167E+00    0.5578431566E-01
    0.4100000000E+07    0.6244054365E+00    0.4613086883E+00    0.5578920927E-01
    0.4300000000E+07    0.6244021336E+00    0.4613106359E+00    0.5579387198E-01
    0.4500000000E+07    0.6243989583E+00    0.4613123901E+00    0.5579832495E-01
    0.4700000000E+07    0.6243959020E+00    0.4613139759E+00    0.5580258653E-01
    0.4900000000E+07    0.6243929566E+00    0.4613154144E+00    0.5580667279E-01
    0.1000000000E+07    0.6244805856E+00    0.4611645940E+00    0.5565071102E-01
    0.3000000000E+07    0.6244263713E+00    0.4612927492E+00    0.5575866975E-01
    0.5000000000E+07    0.6243915232E+00    0.4613160840E+00    0.5580865464E-01
    0.7000000000E+07    0.6243672312E+00    0.4613248617E+00    0.5584176275E-01
