     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.4202310584E-02    0.7911832674E-02    0.1844709084E-03
    0.3000000000E+01    0.1226576652E-01    0.2301849160E-01    0.5384463868E-03
    0.5000000000E+01    0.1991157739E-01    0.3724089410E-01    0.8741002722E-03
    0.7000000000E+01    0.2717931929E-01    0.5065601568E-01    0.1193168494E-02
    0.9000000000E+01    0.3410356103E-01    0.6333182322E-01    0.1497167364E-02
    0.1100000000E+02    0.4071463651E-01    0.7532859434E-01    0.1787427454E-02
    0.1300000000E+02    0.4703927830E-01    0.8670000672E-01    0.2065121378E-02
    0.1500000000E+02    0.5310114052E-01    0.9749404353E-01    0.2331286729E-02
    0.1700000000E+02    0.5892123306E-01    0.1077537505E+00    0.2586845120E-02
    0.1900000000E+02    0.6451828422E-01    0.1175178731E+00    0.2832618089E-02
    0.2100000000E+02    0.6990904497E-01    0.1268213950E+00    0.3069340443E-02
    0.2300000000E+02    0.7510854582E-01    0.1356959961E+00    0.3297671527E-02
    0.2500000000E+02    0.8013031441E-01    0.1441704439E+00    0.3518204765E-02
    0.2700000000E+02    0.8498656085E-01    0.1522709292E+00    0.3731475787E-02
    0.2900000000E+02    0.8968833620E-01    0.1600213556E+00    0.3937969384E-02
    0.3100000000E+02    0.9424566844E-01    0.1674435897E+00    0.4138125473E-02
    0.3300000000E+02    0.9866767979E-01    0.1745576788E+00    0.4332344234E-02
    0.3500000000E+02    0.1029626880E+00    0.1813820407E+00    0.4520990566E-02
    0.3700000000E+02    0.1071382946E+00    0.1879336293E+00    0.4704397942E-02
    0.3900000000E+02    0.1112014613E+00    0.1942280808E+00    0.4882871773E-02
    0.4100000000E+02    0.1151585769E+00    0.2002798415E+00    0.5056692344E-02
    0.4300000000E+02    0.1190155164E+00    0.2061022817E+00    0.5226117391E-02
    0.4500000000E+02    0.1227776920E+00    0.2117077952E+00    0.5391384358E-02
    0.4700000000E+02    0.1264500991E+00    0.2171078895E+00    0.5552712395E-02
    0.4900000000E+02    0.1300373559E+00    0.2223132642E+00    0.5710304117E-02
    0.1000000000E+02    0.3744649597E-01    0.6941159020E-01    0.1643938056E-02
    0.3000000000E+02    0.9198446760E-01    0.1637722035E+00    0.4038813730E-02
    0.5000000000E+02    0.1318004020E+00    0.2248460721E+00    0.5787758043E-02
    0.7000000000E+02    0.1634785956E+00    0.2673687476E+00    0.7179623915E-02
    0.9000000000E+02    0.1900196402E+00    0.2984585504E+00    0.8346056636E-02
    0.1100000000E+03    0.2130091234E+00    0.3220076698E+00    0.9356624422E-02
    0.1300000000E+03    0.2333763456E+00    0.3403321565E+00    0.1025210214E-01
    0.1500000000E+03    0.2517097272E+00    0.3548982955E+00    0.1105830852E-01
    0.1700000000E+03    0.2684050242E+00    0.3666796444E+00    0.1179260885E-01
    0.1900000000E+03    0.2837416943E+00    0.3763475163E+00    0.1246726554E-01
    0.2100000000E+03    0.2979251765E+00    0.3843792891E+00    0.1309129318E-01
    0.2300000000E+03    0.3111116907E+00    0.3911232256E+00    0.1367154671E-01
    0.2500000000E+03    0.3234234934E+00    0.3968389364E+00    0.1421339083E-01
    0.2700000000E+03    0.3349586441E+00    0.4017235494E+00    0.1472112848E-01
    0.2900000000E+03    0.3457974739E+00    0.4059291518E+00    0.1519828477E-01
    0.3100000000E+03    0.3560069990E+00    0.4095747245E+00    0.1564780057E-01
    0.3300000000E+03    0.3656440109E+00    0.4127544933E+00    0.1607216813E-01
    0.3500000000E+03    0.3747572908E+00    0.4155438928E+00    0.1647352825E-01
    0.3700000000E+03    0.3833892300E+00    0.4180039005E+00    0.1685374139E-01
    0.3900000000E+03    0.3915770381E+00    0.4201842377E+00    0.1721444064E-01
    0.4100000000E+03    0.3993536603E+00    0.4221257658E+00    0.1755707203E-01
    0.4300000000E+03    0.4067484849E+00    0.4238623053E+00    0.1788292550E-01
    0.4500000000E+03    0.4137878969E+00    0.4254220313E+00    0.1819315926E-01
    0.4700000000E+03    0.4204957179E+00    0.4268285559E+00    0.1848881904E-01
    0.4900000000E+03    0.4268935605E+00    0.4281017758E+00    0.1877085365E-01
    0.1000000000E+03    0.2018897447E+00    0.3110050849E+00    0.8867814492E-02
    0.3000000000E+03    0.3509771398E+00    0.4078155519E+00    0.1542633274E-01
    0.5000000000E+03    0.4299824617E+00    0.4286937662E+00    0.1890703467E-01
    0.7000000000E+03    0.4794710466E+00    0.4365088061E+00    0.2109028599E-01
    0.9000000000E+03    0.5127637697E+00    0.4405018321E+00    0.2256106356E-01
    0.1100000000E+04    0.5363151245E+00    0.4430089433E+00    0.2360298749E-01
    0.1300000000E+04    0.5536494734E+00    0.4448045115E+00    0.2437101298E-01
    0.1500000000E+04    0.5668277550E+00    0.4461989605E+00    0.2495580233E-01
    0.1700000000E+04    0.5771191044E+00    0.4473373330E+00    0.2541321509E-01
    0.1900000000E+04    0.5853391566E+00    0.4482967193E+00    0.2577916901E-01
    0.2100000000E+04    0.5920315031E+00    0.4491227337E+00    0.2607761426E-01
    0.2300000000E+04    0.5975699728E+00    0.4498448053E+00    0.2632502990E-01
    0.2500000000E+04    0.6022187623E+00    0.4504832478E+00    0.2653306817E-01
    0.2700000000E+04    0.6061691059E+00    0.4510528250E+00    0.2671016780E-01
    0.2900000000E+04    0.6095623742E+00    0.4515646948E+00    0.2686257041E-01
    0.3100000000E+04    0.6125050467E+00    0.4520275448E+00    0.2699497967E-01
    0.3300000000E+04    0.6150786704E+00    0.4524482960E+00    0.2711099982E-01
    0.3500000000E+04    0.6173466361E+00    0.4528325631E+00    0.2721343415E-01
    0.3700000000E+04    0.6193588877E+00    0.4531849674E+00    0.2730449252E-01
    0.3900000000E+04    0.6211552551E+00    0.4535093592E+00    0.2738593827E-01
    0.4100000000E+04    0.6227678543E+00    0.4538089783E+00    0.2745919403E-01
    0.4300000000E+04    0.6242228434E+00    0.4540865749E+00    0.2752541918E-01
    0.4500000000E+04    0.6255417244E+00    0.4543445012E+00    0.2758556728E-01
    0.4700000000E+04    0.6267423215E+00    0.4545847827E+00    0.2764042925E-01
    0.4900000000E+04    0.6278395260E+00    0.4548091735E+00    0.2769066627E-01
    0.1000000000E+04    0.5254910689E+00    0.4418756596E+00    0.2312393680E-01
    0.3000000000E+04    0.6110844455E+00    0.4518017796E+00    0.2693102722E-01
    0.5000000000E+04    0.6283533511E+00    0.4549158951E+00    0.2771422788E-01
    0.7000000000E+04    0.6354037506E+00    0.4565003164E+00    0.2804058376E-01
    0.9000000000E+04    0.6391835255E+00    0.4574601745E+00    0.2821920999E-01
    0.1100000000E+05    0.6415269995E+00    0.4581038604E+00    0.2833228064E-01
    0.1300000000E+05    0.6431176048E+00    0.4585654789E+00    0.2841062538E-01
    0.1500000000E+05    0.6442659915E+00    0.4589127068E+00    0.2846835619E-01
    0.1700000000E+05    0.6451331121E+00    0.4591833822E+00    0.2851283638E-01
    0.1900000000E+05    0.6458104978E+00    0.4594003133E+00    0.2854828315E-01
    0.2100000000E+05    0.6463539656E+00    0.4595780661E+00    0.2857728649E-01
    0.2300000000E+05    0.6467994537E+00    0.4597263785E+00    0.2860152589E-01
    0.2500000000E+05    0.6471711313E+00    0.4598520080E+00    0.2862213888E-01
    0.2700000000E+05    0.6474858426E+00    0.4599597905E+00    0.2863992387E-01
