     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.7362742957E-02    0.1591794205E-02    0.3693788587E-03
    0.3000000000E+01    0.2153457964E-01    0.4685660724E-02    0.1080384349E-02
    0.5000000000E+01    0.3501641845E-01    0.7668397920E-02    0.1756802428E-02
    0.7000000000E+01    0.4786086899E-01    0.1054920698E-01    0.2401269613E-02
    0.9000000000E+01    0.6011523712E-01    0.1333628296E-01    0.3016156660E-02
    0.1100000000E+02    0.7182217490E-01    0.1603694432E-01    0.3603601125E-02
    0.1300000000E+02    0.8302023794E-01    0.1865774343E-01    0.4165535295E-02
    0.1500000000E+02    0.9374436503E-01    0.2120456118E-01    0.4703710214E-02
    0.1700000000E+02    0.1040262923E+00    0.2368268828E-01    0.5219716439E-02
    0.1900000000E+02    0.1138949123E+00    0.2609689524E-01    0.5715002026E-02
    0.2100000000E+02    0.1233765856E+00    0.2845149302E-01    0.6190888158E-02
    0.2300000000E+02    0.1324954132E+00    0.3075038547E-01    0.6648582775E-02
    0.2500000000E+02    0.1412734742E+00    0.3299711500E-01    0.7089192496E-02
    0.2700000000E+02    0.1497310344E+00    0.3519490240E-01    0.7513733067E-02
    0.2900000000E+02    0.1578867295E+00    0.3734668164E-01    0.7923138554E-02
    0.3100000000E+02    0.1657577274E+00    0.3945513037E-01    0.8318269439E-02
    0.3300000000E+02    0.1733598701E+00    0.4152269668E-01    0.8699919788E-02
    0.3500000000E+02    0.1807078011E+00    0.4355162275E-01    0.9068823581E-02
    0.3700000000E+02    0.1878150775E+00    0.4554396559E-01    0.9425660354E-02
    0.3900000000E+02    0.1946942698E+00    0.4750161552E-01    0.9771060204E-02
    0.4100000000E+02    0.2013570512E+00    0.4942631246E-01    0.1010560826E-01
    0.4300000000E+02    0.2078142774E+00    0.5131966041E-01    0.1042984866E-01
    0.4500000000E+02    0.2140760578E+00    0.5318314036E-01    0.1074428816E-01
    0.4700000000E+02    0.2201518193E+00    0.5501812176E-01    0.1104939932E-01
    0.4900000000E+02    0.2260503644E+00    0.5682587278E-01    0.1134562336E-01
    0.1000000000E+02    0.6603463504E-01    0.1469698917E-01    0.3313183935E-02
    0.3000000000E+02    0.1618567960E+00    0.3840616422E-01    0.8122437214E-02
    0.5000000000E+02    0.2289357735E+00    0.5771990780E-01    0.1149053268E-01
    0.7000000000E+02    0.2790796686E+00    0.7441562165E-01    0.1400935001E-01
    0.9000000000E+02    0.3182593880E+00    0.8932109557E-01    0.1597821514E-01
    0.1100000000E+03    0.3498532026E+00    0.1028781610E+00    0.1756650269E-01
    0.1300000000E+03    0.3759373436E+00    0.1153509491E+00    0.1887831977E-01
    0.1500000000E+03    0.3978704213E+00    0.1269131251E+00    0.1998179850E-01
    0.1700000000E+03    0.4165857442E+00    0.1376881510E+00    0.2092374862E-01
    0.1900000000E+03    0.4327495593E+00    0.1477694006E+00    0.2173758973E-01
    0.2100000000E+03    0.4468523913E+00    0.1572309186E+00    0.2244793022E-01
    0.2300000000E+03    0.4592646325E+00    0.1661335376E+00    0.2307335419E-01
    0.2500000000E+03    0.4702719018E+00    0.1745285570E+00    0.2362819417E-01
    0.2700000000E+03    0.4800983877E+00    0.1824600772E+00    0.2412370159E-01
