     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3155733036E-02    0.7918415893E-02    0.3694096411E-03
    0.3000000000E+01    0.9233159369E-02    0.2307375330E-01    0.1080849835E-02
    0.5000000000E+01    0.1502221291E-01    0.3738440971E-01    0.1758554451E-02
    0.7000000000E+01    0.2054828472E-01    0.5091958741E-01    0.2405493513E-02
    0.9000000000E+01    0.2583377125E-01    0.6374092939E-01    0.3024286789E-02
    0.1100000000E+02    0.3089850651E-01    0.7590354861E-01    0.3617254341E-02
    0.1300000000E+02    0.3576012142E-01    0.8745689058E-01    0.4186458548E-02
    0.1500000000E+02    0.4043434412E-01    0.9844546008E-01    0.4733739229E-02
    0.1700000000E+02    0.4493525232E-01    0.1089094369E+00    0.5260743159E-02
    0.1900000000E+02    0.4927548639E-01    0.1188852001E+00    0.5768948994E-02
    0.2100000000E+02    0.5346643019E-01    0.1284057764E+00    0.6259688412E-02
    0.2300000000E+02    0.5751836509E-01    0.1375012253E+00    0.6734164140E-02
    0.2500000000E+02    0.6144060187E-01    0.1461989720E+00    0.7193465369E-02
    0.2700000000E+02    0.6524159397E-01    0.1545240948E+00    0.7638581009E-02
    0.2900000000E+02    0.6892903522E-01    0.1624995756E+00    0.8070411114E-02
    0.3100000000E+02    0.7250994443E-01    0.1701465186E+00    0.8489776779E-02
    0.3300000000E+02    0.7599073882E-01    0.1774843412E+00    0.8897428728E-02
    0.3500000000E+02    0.7937729806E-01    0.1845309425E+00    0.9294054808E-02
    0.3700000000E+02    0.8267502027E-01    0.1913028505E+00    0.9680286529E-02
    0.3900000000E+02    0.8588887104E-01    0.1978153538E+00    0.1005670481E-01
    0.4100000000E+02    0.8902342664E-01    0.2040826165E+00    0.1042384503E-01
    0.4300000000E+02    0.9208291207E-01    0.2101177819E+00    0.1078220147E-01
    0.4500000000E+02    0.9507123467E-01    0.2159330638E+00    0.1113223125E-01
    0.4700000000E+02    0.9799201401E-01    0.2215398282E+00    0.1147435784E-01
    0.4900000000E+02    0.1008486083E+00    0.2269486668E+00    0.1180897413E-01
    0.1000000000E+02    0.2839258300E-01    0.6990136528E-01    0.3323864284E-02
    0.3000000000E+02    0.7073239195E-01    0.1663628632E+00    0.8281603525E-02
    0.5000000000E+02    0.1022538200E+00    0.2295819783E+00    0.1197358102E-01
    0.7000000000E+02    0.1276401983E+00    0.2739376553E+00    0.1494769198E-01
    0.9000000000E+02    0.1491064193E+00    0.3065399110E+00    0.1746307097E-01
    0.1100000000E+03    0.1678507184E+00    0.3313291829E+00    0.1965991460E-01
    0.1300000000E+03    0.1845858883E+00    0.3506709378E+00    0.2162162472E-01
    0.1500000000E+03    0.1997671679E+00    0.3660723075E+00    0.2340146913E-01
    0.1700000000E+03    0.2137018833E+00    0.3785390506E+00    0.2503540894E-01
    0.1900000000E+03    0.2266069923E+00    0.3887677256E+00    0.2654883134E-01
    0.2100000000E+03    0.2386414236E+00    0.3972556678E+00    0.2796033344E-01
    0.2300000000E+03    0.2499252857E+00    0.4043671240E+00    0.2928396979E-01
    0.2500000000E+03    0.2605518073E+00    0.4103746871E+00    0.3053064964E-01
    0.2700000000E+03    0.2705950504E+00    0.4154861731E+00    0.3170903939E-01
    0.2900000000E+03    0.2801150572E+00    0.4198625783E+00    0.3282616494E-01
    0.3100000000E+03    0.2891613829E+00    0.4236303915E+00    0.3388782503E-01
    0.3300000000E+03    0.2977755804E+00    0.4268902268E+00    0.3489888198E-01
    0.3500000000E+03    0.3059929856E+00    0.4297229988E+00    0.3586347074E-01
    0.3700000000E+03    0.3138440267E+00    0.4321944190E+00    0.3678515190E-01
    0.3900000000E+03    0.3213551981E+00    0.4343583219E+00    0.3766702583E-01
    0.4100000000E+03    0.3285497995E+00    0.4362591608E+00    0.3851181909E-01
    0.4300000000E+03    0.3354485021E+00    0.4379339052E+00    0.3932195068E-01
    0.4500000000E+03    0.3420697898E+00    0.4394135001E+00    0.4009958371E-01
    0.4700000000E+03    0.3484303060E+00    0.4407240010E+00    0.4084666594E-01
    0.4900000000E+03    0.3545451305E+00    0.4418874644E+00    0.4156496219E-01
    0.1000000000E+03    0.1587663827E+00    0.3197373011E+00    0.1859517550E-01
    0.3000000000E+03    0.2846946693E+00    0.4218157462E+00    0.3336360510E-01
    0.5000000000E+03    0.3575147486E+00    0.4424200332E+00    0.4191382355E-01
    0.7000000000E+03    0.4068031313E+00    0.4486869773E+00    0.4770691179E-01
    0.9000000000E+03    0.4420464723E+00    0.4509748093E+00    0.5185335465E-01
    0.1100000000E+04    0.4681549684E+00    0.4519443952E+00    0.5492819905E-01
    0.1300000000E+04    0.4880470336E+00    0.4524392977E+00    0.5727339182E-01
    0.1500000000E+04    0.5035666474E+00    0.4527576485E+00    0.5910508683E-01
    0.1700000000E+04    0.5159252466E+00    0.4530106794E+00    0.6056535060E-01
    0.1900000000E+04    0.5259434795E+00    0.4532403101E+00    0.6175046056E-01
    0.2100000000E+04    0.5341920822E+00    0.4534616175E+00    0.6272740123E-01
    0.2300000000E+04    0.5410773441E+00    0.4536791747E+00    0.6354387536E-01
    0.2500000000E+04    0.5468945999E+00    0.4538935794E+00    0.6423457179E-01
    0.2700000000E+04    0.5518626144E+00    0.4541041010E+00    0.6482519569E-01
    0.2900000000E+04    0.5561462201E+00    0.4543097334E+00    0.6533512258E-01
    0.3100000000E+04    0.5598715466E+00    0.4545095855E+00    0.6577918432E-01
    0.3300000000E+04    0.5631364728E+00    0.4547029959E+00    0.6616889521E-01
    0.3500000000E+04    0.5660179321E+00    0.4548895382E+00    0.6651330913E-01
    0.3700000000E+04    0.5685771051E+00    0.4550689881E+00    0.6681962897E-01
    0.3900000000E+04    0.5708631690E+00    0.4552412807E+00    0.6709364676E-01
    0.4100000000E+04    0.5729160422E+00    0.4554064711E+00    0.6734006594E-01
    0.4300000000E+04    0.5747684221E+00    0.4555647008E+00    0.6756274073E-01
    0.4500000000E+04    0.5764473162E+00    0.4557161712E+00    0.6776485594E-01
    0.4700000000E+04    0.5779752043E+00    0.4558611230E+00    0.6794906360E-01
    0.4900000000E+04    0.5793709328E+00    0.4559998207E+00    0.6811758801E-01
    0.1000000000E+04    0.4560276981E+00    0.4515514976E+00    0.5349955327E-01
    0.3000000000E+04    0.5580719867E+00    0.4544104291E+00    0.6556460069E-01
    0.5000000000E+04    0.5800243068E+00    0.4560669107E+00    0.6819656756E-01
    0.7000000000E+04    0.5889590474E+00    0.4571466624E+00    0.6928432280E-01
    0.9000000000E+04    0.5937071391E+00    0.4578747483E+00    0.6987168646E-01
    0.1100000000E+05    0.5966260137E+00    0.4583929464E+00    0.7023870344E-01
    0.1300000000E+05    0.5985924303E+00    0.4587789340E+00    0.7049006214E-01
    0.1500000000E+05    0.6000030105E+00    0.4590770142E+00    0.7067337053E-01
    0.1700000000E+05    0.6010621448E+00    0.4593139190E+00    0.7081329429E-01
    0.1900000000E+05    0.6018854571E+00    0.4595066259E+00    0.7092386295E-01
    0.2100000000E+05    0.6025431095E+00    0.4596663986E+00    0.7101363680E-01
    0.2300000000E+05    0.6030800731E+00    0.4598009896E+00    0.7108813314E-01
    0.2500000000E+05    0.6035264666E+00    0.4599159035E+00    0.7115106778E-01
    0.2700000000E+05    0.6039032013E+00    0.4600151539E+00    0.7120503512E-01
    0.2900000000E+05    0.6042252397E+00    0.4601017343E+00    0.7125190194E-01
    0.3100000000E+05    0.6045035639E+00    0.4601779227E+00    0.7129304619E-01
    0.3300000000E+05    0.6047464133E+00    0.4602454826E+00    0.7132950751E-01
    0.3500000000E+05    0.6049600880E+00    0.4603058001E+00    0.7136208533E-01
    0.3700000000E+05    0.6051494861E+00    0.4603599801E+00    0.7139140474E-01
    0.3900000000E+05    0.6053184722E+00    0.4604089135E+00    0.7141796168E-01
    0.4100000000E+05    0.6054701356E+00    0.4604533271E+00    0.7144215486E-01
    0.4300000000E+05    0.6056069750E+00    0.4604938192E+00    0.7146430856E-01
    0.4500000000E+05    0.6057310326E+00    0.4605308873E+00    0.7148468934E-01
    0.4700000000E+05    0.6058439937E+00    0.4605649479E+00    0.7150351840E-01
    0.4900000000E+05    0.6059472613E+00    0.4605963528E+00    0.7152098091E-01
    0.1000000000E+05    0.5953233876E+00    0.4581541773E+00    0.7007417166E-01
    0.3000000000E+05    0.6043692979E+00    0.4601410071E+00    0.7127311783E-01
    0.5000000000E+05    0.6059956354E+00    0.4606111546E+00    0.7152924950E-01
    0.7000000000E+05    0.6066604648E+00    0.4608212078E+00    0.7165053133E-01
    0.9000000000E+05    0.6070171937E+00    0.4609402370E+00    0.7172480984E-01
    0.1100000000E+06    0.6072374796E+00    0.4610168740E+00    0.7177659587E-01
    0.1300000000E+06    0.6073857860E+00    0.4610703423E+00    0.7181562062E-01
    0.1500000000E+06    0.6074916577E+00    0.4611097679E+00    0.7184658511E-01
    0.1700000000E+06    0.6075705048E+00    0.4611400398E+00    0.7187206783E-01
    0.1900000000E+06    0.6076311338E+00    0.4611640133E+00    0.7189361531E-01
