     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.7353558254E-02    0.3176869284E-02    0.1844591218E-03
    0.3000000000E+01    0.2145778460E-01    0.9312976814E-02    0.5382664813E-03
    0.5000000000E+01    0.3481790612E-01    0.1518014146E-01    0.8734232450E-03
    0.7000000000E+01    0.4749821632E-01    0.2080112736E-01    0.1191540571E-02
    0.9000000000E+01    0.5955563388E-01    0.2619601029E-01    0.1494044828E-02
    0.1100000000E+02    0.7104072813E-01    0.3138256510E-01    0.1782203291E-02
    0.1300000000E+02    0.8199857912E-01    0.3637658870E-01    0.2057145687E-02
    0.1500000000E+02    0.9246950237E-01    0.4119217065E-01    0.2319882355E-02
    0.1700000000E+02    0.1024896624E+00    0.4584192075E-01    0.2571319620E-02
    0.1900000000E+02    0.1120915946E+00    0.5033716158E-01    0.2812272862E-02
    0.2100000000E+02    0.1213046500E+00    0.5468809179E-01    0.3043477674E-02
    0.2300000000E+02    0.1301553776E+00    0.5890392532E-01    0.3265599423E-02
    0.2500000000E+02    0.1386678521E+00    0.6299301050E-01    0.3479241481E-02
    0.2700000000E+02    0.1468639576E+00    0.6696293226E-01    0.3684952318E-02
    0.2900000000E+02    0.1547636329E+00    0.7082060029E-01    0.3883231661E-02
    0.3100000000E+02    0.1623850849E+00    0.7457232515E-01    0.4074535829E-02
    0.3300000000E+02    0.1697449744E+00    0.7822388437E-01    0.4259282401E-02
    0.3500000000E+02    0.1768585787E+00    0.8178057992E-01    0.4437854281E-02
    0.3700000000E+02    0.1837399341E+00    0.8524728837E-01    0.4610603274E-02
    0.3900000000E+02    0.1904019611E+00    0.8862850479E-01    0.4777853224E-02
    0.4100000000E+02    0.1968565749E+00    0.9192838128E-01    0.4939902777E-02
    0.4300000000E+02    0.2031147829E+00    0.9515076084E-01    0.5097027830E-02
    0.4500000000E+02    0.2091867711E+00    0.9829920734E-01    0.5249483696E-02
    0.4700000000E+02    0.2150819810E+00    0.1013770319E+00    0.5397507025E-02
    0.4900000000E+02    0.2208091775E+00    0.1043873166E+00    0.5541317517E-02
    0.1000000000E+02    0.6536678435E-01    0.2881429844E-01    0.1639843679E-02
    0.3000000000E+02    0.1586080613E+00    0.7270933274E-01    0.3979728685E-02
    0.5000000000E+02    0.2236123401E+00    0.1058680370E+00    0.5611707349E-02
    0.7000000000E+02    0.2725596112E+00    0.1325418765E+00    0.6841060737E-02
    0.9000000000E+02    0.3112525257E+00    0.1548103784E+00    0.7813241701E-02
    0.1100000000E+03    0.3428592746E+00    0.1738574145E+00    0.8607673394E-02
    0.1300000000E+03    0.3692888548E+00    0.1904307458E+00    0.9272216785E-02
    0.1500000000E+03    0.3917795342E+00    0.2050384806E+00    0.9837919881E-02
    0.1700000000E+03    0.4111810210E+00    0.2180446314E+00    0.1032609027E-01
    0.1900000000E+03    0.4281024074E+00    0.2297204660E+00    0.1075200344E-01
    0.2100000000E+03    0.4429955583E+00    0.2402743489E+00    0.1112699309E-01
    0.2300000000E+03    0.4562050102E+00    0.2498701935E+00    0.1145970191E-01
    0.2500000000E+03    0.4679993602E+00    0.2586394564E+00    0.1175686847E-01
    0.2700000000E+03    0.4785918619E+00    0.2666892555E+00    0.1202384354E-01
    0.2900000000E+03    0.4881544304E+00    0.2741080523E+00    0.1226494119E-01
    0.3100000000E+03    0.4968274579E+00    0.2809697409E+00    0.1248368489E-01
    0.3300000000E+03    0.5047268741E+00    0.2873366604E+00    0.1268298451E-01
    0.3500000000E+03    0.5119493383E+00    0.2932618596E+00    0.1286526655E-01
    0.3700000000E+03    0.5185761315E+00    0.2987908288E+00    0.1303257168E-01
    0.3900000000E+03    0.5246761228E+00    0.3039628449E+00    0.1318662918E-01
    0.4100000000E+03    0.5303080624E+00    0.3088120292E+00    0.1332891443E-01
    0.4300000000E+03    0.5355223784E+00    0.3133681900E+00    0.1346069396E-01
    0.4500000000E+03    0.5403625994E+00    0.3176575005E+00    0.1358306115E-01
    0.4700000000E+03    0.5448664922E+00    0.3217030494E+00    0.1369696478E-01
    0.4900000000E+03    0.5490669808E+00    0.3255252916E+00    0.1380323204E-01
    0.1000000000E+03    0.3278018958E+00    0.1646826363E+00    0.8229171972E-02
    0.3000000000E+03    0.4925943861E+00    0.2776043977E+00    0.1237691275E-01
    0.5000000000E+03    0.5510626000E+00    0.3273584378E+00    0.1385373199E-01
    0.7000000000E+03    0.5804483004E+00    0.3558064609E+00    0.1459859351E-01
    0.9000000000E+03    0.5979169731E+00    0.3742688847E+00    0.1504298369E-01
    0.1100000000E+04    0.6094227686E+00    0.3872277142E+00    0.1533675772E-01
    0.1300000000E+04    0.6175447198E+00    0.3968271665E+00    0.1554490415E-01
    0.1500000000E+04    0.6235712246E+00    0.4042245037E+00    0.1569992842E-01
    0.1700000000E+04    0.6282141123E+00    0.4100998452E+00    0.1581981136E-01
    0.1900000000E+04    0.6318973570E+00    0.4148792569E+00    0.1591527568E-01
    0.2100000000E+04    0.6348886432E+00    0.4188432972E+00    0.1599309972E-01
    0.2300000000E+04    0.6373650336E+00    0.4221842668E+00    0.1605777261E-01
    0.2500000000E+04    0.6394481911E+00    0.4250383913E+00    0.1611238278E-01
    0.2700000000E+04    0.6412244016E+00    0.4275048761E+00    0.1615912333E-01
    0.2900000000E+04    0.6427565221E+00    0.4296576837E+00    0.1619959388E-01
    0.3100000000E+04    0.6440914037E+00    0.4315530832E+00    0.1623498825E-01
    0.3300000000E+04    0.6452646676E+00    0.4332346432E+00    0.1626621522E-01
    0.3500000000E+04    0.6463038711E+00    0.4347366241E+00    0.1629397877E-01
    0.3700000000E+04    0.6472306613E+00    0.4360863378E+00    0.1631883257E-01
    0.3900000000E+04    0.6480622758E+00    0.4373058247E+00    0.1634121808E-01
    0.4100000000E+04    0.6488126083E+00    0.4384130667E+00    0.1636149158E-01
    0.4300000000E+04    0.6494929804E+00    0.4394228809E+00    0.1637994377E-01
    0.4500000000E+04    0.6501127092E+00    0.4403475858E+00    0.1639681416E-01
    0.4700000000E+04    0.6506795315E+00    0.4411975072E+00    0.1641230193E-01
    0.4900000000E+04    0.6511999245E+00    0.4419813654E+00    0.1642657400E-01
    0.1000000000E+04    0.6042101895E+00    0.3812697334E+00    0.1520353264E-01
    0.3000000000E+04    0.6434461714E+00    0.4306345847E+00    0.1621786320E-01
    0.5000000000E+04    0.6514444515E+00    0.4423508821E+00    0.1643329909E-01
    0.7000000000E+04    0.6548626328E+00    0.4475994979E+00    0.1652894462E-01
    0.9000000000E+04    0.6567556886E+00    0.4505776338E+00    0.1658388409E-01
    0.1100000000E+05    0.6579571122E+00    0.4524966126E+00    0.1662000048E-01
    0.1300000000E+05    0.6587869321E+00    0.4538361704E+00    0.1664580980E-01
    0.1500000000E+05    0.6593942178E+00    0.4548243191E+00    0.1666533108E-01
    0.1700000000E+05    0.6598577528E+00    0.4555833059E+00    0.1668071583E-01
    0.1900000000E+05    0.6602230789E+00    0.4561845662E+00    0.1669322356E-01
    0.2100000000E+05    0.6605183496E+00    0.4566726387E+00    0.1670364265E-01
    0.2300000000E+05    0.6607619034E+00    0.4570767353E+00    0.1671249298E-01
    0.2500000000E+05    0.6609661966E+00    0.4574168120E+00    0.1672013197E-01
    0.2700000000E+05    0.6611399855E+00    0.4577069657E+00    0.1672681392E-01
    0.2900000000E+05    0.6612896052E+00    0.4579574373E+00    0.1673272498E-01
    0.3100000000E+05    0.6614197516E+00    0.4581758461E+00    0.1673800478E-01
    0.3300000000E+05    0.6615339793E+00    0.4583679780E+00    0.1674276025E-01
    0.3500000000E+05    0.6616350283E+00    0.4585383059E+00    0.1674707474E-01
    0.3700000000E+05    0.6617250448E+00    0.4586903418E+00    0.1675101430E-01
    0.3900000000E+05    0.6618057333E+00    0.4588268821E+00    0.1675463197E-01
    0.4100000000E+05    0.6618784648E+00    0.4589501806E+00    0.1675797088E-01
    0.4300000000E+05    0.6619443548E+00    0.4590620745E+00    0.1676106653E-01
    0.4500000000E+05    0.6620043196E+00    0.4591640760E+00    0.1676394839E-01
    0.4700000000E+05    0.6620591194E+00    0.4592574412E+00    0.1676664116E-01
    0.4900000000E+05    0.6621093895E+00    0.4593432223E+00    0.1676916573E-01
    0.1000000000E+05    0.6574168393E+00    0.4516307555E+00    0.1660360528E-01
    0.3000000000E+05    0.6613568681E+00    0.4580702520E+00    0.1673543646E-01
    0.5000000000E+05    0.6621329968E+00    0.4593835519E+00    0.1677037060E-01
    0.7000000000E+05    0.6624618254E+00    0.4599489875E+00    0.1678883462E-01
    0.9000000000E+05    0.6626425657E+00    0.4602637604E+00    0.1680101145E-01
    0.1100000000E+06    0.6627563929E+00    0.4604642895E+00    0.1680997707E-01
    0.1300000000E+06    0.6628343914E+00    0.4606032042E+00    0.1681702524E-01
    0.1500000000E+06    0.6628910087E+00    0.4607051112E+00    0.1682281051E-01
    0.1700000000E+06    0.6629338647E+00    0.4607830544E+00    0.1682770608E-01
    0.1900000000E+06    0.6629673543E+00    0.4608445924E+00    0.1683194334E-01
    0.2100000000E+06    0.6629941884E+00    0.4608944077E+00    0.1683567504E-01
    0.2300000000E+06    0.6630161288E+00    0.4609355558E+00    0.1683900692E-01
    0.2500000000E+06    0.6630343691E+00    0.4609701152E+00    0.1684201511E-01
    0.2700000000E+06    0.6630497464E+00    0.4609995493E+00    0.1684475611E-01
    0.2900000000E+06    0.6630628649E+00    0.4610249179E+00    0.1684727296E-01
    0.3100000000E+06    0.6630741711E+00    0.4610470076E+00    0.1684959918E-01
    0.3300000000E+06    0.6630840021E+00    0.4610664143E+00    0.1685176134E-01
    0.3500000000E+06    0.6630926172E+00    0.4610835979E+00    0.1685378090E-01
