     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.6331383515E-02    0.1063395713E-02    0.3894743036E-03
    0.3000000000E+01    0.1863327784E-01    0.3177288829E-02    0.1150081202E-02
    0.5000000000E+01    0.3047692221E-01    0.5274163927E-02    0.1887465250E-02
    0.7000000000E+01    0.4188800407E-01    0.7354233508E-02    0.2603001726E-02
    0.9000000000E+01    0.5289031493E-01    0.9417706518E-02    0.3297957243E-02
    0.1100000000E+02    0.6350592190E-01    0.1146478843E-01    0.3973499965E-02
    0.1300000000E+02    0.7375532096E-01    0.1349568129E-01    0.4630708722E-02
    0.1500000000E+02    0.8365757431E-01    0.1551058383E-01    0.5270581148E-02
    0.1700000000E+02    0.9323043345E-01    0.1750969150E-01    0.5894040976E-02
    0.1900000000E+02    0.1024904500E+00    0.1949319655E-01    0.6501944570E-02
    0.2100000000E+02    0.1114530753E+00    0.2146128810E-01    0.7095086797E-02
    0.2300000000E+02    0.1201327506E+00    0.2341415220E-01    0.7674206312E-02
    0.2500000000E+02    0.1285429879E+00    0.2535197187E-01    0.8239990317E-02
    0.2700000000E+02    0.1366964443E+00    0.2727492720E-01    0.8793078860E-02
    0.2900000000E+02    0.1446049877E+00    0.2918319539E-01    0.9334068721E-02
    0.3100000000E+02    0.1522797584E+00    0.3107695079E-01    0.9863516927E-02
    0.3300000000E+02    0.1597312235E+00    0.3295636501E-01    0.1038194394E-01
    0.3500000000E+02    0.1669692273E+00    0.3482160690E-01    0.1088983656E-01
    0.3700000000E+02    0.1740030372E+00    0.3667284267E-01    0.1138765055E-01
    0.3900000000E+02    0.1808413852E+00    0.3851023590E-01    0.1187581301E-01
    0.4100000000E+02    0.1874925063E+00    0.4033394763E-01    0.1235472460E-01
    0.4300000000E+02    0.1939641736E+00    0.4214413636E-01    0.1282476151E-01
    0.4500000000E+02    0.2002637300E+00    0.4394095814E-01    0.1328627726E-01
    0.4700000000E+02    0.2063981180E+00    0.4572456661E-01    0.1373960441E-01
    0.4900000000E+02    0.2123739067E+00    0.4749511303E-01    0.1418505604E-01
    0.1000000000E+02    0.5824514026E-01    0.1044328365E-01    0.3638085783E-02
    0.3000000000E+02    0.1484709253E+00    0.3013187640E-01    0.9600202180E-02
