     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1063342947E-02    0.5283117261E-02    0.5192744789E-03
    0.3000000000E+01    0.3176845301E-02    0.1558799866E-01    0.1533052688E-02
    0.5000000000E+01    0.5272973166E-02    0.2555871671E-01    0.2515107224E-02
    0.7000000000E+01    0.7351966792E-02    0.3521146647E-01    0.3466914376E-02
    0.9000000000E+01    0.9414061925E-02    0.4456140995E-01    0.4389856612E-02
    0.1100000000E+02    0.1145948991E-01    0.5362275721E-01    0.5285230010E-02
    0.1300000000E+02    0.1348847781E-01    0.6240883999E-01    0.6154250994E-02
    0.1500000000E+02    0.1550124847E-01    0.7093217861E-01    0.6998062445E-02
    0.1700000000E+02    0.1749802063E-01    0.7920454281E-01    0.7817739258E-02
    0.1900000000E+02    0.1947900905E-01    0.8723700724E-01    0.8614293405E-02
    0.2100000000E+02    0.2144442455E-01    0.9504000208E-01    0.9388678545E-02
    0.2300000000E+02    0.2339447413E-01    0.1026233593E+00    0.1014179424E-01
    0.2500000000E+02    0.2532936105E-01    0.1099963549E+00    0.1087448979E-01
    0.2700000000E+02    0.2724928491E-01    0.1171677478E+00    0.1158756780E-01
    0.2900000000E+02    0.2915444172E-01    0.1241458155E+00    0.1228178735E-01
    0.3100000000E+02    0.3104502403E-01    0.1309383865E+00    0.1295786703E-01
    0.3300000000E+02    0.3292122092E-01    0.1375528705E+00    0.1361648759E-01
    0.3500000000E+02    0.3478321818E-01    0.1439962864E+00    0.1425829453E-01
    0.3700000000E+02    0.3663119830E-01    0.1502752869E+00    0.1488390032E-01
    0.3900000000E+02    0.3846534057E-01    0.1563961832E+00    0.1549388663E-01
    0.4100000000E+02    0.4028582116E-01    0.1623649658E+00    0.1608880618E-01
    0.4300000000E+02    0.4209281318E-01    0.1681873251E+00    0.1666918467E-01
    0.4500000000E+02    0.4388648675E-01    0.1738686697E+00    0.1723552238E-01
    0.4700000000E+02    0.4566700904E-01    0.1794141441E+00    0.1778829574E-01
    0.4900000000E+02    0.4743454437E-01    0.1848286440E+00    0.1832795880E-01
    0.1000000000E+02    0.1043884502E-01    0.4912730510E-01    0.4840911597E-02
    0.3000000000E+02    0.3010154279E-01    0.1275648154E+00    0.1262205127E-01
    0.5000000000E+02    0.4831349251E-01    0.1874882443E+00    0.1859301007E-01
    0.7000000000E+02    0.6524862387E-01    0.2348268408E+00    0.2330104595E-01
    0.9000000000E+02    0.8105344747E-01    0.2732148527E+00    0.2708635639E-01
    0.1100000000E+03    0.9585225564E-01    0.3050050759E+00    0.3017323478E-01
    0.1300000000E+03    0.1097511872E+00    0.3317886506E+00    0.3271663635E-01
    0.1500000000E+03    0.1228414342E+00    0.3546806922E+00    0.3482773804E-01
    0.1700000000E+03    0.1352017940E+00    0.3744862634E+00    0.3658881739E-01
    0.1900000000E+03    0.1469007175E+00    0.3918013710E+00    0.3806234895E-01
    0.2100000000E+03    0.1579979643E+00    0.4070768589E+00    0.3929680178E-01
    0.2300000000E+03    0.1685459514E+00    0.4206601896E+00    0.4033046844E-01
    0.2500000000E+03    0.1785908579E+00    0.4328235612E+00    0.4119407344E-01
    0.2700000000E+03    0.1881735366E+00    0.4437833073E+00    0.4191259859E-01
    0.2900000000E+03    0.1973302704E+00    0.4537135805E+00    0.4250659113E-01
    0.3100000000E+03    0.2060934025E+00    0.4627561943E+00    0.4299312083E-01
    0.3300000000E+03    0.2144918666E+00    0.4710278269E+00    0.4338649349E-01
