     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1063070323E-02    0.3178764923E-02    0.7805829783E-03
    0.3000000000E+01    0.3174419472E-02    0.9430657264E-02    0.2314159823E-02
    0.5000000000E+01    0.5266310696E-02    0.1554566384E-01    0.3811939780E-02
    0.7000000000E+01    0.7339054827E-02    0.2152835519E-01    0.5275064299E-02
    0.9000000000E+01    0.9392955947E-02    0.2738309928E-01    0.6704626069E-02
    0.1100000000E+02    0.1142831157E-01    0.3311407262E-01    0.8101671646E-02
    0.1300000000E+02    0.1344541282E-01    0.3872527069E-01    0.9467203908E-02
    0.1500000000E+02    0.1544454461E-01    0.4422051763E-01    0.1080218435E-01
    0.1700000000E+02    0.1742598577E-01    0.4960347537E-01    0.1210753524E-01
    0.1900000000E+02    0.1939000927E-01    0.5487765211E-01    0.1338414164E-01
    0.2100000000E+02    0.2133688231E-01    0.6004641039E-01    0.1463285330E-01
    0.2300000000E+02    0.2326686652E-01    0.6511297454E-01    0.1585448641E-01
    0.2500000000E+02    0.2518021808E-01    0.7008043773E-01    0.1704982531E-01
    0.2700000000E+02    0.2707718786E-01    0.7495176859E-01    0.1821962405E-01
    0.2900000000E+02    0.2895802157E-01    0.7972981744E-01    0.1936460783E-01
    0.3100000000E+02    0.3082295988E-01    0.8441732213E-01    0.2048547443E-01
    0.3300000000E+02    0.3267223856E-01    0.8901691355E-01    0.2158289552E-01
    0.3500000000E+02    0.3450608858E-01    0.9353112079E-01    0.2265751787E-01
    0.3700000000E+02    0.3632473628E-01    0.9796237609E-01    0.2370996452E-01
    0.3900000000E+02    0.3812840344E-01    0.1023130194E+00    0.2474083588E-01
    0.4100000000E+02    0.3991730740E-01    0.1065853027E+00    0.2575071078E-01
    0.4300000000E+02    0.4169166119E-01    0.1107813941E+00    0.2674014744E-01
    0.4500000000E+02    0.4345167363E-01    0.1149033819E+00    0.2770968439E-01
    0.4700000000E+02    0.4519754942E-01    0.1189532779E+00    0.2865984135E-01
    0.4900000000E+02    0.4692948926E-01    0.1229330214E+00    0.2959112006E-01
    0.1000000000E+02    0.1041293360E-01    0.3026380345E-01    0.7407149705E-02
    0.3000000000E+02    0.2989246280E-01    0.8208472093E-01    0.1992801320E-01
    0.5000000000E+02    0.4779029484E-01    0.1248971727E+00    0.3004983214E-01
    0.7000000000E+02    0.6432078961E-01    0.1609182560E+00    0.3834250752E-01
    0.9000000000E+02    0.7966016428E-01    0.1916881720E+00    0.4520857108E-01
    0.1100000000E+03    0.9395463417E-01    0.2183107555E+00    0.5094108856E-01
    0.1300000000E+03    0.1073265581E+00    0.2415981707E+00    0.5575886299E-01
    0.1500000000E+03    0.1198791354E+00    0.2621615576E+00    0.5982874669E-01
    0.1700000000E+03    0.1317000360E+00    0.2804698130E+00    0.6328028998E-01
    0.1900000000E+03    0.1428642370E+00    0.2968888557E+00    0.6621565339E-01
    0.2100000000E+03    0.1534362587E+00    0.3117085459E+00    0.6871649231E-01
    0.2300000000E+03    0.1634719446E+00    0.3251615634E+00    0.7084884887E-01
