     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3180899211E-02    0.5284748837E-02    0.2591907733E-03
    0.3000000000E+01    0.9449517327E-02    0.1560216872E-01    0.7625670811E-03
    0.5000000000E+01    0.1559698499E-01    0.2559672091E-01    0.1246716943E-02
    0.7000000000E+01    0.2162688142E-01    0.3528342509E-01    0.1712528640E-02
    0.9000000000E+01    0.2754264525E-01    0.4467638209E-01    0.2160838801E-02
    0.1100000000E+02    0.3334758129E-01    0.5378884303E-01    0.2592436099E-02
    0.1300000000E+02    0.3904486702E-01    0.6263327249E-01    0.3008064637E-02
    0.1500000000E+02    0.4463755861E-01    0.7122140595E-01    0.3408427045E-02
    0.1700000000E+02    0.5012859669E-01    0.7956430244E-01    0.3794187322E-02
    0.1900000000E+02    0.5552081169E-01    0.8767239255E-01    0.4165973440E-02
    0.2100000000E+02    0.6081692900E-01    0.9555552251E-01    0.4524379748E-02
    0.2300000000E+02    0.6601957379E-01    0.1032229945E+00    0.4869969174E-02
    0.2500000000E+02    0.7113127553E-01    0.1106836039E+00    0.5203275261E-02
    0.2700000000E+02    0.7615447236E-01    0.1179456731E+00    0.5524804044E-02
    0.2900000000E+02    0.8109151512E-01    0.1250170832E+00    0.5835035782E-02
    0.3100000000E+02    0.8594467126E-01    0.1319053026E+00    0.6134426565E-02
    0.3300000000E+02    0.9071612852E-01    0.1386174138E+00    0.6423409795E-02
    0.3500000000E+02    0.9540799834E-01    0.1451601382E+00    0.6702397564E-02
    0.3700000000E+02    0.1000223192E+00    0.1515398586E+00    0.6971781930E-02
    0.3900000000E+02    0.1045610598E+00    0.1577626402E+00    0.7231936100E-02
    0.4100000000E+02    0.1090261218E+00    0.1638342506E+00    0.7483215535E-02
    0.4300000000E+02    0.1134193431E+00    0.1697601771E+00    0.7725958976E-02
    0.4500000000E+02    0.1177424998E+00    0.1755456444E+00    0.7960489392E-02
