     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1063479327E-02    0.6330882687E-02    0.3890400528E-03
    0.3000000000E+01    0.3178060039E-02    0.1862868143E-01    0.1146195972E-02
    0.5000000000E+01    0.5276312702E-02    0.3046418553E-01    0.1876738641E-02
    0.7000000000E+01    0.7358445171E-02    0.4186318816E-01    0.2582109327E-02
    0.9000000000E+01    0.9424661726E-02    0.5284959486E-01    0.3263642958E-02
    0.1100000000E+02    0.1147516314E-01    0.6344559325E-01    0.3922577816E-02
    0.1300000000E+02    0.1351014676E-01    0.7367180469E-01    0.4560064190E-02
    0.1500000000E+02    0.1552980658E-01    0.8354742017E-01    0.5177172121E-02
    0.1700000000E+02    0.1753433330E-01    0.9309032231E-01    0.5774898337E-02
    0.1900000000E+02    0.1952391441E-01    0.1023171950E+00    0.6354172492E-02
    0.2100000000E+02    0.2149873425E-01    0.1112436224E+00    0.6915862775E-02
    0.2300000000E+02    0.2345897409E-01    0.1198841779E+00    0.7460780960E-02
    0.2500000000E+02    0.2540481217E-01    0.1282525051E+00    0.7989686978E-02
    0.2700000000E+02    0.2733642376E-01    0.1363613906E+00    0.8503293042E-02
    0.2900000000E+02    0.2925398125E-01    0.1442228306E+00    0.9002267393E-02
    0.3100000000E+02    0.3115765420E-01    0.1518480907E+00    0.9487237687E-02
    0.3300000000E+02    0.3304760939E-01    0.1592477612E+00    0.9958794085E-02
    0.3500000000E+02    0.3492401085E-01    0.1664318065E+00    0.1041749206E-01
    0.3700000000E+02    0.3678701999E-01    0.1734096110E+00    0.1086385495E-01
    0.3900000000E+02    0.3863679556E-01    0.1801900209E+00    0.1129837631E-01
    0.4100000000E+02    0.4047349379E-01    0.1867813819E+00    0.1172152201E-01
    0.4300000000E+02    0.4229726838E-01    0.1931915743E+00    0.1213373224E-01
    0.4500000000E+02    0.4410827057E-01    0.1994280451E+00    0.1253542324E-01
    0.4700000000E+02    0.4590664920E-01    0.2054978372E+00    0.1292698899E-01
    0.4900000000E+02    0.4769255074E-01    0.2114076169E+00    0.1330880271E-01
    0.1000000000E+02    0.1045186441E-01    0.5819507122E-01    0.3595861373E-02
    0.3000000000E+02    0.3020754281E-01    0.1480643060E+00    0.9246465317E-02
    0.5000000000E+02    0.4858086775E-01    0.2143044884E+00    0.1349616384E-01
    0.7000000000E+02    0.6572616547E-01    0.2652109873E+00    0.1680834362E-01
    0.9000000000E+02    0.8177511299E-01    0.3055956262E+00    0.1945430351E-01
    0.1100000000E+03    0.9684074492E-01    0.3384427928E+00    0.2160505953E-01
    0.1300000000E+03    0.1110206425E+00    0.3657025323E+00    0.2337485537E-01
    0.1500000000E+03    0.1243994922E+00    0.3887034331E+00    0.2484364258E-01
    0.1700000000E+03    0.1370511543E+00    0.4083822583E+00    0.2606952854E-01
    0.1900000000E+03    0.1490403468E+00    0.4254186993E+00    0.2709607465E-01
    0.2100000000E+03    0.1604240257E+00    0.4403180555E+00    0.2795678647E-01
    0.2300000000E+03    0.1712525227E+00    0.4534639042E+00    0.2867799235E-01
    0.2500000000E+03    0.1815704893E+00    0.4651527499E+00    0.2928075587E-01
    0.2700000000E+03    0.1914176840E+00    0.4756174631E+00    0.2978218655E-01
    0.2900000000E+03    0.2008296324E+00    0.4850435240E+00    0.3019636298E-01
    0.3100000000E+03    0.2098381829E+00    0.4935805271E+00    0.3053499887E-01
    0.3300000000E+03    0.2184719776E+00    0.5013504832E+00    0.3080793398E-01
    0.3500000000E+03    0.2267568519E+00    0.5084539161E+00    0.3102350282E-01
    0.3700000000E+03    0.2347161765E+00    0.5149744077E+00    0.3118881634E-01
    0.3900000000E+03    0.2423711500E+00    0.5209820344E+00    0.3130998044E-01
    0.4100000000E+03    0.2497410506E+00    0.5265359978E+00    0.3139226760E-01
    0.4300000000E+03    0.2568434535E+00    0.5316866629E+00    0.3144025354E-01
    0.4500000000E+03    0.2636944199E+00    0.5364771535E+00    0.3145792711E-01
    0.4700000000E+03    0.2703086602E+00    0.5409446127E+00    0.3144877947E-01
    0.4900000000E+03    0.2766996770E+00    0.5451212092E+00    0.3141587728E-01
    0.1000000000E+03    0.8942441506E-01    0.3228213193E+00    0.2058344095E-01
    0.3000000000E+03    0.2053824721E+00    0.4894149660E+00    0.3037446940E-01
    0.5000000000E+03    0.2798153971E+00    0.5471093289E+00    0.3139137556E-01
    0.7000000000E+03    0.3329565324E+00    0.5768045139E+00    0.3016416164E-01
    0.9000000000E+03    0.3733408392E+00    0.5950448128E+00    0.2829934489E-01
    0.1100000000E+04    0.4052997082E+00    0.6074482309E+00    0.2633028160E-01
    0.1300000000E+04    0.4313195477E+00    0.6164613110E+00    0.2444884986E-01
