     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.6332988330E-02    0.3181228484E-02    0.1295434843E-03
    0.3000000000E+01    0.1864702984E-01    0.9452331718E-02    0.3808588127E-03
    0.5000000000E+01    0.3051332010E-01    0.1560453306E-01    0.6222889306E-03
    0.7000000000E+01    0.4195602604E-01    0.2164120090E-01    0.8543704719E-03
    0.9000000000E+01    0.5299760243E-01    0.2756557743E-01    0.1077602426E-02
    0.1100000000E+02    0.6365894077E-01    0.3338078448E-01    0.1292449360E-02
    0.1300000000E+02    0.7395950300E-01    0.3908982903E-01    0.1499344312E-02
    0.1500000000E+02    0.8391744162E-01    0.4469560852E-01    0.1698691407E-02
    0.1700000000E+02    0.9354970804E-01    0.5020091571E-01    0.1890868207E-02
    0.1900000000E+02    0.1028721503E+00    0.5560844341E-01    0.2076227845E-02
    0.2100000000E+02    0.1118996012E+00    0.6092078893E-01    0.2255100953E-02
    0.2300000000E+02    0.1206459588E+00    0.6614045823E-01    0.2427797411E-02
    0.2500000000E+02    0.1291242584E+00    0.7126986994E-01    0.2594607939E-02
    0.2700000000E+02    0.1373467388E+00    0.7631135911E-01    0.2755805541E-02
    0.2900000000E+02    0.1453249022E+00    0.8126718083E-01    0.2911646825E-02
    0.3100000000E+02    0.1530695688E+00    0.8613951357E-01    0.3062373206E-02
    0.3300000000E+02    0.1605909265E+00    0.9093046245E-01    0.3208212004E-02
    0.3500000000E+02    0.1678985769E+00    0.9564206228E-01    0.3349377449E-02
    0.3700000000E+02    0.1750015763E+00    0.1002762805E+00    0.3486071606E-02
    0.3900000000E+02    0.1819084744E+00    0.1048350199E+00    0.3618485214E-02
    0.4100000000E+02    0.1886273492E+00    0.1093201213E+00    0.3746798465E-02
    0.4300000000E+02    0.1951658389E+00    0.1137333660E+00    0.3871181718E-02
    0.4500000000E+02    0.2015311716E+00    0.1180764783E+00    0.3991796154E-02
    0.4700000000E+02    0.2077301926E+00    0.1223511275E+00    0.4108794382E-02
    0.4900000000E+02    0.2137693892E+00    0.1265589305E+00    0.4222320997E-02
    0.1000000000E+02    0.5837455295E-01    0.3048663657E-01    0.1186046248E-02
    0.3000000000E+02    0.1492257716E+00    0.8371365007E-01    0.2987634852E-02
    0.5000000000E+02    0.2167309886E+00    0.1286382559E+00    0.4277825571E-02
    0.7000000000E+02    0.2689104446E+00    0.1670717404E+00    0.5235453176E-02
    0.9000000000E+02    0.3104781074E+00    0.2003335279E+00    0.5965348779E-02
    0.1100000000E+03    0.3443881671E+00    0.2294075964E+00    0.6532887523E-02
    0.1300000000E+03    0.3725875105E+00    0.2550427642E+00    0.6980894820E-02
    0.1500000000E+03    0.3964122400E+00    0.2778190223E+00    0.7338571028E-02
    0.1700000000E+03    0.4168103541E+00    0.2981926078E+00    0.7626498391E-02
    0.1900000000E+03    0.4344734881E+00    0.3165273656E+00    0.7859594810E-02
    0.2100000000E+03    0.4499183129E+00    0.3331170294E+00    0.8048931779E-02
    0.2300000000E+03    0.4635387141E+00    0.3482013492E+00    0.8202894576E-02
    0.2500000000E+03    0.4756403119E+00    0.3619779616E+00    0.8327946314E-02
    0.2700000000E+03    0.4864639323E+00    0.3746112577E+00    0.8429145120E-02
    0.2900000000E+03    0.4962019510E+00    0.3862391004E+00    0.8510502790E-02
    0.3100000000E+03    0.5050099193E+00    0.3969779744E+00    0.8575238903E-02
    0.3300000000E+03    0.5130149883E+00    0.4069269818E+00    0.8625964337E-02
    0.3500000000E+03    0.5203221183E+00    0.4161709719E+00    0.8664816099E-02
    0.3700000000E+03    0.5270187245E+00    0.4247830189E+00    0.8693557920E-02
    0.3900000000E+03    0.5331782006E+00    0.4328263992E+00    0.8713656355E-02
    0.4100000000E+03    0.5388626246E+00    0.4403561828E+00    0.8726339089E-02
    0.4300000000E+03    0.5441248611E+00    0.4474205246E+00    0.8732640125E-02
    0.4500000000E+03    0.5490102107E+00    0.4540617182E+00    0.8733435169E-02
    0.4700000000E+03    0.5535577166E+00    0.4603170633E+00    0.8729469610E-02
    0.4900000000E+03    0.5578012102E+00    0.4662195830E+00    0.8721380832E-02
    0.1000000000E+03    0.3282508359E+00    0.2153426194E+00    0.6266337925E-02
    0.3000000000E+03    0.5007136606E+00    0.3917130975E+00    0.8544772871E-02
    0.5000000000E+03    0.5598183100E+00    0.4690478327E+00    0.8715964378E-02
    0.7000000000E+03    0.5896746796E+00    0.5127322491E+00    0.8489865195E-02
    0.9000000000E+03    0.6076757912E+00    0.5409089342E+00    0.8172699048E-02
    0.1100000000E+04    0.6197083902E+00    0.5606409667E+00    0.7846823946E-02
    0.1300000000E+04    0.6283166768E+00    0.5752570927E+00    0.7537285056E-02
    0.1500000000E+04    0.6347793276E+00    0.5865346095E+00    0.7251056387E-02
    0.1700000000E+04    0.6398091300E+00    0.5955102588E+00    0.6988842018E-02
    0.1900000000E+04    0.6438347585E+00    0.6028302182E+00    0.6749158076E-02
    0.2100000000E+04    0.6471294640E+00    0.6089185423E+00    0.6529861576E-02
    0.2300000000E+04    0.6498756396E+00    0.6140652535E+00    0.6328740488E-02
    0.2500000000E+04    0.6521996751E+00    0.6184755374E+00    0.6143734165E-02
    0.2700000000E+04    0.6541919139E+00    0.6222987235E+00    0.5973002753E-02
    0.2900000000E+04    0.6559186450E+00    0.6256461278E+00    0.5814934708E-02
    0.3100000000E+04    0.6574296069E+00    0.6286024567E+00    0.5668130227E-02
    0.3300000000E+04    0.6587628487E+00    0.6312333314E+00    0.5531376864E-02
    0.3500000000E+04    0.6599479721E+00    0.6335903910E+00    0.5403624272E-02
    0.3700000000E+04    0.6610083527E+00    0.6357148392E+00    0.5283960851E-02
    0.3900000000E+04    0.6619626941E+00    0.6376399613E+00    0.5171593212E-02
    0.4100000000E+04    0.6628261397E+00    0.6393929447E+00    0.5065828570E-02
    0.4300000000E+04    0.6636110813E+00    0.6409962186E+00    0.4966059847E-02
    0.4500000000E+04    0.6643277564E+00    0.6424684548E+00    0.4871753126E-02
    0.4700000000E+04    0.6649846971E+00    0.6438253250E+00    0.4782437127E-02
    0.4900000000E+04    0.6655890707E+00    0.6450800824E+00    0.4697694374E-02
    0.1000000000E+04    0.6142361094E+00    0.5515711247E+00    0.8008623691E-02
    0.3000000000E+04    0.6566984892E+00    0.6271686971E+00    0.5740204389E-02
    0.5000000000E+04    0.6658734774E+00    0.6456727622E+00    0.4656920361E-02
    0.7000000000E+04    0.6698787724E+00    0.6541897739E+00    0.4010121867E-02
    0.9000000000E+04    0.6721229816E+00    0.6591316122E+00    0.3570020755E-02
    0.1100000000E+05    0.6735581854E+00    0.6623772511E+00    0.3246219157E-02
    0.1300000000E+05    0.6745549990E+00    0.6646811626E+00    0.2995328349E-02
    0.1500000000E+05    0.6752876592E+00    0.6664063704E+00    0.2793646272E-02
    0.1700000000E+05    0.6758488749E+00    0.6677496767E+00    0.2627002116E-02
    0.1900000000E+05    0.6762925172E+00    0.6688272519E+00    0.2486340350E-02
    0.2100000000E+05    0.6766520279E+00    0.6697122042E+00    0.2365570451E-02
    0.2300000000E+05    0.6769492650E+00    0.6704529002E+00    0.2260426423E-02
    0.2500000000E+05    0.6771991186E+00    0.6710826494E+00    0.2167820000E-02
    0.2700000000E+05    0.6774120819E+00    0.6716251618E+00    0.2085453494E-02
    0.2900000000E+05    0.6775957632E+00    0.6720977862E+00    0.2011577524E-02
    0.3100000000E+05    0.6777558131E+00    0.6725135186E+00    0.1944833665E-02
    0.3300000000E+05    0.6778965162E+00    0.6728822922E+00    0.1884148949E-02
    0.3500000000E+05    0.6780211804E+00    0.6732118338E+00    0.1828663172E-02
    0.3700000000E+05    0.6781324002E+00    0.6735082470E+00    0.1777677609E-02
    0.3900000000E+05    0.6782322392E+00    0.6737764189E+00    0.1730618057E-02
    0.4100000000E+05    0.6783223591E+00    0.6740203109E+00    0.1687007715E-02
    0.4300000000E+05    0.6784041132E+00    0.6742431686E+00    0.1646446940E-02
    0.4500000000E+05    0.6784786147E+00    0.6744476777E+00    0.1608597918E-02
    0.4700000000E+05    0.6785467878E+00    0.6746360802E+00    0.1573172902E-02
    0.4900000000E+05    0.6786094058E+00    0.6748102630E+00    0.1539925066E-02
    0.1000000000E+05    0.6729116644E+00    0.6609057015E+00    0.3396943202E-02
    0.3000000000E+05    0.6776784476E+00    0.6723120830E+00    0.1977386853E-02
    0.5000000000E+05    0.6786388396E+00    0.6748925316E+00    0.1524049846E-02
    0.7000000000E+05    0.6790511378E+00    0.6760765530E+00    0.1281698809E-02
    0.9000000000E+05    0.6792803738E+00    0.6767685904E+00    0.1125489155E-02
    0.1100000000E+06    0.6794263195E+00    0.6772275682E+00    0.1014242693E-02
    0.1300000000E+06    0.6795273905E+00    0.6775567315E+00    0.9299116358E-03
    0.1500000000E+06    0.6796015263E+00    0.6778057092E+00    0.8631815157E-03
    0.1700000000E+06    0.6796582285E+00    0.6780014536E+00    0.8086981209E-03
    0.1900000000E+06    0.6797029999E+00    0.6781599247E+00    0.7631376899E-03
    0.2100000000E+06    0.6797392478E+00    0.6782912055E+00    0.7243140985E-03
    0.2300000000E+06    0.6797691949E+00    0.6784019956E+00    0.6907230829E-03
    0.2500000000E+06    0.6797943528E+00    0.6784969295E+00    0.6612913438E-03
    0.2700000000E+06    0.6798157854E+00    0.6785793211E+00    0.6352299225E-03
    0.2900000000E+06    0.6798342633E+00    0.6786516066E+00    0.6119442399E-03
    0.3100000000E+06    0.6798503581E+00    0.6787156191E+00    0.5909766232E-03
    0.3300000000E+06    0.6798645029E+00    0.6787727659E+00    0.5719683134E-03
    0.3500000000E+06    0.6798770320E+00    0.6788241467E+00    0.5546336032E-03
    0.3700000000E+06    0.6798882073E+00    0.6788706339E+00    0.5387417821E-03
    0.3900000000E+06    0.6798982370E+00    0.6789129288E+00    0.5241042480E-03
    0.4100000000E+06    0.6799072887E+00    0.6789516025E+00    0.5105651261E-03
    0.4300000000E+06    0.6799154988E+00    0.6789871246E+00    0.4979943199E-03
    0.4500000000E+06    0.6799229796E+00    0.6790198851E+00    0.4862822828E-03
    0.4700000000E+06    0.6799298240E+00    0.6790502112E+00    0.4753360301E-03
    0.4900000000E+06    0.6799361101E+00    0.6790783790E+00    0.4650760559E-03
    0.1000000000E+06    0.6793606373E+00    0.6770188923E+00    0.1065669525E-02
    0.3000000000E+06    0.6798425788E+00    0.6786845506E+00    0.6011950646E-03
    0.5000000000E+06    0.6799390647E+00    0.6790917283E+00    0.4601816595E-03
    0.7000000000E+06    0.6799804381E+00    0.6792875683E+00    0.3858087514E-03
    0.9000000000E+06    0.6800034343E+00    0.6794060032E+00    0.3381859926E-03
    0.1100000000E+07    0.6800180752E+00    0.6794866780E+00    0.3044050977E-03
    0.1300000000E+07    0.6800282160E+00    0.6795458155E+00    0.2788654745E-03
    0.1500000000E+07    0.6800356562E+00    0.6795913818E+00    0.2586951496E-03
    0.1700000000E+07    0.6800413484E+00    0.6796277825E+00    0.2422506252E-03
    0.1900000000E+07    0.6800458445E+00    0.6796576681E+00    0.2285150539E-03
    0.2100000000E+07    0.6800494860E+00    0.6796827369E+00    0.2168213551E-03
    0.2300000000E+07    0.6800524958E+00    0.6797041316E+00    0.2067114608E-03
    0.2500000000E+07    0.6800550252E+00    0.6797226519E+00    0.1978590910E-03
    0.2700000000E+07    0.6800571811E+00    0.6797388754E+00    0.1900247440E-03
    0.2900000000E+07    0.6800590405E+00    0.6797532313E+00    0.1830281422E-03
    0.3100000000E+07    0.6800606609E+00    0.6797660449E+00    0.1767306620E-03
    0.3300000000E+07    0.6800620856E+00    0.6797775686E+00    0.1710237375E-03
    0.3500000000E+07    0.6800633482E+00    0.6797880007E+00    0.1658209777E-03
    0.3700000000E+07    0.6800644749E+00    0.6797974999E+00    0.1610526706E-03
    0.3900000000E+07    0.6800654866E+00    0.6798061947E+00    0.1566618632E-03
    0.4100000000E+07    0.6800664001E+00    0.6798141903E+00    0.1526015119E-03
    0.4300000000E+07    0.6800672291E+00    0.6798215738E+00    0.1488323731E-03
    0.4500000000E+07    0.6800679848E+00    0.6798284179E+00    0.1453214175E-03
    0.4700000000E+07    0.6800686766E+00    0.6798347840E+00    0.1420406211E-03
    0.4900000000E+07    0.6800693122E+00    0.6798407242E+00    0.1389660314E-03
    0.1000000000E+07    0.6800114860E+00    0.6794497613E+00    0.3200081109E-03
    0.3000000000E+07    0.6800598776E+00    0.6797598137E+00    0.1797993952E-03
    0.5000000000E+07    0.6800696111E+00    0.6798435487E+00    0.1374995095E-03
    0.7000000000E+07    0.6800738071E+00    0.6798857391E+00    0.1152281792E-03
    0.9000000000E+07    0.6800761524E+00    0.6799120298E+00    0.1009795346E-03
    0.1100000000E+08    0.6800776543E+00    0.6799303319E+00    0.9087765490E-04
    0.1300000000E+08    0.6800787007E+00    0.6799439758E+00    0.8324299277E-04
    0.1500000000E+08    0.6800794732E+00    0.6799546325E+00    0.7721497841E-04
    0.1700000000E+08    0.6800800678E+00    0.6799632425E+00    0.7230142999E-04
    0.1900000000E+08    0.6800805404E+00    0.6799703799E+00    0.6819796133E-04
    0.2100000000E+08    0.6800809257E+00    0.6799764170E+00    0.6470495373E-04
    0.2300000000E+08    0.6800812461E+00    0.6799816071E+00    0.6168537132E-04
    0.2500000000E+08    0.6800815172E+00    0.6799861290E+00    0.5904162585E-04
    0.2700000000E+08    0.6800817497E+00    0.6799901133E+00    0.5670209749E-04
    0.2900000000E+08    0.6800819515E+00    0.6799936575E+00    0.5461288534E-04
    0.3100000000E+08    0.6800821286E+00    0.6799968360E+00    0.5273254841E-04
    0.3300000000E+08    0.6800822853E+00    0.6799997070E+00    0.5102863527E-04
    0.3500000000E+08    0.6800824251E+00    0.6800023165E+00    0.4947532567E-04
    0.3700000000E+08    0.6800825507E+00    0.6800047014E+00    0.4805178624E-04
    0.3900000000E+08    0.6800826642E+00    0.6800068919E+00    0.4674099820E-04
    0.4100000000E+08    0.6800827673E+00    0.6800089127E+00    0.4552890500E-04
    0.4300000000E+08    0.6800828616E+00    0.6800107843E+00    0.4440378153E-04
    0.4500000000E+08    0.6800829480E+00    0.6800125241E+00    0.4335576001E-04
    0.4700000000E+08    0.6800830277E+00    0.6800141466E+00    0.4237646854E-04
    0.4900000000E+08    0.6800831014E+00    0.6800156643E+00    0.4145875199E-04
    0.1000000000E+08    0.6800769773E+00    0.6799219144E+00    0.9554307298E-04
    0.3000000000E+08    0.6800820429E+00    0.6799952885E+00    0.5364881450E-04
    0.5000000000E+08    0.6800831363E+00    0.6800163872E+00    0.4102102638E-04
    0.7000000000E+08    0.6800836407E+00    0.6800272876E+00    0.3437413029E-04
    0.9000000000E+08    0.6800839418E+00    0.6800341815E+00    0.3012219883E-04
