     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.7377037977E-02    0.2124130916E-02    0.1295746347E-03
    0.3000000000E+01    0.2165592683E-01    0.6330882603E-02    0.3811745537E-03
    0.5000000000E+01    0.3533474151E-01    0.1048319021E-01    0.6232549916E-03
    0.7000000000E+01    0.4845077164E-01    0.1458211245E-01    0.8564218015E-03
    0.9000000000E+01    0.6103827404E-01    0.1862868071E-01    0.1081229327E-02
    0.1100000000E+02    0.7312877488E-01    0.2262389991E-01    0.1298185666E-02
    0.1300000000E+02    0.8475133631E-01    0.2656874938E-01    0.1507757315E-02
    0.1500000000E+02    0.9593279255E-01    0.3046418365E-01    0.1710373269E-02
    0.1700000000E+02    0.1066979594E+00    0.3431113320E-01    0.1906428661E-02
    0.1900000000E+02    0.1170698203E+00    0.3811050530E-01    0.2096287990E-02
    0.2100000000E+02    0.1270696929E+00    0.4186318463E-01    0.2280287993E-02
    0.2300000000E+02    0.1367173768E+00    0.4557003404E-01    0.2458740208E-02
    0.2500000000E+02    0.1460312867E+00    0.4923189521E-01    0.2631933263E-02
    0.2700000000E+02    0.1550285712E+00    0.5284958928E-01    0.2800134920E-02
    0.2900000000E+02    0.1637252202E+00    0.5642391748E-01    0.2963593917E-02
    0.3100000000E+02    0.1721361609E+00    0.5995566174E-01    0.3122541614E-02
    0.3300000000E+02    0.1802753448E+00    0.6344558526E-01    0.3277193479E-02
    0.3500000000E+02    0.1881558262E+00    0.6689443307E-01    0.3427750423E-02
    0.3700000000E+02    0.1957898334E+00    0.7030293255E-01    0.3574400010E-02
    0.3900000000E+02    0.2031888330E+00    0.7367179399E-01    0.3717317545E-02
    0.4100000000E+02    0.2103635882E+00    0.7700171105E-01    0.3856667066E-02
    0.4300000000E+02    0.2173242121E+00    0.8029336126E-01    0.3992602234E-02
    0.4500000000E+02    0.2240802165E+00    0.8354740649E-01    0.4125267149E-02
    0.4700000000E+02    0.2306405554E+00    0.8676449340E-01    0.4254797090E-02
    0.4900000000E+02    0.2370136657E+00    0.8994525386E-01    0.4381319184E-02
