     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1062934080E-02    0.2122153718E-02    0.9116597561E-03
    0.3000000000E+01    0.3173208377E-02    0.6313376342E-02    0.2708481146E-02
    0.5000000000E+01    0.5262987733E-02    0.1043534425E-01    0.4470722511E-02
    0.7000000000E+01    0.7332621133E-02    0.1448983224E-01    0.6199258652E-02
    0.9000000000E+01    0.9382449479E-02    0.1847855435E-01    0.7894935581E-02
    0.1100000000E+02    0.1141280582E-01    0.2240316654E-01    0.9558571701E-02
    0.1300000000E+02    0.1342401558E-01    0.2626526906E-01    0.1119095892E-01
    0.1500000000E+02    0.1541639677E-01    0.3006640879E-01    0.1279286374E-01
    0.1700000000E+02    0.1739026021E-01    0.3380808149E-01    0.1436502823E-01
    0.1900000000E+02    0.1934590971E-01    0.3749173388E-01    0.1590817104E-01
    0.2100000000E+02    0.2128364229E-01    0.4111876564E-01    0.1742298829E-01
    0.2300000000E+02    0.2320374835E-01    0.4469053128E-01    0.1891015444E-01
    0.2500000000E+02    0.2510651187E-01    0.4820834202E-01    0.2037032317E-01
    0.2700000000E+02    0.2699221057E-01    0.5167346746E-01    0.2180412814E-01
    0.2900000000E+02    0.2886111610E-01    0.5508713725E-01    0.2321218376E-01
    0.3100000000E+02    0.3071349418E-01    0.5845054262E-01    0.2459508590E-01
    0.3300000000E+02    0.3254960480E-01    0.6176483793E-01    0.2595341262E-01
    0.3500000000E+02    0.3436970233E-01    0.6503114203E-01    0.2728772480E-01
    0.3700000000E+02    0.3617403571E-01    0.6825053966E-01    0.2859856681E-01
    0.3900000000E+02    0.3796284855E-01    0.7142408274E-01    0.2988646704E-01
    0.4100000000E+02    0.3973637932E-01    0.7455279158E-01    0.3115193859E-01
    0.4300000000E+02    0.4149486147E-01    0.7763765609E-01    0.3239547969E-01
    0.4500000000E+02    0.4323852353E-01    0.8067963691E-01    0.3361757437E-01
    0.4700000000E+02    0.4496758929E-01    0.8367966647E-01    0.3481869285E-01
    0.4900000000E+02    0.4668227789E-01    0.8663865002E-01    0.3599929208E-01
    0.1000000000E+02    0.1040004114E-01    0.2044877290E-01    0.8730708640E-02
    0.3000000000E+02    0.2978935469E-01    0.5677504999E-01    0.2390674247E-01
    0.5000000000E+02    0.4753429799E-01    0.8810302525E-01    0.3658203627E-01
    0.7000000000E+02    0.6386995414E-01    0.1154367574E+00    0.4726148607E-01
    0.9000000000E+02    0.7898733588E-01    0.1395257954E+00    0.5632541220E-01
    0.1100000000E+03    0.9304328101E-01    0.1609412501E+00    0.6406565786E-01
    0.1300000000E+03    0.1061677995E+00    0.1801260912E+00    0.7070979415E-01
    0.1500000000E+03    0.1184696053E+00    0.1974293164E+00    0.7643778087E-01
    0.1700000000E+03    0.1300403337E+00    0.2131297250E+00    0.8139369873E-01
    0.1900000000E+03    0.1409577953E+00    0.2274528080E+00    0.8569417800E-01
    0.2100000000E+03    0.1512885124E+00    0.2405829766E+00    0.8943456202E-01
    0.2300000000E+03    0.1610897170E+00    0.2526725639E+00    0.9269348609E-01
    0.2500000000E+03    0.1704109377E+00    0.2638485538E+00    0.9553632770E-01
    0.2700000000E+03    0.1792952717E+00    0.2742176792E+00    0.9801783982E-01
    0.2900000000E+03    0.1877804125E+00    0.2838703335E+00    0.1001841842E+00
    0.3100000000E+03    0.1958994859E+00    0.2928836070E+00    0.1020745179E+00
    0.3300000000E+03    0.2036817346E+00    0.3013236671E+00    0.1037222439E+00
    0.3500000000E+03    0.2111530832E+00    0.3092476442E+00    0.1051560045E+00
    0.3700000000E+03    0.2183366068E+00    0.3167051374E+00    0.1064004786E+00
    0.3900000000E+03    0.2252529218E+00    0.3237394283E+00    0.1074770253E+00
    0.4100000000E+03    0.2319205140E+00    0.3303884660E+00    0.1084042069E+00
    0.4300000000E+03    0.2383560147E+00    0.3366856723E+00    0.1091982180E+00
    0.4500000000E+03    0.2445744353E+00    0.3426606051E+00    0.1098732388E+00
    0.4700000000E+03    0.2505893661E+00    0.3483395073E+00    0.1104417276E+00
    0.4900000000E+03    0.2564131470E+00    0.3537457646E+00    0.1109146644E+00
    0.1000000000E+03    0.8613930589E-01    0.1505374939E+00    0.6034548987E-01
    0.3000000000E+03    0.1918837961E+00    0.2884525256E+00    0.1011616426E+00
    0.5000000000E+03    0.2592569070E+00    0.3563532738E+00    0.1111183789E+00
    0.7000000000E+03    0.3083586413E+00    0.3982589075E+00    0.1120184086E+00
    0.9000000000E+03    0.3466910334E+00    0.4273515007E+00    0.1096938066E+00
    0.1100000000E+04    0.3778471813E+00    0.4490569176E+00    0.1061880767E+00
    0.1300000000E+04    0.4038421896E+00    0.4660550453E+00    0.1023248998E+00
    0.1500000000E+04    0.4259339771E+00    0.4798376805E+00    0.9846000016E-01
    0.1700000000E+04    0.4449693052E+00    0.4913088044E+00    0.9474869055E-01
    0.1900000000E+04    0.4615500625E+00    0.5010520706E+00    0.9125427955E-01
    0.2100000000E+04    0.4761216389E+00    0.5094633256E+00    0.8799616988E-01
    0.2300000000E+04    0.4890237985E+00    0.5168218024E+00    0.8497261303E-01
    0.2500000000E+04    0.5005219140E+00    0.5233309000E+00    0.8217195953E-01
    0.2700000000E+04    0.5108271723E+00    0.5291427883E+00    0.7957837292E-01
    0.2900000000E+04    0.5201102177E+00    0.5343739094E+00    0.7717475989E-01
    0.3100000000E+04    0.5285106915E+00    0.5391151028E+00    0.7494425531E-01
    0.3300000000E+04    0.5361440982E+00    0.5434384290E+00    0.7287094099E-01
    0.3500000000E+04    0.5431068668E+00    0.5474018923E+00    0.7094015450E-01
    0.3700000000E+04    0.5494801575E+00    0.5510527873E+00    0.6913857905E-01
    0.3900000000E+04    0.5553327744E+00    0.5544301191E+00    0.6745421943E-01
    0.4100000000E+04    0.5607234255E+00    0.5575663859E+00    0.6587632153E-01
    0.4300000000E+04    0.5657024997E+00    0.5604889145E+00    0.6439526765E-01
    0.4500000000E+04    0.5703134784E+00    0.5632208743E+00    0.6300246480E-01
    0.4700000000E+04    0.5745940690E+00    0.5657820580E+00    0.6169023556E-01
    0.4900000000E+04    0.5785771208E+00    0.5681894908E+00    0.6045171586E-01
    0.1000000000E+04    0.3630163506E+00    0.4389213205E+00    0.1080210754E+00
    0.3000000000E+04    0.5244130578E+00    0.5368008666E+00    0.7603889116E-01
    0.5000000000E+04    0.5804661938E+00    0.5693402343E+00    0.5985815136E-01
    0.7000000000E+04    0.6080010321E+00    0.5870028478E+00    0.5066713783E-01
    0.9000000000E+04    0.6240585665E+00    0.5984730516E+00    0.4467185232E-01
    0.1100000000E+05    0.6344691171E+00    0.6066740593E+00    0.4039375685E-01
    0.1300000000E+05    0.6417216183E+00    0.6129038548E+00    0.3715076593E-01
    0.1500000000E+05    0.6470430848E+00    0.6178383679E+00    0.3458485493E-01
    0.1700000000E+05    0.6511034828E+00    0.6218686559E+00    0.3248929300E-01
    0.1900000000E+05    0.6542976866E+00    0.6252386365E+00    0.3073577926E-01
    0.2100000000E+05    0.6568726780E+00    0.6281093151E+00    0.2924009440E-01
    0.2300000000E+05    0.6589904510E+00    0.6305917808E+00    0.2794442930E-01
    0.2500000000E+05    0.6607614646E+00    0.6327654606E+00    0.2680763487E-01
    0.2700000000E+05    0.6622635143E+00    0.6346888327E+00    0.2579952641E-01
    0.2900000000E+05    0.6635529103E+00    0.6364060212E+00    0.2489739533E-01
    0.3100000000E+05    0.6646713776E+00    0.6379510212E+00    0.2408378579E-01
    0.3300000000E+05    0.6656504680E+00    0.6393504990E+00    0.2334502874E-01
    0.3500000000E+05    0.6665144672E+00    0.6406257015E+00    0.2267024647E-01
    0.3700000000E+05    0.6672823634E+00    0.6417937914E+00    0.2205065940E-01
    0.3900000000E+05    0.6679692101E+00    0.6428688020E+00    0.2147909219E-01
    0.4100000000E+05    0.6685870910E+00    0.6438623326E+00    0.2094961500E-01
    0.4300000000E+05    0.6691458147E+00    0.6447840647E+00    0.2045727822E-01
    0.4500000000E+05    0.6696534241E+00    0.6456421499E+00    0.1999791311E-01
    0.4700000000E+05    0.6701165748E+00    0.6464435069E+00    0.1956797998E-01
    0.4900000000E+05    0.6705408207E+00    0.6471940505E+00    0.1916445097E-01
    0.1000000000E+05    0.6297710939E+00    0.6028800802E+00    0.4237160751E-01
    0.3000000000E+05    0.6641313393E+00    0.6371982321E+00    0.2448045498E-01
    0.5000000000E+05    0.6707398436E+00    0.6475518860E+00    0.1897175879E-01
    0.7000000000E+05    0.6734987780E+00    0.6529712604E+00    0.1602670595E-01
    0.9000000000E+05    0.6750064935E+00    0.6564204443E+00    0.1412190233E-01
    0.1100000000E+06    0.6759550812E+00    0.6588551837E+00    0.1276042822E-01
    0.1300000000E+06    0.6766062884E+00    0.6606885311E+00    0.1172493364E-01
    0.1500000000E+06    0.6770807367E+00    0.6621315256E+00    0.1090316715E-01
    0.1700000000E+06    0.6774416602E+00    0.6633045356E+00    0.1023049756E-01
    0.1900000000E+06    0.6777253791E+00    0.6642818120E+00    0.9666724475E-02
    0.2100000000E+06    0.6779542304E+00    0.6651119340E+00    0.9185353254E-02
    0.2300000000E+06    0.6781427014E+00    0.6658281781E+00    0.8768116655E-02
    0.2500000000E+06    0.6783005968E+00    0.6664541941E+00    0.8401956056E-02
    0.2700000000E+06    0.6784347878E+00    0.6670073062E+00    0.8077255042E-02
    0.2900000000E+06    0.6785502323E+00    0.6675005298E+00    0.7786754157E-02
    0.3100000000E+06    0.6786505968E+00    0.6679438558E+00    0.7524856607E-02
    0.3300000000E+06    0.6787386510E+00    0.6683450960E+00    0.7287168650E-02
    0.3500000000E+06    0.6788165261E+00    0.6687104570E+00    0.7070186325E-02
    0.3700000000E+06    0.6788858886E+00    0.6690449402E+00    0.6871076442E-02
    0.3900000000E+06    0.6789480602E+00    0.6693526261E+00    0.6687520057E-02
    0.4100000000E+06    0.6790041029E+00    0.6696368810E+00    0.6517598389E-02
    0.4300000000E+06    0.6790548793E+00    0.6699005098E+00    0.6359708226E-02
    0.4500000000E+06    0.6791010977E+00    0.6701458705E+00    0.6212498198E-02
    0.4700000000E+06    0.6791433447E+00    0.6703749616E+00    0.6074820113E-02
    0.4900000000E+06    0.6791821107E+00    0.6705894897E+00    0.5945691309E-02
    0.1000000000E+06    0.6755293345E+00    0.6577319286E+00    0.1339039802E-01
    0.3000000000E+06    0.6786021089E+00    0.6677278985E+00    0.7652528540E-02
    0.5000000000E+06    0.6792003199E+00    0.6706917591E+00    0.5884063685E-02
    0.7000000000E+06    0.6794544898E+00    0.6722402552E+00    0.4945304508E-02
    0.9000000000E+06    0.6795950424E+00    0.6732261911E+00    0.4341869645E-02
    0.1100000000E+07    0.6796842187E+00    0.6739228153E+00    0.3912691509E-02
    0.1300000000E+07    0.6797458259E+00    0.6744479392E+00    0.3587578484E-02
    0.1500000000E+07    0.6797909324E+00    0.6748617017E+00    0.3330421368E-02
    0.1700000000E+07    0.6798253822E+00    0.6751983961E+00    0.3120505554E-02
    0.1900000000E+07    0.6798525515E+00    0.6754791795E+00    0.2944989314E-02
    0.2100000000E+07    0.6798745269E+00    0.6757178987E+00    0.2795434280E-02
    0.2300000000E+07    0.6798926672E+00    0.6759240426E+00    0.2666037991E-02
    0.2500000000E+07    0.6799078954E+00    0.6761043585E+00    0.2552662433E-02
    0.2700000000E+07    0.6799208603E+00    0.6762637912E+00    0.2452266980E-02
    0.2900000000E+07    0.6799320315E+00    0.6764060581E+00    0.2362560788E-02
    0.3100000000E+07    0.6799417568E+00    0.6765340138E+00    0.2281780875E-02
    0.3300000000E+07    0.6799502999E+00    0.6766498917E+00    0.2208545507E-02
    0.3500000000E+07    0.6799578639E+00    0.6767554671E+00    0.2141754439E-02
    0.3700000000E+07    0.6799646078E+00    0.6768521713E+00    0.2080519300E-02
    0.3900000000E+07    0.6799706582E+00    0.6769411726E+00    0.2024113912E-02
    0.4100000000E+07    0.6799761167E+00    0.6770234354E+00    0.1971938137E-02
    0.4300000000E+07    0.6799810660E+00    0.6770997634E+00    0.1923491105E-02
    0.4500000000E+07    0.6799855743E+00    0.6771708327E+00    0.1878351073E-02
    0.4700000000E+07    0.6799896979E+00    0.6772372166E+00    0.1836160062E-02
    0.4900000000E+07    0.6799934840E+00    0.6772994048E+00    0.1796611988E-02
    0.1000000000E+07    0.6796441161E+00    0.6736013397E+00    0.4111042631E-02
    0.3000000000E+07    0.6799370567E+00    0.6764716729E+00    0.2321148993E-02
    0.5000000000E+07    0.6799952632E+00    0.6773290595E+00    0.1777745266E-02
    0.7000000000E+07    0.6800201495E+00    0.6777787694E+00    0.1490984618E-02
    0.9000000000E+07    0.6800339539E+00    0.6780658421E+00    0.1307283795E-02
    0.1100000000E+08    0.6800427276E+00    0.6782690591E+00    0.1176931883E-02
    0.1300000000E+08    0.6800487952E+00    0.6784224709E+00    0.1078353700E-02
    0.1500000000E+08    0.6800532404E+00    0.6785434922E+00    0.1000482284E-02
    0.1700000000E+08    0.6800566364E+00    0.6786420689E+00    0.9369828761E-03
    0.1900000000E+08    0.6800593151E+00    0.6787243452E+00    0.8839352045E-03
    0.2100000000E+08    0.6800614816E+00    0.6787943465E+00    0.8387669382E-03
    0.2300000000E+08    0.6800632698E+00    0.6788548342E+00    0.7997114026E-03
    0.2500000000E+08    0.6800647705E+00    0.6789077733E+00    0.7655099983E-03
    0.2700000000E+08    0.6800660479E+00    0.6789546051E+00    0.7352387313E-03
    0.2900000000E+08    0.6800671481E+00    0.6789964139E+00    0.7082020015E-03
    0.3100000000E+08    0.6800681055E+00    0.6790340328E+00    0.6838648658E-03
    0.3300000000E+08    0.6800689461E+00    0.6790681139E+00    0.6618083256E-03
    0.3500000000E+08    0.6800696900E+00    0.6790991759E+00    0.6416989307E-03
    0.3700000000E+08    0.6800703530E+00    0.6791276372E+00    0.6232675811E-03
    0.3900000000E+08    0.6800709474E+00    0.6791538395E+00    0.6062944108E-03
    0.4100000000E+08    0.6800714833E+00    0.6791780648E+00    0.5905977933E-03
    0.4300000000E+08    0.6800719690E+00    0.6792005484E+00    0.5760262049E-03
    0.4500000000E+08    0.6800724111E+00    0.6792214882E+00    0.5624521064E-03
    0.4700000000E+08    0.6800728153E+00    0.6792410521E+00    0.5497672787E-03
    0.4900000000E+08    0.6800731861E+00    0.6792593836E+00    0.5378792203E-03
    0.1000000000E+08    0.6800387807E+00    0.6781752382E+00    0.1237144877E-02
    0.3000000000E+08    0.6800676428E+00    0.6790157027E+00    0.6957244784E-03
    0.5000000000E+08    0.6800733602E+00    0.6792681265E+00    0.5322086651E-03
    0.7000000000E+08    0.6800757881E+00    0.6794008255E+00    0.4460788081E-03
    0.9000000000E+08    0.6800771242E+00    0.6794856519E+00    0.3909609622E-03
    0.1100000000E+09    0.6800779661E+00    0.6795457593E+00    0.3518771335E-03
    0.1300000000E+09    0.6800785430E+00    0.6795911697E+00    0.3223350354E-03
    0.1500000000E+09    0.6800789615E+00    0.6796270143E+00    0.2990074376E-03
    0.1700000000E+09    0.6800792781E+00    0.6796562261E+00    0.2799911037E-03
    0.1900000000E+09    0.6800795252E+00    0.6796806181E+00    0.2641088381E-03
    0.2100000000E+09    0.6800797229E+00    0.6797013790E+00    0.2505885440E-03
    0.2300000000E+09    0.6800798843E+00    0.6797193244E+00    0.2389001377E-03
    0.2500000000E+09    0.6800800183E+00    0.6797350351E+00    0.2286660976E-03
    0.2700000000E+09    0.6800801309E+00    0.6797489372E+00    0.2196093421E-03
    0.2900000000E+09    0.6800802267E+00    0.6797613514E+00    0.2115213278E-03
    0.3100000000E+09    0.6800803091E+00    0.6797725240E+00    0.2042417100E-03
    0.3300000000E+09    0.6800803805E+00    0.6797826482E+00    0.1976449207E-03
    0.3500000000E+09    0.6800804429E+00    0.6797918774E+00    0.1916310462E-03
    0.3700000000E+09    0.6800804978E+00    0.6798003355E+00    0.1861194666E-03
    0.3900000000E+09    0.6800805463E+00    0.6798081236E+00    0.1810443214E-03
    0.4100000000E+09    0.6800805894E+00    0.6798153254E+00    0.1763512113E-03
    0.4300000000E+09    0.6800806279E+00    0.6798220104E+00    0.1719947585E-03
    0.4500000000E+09    0.6800806625E+00    0.6798282374E+00    0.1679367722E-03
    0.4700000000E+09    0.6800806936E+00    0.6798340561E+00    0.1641448502E-03
    0.4900000000E+09    0.6800807217E+00    0.6798395091E+00    0.1605912989E-03
    0.1000000000E+09    0.6800775883E+00    0.6795180027E+00    0.3699281930E-03
