     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1061848898E-02    0.2124460865E-02    0.1305141977E-02
    0.3000000000E+01    0.3163536589E-02    0.6333811144E-02    0.3888397269E-02
    0.5000000000E+01    0.5236380749E-02    0.1049121341E-01    0.6436232187E-02
    0.7000000000E+01    0.7280970908E-02    0.1459762342E-01    0.8949370466E-02
    0.9000000000E+01    0.9297880641E-02    0.1865397361E-01    0.1142851626E-01
    0.1100000000E+02    0.1128766810E-01    0.2266117382E-01    0.1387435478E-01
    0.1300000000E+02    0.1325087655E-01    0.2662011199E-01    0.1628755297E-01
    0.1500000000E+02    0.1518803481E-01    0.3053165479E-01    0.1866876007E-01
    0.1700000000E+02    0.1709965780E-01    0.3439664826E-01    0.2101860819E-01
    0.1900000000E+02    0.1898624694E-01    0.3821591843E-01    0.2333771294E-01
    0.2100000000E+02    0.2084829060E-01    0.4199027190E-01    0.2562667389E-01
    0.2300000000E+02    0.2268626456E-01    0.4572049639E-01    0.2788607512E-01
    0.2500000000E+02    0.2450063235E-01    0.4940736134E-01    0.3011648573E-01
    0.2700000000E+02    0.2629184570E-01    0.5305161837E-01    0.3231846029E-01
    0.2900000000E+02    0.2806034487E-01    0.5665400187E-01    0.3449253932E-01
    0.3100000000E+02    0.2980655905E-01    0.6021522940E-01    0.3663924973E-01
    0.3300000000E+02    0.3153090667E-01    0.6373600226E-01    0.3875910524E-01
    0.3500000000E+02    0.3323379575E-01    0.6721700588E-01    0.4085260678E-01
    0.3700000000E+02    0.3491562422E-01    0.7065891030E-01    0.4292024291E-01
    0.3900000000E+02    0.3657678026E-01    0.7406237061E-01    0.4496249019E-01
    0.4100000000E+02    0.3821764253E-01    0.7742802731E-01    0.4697981353E-01
    0.4300000000E+02    0.3983858053E-01    0.8075650679E-01    0.4897266656E-01
    0.4500000000E+02    0.4143995483E-01    0.8404842165E-01    0.5094149199E-01
    0.4700000000E+02    0.4302211734E-01    0.8730437111E-01    0.5288672188E-01
    0.4900000000E+02    0.4458541162E-01    0.9052494137E-01    0.5480877800E-01
    0.1000000000E+02    0.1029613036E-01    0.2066366146E-01    0.1265555682E-01
    0.3000000000E+02    0.2893621119E-01    0.5843971592E-01    0.3556928320E-01
    0.5000000000E+02    0.4536008829E-01    0.9212213902E-01    0.5576124497E-01
    0.7000000000E+02    0.5994070827E-01    0.1223421441E+00    0.7368932216E-01
    0.9000000000E+02    0.7297178830E-01    0.1496075160E+00    0.8971413717E-01
    0.1100000000E+03    0.8468779403E-01    0.1743313744E+00    0.1041235763E+00
    0.1300000000E+03    0.9527816279E-01    0.1968532515E+00    0.1171502480E+00
    0.1500000000E+03    0.1048976174E+00    0.2174547786E+00    0.1289841433E+00
    0.1700000000E+03    0.1136737696E+00    0.2363715233E+00    0.1397819685E+00
    0.1900000000E+03    0.1217128082E+00    0.2538020380E+00    0.1496741290E+00
    0.2100000000E+03    0.1291038141E+00    0.2699148549E+00    0.1587700244E+00
    0.2300000000E+03    0.1359220713E+00    0.2848539530E+00    0.1671621152E+00
    0.2500000000E+03    0.1422316387E+00    0.2987430728E+00    0.1749290786E+00
    0.2700000000E+03    0.1480873670E+00    0.3116891511E+00    0.1821382851E+00
    0.2900000000E+03    0.1535364955E+00    0.3237850801E+00    0.1888477591E+00
    0.3100000000E+03    0.1586199282E+00    0.3351119396E+00    0.1951077455E+00
    0.3300000000E+03    0.1633732613E+00    0.3457408169E+00    0.2009619707E+00
    0.3500000000E+03    0.1678276171E+00    0.3557343000E+00    0.2064486674E+00
    0.3700000000E+03    0.1720103251E+00    0.3651477111E+00    0.2116014105E+00
    0.3900000000E+03    0.1759454832E+00    0.3740301312E+00    0.2164498055E+00
    0.4100000000E+03    0.1796544212E+00    0.3824252561E+00    0.2210200587E+00
    0.4300000000E+03    0.1831560872E+00    0.3903721151E+00    0.2253354510E+00
    0.4500000000E+03    0.1864673712E+00    0.3979056780E+00    0.2294167355E+00
    0.4700000000E+03    0.1896033768E+00    0.4050573695E+00    0.2332824711E+00
    0.4900000000E+03    0.1925776515E+00    0.4118555070E+00    0.2369493053E+00
    0.1000000000E+03    0.7898141677E-01    0.1622643947E+00    0.9710511266E-01
    0.3000000000E+03    0.1561215853E+00    0.3295399853E+00    0.1920310656E+00
    0.5000000000E+03    0.1940079966E+00    0.4151300860E+00    0.2387128739E+00
    0.7000000000E+03    0.2165182451E+00    0.4671264647E+00    0.2664843697E+00
    0.9000000000E+03    0.2314299083E+00    0.5020625467E+00    0.2849047102E+00
    0.1100000000E+04    0.2420325060E+00    0.5271513770E+00    0.2980187138E+00
    0.1300000000E+04    0.2499565237E+00    0.5460420677E+00    0.3078321081E+00
    0.1500000000E+04    0.2561021403E+00    0.5607789497E+00    0.3154527172E+00
    0.1700000000E+04    0.2610069088E+00    0.5725963652E+00    0.3215423751E+00
    0.1900000000E+04    0.2650116310E+00    0.5822836721E+00    0.3265208552E+00
    0.2100000000E+04    0.2683428171E+00    0.5903691886E+00    0.3306672742E+00
    0.2300000000E+04    0.2711568847E+00    0.5972198601E+00    0.3341744590E+00
    0.2500000000E+04    0.2735653194E+00    0.6030985016E+00    0.3371799043E+00
    0.2700000000E+04    0.2756497251E+00    0.6081982879E+00    0.3397842943E+00
    0.2900000000E+04    0.2774712047E+00    0.6126643870E+00    0.3420630507E+00
    0.3100000000E+04    0.2790764161E+00    0.6166080008E+00    0.3440737896E+00
    0.3300000000E+04    0.2805016017E+00    0.6201157500E+00    0.3458612841E+00
    0.3500000000E+04    0.2817753402E+00    0.6232561108E+00    0.3474608550E+00
    0.3700000000E+04    0.2829204700E+00    0.6260839294E+00    0.3489007403E+00
    0.3900000000E+04    0.2839554611E+00    0.6286436522E+00    0.3502037865E+00
    0.4100000000E+04    0.2848954117E+00    0.6309716797E+00    0.3513886771E+00
    0.4300000000E+04    0.2857527834E+00    0.6330981078E+00    0.3524708397E+00
    0.4500000000E+04    0.2865379529E+00    0.6350480365E+00    0.3534631258E+00
    0.4700000000E+04    0.2872596298E+00    0.6368425651E+00    0.3543763273E+00
    0.4900000000E+04    0.2879251790E+00    0.6384995586E+00    0.3552195731E+00
    0.1000000000E+04    0.2371441651E+00    0.5155579302E+00    0.2919704248E+00
    0.3000000000E+04    0.2782983718E+00    0.6146956014E+00    0.3430988688E+00
    0.5000000000E+04    0.2882389019E+00    0.6392813279E+00    0.3556174382E+00
    0.7000000000E+04    0.2926901493E+00    0.6504306090E+00    0.3612963945E+00
    0.9000000000E+04    0.2952058971E+00    0.6567943345E+00    0.3645475352E+00
    0.1100000000E+05    0.2968183523E+00    0.6609092157E+00    0.3666581990E+00
    0.1300000000E+05    0.2979372094E+00    0.6637883128E+00    0.3681416178E+00
