     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.5282043149E-02    0.2124460861E-02    0.5564833994E-03
    0.3000000000E+01    0.1557866592E-01    0.6333811106E-02    0.1641297308E-02
    0.5000000000E+01    0.2553346827E-01    0.1049121331E-01    0.2690131138E-02
    0.7000000000E+01    0.3516319261E-01    0.1459762322E-01    0.3704746666E-02
    0.9000000000E+01    0.4448350556E-01    0.1865397328E-01    0.4686792478E-02
    0.1100000000E+02    0.5350908296E-01    0.2266117335E-01    0.5637812916E-02
    0.1300000000E+02    0.6225368697E-01    0.2662011134E-01    0.6559256196E-02
    0.1500000000E+02    0.7073023613E-01    0.3053165394E-01    0.7452481764E-02
    0.1700000000E+02    0.7895086894E-01    0.3439664719E-01    0.8318767003E-02
    0.1900000000E+02    0.8692700194E-01    0.3821591712E-01    0.9159313328E-02
    0.2100000000E+02    0.9466938257E-01    0.4199027032E-01    0.9975251754E-02
    0.2300000000E+02    0.1021881375E+00    0.4572049453E-01    0.1076764798E-01
    0.2500000000E+02    0.1094928166E+00    0.4940735917E-01    0.1153750703E-01
    0.2700000000E+02    0.1165924340E+00    0.5305161588E-01    0.1228577752E-01
    0.2900000000E+02    0.1234955044E+00    0.5665399904E-01    0.1301335555E-01
    0.3100000000E+02    0.1302100777E+00    0.6021522622E-01    0.1372108831E-01
    0.3300000000E+02    0.1367437701E+00    0.6373599871E-01    0.1440977733E-01
    0.3500000000E+02    0.1431037930E+00    0.6721700194E-01    0.1508018158E-01
    0.3700000000E+02    0.1492969795E+00    0.7065890597E-01    0.1573302019E-01
    0.3900000000E+02    0.1553298087E+00    0.7406236587E-01    0.1636897508E-01
    0.4100000000E+02    0.1612084286E+00    0.7742802215E-01    0.1698869331E-01
    0.4300000000E+02    0.1669386772E+00    0.8075650119E-01    0.1759278927E-01
    0.4500000000E+02    0.1725261009E+00    0.8404841561E-01    0.1818184678E-01
    0.4700000000E+02    0.1779759736E+00    0.8730436461E-01    0.1875642087E-01
    0.4900000000E+02    0.1832933124E+00    0.9052493441E-01    0.1931703961E-01
    0.1000000000E+02    0.4903225550E-01    0.2066366106E-01    0.5166088192E-02
    0.3000000000E+02    0.1268758674E+00    0.5843971292E-01    0.1336965146E-01
    0.5000000000E+02    0.1859037832E+00    0.9212213182E-01    0.1959227377E-01
    0.7000000000E+02    0.2322020661E+00    0.1223421317E+00    0.2447449214E-01
    0.9000000000E+02    0.2694874953E+00    0.1496074980E+00    0.2840752612E-01
    0.1100000000E+03    0.3001582463E+00    0.1743313504E+00    0.3164382878E-01
    0.1300000000E+03    0.3258310024E+00    0.1968532214E+00    0.3435360437E-01
    0.1500000000E+03    0.3476353029E+00    0.2174547423E+00    0.3665578318E-01
    0.1700000000E+03    0.3663841730E+00    0.2363714810E+00    0.3863597843E-01
    0.1900000000E+03    0.3826777299E+00    0.2538019898E+00    0.4035739030E-01
    0.2100000000E+03    0.3969685928E+00    0.2699148008E+00    0.4186769054E-01
    0.2300000000E+03    0.4096045749E+00    0.2848538933E+00    0.4320351609E-01
    0.2500000000E+03    0.4208573583E+00    0.2987430075E+00    0.4439348765E-01
    0.2700000000E+03    0.4309422433E+00    0.3116890805E+00    0.4546028864E-01
    0.2900000000E+03    0.4400320522E+00    0.3237850043E+00    0.4642212908E-01
    0.3100000000E+03    0.4482671136E+00    0.3351118588E+00    0.4729379667E-01
    0.3300000000E+03    0.4557625553E+00    0.3457407313E+00    0.4808742477E-01
    0.3500000000E+03    0.4626137188E+00    0.3557342097E+00    0.4881306252E-01
    0.3700000000E+03    0.4689002347E+00    0.3651476163E+00    0.4947910394E-01
    0.3900000000E+03    0.4746891305E+00    0.3740300320E+00    0.5009261532E-01
    0.4100000000E+03    0.4800372294E+00    0.3824251527E+00    0.5065958776E-01
    0.4300000000E+03    0.4849930207E+00    0.3903720076E+00    0.5118513424E-01
    0.4500000000E+03    0.4895981335E+00    0.3979055667E+00    0.5167364483E-01
    0.4700000000E+03    0.4938885087E+00    0.4050572543E+00    0.5212891011E-01
    0.4900000000E+03    0.4978953384E+00    0.4118553881E+00    0.5255422016E-01
    0.1000000000E+03    0.2855345963E+00    0.1622643737E+00    0.3010065059E-01
    0.3000000000E+03    0.4442487113E+00    0.3295399070E+00    0.4686842142E-01
    0.5000000000E+03    0.4998010626E+00    0.4151299653E+00    0.5275655328E-01
    0.7000000000E+03    0.5280966403E+00    0.4671263136E+00    0.5576521389E-01
    0.9000000000E+03    0.5452415900E+00    0.5020623727E+00    0.5759397319E-01
    0.1100000000E+04    0.5567409830E+00    0.5271511853E+00    0.5882439208E-01
    0.1300000000E+04    0.5649883389E+00    0.5460418616E+00    0.5970959908E-01
    0.1500000000E+04    0.5711917779E+00    0.5607787318E+00    0.6037749686E-01
    0.1700000000E+04    0.5760269943E+00    0.5725961373E+00    0.6089969660E-01
    0.1900000000E+04    0.5799014421E+00    0.5822834356E+00    0.6131942662E-01
    0.2100000000E+04    0.5830754210E+00    0.5903689446E+00    0.6166433213E-01
    0.2300000000E+04    0.5857230032E+00    0.5972196095E+00    0.6195291994E-01
    0.2500000000E+04    0.5879650059E+00    0.6030982452E+00    0.6219804837E-01
    0.2700000000E+04    0.5898879083E+00    0.6081980263E+00    0.6240893087E-01
    0.2900000000E+04    0.5915552406E+00    0.6126641206E+00    0.6259234297E-01
    0.3100000000E+04    0.5930147224E+00    0.6166077300E+00    0.6275337926E-01
    0.3300000000E+04    0.5943028924E+00    0.6201154753E+00    0.6289594474E-01
    0.3500000000E+04    0.5954482016E+00    0.6232558324E+00    0.6302308318E-01
    0.3700000000E+04    0.5964731333E+00    0.6260836476E+00    0.6313720243E-01
    0.3900000000E+04    0.5973956899E+00    0.6286433673E+00    0.6324023243E-01
    0.4100000000E+04    0.5982304556E+00    0.6309713918E+00    0.6333373832E-01
    0.4300000000E+04    0.5989893714E+00    0.6330978172E+00    0.6341900288E-01
    0.4500000000E+04    0.5996823073E+00    0.6350477433E+00    0.6349708751E-01
