     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3180841406E-02    0.6333811165E-02    0.1861737038E-03
    0.3000000000E+01    0.9448967258E-02    0.1865397379E-01    0.5530501929E-03
    0.5000000000E+01    0.1559537822E-01    0.3053165528E-01    0.9128091226E-03
    0.7000000000E+01    0.2162358530E-01    0.4199027283E-01    0.1265655745E-02
    0.9000000000E+01    0.2753696573E-01    0.5305161986E-01    0.1611787492E-02
    0.1100000000E+02    0.3333876932E-01    0.6373600442E-01    0.1951394350E-02
    0.1300000000E+02    0.3903212439E-01    0.7406237353E-01    0.2284659202E-02
    0.1500000000E+02    0.4462004339E-01    0.8404842543E-01    0.2611758159E-02
    0.1700000000E+02    0.5010542823E-01    0.9371071069E-01    0.2932860871E-02
    0.1900000000E+02    0.5549107529E-01    0.1030647238E+00    0.3248130818E-02
    0.2100000000E+02    0.6077968019E-01    0.1121249862E+00    0.3557725592E-02
    0.2300000000E+02    0.6597384227E-01    0.1209051211E+00    0.3861797158E-02
    0.2500000000E+02    0.7107606886E-01    0.1294179225E+00    0.4160492100E-02
    0.2700000000E+02    0.7608877933E-01    0.1376754166E+00    0.4453951861E-02
    0.2900000000E+02    0.8101430887E-01    0.1456889192E+00    0.4742312966E-02
    0.3100000000E+02    0.8585491217E-01    0.1534690870E+00    0.5025707233E-02
    0.3300000000E+02    0.9061276682E-01    0.1610259649E+00    0.5304261972E-02
    0.3500000000E+02    0.9528997662E-01    0.1683690297E+00    0.5578100180E-02
    0.3700000000E+02    0.9988857462E-01    0.1755072291E+00    0.5847340720E-02
    0.3900000000E+02    0.1044105261E+00    0.1824490185E+00    0.6112098495E-02
    0.4100000000E+02    0.1088577315E+00    0.1892023943E+00    0.6372484607E-02
    0.4300000000E+02    0.1132320287E+00    0.1957749248E+00    0.6628606519E-02
    0.4500000000E+02    0.1175351960E+00    0.2021737780E+00    0.6880568199E-02
    0.4700000000E+02    0.1217689543E+00    0.2084057483E+00    0.7128470260E-02
    0.4900000000E+02    0.1259349695E+00    0.2144772801E+00    0.7372410100E-02
    0.1000000000E+02    0.3045161633E-01    0.5843971773E-01    0.1782394940E-02
    0.3000000000E+02    0.8344508843E-01    0.1496075283E+00    0.4884622894E-02
    0.5000000000E+02    0.1279930795E+00    0.2174548053E+00    0.7492923774E-02
    0.7000000000E+02    0.1659654424E+00    0.2699148971E+00    0.9716619699E-02
    0.9000000000E+02    0.1987179838E+00    0.3116892087E+00    0.1163498353E-01
    0.1100000000E+03    0.2272577511E+00    0.3457408892E+00    0.1330690002E-01
    0.1300000000E+03    0.2523483968E+00    0.3740302174E+00    0.1477702467E-01
    0.1500000000E+03    0.2745795217E+00    0.3979057772E+00    0.1607983717E-01
    0.1700000000E+03    0.2944135890E+00    0.4183257870E+00    0.1724238385E-01
    0.1900000000E+03    0.3122184397E+00    0.4359898134E+00    0.1828617854E-01
    0.2100000000E+03    0.3282903156E+00    0.4514205267E+00    0.1922854851E-01
    0.2300000000E+03    0.3428704711E+00    0.4650162900E+00    0.2008360565E-01
    0.2500000000E+03    0.3561573660E+00    0.4770860405E+00    0.2086295930E-01
    0.2700000000E+03    0.3683157510E+00    0.4878730492E+00    0.2157624753E-01
    0.2900000000E+03    0.3794835334E+00    0.4975714878E+00    0.2223153851E-01
    0.3100000000E+03    0.3897770299E+00    0.5063382208E+00    0.2283563768E-01
    0.3300000000E+03    0.3992950330E+00    0.5143013548E+00    0.2339432552E-01
    0.3500000000E+03    0.4081219913E+00    0.5215665400E+00    0.2391254353E-01
    0.3700000000E+03    0.4163305215E+00    0.5282216841E+00    0.2439454112E-01
    0.3900000000E+03    0.4239834105E+00    0.5343405269E+00    0.2484399270E-01
    0.4100000000E+03    0.4311352242E+00    0.5399853840E+00    0.2526409176E-01
    0.4300000000E+03    0.4378336105E+00    0.5452092764E+00    0.2565762708E-01
    0.4500000000E+03    0.4441203615E+00    0.5500576016E+00    0.2602704487E-01
    0.4700000000E+03    0.4500322869E+00    0.5545694558E+00    0.2637449979E-01
    0.4900000000E+03    0.4556019346E+00    0.5587786906E+00    0.2670189720E-01
    0.1000000000E+03    0.2134619789E+00    0.3295400503E+00    0.1249867862E-01
    0.3000000000E+03    0.3847330231E+00    0.5020627198E+00    0.2253960416E-01
    0.5000000000E+03    0.4582675598E+00    0.5607791832E+00    0.2685861032E-01
    0.7000000000E+03    0.4991523751E+00    0.5903694622E+00    0.2926433025E-01
    0.9000000000E+03    0.5251809298E+00    0.6081985911E+00    0.3079865855E-01
    0.1100000000E+04    0.5432050740E+00    0.6201160766E+00    0.3186305873E-01
    0.1300000000E+04    0.5564246723E+00    0.6286439983E+00    0.3264513359E-01
    0.1500000000E+04    0.5665346022E+00    0.6350483992E+00    0.3324431203E-01
    0.1700000000E+04    0.5745164521E+00    0.6400346221E+00    0.3371821341E-01
    0.1900000000E+04    0.5809780306E+00    0.6440267688E+00    0.3410253783E-01
    0.2100000000E+04    0.5863158132E+00    0.6472951678E+00    0.3442058670E-01
    0.2300000000E+04    0.5907994453E+00    0.6500202768E+00    0.3468821699E-01
    0.2500000000E+04    0.5946187010E+00    0.6523271638E+00    0.3491659541E-01
    0.2700000000E+04    0.5979110160E+00    0.6543052442E+00    0.3511381387E-01
    0.2900000000E+04    0.6007783671E+00    0.6560201399E+00    0.3528588011E-01
    0.3100000000E+04    0.6032980143E+00    0.6575211000E+00    0.3543734849E-01
    0.3300000000E+04    0.6055295612E+00    0.6588458071E+00    0.3557173466E-01
    0.3500000000E+04    0.6075197263E+00    0.6600235848E+00    0.3569179587E-01
    0.3700000000E+04    0.6093056458E+00    0.6610775937E+00    0.3579972519E-01
    0.3900000000E+04    0.6109172107E+00    0.6620263695E+00    0.3589728886E-01
    0.4100000000E+04    0.6123787514E+00    0.6628849227E+00    0.3598592542E-01
    0.4300000000E+04    0.6137102730E+00    0.6636655386E+00    0.3606681838E-01
    0.4500000000E+04    0.6149283760E+00    0.6643783690E+00    0.3614095040E-01
    0.4700000000E+04    0.6160469504E+00    0.6650318756E+00    0.3620914421E-01
    0.4900000000E+04    0.6170777076E+00    0.6656331684E+00    0.3627209389E-01
    0.1000000000E+04    0.5349436032E+00    0.6146959170E+00    0.3137494802E-01
