     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1063305132E-02    0.7377994138E-02    0.3734086405E-03
    0.3000000000E+01    0.3176497457E-02    0.2166393299E-01    0.1115518101E-02
    0.5000000000E+01    0.5271986513E-02    0.3535572146E-01    0.1851416169E-02
    0.7000000000E+01    0.7349993803E-02    0.4848967041E-01    0.2581180539E-02
    0.9000000000E+01    0.9410737149E-02    0.6109919100E-01    0.3304887614E-02
    0.1100000000E+02    0.1145443077E-01    0.7321507845E-01    0.4022612532E-02
    0.1300000000E+02    0.1348128535E-01    0.8486576314E-01    0.4734429194E-02
    0.1500000000E+02    0.1549150813E-01    0.9607753334E-01    0.5440410289E-02
    0.1700000000E+02    0.1748530295E-01    0.1068747332E+00    0.6140627317E-02
    0.1900000000E+02    0.1946287034E-01    0.1172799394E+00    0.6835150617E-02
    0.2100000000E+02    0.2142440757E-01    0.1273141183E+00    0.7524049385E-02
    0.2300000000E+02    0.2337010874E-01    0.1369967673E+00    0.8207391702E-02
    0.2500000000E+02    0.2530016482E-01    0.1463460414E+00    0.8885244555E-02
    0.2700000000E+02    0.2721476373E-01    0.1553788663E+00    0.9557673856E-02
    0.2900000000E+02    0.2911409038E-01    0.1641110412E+00    0.1022474447E-01
    0.3100000000E+02    0.3099832675E-01    0.1725573306E+00    0.1088652022E-01
    0.3300000000E+02    0.3286765193E-01    0.1807315481E+00    0.1154306394E-01
    0.3500000000E+02    0.3472224222E-01    0.1886466312E+00    0.1219443746E-01
    0.3700000000E+02    0.3656227110E-01    0.1963147101E+00    0.1284070164E-01
    0.3900000000E+02    0.3838790939E-01    0.2037471693E+00    0.1348191639E-01
    0.4100000000E+02    0.4019932521E-01    0.2109547046E+00    0.1411814068E-01
    0.4300000000E+02    0.4199668408E-01    0.2179473739E+00    0.1474943257E-01
    0.4500000000E+02    0.4378014899E-01    0.2247346442E+00    0.1537584924E-01
    0.4700000000E+02    0.4554988038E-01    0.2313254344E+00    0.1599744697E-01
    0.4900000000E+02    0.4730603625E-01    0.2377281545E+00    0.1661428117E-01
    0.1000000000E+02    0.1043470192E-01    0.6721700928E-01    0.3664493195E-02
    0.3000000000E+02    0.3005808359E-01    0.1683690369E+00    0.1055629025E-01
    0.5000000000E+02    0.4817907208E-01    0.2408614860E+00    0.1692092904E-01
    0.7000000000E+02    0.6496381903E-01    0.2953631994E+00    0.2281669078E-01
    0.9000000000E+02    0.8055484803E-01    0.3378321224E+00    0.2829356991E-01
    0.1100000000E+03    0.9507511052E-01    0.3718569677E+00    0.3339469644E-01
    0.1300000000E+03    0.1086312339E+00    0.3997284078E+00    0.3815747504E-01
    0.1500000000E+03    0.1213161437E+00    0.4229772848E+00    0.4261450460E-01
    0.1700000000E+03    0.1332111959E+00    0.4426655356E+00    0.4679432606E-01
    0.1900000000E+03    0.1443879229E+00    0.4595529567E+00    0.5072203482E-01
    0.2100000000E+03    0.1549094733E+00    0.4741975244E+00    0.5441978542E-01
    0.2300000000E+03    0.1648318044E+00    0.4870182323E+00    0.5790721019E-01
    0.2500000000E+03    0.1742046784E+00    0.4983358273E+00    0.6120176816E-01
    0.2700000000E+03    0.1830724959E+00    0.5084000115E+00    0.6431903779E-01
    0.2900000000E+03    0.1914749993E+00    0.5174080806E+00    0.6727296350E-01
    0.3100000000E+03    0.1994478683E+00    0.5255179871E+00    0.7007606448E-01
    0.3300000000E+03    0.2070232257E+00    0.5328576810E+00    0.7273961223E-01
    0.3500000000E+03    0.2142300700E+00    0.5395319112E+00    0.7527378225E-01
    0.3700000000E+03    0.2210946465E+00    0.5456272557E+00    0.7768778407E-01
    0.3900000000E+03    0.2276407658E+00    0.5512158980E+00    0.7998997326E-01
    0.4100000000E+03    0.2338900805E+00    0.5563584996E+00    0.8218794814E-01
    0.4300000000E+03    0.2398623237E+00    0.5611064105E+00    0.8428863371E-01
    0.4500000000E+03    0.2455755171E+00    0.5655033897E+00    0.8629835458E-01
    0.4700000000E+03    0.2510461531E+00    0.5695869582E+00    0.8822289870E-01
    0.4900000000E+03    0.2562893531E+00    0.5733894721E+00    0.9006757306E-01
    0.1000000000E+03    0.8794181169E-01    0.3557344216E+00    0.3088864198E-01
    0.3000000000E+03    0.1955130525E+00    0.5215666940E+00    0.6869263526E-01
    0.5000000000E+03    0.2588300499E+00    0.5751942476E+00    0.9096149818E-01
    0.7000000000E+03    0.3005395201E+00    0.6017090361E+00    0.1056422108E+00
    0.9000000000E+03    0.3300880420E+00    0.6175235155E+00    0.1160505665E+00
    0.1100000000E+04    0.3521162377E+00    0.6280274646E+00    0.1238158743E+00
    0.1300000000E+04    0.3691701561E+00    0.6355112575E+00    0.1298322776E+00
    0.1500000000E+04    0.3827631689E+00    0.6411137318E+00    0.1346313932E+00
    0.1700000000E+04    0.3938513218E+00    0.6454650820E+00    0.1385491475E+00
    0.1900000000E+04    0.4030682534E+00    0.6489423082E+00    0.1418082398E+00
    0.2100000000E+04    0.4108505294E+00    0.6517847675E+00    0.1445621456E+00
    0.2300000000E+04    0.4175087284E+00    0.6541517369E+00    0.1469200771E+00
    0.2500000000E+04    0.4232698289E+00    0.6561533185E+00    0.1489618701E+00
    0.2700000000E+04    0.4283035631E+00    0.6578680570E+00    0.1507472401E+00
    0.2900000000E+04    0.4327393929E+00    0.6593534902E+00    0.1523217464E+00
    0.3100000000E+04    0.4366777834E+00    0.6606527316E+00    0.1537207529E+00
    0.3300000000E+04    0.4401978903E+00    0.6617987241E+00    0.1549721298E+00
    0.3500000000E+04    0.4433629244E+00    0.6628170718E+00    0.1560981388E+00
    0.3700000000E+04    0.4462239741E+00    0.6637279761E+00    0.1571167771E+00
    0.3900000000E+04    0.4488227779E+00    0.6645475890E+00    0.1580427515E+00
    0.4100000000E+04    0.4511937696E+00    0.6652889797E+00    0.1588881985E+00
    0.4300000000E+04    0.4533656092E+00    0.6659628362E+00    0.1596632220E+00
    0.4500000000E+04    0.4553623442E+00    0.6665779843E+00    0.1603763018E+00
    0.4700000000E+04    0.4572043014E+00    0.6671417759E+00    0.1610346077E+00
    0.4900000000E+04    0.4589087799E+00    0.6676603847E+00    0.1616442430E+00
    0.1000000000E+04    0.3418506306E+00    0.6232568018E+00    0.1201963364E+00
    0.3000000000E+04    0.4347653933E+00    0.6600241261E+00    0.1530412949E+00
    0.5000000000E+04    0.4597141788E+00    0.6679044097E+00    0.1619324728E+00
    0.7000000000E+04    0.4712844006E+00    0.6713395936E+00    0.1660880504E+00
    0.9000000000E+04    0.4779552894E+00    0.6732633530E+00    0.1685024268E+00
    0.1100000000E+05    0.4822915307E+00    0.6744933220E+00    0.1700838192E+00
    0.1300000000E+05    0.4853341761E+00    0.6753474803E+00    0.1712018749E+00
    0.1500000000E+05    0.4875856628E+00    0.6759752434E+00    0.1720354636E+00
    0.1700000000E+05    0.4893181965E+00    0.6764560888E+00    0.1726817436E+00
    0.1900000000E+05    0.4906920426E+00    0.6768361896E+00    0.1731980659E+00
    0.2100000000E+05    0.4918076890E+00    0.6771442054E+00    0.1736204828E+00
    0.2300000000E+05    0.4927313301E+00    0.6773988666E+00    0.1739728035E+00
    0.2500000000E+05    0.4935083405E+00    0.6776129316E+00    0.1742713905E+00
    0.2700000000E+05    0.4941708603E+00    0.6777953913E+00    0.1745278633E+00
