     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1063013566E-02    0.6333811171E-02    0.5599595130E-03
    0.3000000000E+01    0.3173896799E-02    0.1865397384E-01    0.1671908451E-02
    0.5000000000E+01    0.5264826698E-02    0.3053165543E-01    0.2773356106E-02
    0.7000000000E+01    0.7336084792E-02    0.4199027312E-01    0.3864450599E-02
    0.9000000000E+01    0.9387947336E-02    0.5305162033E-01    0.4945337278E-02
    0.1100000000E+02    0.1142068544E-01    0.6373600510E-01    0.6016158782E-02
    0.1300000000E+02    0.1343456518E-01    0.7406237447E-01    0.7077055108E-02
    0.1500000000E+02    0.1542984772E-01    0.8404842665E-01    0.8128163663E-02
    0.1700000000E+02    0.1740678943E-01    0.9371071223E-01    0.9169619333E-02
    0.1900000000E+02    0.1936564199E-01    0.1030647257E+00    0.1020155454E-01
    0.2100000000E+02    0.2130665249E-01    0.1121249884E+00    0.1122409928E-01
    0.2300000000E+02    0.2323006354E-01    0.1209051238E+00    0.1223738121E-01
    0.2500000000E+02    0.2513611337E-01    0.1294179255E+00    0.1324152567E-01
    0.2700000000E+02    0.2702503594E-01    0.1376754201E+00    0.1423665576E-01
    0.2900000000E+02    0.2889706101E-01    0.1456889231E+00    0.1522289237E-01
    0.3100000000E+02    0.3075241427E-01    0.1534690914E+00    0.1620035425E-01
    0.3300000000E+02    0.3259131739E-01    0.1610259699E+00    0.1716915803E-01
    0.3500000000E+02    0.3441398814E-01    0.1683690352E+00    0.1812941828E-01
    0.3700000000E+02    0.3622064046E-01    0.1755072351E+00    0.1908124757E-01
    0.3900000000E+02    0.3801148453E-01    0.1824490250E+00    0.2002475650E-01
    0.4100000000E+02    0.3978672689E-01    0.1892024014E+00    0.2096005373E-01
    0.4300000000E+02    0.4154657050E-01    0.1957749325E+00    0.2188724606E-01
    0.4500000000E+02    0.4329121480E-01    0.2021737863E+00    0.2280643842E-01
    0.4700000000E+02    0.4502085582E-01    0.2084057571E+00    0.2371773395E-01
    0.4900000000E+02    0.4673568620E-01    0.2144772896E+00    0.2462123402E-01
    0.1000000000E+02    0.1040669020E-01    0.5843971831E-01    0.5481997366E-02
    0.3000000000E+02    0.2982680767E-01    0.1496075325E+00    0.1571271282E-01
    0.5000000000E+02    0.4758760671E-01    0.2174548151E+00    0.2507009197E-01
    0.7000000000E+02    0.6389299985E-01    0.2699149135E+00    0.3366142545E-01
    0.9000000000E+02    0.7891480439E-01    0.3116892323E+00    0.4157711922E-01
    0.1100000000E+03    0.9279881782E-01    0.3457409202E+00    0.4889389050E-01
    0.1300000000E+03    0.1056695636E+00    0.3740302559E+00    0.5567726417E-01
    0.1500000000E+03    0.1176340347E+00    0.3979058233E+00    0.6198354215E-01
    0.1700000000E+03    0.1287846737E+00    0.4183258404E+00    0.6786137099E-01
    0.1900000000E+03    0.1392017648E+00    0.4359898740E+00    0.7335300029E-01
    0.2100000000E+03    0.1489553689E+00    0.4514205944E+00    0.7849530080E-01
    0.2300000000E+03    0.1581069010E+00    0.4650163646E+00    0.8332059400E-01
    0.2500000000E+03    0.1667104236E+00    0.4770861217E+00    0.8785733277E-01
    0.2700000000E+03    0.1748137150E+00    0.4878731368E+00    0.9213066344E-01
    0.2900000000E+03    0.1824591569E+00    0.4975715816E+00    0.9616289256E-01
    0.3100000000E+03    0.1896844749E+00    0.5063383206E+00    0.9997387677E-01
    0.3300000000E+03    0.1965233613E+00    0.5143014604E+00    0.1035813502E+00
    0.3500000000E+03    0.2030059996E+00    0.5215666512E+00    0.1070012006E+00
    0.3700000000E+03    0.2091595102E+00    0.5282218007E+00    0.1102477038E+00
    0.3900000000E+03    0.2150083287E+00    0.5343406488E+00    0.1133337228E+00
    0.4100000000E+03    0.2205745306E+00    0.5399855109E+00    0.1162708786E+00
    0.4300000000E+03    0.2258781093E+00    0.5452094083E+00    0.1190696962E+00
    0.4500000000E+03    0.2309372158E+00    0.5500577382E+00    0.1217397313E+00
    0.4700000000E+03    0.2357683666E+00    0.5545695969E+00    0.1242896792E+00
    0.4900000000E+03    0.2403866229E+00    0.5587788362E+00    0.1267274693E+00
    0.1000000000E+03    0.8599080177E-01    0.3295400777E+00    0.4530603785E-01
    0.3000000000E+03    0.1861221376E+00    0.5020628166E+00    0.9809488561E-01
    0.5000000000E+03    0.2426202636E+00    0.5607793310E+00    0.1279065943E+00
    0.7000000000E+03    0.2788988327E+00    0.5903696470E+00    0.1470659806E+00
    0.9000000000E+03    0.3041621050E+00    0.6081988042E+00    0.1604195879E+00
    0.1100000000E+04    0.3227641097E+00    0.6201163120E+00    0.1702607336E+00
    0.1300000000E+04    0.3370315017E+00    0.6286442519E+00    0.1778152555E+00
    0.1500000000E+04    0.3483204982E+00    0.6350486681E+00    0.1837979098E+00
    0.1700000000E+04    0.3574750397E+00    0.6400349041E+00    0.1886536012E+00
    0.1900000000E+04    0.3650477833E+00    0.6440270621E+00    0.1926737623E+00
    0.2100000000E+04    0.3714157829E+00    0.6472954711E+00    0.1960572825E+00
    0.2300000000E+04    0.3768450979E+00    0.6500205889E+00    0.1989445445E+00
    0.2500000000E+04    0.3815288331E+00    0.6523274839E+00    0.2014374668E+00
    0.2700000000E+04    0.3856105376E+00    0.6543055715E+00    0.2036118350E+00
    0.2900000000E+04    0.3891991418E+00    0.6560204739E+00    0.2055251749E+00
    0.3100000000E+04    0.3923787989E+00    0.6575214401E+00    0.2072219400E+00
    0.3300000000E+04    0.3952155495E+00    0.6588461528E+00    0.2087370263E+00
    0.3500000000E+04    0.3977619457E+00    0.6600239358E+00    0.2100982105E+00
    0.3700000000E+04    0.4000603267E+00    0.6610779496E+00    0.2113278775E+00
    0.3900000000E+04    0.4021451846E+00    0.6620267300E+00    0.2124442687E+00
    0.4100000000E+04    0.4040449016E+00    0.6628852876E+00    0.2134623987E+00
    0.4300000000E+04    0.4057830452E+00    0.6636659076E+00    0.2143947386E+00
    0.4500000000E+04    0.4073793476E+00    0.6643787418E+00    0.2152517329E+00
    0.4700000000E+04    0.4088504550E+00    0.6650322522E+00    0.2160421953E+00
    0.4900000000E+04    0.4102105083E+00    0.6656335485E+00    0.2167736153E+00
    0.1000000000E+04    0.3141195860E+00    0.6146961418E+00    0.1656864031E+00
    0.3000000000E+04    0.3908355988E+00    0.6567951164E+00    0.2063982570E+00
    0.5000000000E+04    0.4108527375E+00    0.6659165336E+00    0.2171192227E+00
    0.7000000000E+04    0.4200481269E+00    0.6699037473E+00    0.2220877768E+00
    0.9000000000E+04    0.4253220507E+00    0.6721395745E+00    0.2249623238E+00
    0.1100000000E+05    0.4287380053E+00    0.6735701659E+00    0.2268403269E+00
    0.1300000000E+05    0.4311283551E+00    0.6745641517E+00    0.2281658162E+00
    0.1500000000E+05    0.4328931672E+00    0.6752949440E+00    0.2291528445E+00
    0.1700000000E+05    0.4342485415E+00    0.6758548567E+00    0.2299173749E+00
    0.1900000000E+05    0.4353214192E+00    0.6762975511E+00    0.2305277255E+00
    0.2100000000E+05    0.4361912465E+00    0.6766563492E+00    0.2310267775E+00
    0.2300000000E+05    0.4369102767E+00    0.6769530362E+00    0.2314428165E+00
    0.2500000000E+05    0.4375142809E+00    0.6772024554E+00    0.2317952622E+00
    0.2700000000E+05    0.4380285674E+00    0.6774150696E+00    0.2320978935E+00
    0.2900000000E+05    0.4384715435E+00    0.6775984656E+00    0.2323607613E+00
    0.3100000000E+05    0.4388569155E+00    0.6777582793E+00    0.2325913710E+00
    0.3300000000E+05    0.4391950981E+00    0.6778987845E+00    0.2327954418E+00
    0.3500000000E+05    0.4394941455E+00    0.6780232811E+00    0.2329774095E+00
    0.3700000000E+05    0.4397603832E+00    0.6781343578E+00    0.2331407678E+00
    0.3900000000E+05    0.4399988482E+00    0.6782340734E+00    0.2332883064E+00
    0.4100000000E+05    0.4402136001E+00    0.6783240862E+00    0.2334222806E+00
    0.4300000000E+05    0.4404079473E+00    0.6784057468E+00    0.2335445333E+00
    0.4500000000E+05    0.4405846128E+00    0.6784801661E+00    0.2336565856E+00
    0.4700000000E+05    0.4407458577E+00    0.6785482665E+00    0.2337597042E+00
    0.4900000000E+05    0.4408935753E+00    0.6786108200E+00    0.2338549529E+00
    0.1000000000E+05    0.4271952528E+00    0.6729256462E+00    0.2259901686E+00
    0.3000000000E+05    0.4386707146E+00    0.6776810265E+00    0.2324797060E+00
    0.5000000000E+05    0.4409628703E+00    0.6786402243E+00    0.2338999128E+00
    0.7000000000E+05    0.4419207188E+00    0.6790521607E+00    0.2345457267E+00
    0.9000000000E+05    0.4424370672E+00    0.6792812418E+00    0.2349236252E+00
