     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.6328621203E-02    0.1063892136E-02    0.5556211081E-03
    0.3000000000E+01    0.1860914311E-01    0.3181721690E-02    0.1633818972E-02
    0.5000000000E+01    0.3041180158E-01    0.5286381463E-02    0.2670100005E-02
    0.7000000000E+01    0.4176395515E-01    0.7377993919E-02    0.3666863290E-02
    0.9000000000E+01    0.5269091305E-01    0.9456680009E-02    0.4626328231E-02
    0.1100000000E+02    0.6321612358E-01    0.1152255919E-01    0.5550551072E-02
    0.1300000000E+02    0.7336134202E-01    0.1357574946E-01    0.6441439613E-02
    0.1500000000E+02    0.8314678075E-01    0.1561636737E-01    0.7300766376E-02
    0.1700000000E+02    0.9259124365E-01    0.1764452804E-01    0.8130180382E-02
    0.1900000000E+02    0.1017122466E+00    0.1966034520E-01    0.8931217726E-02
    0.2100000000E+02    0.1105261262E+00    0.2166393118E-01    0.9705311080E-02
    0.2300000000E+02    0.1190481368E+00    0.2365539697E-01    0.1045379826E-01
    0.2500000000E+02    0.1272925393E+00    0.2563485223E-01    0.1117792993E-01
    0.2700000000E+02    0.1352726804E+00    0.2760240526E-01    0.1187887661E-01
    0.2900000000E+02    0.1430010645E+00    0.2955816312E-01    0.1255773499E-01
    0.3100000000E+02    0.1504894196E+00    0.3150223153E-01    0.1321553364E-01
    0.3300000000E+02    0.1577487564E+00    0.3343471500E-01    0.1385323825E-01
    0.3500000000E+02    0.1647894221E+00    0.3535571676E-01    0.1447175632E-01
    0.3700000000E+02    0.1716211500E+00    0.3726533885E-01    0.1507194154E-01
    0.3900000000E+02    0.1782531042E+00    0.3916368207E-01    0.1565459765E-01
    0.4100000000E+02    0.1846939204E+00    0.4105084607E-01    0.1622048211E-01
    0.4300000000E+02    0.1909517439E+00    0.4292692930E-01    0.1677030932E-01
    0.4500000000E+02    0.1970342637E+00    0.4479202907E-01    0.1730475369E-01
    0.4700000000E+02    0.2029487436E+00    0.4664624155E-01    0.1782445236E-01
    0.4900000000E+02    0.2087020521E+00    0.4848966180E-01    0.1833000776E-01
    0.1000000000E+02    0.5800233919E-01    0.1049121306E-01    0.5092722359E-02
    0.3000000000E+02    0.1467745414E+00    0.3053165194E-01    0.1288920501E-01
    0.5000000000E+02    0.2115203116E+00    0.4940735423E-01    0.1857766109E-01
    0.7000000000E+02    0.2608308351E+00    0.6721699322E-01    0.2291160925E-01
    0.9000000000E+02    0.2996375848E+00    0.8404840247E-01    0.2632363520E-01
    0.1100000000E+03    0.3309734826E+00    0.9998002454E-01    0.2907981821E-01
    0.1300000000E+03    0.3568063265E+00    0.1150821334E+00    0.3135281539E-01
    0.1500000000E+03    0.3784686221E+00    0.1294178708E+00    0.3325955705E-01
    0.1700000000E+03    0.3968948102E+00    0.1430441286E+00    0.3488205259E-01
    0.1900000000E+03    0.4127595800E+00    0.1560123035E+00    0.3627952218E-01
    0.2100000000E+03    0.4265622594E+00    0.1683689449E+00    0.3749579925E-01
    0.2300000000E+03    0.4386803121E+00    0.1801563129E+00    0.3856402350E-01
    0.2500000000E+03    0.4494043764E+00    0.1914128617E+00    0.3950971489E-01
    0.2700000000E+03    0.4589618723E+00    0.2021736581E+00    0.4035284485E-01
    0.2900000000E+03    0.4675333033E+00    0.2124707468E+00    0.4110926673E-01
    0.3100000000E+03    0.4752637615E+00    0.2223334689E+00    0.4179172528E-01
    0.3300000000E+03    0.4822712055E+00    0.2317887415E+00    0.4241058317E-01
    0.3500000000E+03    0.4886525195E+00    0.2408613022E+00    0.4297435271E-01
    0.3700000000E+03    0.4944880184E+00    0.2495739263E+00    0.4349009134E-01
    0.3900000000E+03    0.4998448450E+00    0.2579476168E+00    0.4396369972E-01
    0.4100000000E+03    0.5047795636E+00    0.2660017738E+00    0.4440014948E-01
    0.4300000000E+03    0.5093401644E+00    0.2737543446E+00    0.4480365917E-01
    0.4500000000E+03    0.5135676290E+00    0.2812219572E+00    0.4517783168E-01
    0.4700000000E+03    0.5174971644E+00    0.2884200392E+00    0.4552576263E-01
    0.4900000000E+03    0.5211591858E+00    0.2953629242E+00    0.4585012663E-01
    0.1000000000E+03    0.3160977494E+00    0.9212211629E-01    0.2777127982E-01
