     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1062430913E-02    0.4235690179E-02    0.9327547823E-03
    0.3000000000E+01    0.3168708231E-02    0.1255073371E-01    0.2781962932E-02
    0.5000000000E+01    0.5250565219E-02    0.2066366168E-01    0.4609750677E-02
    0.7000000000E+01    0.7308424008E-02    0.2858175488E-01    0.6416488179E-02
    0.9000000000E+01    0.9342697056E-02    0.3631194858E-01    0.8202537120E-02
    0.1100000000E+02    0.1135378742E-01    0.4386085275E-01    0.9968250941E-02
    0.1300000000E+02    0.1334208904E-01    0.5123477091E-01    0.1171397508E-01
    0.1500000000E+02    0.1530798695E-01    0.5843971770E-01    0.1344004719E-01
    0.1700000000E+02    0.1725185760E-01    0.6548143522E-01    0.1514679736E-01
    0.1900000000E+02    0.1917406903E-01    0.7236540834E-01    0.1683454834E-01
    0.2100000000E+02    0.2107498112E-01    0.7909687888E-01    0.1850361571E-01
    0.2300000000E+02    0.2295494584E-01    0.8568085897E-01    0.2015430812E-01
    0.2500000000E+02    0.2481430743E-01    0.9212214349E-01    0.2178692745E-01
    0.2700000000E+02    0.2665340265E-01    0.9842532171E-01    0.2340176900E-01
    0.2900000000E+02    0.2847256095E-01    0.1045947882E+00    0.2499912166E-01
    0.3100000000E+02    0.3027210467E-01    0.1106347529E+00    0.2657926812E-01
    0.3300000000E+02    0.3205234926E-01    0.1165492511E+00    0.2814248499E-01
    0.3500000000E+02    0.3381360341E-01    0.1223421521E+00    0.2968904299E-01
    0.3700000000E+02    0.3555616930E-01    0.1280171675E+00    0.3121920710E-01
    0.3900000000E+02    0.3728034270E-01    0.1335778595E+00    0.3273323670E-01
    0.4100000000E+02    0.3898641320E-01    0.1390276483E+00    0.3423138573E-01
    0.4300000000E+02    0.4067466432E-01    0.1443698190E+00    0.3571390283E-01
    0.4500000000E+02    0.4234537370E-01    0.1496075281E+00    0.3718103149E-01
    0.4700000000E+02    0.4399881325E-01    0.1547438099E+00    0.3863301013E-01
    0.4900000000E+02    0.4563524928E-01    0.1597815824E+00    0.4007007231E-01
    0.1000000000E+02    0.1035111524E-01    0.4010866092E-01    0.9087914146E-02
    0.3000000000E+02    0.2937476476E-01    0.1076307021E+00    0.2579132824E-01
    0.5000000000E+02    0.4644717270E-01    0.1622644090E+00    0.4078308141E-01
    0.7000000000E+02    0.6185382352E-01    0.2073783977E+00    0.5431352746E-01
    0.9000000000E+02    0.7582710296E-01    0.2452614272E+00    0.6658646286E-01
    0.1100000000E+03    0.8855809434E-01    0.2775229991E+00    0.7776946883E-01
    0.1300000000E+03    0.1002053639E+00    0.3053279403E+00    0.8800161388E-01
    0.1500000000E+03    0.1109015953E+00    0.3295400500E+00    0.9739927060E-01
    0.1700000000E+03    0.1207586634E+00    0.3508134421E+00    0.1060605643E+00
    0.1900000000E+03    0.1298715592E+00    0.3696525306E+00    0.1140688147E+00
    0.2100000000E+03    0.1383214596E+00    0.3864525372E+00    0.1214952269E+00
    0.2300000000E+03    0.1461781499E+00    0.4015275210E+00    0.1284010161E+00
    0.2500000000E+03    0.1535019545E+00    0.4151301954E+00    0.1348391003E+00
    0.2700000000E+03    0.1603452874E+00    0.4274662094E+00    0.1408554601E+00
    0.2900000000E+03    0.1667539078E+00    0.4387046161E+00    0.1464902391E+00
    0.3100000000E+03    0.1727679434E+00    0.4489856669E+00    0.1517786424E+00
    0.3300000000E+03    0.1784227312E+00    0.4584266944E+00    0.1567516726E+00
    0.3500000000E+03    0.1837495116E+00    0.4671266101E+00    0.1614367396E+00
    0.3700000000E+03    0.1887760050E+00    0.4751693831E+00    0.1658581654E+00
    0.3900000000E+03    0.1935268944E+00    0.4826267592E+00    0.1700376080E+00
    0.4100000000E+03    0.1980242300E+00    0.4895604066E+00    0.1739944158E+00
    0.4300000000E+03    0.2022877711E+00    0.4960236256E+00    0.1777459278E+00
    0.4500000000E+03    0.2063352764E+00    0.5020627212E+00    0.1813077278E+00
    0.4700000000E+03    0.2101827504E+00    0.5077181143E+00    0.1846938608E+00
    0.4900000000E+03    0.2138446553E+00    0.5130252477E+00    0.1879170188E+00
    0.1000000000E+03    0.8233729872E-01    0.2620136792E+00    0.7230492288E-01
    0.3000000000E+03    0.1698079366E+00    0.4439569990E+00    0.1491757092E+00
    0.5000000000E+03    0.2156101622E+00    0.5155581173E+00    0.1894711179E+00
    0.7000000000E+03    0.2437845309E+00    0.5538393536E+00    0.2142847169E+00
    0.9000000000E+03    0.2628619341E+00    0.5776688462E+00    0.2311044773E+00
    0.1100000000E+04    0.2766337192E+00    0.5939307803E+00    0.2432594752E+00
    0.1300000000E+04    0.2870416347E+00    0.6057360484E+00    0.2524553268E+00
