     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.3177365331E-02    0.2124460863E-02    0.9298521740E-03
    0.3000000000E+01    0.9418358706E-02    0.6333811125E-02    0.2756301486E-02
    0.5000000000E+01    0.1551217215E-01    0.1049121336E-01    0.4539717253E-02
    0.7000000000E+01    0.2146395066E-01    0.1459762332E-01    0.6281603351E-02
    0.9000000000E+01    0.2727860221E-01    0.1865397344E-01    0.7983394381E-02
    0.1100000000E+02    0.3296081120E-01    0.2266117358E-01    0.9646459613E-02
    0.1300000000E+02    0.3851505110E-01    0.2662011166E-01    0.1127210666E-01
    0.1500000000E+02    0.4394559617E-01    0.3053165436E-01    0.1286158492E-01
    0.1700000000E+02    0.4925653240E-01    0.3439664772E-01    0.1441608877E-01
    0.1900000000E+02    0.5445176779E-01    0.3821591776E-01    0.1593676056E-01
    0.2100000000E+02    0.5953504194E-01    0.4199027109E-01    0.1742469342E-01
    0.2300000000E+02    0.6450993502E-01    0.4572049544E-01    0.1888093390E-01
    0.2500000000E+02    0.6937987615E-01    0.4940736022E-01    0.2030648439E-01
    0.2700000000E+02    0.7414815132E-01    0.5305161709E-01    0.2170230544E-01
    0.2900000000E+02    0.7881791076E-01    0.5665400041E-01    0.2306931795E-01
    0.3100000000E+02    0.8339217589E-01    0.6021522775E-01    0.2440840515E-01
    0.3300000000E+02    0.8787384583E-01    0.6373600042E-01    0.2572041452E-01
    0.3500000000E+02    0.9226570351E-01    0.6721700384E-01    0.2700615960E-01
    0.3700000000E+02    0.9657042149E-01    0.7065890805E-01    0.2826642165E-01
    0.3900000000E+02    0.1007905673E+00    0.7406236814E-01    0.2950195125E-01
    0.4100000000E+02    0.1049286086E+00    0.7742802463E-01    0.3071346978E-01
    0.4300000000E+02    0.1089869180E+00    0.8075650387E-01    0.3190167085E-01
    0.4500000000E+02    0.1129677775E+00    0.8404841849E-01    0.3306722157E-01
