pressure,muc,muc_err,molkg,molkg_err,_
0.01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
0.05,0.0000028571,0.0000022716,0.0000004953,0.0000003938,
0.1,0.0000055357,0.0000009274,0.0000009597,0.0000001608,
0.5,0.0000296429,0.0000039502,0.0000051391,0.0000006848,
1,0.0000551786,0.0000079701,0.0000095662,0.0000013817,
10,0.0005087500,0.0000512495,0.0000882007,0.0000088850,
1e2,0.0054900000,0.0001352841,0.0009517876,0.0000234539,
1e3,0.0534630357,0.0010097578,0.0092687531,0.0001750592,
1e4,0.4981821429,0.0119182105,0.0863685952,0.0020662304,
1e5,2.4191996429,0.0176157200,0.4194106063,0.0030539934,
1e6,3.7474133929,0.0068436046,0.6496797102,0.0011864587,
1e7,3.9248475000,0.0023975549,0.6804410187,0.0004156581,
1e8,3.9961973214,0.0008970932,0.6928107592,0.0001555268,
5,0.0002598214,0.0000190866,0.0000450446,0.0000033090,
50,0.0027260714,0.0000993205,0.0004726122,0.0000172190,
5e2,0.0269551786,0.0005036469,0.0046731521,0.0000873160,
5e3,0.2592521429,0.0043100199,0.0449458972,0.0007472174,
5e4,1.7249312500,0.0216588643,0.2990470272,0.0037549433,
5e5,3.5368923214,0.0062991755,0.6131821973,0.0010920723,
5e6,3.9045464286,0.0029573819,0.6769214726,0.0005127139,
5e7,3.9835512500,0.0024190016,0.6906183414,0.0004193763,
