nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 3.161568452819109917e-03 3.098066864382915519e-03 2.975508781918403695e-03 2.865499005793512022e-03 2.771733492862153616e-03 2.691555080500854236e-03 2.622161592913655696e-03 2.561336633739644524e-03 2.507406684353533262e-03 2.459108709221562335e-03 2.415478008707220257e-03 2.375766501518100562e-03 2.339385123538751526e-03 2.305863264805018634e-03 2.274819915400030923e-03 2.245942852808651292e-03 2.218973403619245183e-03 2.193695121176913836e-03 2.169925253691148883e-03 2.147508229137405893e-03 2.126310619933952008e-03 2.106217205696702365e-03 2.087127862641239943e-03 2.068955081817469826e-03 2.051621971109645823e-03 2.035060633166548266e-03 2.019210838218489859e-03 2.004018930307399898e-03 1.989436919665492874e-03 1.975421724911113550e-03 1.961934536458606951e-03 1.948940278837951344e-03 1.936407154154899364e-03 1.924306252546944488e-03 1.912611218321814879e-03 1.901297962284967348e-03 1.890344413369552745e-03 1.879730302799508370e-03 1.869436976113566856e-03 1.859447229098498168e-03 1.849745163259725262e-03 1.840316059292260381e-03 1.831146265044096772e-03 1.822223096416339090e-03 1.813534749393159399e-03 1.805070221745865792e-03 1.796819243170006764e-03 1.788772212795004162e-03 1.780920143159223264e-03
nan 1.550263789175906773e-03 1.433724607814497237e-03 1.346563267822855747e-03 1.281319383002858976e-03 1.230104994174968571e-03 1.188355788413645447e-03 1.153341414308790835e-03 1.123329482810394263e-03 1.097162111463998021e-03 1.074031468215304449e-03 1.053353719220093132e-03 1.034694399265569456e-03 1.017722164508504676e-03 1.002178992163413112e-03 9.878603242906309340e-04 9.746014490694042366e-04 9.622679219458637762e-04 9.507486778190661321e-04 9.399509810211480491e-04 9.297966568971125379e-04 9.202192371201327803e-04 9.111617657514491878e-04 9.025750919706333362e-04 8.944165261570615876e-04 8.866487709195175395e-04 8.792390624389259668e-04 8.721584748183311853e-04 8.653813517373987836e-04 8.588848385941038515e-04 8.526484951321663995e-04 8.466539712291579157e-04 8.408847360843758195e-04 8.353258486446512318e-04 8.299637631408128807e-04 8.247861631515788225e-04 8.197818194323525966e-04 8.149404675112541024e-04 8.102527018959340818e-04 8.057098842643683730e-04 8.013040634930792541e-04 7.970279057451572181e-04 7.928746331135881923e-04 7.888379698438591084e-04 7.849120943402669581e-04 7.810915973345975089e-04 7.773714444046865612e-04 7.737469425189145468e-04 7.702137104218886952e-04 7.667676520189492615e-04
nan 9.920754855077327898e-04 8.972170806710679826e-04 8.357125318351689598e-04 7.917540132980051487e-04 7.580503304435500401e-04 7.309682078782754914e-04 7.084755135357774557e-04 6.893322505359931757e-04 6.727307320459682957e-04 6.581177231844170285e-04 6.450988861750770950e-04 6.333839262418207135e-04 6.227533673896448350e-04 6.130375175703173122e-04 6.041026504166796323e-04 5.958416359954427826e-04 5.881674130104084337e-04 5.810083347479960778e-04 5.743047791579584038e-04 5.680066354046775729e-04 5.620714096131831407e-04 5.564627764996711752e-04 5.511494557611520354e-04 5.461043326563178035e-04 5.413037595908183359e-04 5.367269973952642093e-04 5.323557637668024966e-04 5.281738656159181908e-04 5.241668964895187513e-04 5.203219871692765742e-04 5.166275976072752692e-04 5.130733422760630274e-04 5.096498438321568581e-04 5.063486081124799658e-04 5.031619186072639480e-04 5.000827456030429571e-04 4.971046684320961891e-04 4.942218074984104604e-04 4.914287668168378087e-04 4.887205827695385689e-04 4.860926798750318497e-04 4.835408320082333817e-04 4.810611281012746720e-04 4.786499424783206380e-04 4.763039072958664445e-04 4.740198904837022412e-04 4.717949727041496921e-04 4.696264304643777451e-04 4.675117183274248760e-04
nan 7.159083167884905310e-04 6.397519118520545106e-04 5.933031030372113530e-04 5.608156340622273001e-04 5.361876256142514112e-04 5.165368254164532345e-04 5.002944509371785257e-04 4.865191634978716356e-04 4.746048023372148399e-04 4.641396331416481279e-04 4.548320509181560424e-04 4.464684726702911944e-04 4.388880827339422183e-04 4.319669662590572951e-04 4.256077519693307089e-04 4.197326256016523766e-04 4.142784845473989697e-04 4.091934948148303556e-04 4.044345925850859925e-04 3.999656364036749943e-04 3.957560184915748995e-04 3.917796044707129899e-04 3.880139139559046508e-04 3.844394787903595559e-04 3.810393349986406527e-04 3.777986179573270637e-04 3.747042324496413046e-04 3.717445884249730506e-04 3.689093811766873832e-04 3.661894108660781934e-04 3.635764324379167503e-04 3.610630296216484590e-04 3.586425089511346542e-04 3.563088109613187730e-04 3.540564323200852208e-04 3.518803620770174557e-04 3.497760248872374463e-04 3.477392327977344441e-04 3.457661434033925773e-04 3.438532232246212174e-04 3.419972165742312851e-04 3.401951165264001874e-04 3.384441416126726795e-04 3.367417136729177396e-04 3.350854389177012780e-04 3.334730910191559001e-04 3.319025960868107381e-04 3.303720191693409742e-04 3.288795528053569577e-04
nan 5.534213479047253321e-04 4.908582796593156114e-04 4.539917978977766016e-04 4.285302140690228621e-04 4.093573712724050224e-04 3.941232436996740143e-04 3.815676623873874812e-04 3.709415544501649909e-04 3.617657081325449013e-04 3.537161846216397665e-04 3.465644092845639743e-04 3.401434593234434829e-04 3.343279533036055831e-04 3.290214738077938683e-04 3.241483847703729125e-04 3.196483298464103439e-04 3.154724245875912322e-04 3.115805592139859852e-04 3.079394419964106839e-04 3.045211575446771539e-04 3.013020827712851969e-04 2.982620613195420935e-04 2.953837659718896221e-04 2.926521997485794012e-04 2.900543024068550756e-04 2.875786338614515843e-04 2.852151217746040309e-04 2.829548553574611587e-04 2.807899135864713779e-04 2.787132283229245720e-04 2.767184669435486218e-04 2.747999348855038057e-04 2.729524945055153916e-04 2.711714953648285934e-04 2.694527157040509774e-04 2.677923119436722145e-04 2.661867755328485683e-04 2.646328956117380889e-04 2.631277271364652328e-04 2.616685620847677843e-04 2.602529056049333162e-04 2.588784543834756532e-04 2.575430779089215531e-04 2.562448015797929744e-04 2.549817926309810769e-04 2.537523463359491697e-04 2.525548751848510714e-04 2.513878982203982849e-04 2.502500319915345142e-04
nan 4.473615859068944141e-04 3.947520708478412157e-04 3.644320081289599447e-04 3.436650949489853573e-04 3.280967660059361420e-04 3.157611236113446991e-04 3.056139037954784966e-04 2.970381176545152649e-04 2.896407215887081363e-04 2.831568591257077605e-04 2.774000988611824989e-04 2.722345581362117773e-04 2.675583328892094589e-04 2.632931632819531724e-04 2.593777258729986239e-04 2.557631324498151103e-04 2.524098203195713195e-04 2.492853517556406430e-04 2.463628204747626989e-04 2.436196783796558212e-04 2.410368540157748472e-04 2.385980824877142450e-04 2.362893876606280319e-04 2.340986777590048373e-04 2.320154255997399601e-04 2.300304141924620579e-04 2.281355301180125537e-04 2.263235967522070379e-04 2.245882379246023409e-04 2.229237643908556861e-04 2.213250800512157098e-04 2.197876036039396594e-04 2.183072023884094937e-04 2.168801361746854842e-04 2.155030103795479426e-04 2.141727347904690524e-04 2.128864891004766393e-04 2.116416926994810156e-04 2.104359785337764691e-04 2.092671712478474868e-04 2.081332659902101307e-04 2.070324125631078417e-04 2.059628996554466207e-04 2.049231414147417631e-04 2.039116658387578882e-04 2.029271042259333754e-04 2.019681818776063067e-04 2.010337093571889664e-04 2.001225773863563430e-04
nan 3.731534118205912832e-04 3.280356901852213790e-04 3.024350511732375093e-04 2.850037646970129414e-04 2.719774165938786581e-04 2.616764805013113942e-04 2.532146347357208845e-04 2.460704190485057822e-04 2.399126314686119137e-04 2.345185826369357610e-04 2.297317918091986387e-04 2.254383630065000818e-04 2.215529768632921298e-04 2.180101724254944094e-04 2.147586955705402180e-04 2.117577134469498731e-04 2.089742022545931549e-04 2.063810992783386982e-04 2.039559674122130763e-04 2.016800112267496802e-04 1.995373394240386369e-04 1.975144035395412804e-04 1.955995651569361919e-04 1.937827589253577070e-04 1.920552220810822330e-04 1.904092853034425998e-04 1.888381987980167415e-04 1.873359941917305226e-04 1.858973683730240052e-04 1.845175910208111307e-04 1.831924255652261696e-04 1.819180641932626461e-04 1.806910721154852636e-04 1.795083413539611190e-04 1.783670514248701623e-04 1.772646351224063297e-04 1.761987492985499335e-04 1.751672508155087957e-04 1.741681736147256403e-04 1.731997111248582380e-04 1.722601985345772677e-04 1.713480996706825282e-04 1.704619942703558327e-04 1.696005646477337099e-04 1.687625899392613225e-04 1.679469338136180192e-04 1.671525378180188268e-04 1.663784153641248615e-04 1.656236448674321007e-04
nan 3.185772949926016988e-04 2.792561158776999297e-04 2.572005983197123689e-04 2.422492726970983459e-04 2.311027255286466123e-04 2.223014822159508162e-04 2.150790479758150713e-04 2.089858689833265319e-04 2.037370442511349873e-04 1.991413310417150734e-04 1.950645192917393306e-04 1.914090212007846139e-04 1.881017969018279265e-04 1.850868448509722722e-04 1.823203458141900034e-04 1.797674056254314385e-04 1.773998172819355823e-04 1.751944742509651219e-04 1.731322259227546204e-04 1.711970349627815790e-04 1.693753457656723164e-04 1.676556042246164465e-04 1.660278871989261291e-04 1.644836140220945801e-04 1.630153166631839799e-04 1.616164611310127747e-04 1.602812952522009898e-04 1.590047347574032738e-04 1.577822631893056914e-04 1.566098519436257171e-04 1.554838935119740332e-04 1.544011454939784114e-04 1.533586837595777165e-04 1.523538626390290123e-04 1.513842812180924726e-04 1.504477544406874719e-04 1.495422887733804105e-04 1.486660595649989185e-04 1.478173946631977230e-04 1.469947561360716523e-04 1.461967285196331230e-04 1.454220042097134743e-04 1.446693746741030970e-04 1.439377200907854357e-04 1.432260004118475179e-04 1.425332511166504219e-04 1.418585706123753529e-04 1.412011201877801439e-04 1.405601153492967335e-04
nan 2.769033971423158339e-04 2.421771213052496135e-04 2.228717193549332879e-04 2.098294538226667288e-04 2.001241328741817200e-04 1.924698117416606138e-04 1.861936202888497956e-04 1.809018651342717790e-04 1.763454726939706692e-04 1.723574618199074737e-04 1.688207648562858095e-04 1.656503276732836766e-04 1.627825330364844321e-04 1.601686294075019496e-04 1.577704879725896653e-04 1.555577597398281658e-04 1.535059190837205218e-04 1.515948816014484860e-04 1.498080058840939386e-04 1.481313592541409166e-04 1.465531676463112799e-04 1.450633972946213451e-04 1.436534318773064476e-04 1.423158237143049172e-04 1.410440903754362743e-04 1.398325594775945413e-04 1.386762411426327565e-04 1.375707233111520477e-04 1.365120882203610126e-04 1.354968405415429486e-04 1.345218513302214828e-04 1.335843082964966897e-04 1.326816754904263426e-04 1.318116588994101737e-04 1.309721762176702087e-04 1.301613331035335287e-04 1.293774008673029123e-04 1.286187980158792830e-04 1.278840745049343781e-04 1.271718972293789883e-04 1.264810398137425102e-04 1.258103682199761741e-04 1.251588352149818892e-04 1.245254699427521163e-04 1.239093721199178695e-04 1.233097037877631697e-04 1.227256860350479581e-04 1.221565899768179699e-04 1.216017384991479325e-04
