     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1601109230E-02    0.2607162459E-03    0.1304828455E-02
    0.3000000000E+01    0.4765844333E-02    0.7760080470E-03    0.3885689881E-02
    0.5000000000E+01    0.7881620606E-02    0.1283278847E-02    0.6429019563E-02
    0.7000000000E+01    0.1094962420E-01    0.1782722573E-02    0.8935818977E-02
    0.9000000000E+01    0.1397100107E-01    0.2274526595E-02    0.1140705322E-01
    0.1100000000E+02    0.1694685873E-01    0.2758872008E-02    0.1384365264E-01
    0.1300000000E+02    0.1987826790E-01    0.3235933906E-02    0.1624651441E-01
    0.1500000000E+02    0.2276626410E-01    0.3705881636E-02    0.1861650398E-01
    0.1700000000E+02    0.2561184913E-01    0.4168879042E-02    0.2095445649E-01
    0.1900000000E+02    0.2841599250E-01    0.4625084697E-02    0.2326117805E-01
    0.2100000000E+02    0.3117963275E-01    0.5074652120E-02    0.2553744707E-01
    0.2300000000E+02    0.3390367874E-01    0.5517729982E-02    0.2778401538E-01
    0.2500000000E+02    0.3658901086E-01    0.5954462310E-02    0.3000160938E-01
    0.2700000000E+02    0.3923648217E-01    0.6384988666E-02    0.3219093113E-01
    0.2900000000E+02    0.4184691952E-01    0.6809444333E-02    0.3435265933E-01
    0.3100000000E+02    0.4442112455E-01    0.7227960479E-02    0.3648745032E-01
    0.3300000000E+02    0.4695987471E-01    0.7640664322E-02    0.3859593899E-01
    0.3500000000E+02    0.4946392422E-01    0.8047679281E-02    0.4067873964E-01
    0.3700000000E+02    0.5193400490E-01    0.8449125124E-02    0.4273644684E-01
    0.3900000000E+02    0.5437082710E-01    0.8845118109E-02    0.4476963619E-01
    0.4100000000E+02    0.5677508049E-01    0.9235771112E-02    0.4677886510E-01
    0.4300000000E+02    0.5914743480E-01    0.9621193760E-02    0.4876467348E-01
    0.4500000000E+02    0.6148854062E-01    0.1000149255E-01    0.5072758447E-01
    0.4700000000E+02    0.6379903008E-01    0.1037677095E-01    0.5266810505E-01
    0.4900000000E+02    0.6607951752E-01    0.1074712955E-01    0.5458672666E-01
    0.1000000000E+02    0.1546455204E-01    0.2517620547E-02    0.1262962545E-01
    0.3000000000E+02    0.4313850193E-01    0.7019436805E-02    0.3542338180E-01
    0.5000000000E+02    0.6720869776E-01    0.1093049458E-01    0.5553797484E-01
    0.7000000000E+02    0.8835419833E-01    0.1436193792E-01    0.7352191974E-01
