     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.6363794042E-02    0.6476631664E-03    0.1857779808E-03
    0.3000000000E+01    0.1870760731E-01    0.1903893361E-02    0.5496246999E-03
    0.5000000000E+01    0.3056484757E-01    0.3110556124E-02    0.9036532870E-03
    0.7000000000E+01    0.4196363527E-01    0.4270517266E-02    0.1248380999E-02
    0.9000000000E+01    0.5292996625E-01    0.5386426029E-02    0.1584287613E-02
    0.1100000000E+02    0.6348790862E-01    0.6460735159E-02    0.1911818825E-02
    0.1300000000E+02    0.7365977820E-01    0.7495718790E-02    0.2231389280E-02
    0.1500000000E+02    0.8346629505E-01    0.8493488402E-02    0.2543385286E-02
    0.1700000000E+02    0.9292672361E-01    0.9456007106E-02    0.2848167241E-02
    0.1900000000E+02    0.1020589983E+00    0.1038510244E-01    0.3146071813E-02
    0.2100000000E+02    0.1108798361E+00    0.1128247789E-01    0.3437413903E-02
    0.2300000000E+02    0.1194048386E+00    0.1214972320E-01    0.3722488413E-02
    0.2500000000E+02    0.1276485830E+00    0.1298832373E-01    0.4001571844E-02
    0.2700000000E+02    0.1356247049E+00    0.1379966890E-01    0.4274923735E-02
    0.2900000000E+02    0.1433459733E+00    0.1458505977E-01    0.4542787981E-02
    0.3100000000E+02    0.1508243582E+00    0.1534571597E-01    0.4805394013E-02
    0.3300000000E+02    0.1580710920E+00    0.1608278197E-01    0.5062957885E-02
    0.3500000000E+02    0.1650967257E+00    0.1679733278E-01    0.5315683253E-02
    0.3700000000E+02    0.1719111797E+00    0.1749037915E-01    0.5563762274E-02
    0.3900000000E+02    0.1785237900E+00    0.1816287226E-01    0.5807376425E-02
    0.4100000000E+02    0.1849433508E+00    0.1881570810E-01    0.6046697256E-02
    0.4300000000E+02    0.1911781532E+00    0.1944973136E-01    0.6281887071E-02
    0.4500000000E+02    0.1972360205E+00    0.2006573908E-01    0.6513099561E-02
    0.4700000000E+02    0.2031243411E+00    0.2066448396E-01    0.6740480382E-02
    0.4900000000E+02    0.2088500979E+00    0.2124667737E-01    0.6964167686E-02
    0.1000000000E+02    0.5825855212E-01    0.5928634424E-02    0.1749073534E-02
    0.3000000000E+02    0.1471148075E+00    0.1496840648E-01    0.4674734469E-02
    0.5000000000E+02    0.2116540929E+00    0.2153177898E-01    0.7074667511E-02
    0.7000000000E+02    0.2606280599E+00    0.2651039702E-01    0.9119342208E-02
    0.9000000000E+02    0.2990407138E+00    0.3041399320E-01    0.1090979785E-01
    0.1100000000E+03    0.3299600543E+00    0.3355503345E-01    0.1251023943E-01
    0.1300000000E+03    0.3553715527E+00    0.3613569592E-01    0.1396371537E-01
    0.1500000000E+03    0.3766167675E+00    0.3829256600E-01    0.1530034754E-01
    0.1700000000E+03    0.3946347164E+00    0.4012122952E-01    0.1654195843E-01
    0.1900000000E+03    0.4101022648E+00    0.4169057520E-01    0.1770482075E-01
    0.2100000000E+03    0.4235196020E+00    0.4305150185E-01    0.1880136792E-01
    0.2300000000E+03    0.4352643286E+00    0.4424242749E-01    0.1984129960E-01
    0.2500000000E+03    0.4456268246E+00    0.4529289129E-01    0.2083232005E-01
    0.2700000000E+03    0.4548340439E+00    0.4622597674E-01    0.2178064544E-01
    0.2900000000E+03    0.4630659244E+00    0.4705998250E-01    0.2269136097E-01
    0.3100000000E+03    0.4704669554E+00    0.4780960004E-01    0.2356867791E-01
    0.3300000000E+03    0.4771544908E+00    0.4848676003E-01    0.2441612207E-01
    0.3500000000E+03    0.4832248292E+00    0.4910125112E-01    0.2523667443E-01
    0.3700000000E+03    0.4887577289E+00    0.4966117951E-01    0.2603287775E-01
    0.3900000000E+03    0.4938198102E+00    0.5017331521E-01    0.2680691841E-01
    0.4100000000E+03    0.4984671509E+00    0.5064335608E-01    0.2756069015E-01
    0.4300000000E+03    0.5027472904E+00    0.5107613183E-01    0.2829584419E-01
    0.4500000000E+03    0.5067007935E+00    0.5147576302E-01    0.2901382915E-01
    0.4700000000E+03    0.5103624826E+00    0.5184578648E-01    0.2971592302E-01
    0.4900000000E+03    0.5137624184E+00    0.5218925502E-01    0.3040325922E-01
    0.1000000000E+03    0.3152940301E+00    0.3206526864E-01    0.1173070415E-01
    0.3000000000E+03    0.4668624057E+00    0.4744453759E-01    0.2313395968E-01
    0.5000000000E+03    0.5153725172E+00    0.5235187283E-01    0.3074171312E-01
    0.7000000000E+03    0.5386509975E+00    0.5469927834E-01    0.3693220065E-01
    0.9000000000E+03    0.5519792464E+00    0.5603799550E-01    0.4234637027E-01
    0.1100000000E+04    0.5603956231E+00    0.5687894450E-01    0.4725640867E-01
    0.1300000000E+04    0.5660404103E+00    0.5743900014E-01    0.5180591449E-01
    0.1500000000E+04    0.5699751730E+00    0.5782567470E-01    0.5608110445E-01
    0.1700000000E+04    0.5727851198E+00    0.5809821706E-01    0.6013839629E-01
    0.1900000000E+04    0.5748186912E+00    0.5829189919E-01    0.6401704618E-01
    0.2100000000E+04    0.5762959140E+00    0.5842899400E-01    0.6774565415E-01
    0.2300000000E+04    0.5773623237E+00    0.5852423589E-01    0.7134581343E-01
    0.2500000000E+04    0.5781178694E+00    0.5858774676E-01    0.7483429784E-01
    0.2700000000E+04    0.5786333570E+00    0.5862670009E-01    0.7822444357E-01
    0.2900000000E+04    0.5789602732E+00    0.5864631488E-01    0.8152706034E-01
    0.3100000000E+04    0.5791368982E+00    0.5865047397E-01    0.8475105385E-01
    0.3300000000E+04    0.5791922441E+00    0.5864212239E-01    0.8790386399E-01
    0.3500000000E+04    0.5791486688E+00    0.5862353178E-01    0.9099178131E-01
    0.3700000000E+04    0.5790236568E+00    0.5859648037E-01    0.9402018069E-01
    0.3900000000E+04    0.5788310601E+00    0.5856237858E-01    0.9699369730E-01
    0.4100000000E+04    0.5785819803E+00    0.5852235821E-01    0.9991636122E-01
    0.4300000000E+04    0.5782854073E+00    0.5847733706E-01    0.1027917022E+00
    0.4500000000E+04    0.5779486895E+00    0.5842806645E-01    0.1056228321E+00
    0.4700000000E+04    0.5775778842E+00    0.5837516673E-01    0.1084125107E+00
    0.4900000000E+04    0.5771780231E+00    0.5831915415E-01    0.1111631988E+00
    0.1000000000E+04    0.5566307898E+00    0.5650339835E-01    0.4485358724E-01
    0.3000000000E+04    0.5790653773E+00    0.5865012394E-01    0.8314838985E-01
    0.5000000000E+04    0.5769685395E+00    0.5829011855E-01    0.1125246194E+00
    0.7000000000E+04    0.5719843953E+00    0.5762143005E-01    0.1381390349E+00
    0.9000000000E+04    0.5664053454E+00    0.5688129500E-01    0.1614173340E+00
    0.1100000000E+05    0.5607788074E+00    0.5612857800E-01    0.1829937850E+00
    0.1300000000E+05    0.5552793254E+00    0.5538339818E-01    0.2032131144E+00
    0.1500000000E+05    0.5499694644E+00    0.5465393354E-01    0.2222863532E+00
    0.1700000000E+05    0.5448711938E+00    0.5394385564E-01    0.2403539493E+00
    0.1900000000E+05    0.5399899429E+00    0.5325488185E-01    0.2575157039E+00
    0.2100000000E+05    0.5353238786E+00    0.5258778509E-01    0.2738465516E+00
    0.2300000000E+05    0.5308678348E+00    0.5194283681E-01    0.2894055177E+00
    0.2500000000E+05    0.5266150929E+00    0.5132001820E-01    0.3042410856E+00
    0.2700000000E+05    0.5225582326E+00    0.5071912839E-01    0.3183945412E+00
    0.2900000000E+05    0.5186895544E+00    0.5013984417E-01    0.3319021180E+00
