     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.4782890429E-02    0.7788326146E-03    0.1860399303E-03
    0.3000000000E+01    0.1411787415E-01    0.2298875851E-02    0.5519049350E-03
    0.5000000000E+01    0.2315725872E-01    0.3770734562E-02    0.9097834581E-03
    0.7000000000E+01    0.3191481026E-01    0.5196653598E-02    0.1260016628E-02
    0.9000000000E+01    0.4040345375E-01    0.6578740620E-02    0.1602925476E-02
    0.1100000000E+02    0.4863533631E-01    0.7918976417E-02    0.1938812419E-02
    0.1300000000E+02    0.5662188482E-01    0.9219224306E-02    0.2267962617E-02
    0.1500000000E+02    0.6437385851E-01    0.1048123871E-01    0.2590645213E-02
    0.1700000000E+02    0.7190139702E-01    0.1170667301E-01    0.2907114461E-02
    0.1900000000E+02    0.7921406437E-01    0.1289708669E-01    0.3217610763E-02
    0.2100000000E+02    0.8632088916E-01    0.1405395192E-01    0.3522361619E-02
    0.2300000000E+02    0.9323040160E-01    0.1517865958E-01    0.3821582501E-02
    0.2500000000E+02    0.9995066736E-01    0.1627252480E-01    0.4115477648E-02
    0.2700000000E+02    0.1064893188E+00    0.1733679201E-01    0.4404240811E-02
    0.2900000000E+02    0.1128535836E+00    0.1837263969E-01    0.4688055930E-02
    0.3100000000E+02    0.1190503113E+00    0.1938118462E-01    0.4967097756E-02
    0.3300000000E+02    0.1250859977E+00    0.2036348588E-01    0.5241532437E-02
    0.3500000000E+02    0.1309668074E+00    0.2132054856E-01    0.5511518050E-02
    0.3700000000E+02    0.1366985946E+00    0.2225332712E-01    0.5777205094E-02
    0.3900000000E+02    0.1422869222E+00    0.2316272853E-01    0.6038736952E-02
    0.4100000000E+02    0.1477370802E+00    0.2404961523E-01    0.6296250315E-02
    0.4300000000E+02    0.1530541018E+00    0.2491480778E-01    0.6549875578E-02
    0.4500000000E+02    0.1582427787E+00    0.2575908740E-01    0.6799737205E-02
    0.4700000000E+02    0.1633076760E+00    0.2658319830E-01    0.7045954073E-02
    0.4900000000E+02    0.1682531447E+00    0.2738784983E-01    0.7288639788E-02
    0.1000000000E+02    0.4455075972E-01    0.7253970815E-02    0.1771728474E-02
    0.3000000000E+02    0.1159724756E+00    0.1888025750E-01    0.4828162925E-02
    0.5000000000E+02    0.1706823977E+00    0.2778309096E-01    0.7408692596E-02
    0.7000000000E+02    0.2139106097E+00    0.3481515708E-01    0.9648408015E-02
    0.9000000000E+02    0.2489123004E+00    0.4050709287E-01    0.1163363715E-01
    0.1100000000E+03    0.2778193009E+00    0.4520636638E-01    0.1342245256E-01
    0.1300000000E+03    0.3020860471E+00    0.4915000438E-01    0.1505555707E-01
    0.1500000000E+03    0.3227387464E+00    0.5250522322E-01    0.1656245434E-01
    0.1700000000E+03    0.3405221166E+00    0.5539335529E-01    0.1796513812E-01
    0.1900000000E+03    0.3559896675E+00    0.5790456854E-01    0.1928039749E-01
    0.2100000000E+03    0.3695613375E+00    0.6010726272E-01    0.2052131194E-01
    0.2300000000E+03    0.3815614716E+00    0.6205426034E-01    0.2169825227E-01
    0.2500000000E+03    0.3922445423E+00    0.6378699919E-01    0.2281956942E-01
    0.2700000000E+03    0.4018129924E+00    0.6533844039E-01    0.2389208007E-01
    0.2900000000E+03    0.4104298768E+00    0.6673512870E-01    0.2492141614E-01
    0.3100000000E+03    0.4182279913E+00    0.6799868007E-01    0.2591228140E-01
    0.3300000000E+03    0.4253165749E+00    0.6914687382E-01    0.2686864273E-01
    0.3500000000E+03    0.4317863077E+00    0.7019446686E-01    0.2779387517E-01
    0.3700000000E+03    0.4377130877E+00    0.7115380909E-01    0.2869087320E-01
    0.3900000000E+03    0.4431609231E+00    0.7203531444E-01    0.2956213732E-01
    0.4100000000E+03    0.4481841697E+00    0.7284782546E-01    0.3040984208E-01
    0.4300000000E+03    0.4528292830E+00    0.7359889861E-01    0.3123589024E-01
    0.4500000000E+03    0.4571362017E+00    0.7429502955E-01    0.3204195611E-01
    0.4700000000E+03    0.4611394501E+00    0.7494183277E-01    0.3282952071E-01
    0.4900000000E+03    0.4648690249E+00    0.7554418588E-01    0.3359990041E-01
    0.1000000000E+03    0.2640244360E+00    0.4296399321E-01    0.1254973372E-01
    0.3000000000E+03    0.4144239662E+00    0.6738235605E-01    0.2542139431E-01
    0.5000000000E+03    0.4666395000E+00    0.7583004563E-01    0.3397901817E-01
    0.7000000000E+03    0.4925666983E+00    0.8000778700E-01    0.4088808591E-01
    0.9000000000E+03    0.5077352939E+00    0.8243977535E-01    0.4689638404E-01
    0.1100000000E+04    0.5174790810E+00    0.8399209805E-01    0.5232316775E-01
    0.1300000000E+04    0.5241182828E+00    0.8504120057E-01    0.5733646992E-01
    0.1500000000E+04    0.5288220948E+00    0.8577665353E-01    0.6203673043E-01
    0.1700000000E+04    0.5322425102E+00    0.8630411260E-01    0.6648935725E-01
