     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.6363978814E-02    0.1295348390E-03    0.9283535094E-03
    0.3000000000E+01    0.1870912846E-01    0.3807959099E-03    0.2743468374E-02
    0.5000000000E+01    0.3056870222E-01    0.6221522914E-03    0.4505788198E-02
    0.7000000000E+01    0.4197050612E-01    0.8541713960E-03    0.6218287158E-02
    0.9000000000E+01    0.5294025878E-01    0.1077378034E-02    0.7883710899E-02
    0.1100000000E+02    0.6350178434E-01    0.1292258349E-02    0.9504598404E-02
    0.1300000000E+02    0.7367718432E-01    0.1499263331E-02    0.1108330137E-01
    0.1500000000E+02    0.8348699103E-01    0.1698811939E-02    0.1262200144E-01
    0.1700000000E+02    0.9295030480E-01    0.1891293912E-02    0.1412272554E-01
    0.1900000000E+02    0.1020849170E+00    0.2077072271E-02    0.1558735959E-01
    0.2100000000E+02    0.1109074207E+00    0.2256485582E-02    0.1701766075E-01
    0.2300000000E+02    0.1194333100E+00    0.2429849982E-02    0.1841526843E-01
    0.2500000000E+02    0.1276770696E+00    0.2597461012E-02    0.1978171412E-01
    0.2700000000E+02    0.1356522563E+00    0.2759595269E-02    0.2111843035E-01
    0.2900000000E+02    0.1433715719E+00    0.2916511906E-02    0.2242675863E-01
    0.3100000000E+02    0.1508469297E+00    0.3068453987E-02    0.2370795677E-01
    0.3300000000E+02    0.1580895151E+00    0.3215649714E-02    0.2496320536E-01
    0.3500000000E+02    0.1651098404E+00    0.3358313557E-02    0.2619361377E-01
    0.3700000000E+02    0.1719177944E+00    0.3496647262E-02    0.2740022554E-01
    0.3900000000E+02    0.1785226885E+00    0.3630840793E-02    0.2858402325E-01
    0.4100000000E+02    0.1849332981E+00    0.3761073171E-02    0.2974593306E-01
    0.4300000000E+02    0.1911579006E+00    0.3887513260E-02    0.3088682871E-01
    0.4500000000E+02    0.1972043103E+00    0.4010320471E-02    0.3200753532E-01
    0.4700000000E+02    0.2030799104E+00    0.4129645419E-02    0.3310883277E-01
    0.4900000000E+02    0.2087916825E+00    0.4245630522E-02    0.3419145883E-01
    0.1000000000E+02    0.5827063011E-01    0.1185830009E-02    0.8699570522E-02
    0.3000000000E+02    0.1471390300E+00    0.2993090169E-02    0.2307067345E-01
    0.5000000000E+02    0.2115882116E+00    0.4302413032E-02    0.3472598982E-01
    0.7000000000E+02    0.2603482694E+00    0.5291899747E-02    0.4458782854E-01
    0.9000000000E+02    0.2984345474E+00    0.6063848696E-02    0.5318861509E-01
    0.1100000000E+03    0.3289340606E+00    0.6681213885E-02    0.6085972903E-01
    0.1300000000E+03    0.3538509135E+00    0.7184857352E-02    0.6781964251E-01
    0.1500000000E+03    0.3745426650E+00    0.7602453160E-02    0.7421909558E-01
    0.1700000000E+03    0.3919614084E+00    0.7953406100E-02    0.8016600226E-01
    0.1900000000E+03    0.4067944781E+00    0.8251722151E-02    0.8574000995E-01
    0.2100000000E+03    0.4195503794E+00    0.8507761290E-02    0.9100142968E-01
    0.2300000000E+03    0.4306133060E+00    0.8729349397E-02    0.9599693891E-01
    0.2500000000E+03    0.4402788711E+00    0.8922506907E-02    0.1007633499E+00
    0.2700000000E+03    0.4487781925E+00    0.9091939926E-02    0.1053301744E+00
    0.2900000000E+03    0.4562945316E+00    0.9241379451E-02    0.1097214144E+00
    0.3100000000E+03    0.4629750384E+00    0.9373820811E-02    0.1139568408E+00
    0.3300000000E+03    0.4689392041E+00    0.9491695931E-02    0.1180529248E+00
    0.3500000000E+03    0.4742850478E+00    0.9596999432E-02    0.1220235292E+00
    0.3700000000E+03    0.4790937160E+00    0.9691382356E-02    0.1258804282E+00
    0.3900000000E+03    0.4834329511E+00    0.9776222820E-02    0.1296337055E+00
    0.4100000000E+03    0.4873597377E+00    0.9852679951E-02    0.1332920624E+00
    0.4300000000E+03    0.4909223486E+00    0.9921735545E-02    0.1368630588E+00
    0.4500000000E+03    0.4941619408E+00    0.9984226574E-02    0.1403533050E+00
    0.4700000000E+03    0.4971138138E+00    0.1004087082E-01    0.1437686138E+00
    0.4900000000E+03    0.4998084111E+00    0.1009228727E-01    0.1471141247E+00
    0.1000000000E+03    0.3144884166E+00    0.6388913286E-02    0.5712474415E-01
    0.3000000000E+03    0.4597312292E+00    0.9309561365E-02    0.1118575066E+00
    0.5000000000E+03    0.5010676179E+00    0.1011620557E-01    0.1487621530E+00
    0.7000000000E+03    0.5176092434E+00    0.1041899467E-01    0.1789407232E+00
    0.9000000000E+03    0.5247570746E+00    0.1053100298E-01    0.2052678377E+00
