     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1106698803E-01    0.1287215564E-03    0.3699428925E-03
    0.3000000000E+01    0.3214346764E-01    0.3738519742E-03    0.1085412497E-02
    0.5000000000E+01    0.5191832909E-01    0.6038278742E-03    0.1770623377E-02
    0.7000000000E+01    0.7050805690E-01    0.8200060687E-03    0.2428053795E-02
    0.9000000000E+01    0.8801564865E-01    0.1023586238E-02    0.3059905816E-02
    0.1100000000E+02    0.1045325116E+00    0.1215633031E-02    0.3668143440E-02
    0.1300000000E+02    0.1201400478E+00    0.1397094537E-02    0.4254524525E-02
    0.1500000000E+02    0.1349109867E+00    0.1568817804E-02    0.4820627669E-02
    0.1700000000E+02    0.1489105092E+00    0.1731561950E-02    0.5367874943E-02
    0.1900000000E+02    0.1621972026E+00    0.1886009274E-02    0.5897551218E-02
    0.2100000000E+02    0.1748238729E+00    0.2032774733E-02    0.6410820666E-02
    0.2300000000E+02    0.1868382409E+00    0.2172414046E-02    0.6908740915E-02
    0.2500000000E+02    0.1982835396E+00    0.2305430655E-02    0.7392275231E-02
    0.2700000000E+02    0.2091990296E+00    0.2432281728E-02    0.7862303051E-02
    0.2900000000E+02    0.2196204447E+00    0.2553383355E-02    0.8319629117E-02
    0.3100000000E+02    0.2295803792E+00    0.2669115056E-02    0.8764991430E-02
    0.3300000000E+02    0.2391086251E+00    0.2779823714E-02    0.9199068194E-02
    0.3500000000E+02    0.2482324670E+00    0.2885827003E-02    0.9622483903E-02
    0.3700000000E+02    0.2569769400E+00    0.2987416399E-02    0.1003581469E-01
    0.3900000000E+02    0.2653650568E+00    0.3084859826E-02    0.1043959303E-01
    0.4100000000E+02    0.2734180083E+00    0.3178403985E-02    0.1083431193E-01
    0.4300000000E+02    0.2811553396E+00    0.3268276414E-02    0.1122042859E-01
    0.4500000000E+02    0.2885951070E+00    0.3354687311E-02    0.1159836770E-01
    0.4700000000E+02    0.2957540170E+00    0.3437831155E-02    0.1196852436E-01
    0.4900000000E+02    0.3026475501E+00    0.3517888148E-02    0.1233126669E-01
    0.1000000000E+02    0.9639261580E-01    0.1120989514E-02    0.3366862067E-02
    0.3000000000E+02    0.2246561730E+00    0.2611898044E-02    0.8543762029E-02
    0.5000000000E+02    0.3059993301E+00    0.3556811803E-02    0.1250996571E-01
    0.7000000000E+02    0.3620929803E+00    0.4208030956E-02    0.1576703308E-01
    0.9000000000E+02    0.4030511324E+00    0.4683268799E-02    0.1856264328E-01
    0.1100000000E+03    0.4342268179E+00    0.5044807889E-02    0.2103539195E-01
    0.1300000000E+03    0.4587176680E+00    0.5328678240E-02    0.2326997592E-01
    0.1500000000E+03    0.4784400816E+00    0.5557163841E-02    0.2532166207E-01
    0.1700000000E+03    0.4946429996E+00    0.5744783320E-02    0.2722839116E-01
    0.1900000000E+03    0.5081750454E+00    0.5901399012E-02    0.2901728485E-01
    0.2100000000E+03    0.5196329079E+00    0.6033943553E-02    0.3070838096E-01
    0.2300000000E+03    0.5294483009E+00    0.6147431542E-02    0.3231689493E-01
    0.2500000000E+03    0.5379412432E+00    0.6245579279E-02    0.3385465033E-01
    0.2700000000E+03    0.5453539518E+00    0.6331198908E-02    0.3533101812E-01
    0.2900000000E+03    0.5518731045E+00    0.6406457287E-02    0.3675355297E-01
    0.3100000000E+03    0.5576448767E+00    0.6473050775E-02    0.3812843641E-01
