     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1601047778E-02    0.9124855597E-03    0.3730793169E-03
    0.3000000000E+01    0.4765271719E-02    0.2715824894E-02    0.1112602267E-02
    0.5000000000E+01    0.7879978822E-02    0.4490880976E-02    0.1843447412E-02
    0.7000000000E+01    0.1094631175E-01    0.6238306638E-02    0.2565812824E-02
    0.9000000000E+01    0.1396537818E-01    0.7958734724E-02    0.3279890334E-02
    0.1100000000E+02    0.1693825215E-01    0.9652778849E-02    0.3985865790E-02
    0.1300000000E+02    0.1986597528E-01    0.1132103413E-01    0.4683919284E-02
    0.1500000000E+02    0.2274955808E-01    0.1296407787E-01    0.5374225380E-02
    0.1700000000E+02    0.2558998102E-01    0.1458247025E-01    0.6056953327E-02
    0.1900000000E+02    0.2838819569E-01    0.1617675492E-01    0.6732267266E-02
    0.2100000000E+02    0.3114512585E-01    0.1774745964E-01    0.7400326416E-02
    0.2300000000E+02    0.3386166845E-01    0.1929509685E-01    0.8061285271E-02
    0.2500000000E+02    0.3653869458E-01    0.2082016422E-01    0.8715293769E-02
    0.2700000000E+02    0.3917705041E-01    0.2232314518E-01    0.9362497464E-02
    0.2900000000E+02    0.4177755810E-01    0.2380450942E-01    0.1000303769E-01
    0.3100000000E+02    0.4434101660E-01    0.2526471341E-01    0.1063705170E-01
    0.3300000000E+02    0.4686820251E-01    0.2670420082E-01    0.1126467285E-01
    0.3500000000E+02    0.4935987084E-01    0.2812340299E-01    0.1188603070E-01
    0.3700000000E+02    0.5181675576E-01    0.2952273935E-01    0.1250125117E-01
    0.3900000000E+02    0.5423957131E-01    0.3090261785E-01    0.1311045666E-01
    0.4100000000E+02    0.5662901212E-01    0.3226343530E-01    0.1371376620E-01
    0.4300000000E+02    0.5898575400E-01    0.3360557783E-01    0.1431129553E-01
    0.4500000000E+02    0.6131045464E-01    0.3492942115E-01    0.1490315723E-01
    0.4700000000E+02    0.6360375420E-01    0.3623533098E-01    0.1548946084E-01
    0.4900000000E+02    0.6586627586E-01    0.3752366335E-01    0.1607031295E-01
    0.1000000000E+02    0.1545752338E-01    0.8809017162E-02    0.3633879431E-02
    0.3000000000E+02    0.4306386944E-01    0.2453722843E-01    0.1032085204E-01
    0.5000000000E+02    0.6698618524E-01    0.3816134668E-01    0.1635872722E-01
    0.7000000000E+02    0.8790820946E-01    0.5007199184E-01    0.2186467136E-01
    0.9000000000E+02    0.1063542353E+00    0.6056868302E-01    0.2692818759E-01
    0.1100000000E+03    0.1227331120E+00    0.6988497998E-01    0.3161893321E-01
    0.1300000000E+03    0.1373684080E+00    0.7820571767E-01    0.3599201142E-01
    0.1500000000E+03    0.1505195698E+00    0.8567909602E-01    0.4009164383E-01
    0.1700000000E+03    0.1623970695E+00    0.9242533493E-01    0.4395377600E-01
    0.1900000000E+03    0.1731734473E+00    0.9854298332E-01    0.4760796250E-01
    0.2100000000E+03    0.1829914906E+00    0.1041135929E+00    0.5107875458E-01
    0.2300000000E+03    0.1919703837E+00    0.1092052312E+00    0.5438673801E-01
    0.2500000000E+03    0.2002103907E+00    0.1138751578E+00    0.5754932028E-01
    0.2700000000E+03    0.2077964657E+00    0.1181718863E+00    0.6058133542E-01
    0.2900000000E+03    0.2148010663E+00    0.1221367922E+00    0.6349551427E-01
    0.3100000000E+03    0.2212863686E+00    0.1258053782E+00    0.6630285401E-01
    0.3300000000E+03    0.2273060268E+00    0.1292082794E+00    0.6901291149E-01
    0.3500000000E+03    0.2329065836E+00    0.1323720690E+00    0.7163403815E-01
    0.3700000000E+03    0.2381286094E+00    0.1353199095E+00    0.7417356982E-01
    0.3900000000E+03    0.2430076292E+00    0.1380720817E+00    0.7663798123E-01
    0.4100000000E+03    0.2475748827E+00    0.1406464189E+00    0.7903301270E-01
    0.4300000000E+03    0.2518579498E+00    0.1430586646E+00    0.8136377484E-01
    0.4500000000E+03    0.2558812713E+00    0.1453227697E+00    0.8363483546E-01
    0.4700000000E+03    0.2596665816E+00    0.1474511395E+00    0.8585029229E-01
    0.4900000000E+03    0.2632332731E+00    0.1494548422E+00    0.8801383413E-01
    0.1000000000E+03    0.1147801286E+00    0.6536184839E-01    0.2931642098E-01
    0.3000000000E+03    0.2181050947E+00    0.1240061067E+00    0.6491191097E-01
    0.5000000000E+03    0.2649401330E+00    0.1504130801E+00    0.8907719072E-01
    0.7000000000E+03    0.2909788610E+00    0.1649610774E+00    0.1082796426E+00
    0.9000000000E+03    0.3071407272E+00    0.1738809082E+00    0.1246900985E+00
    0.1100000000E+04    0.3178729927E+00    0.1797089875E+00    0.1392864931E+00
    0.1300000000E+04    0.3253209194E+00    0.1836682822E+00    0.1525908323E+00
    0.1500000000E+04    0.3306435339E+00    0.1864192739E+00    0.1649145864E+00
    0.1700000000E+04    0.3345203202E+00    0.1883490498E+00    0.1764588707E+00
    0.1900000000E+04    0.3373750280E+00    0.1896989528E+00    0.1873614297E+00
    0.2100000000E+04    0.3394850427E+00    0.1906269398E+00    0.1977210208E+00
    0.2300000000E+04    0.3410391638E+00    0.1912405141E+00    0.2076110891E+00
    0.2500000000E+04    0.3421700831E+00    0.1916152321E+00    0.2170879189E+00
    0.2700000000E+04    0.3429735921E+00    0.1918056439E+00    0.2261957413E+00
    0.2900000000E+04    0.3435204319E+00    0.1918520419E+00    0.2349700676E+00
    0.3100000000E+04    0.3438638692E+00    0.1917847735E+00    0.2434399412E+00
    0.3300000000E+04    0.3440446926E+00    0.1916270854E+00    0.2516295038E+00
    0.3500000000E+04    0.3440945958E+00    0.1913970482E+00    0.2595591134E+00
    0.3700000000E+04    0.3440385228E+00    0.1911088910E+00    0.2672461583E+00
    0.3900000000E+04    0.3438963277E+00    0.1907739453E+00    0.2747056633E+00
    0.4100000000E+04    0.3436839713E+00    0.1904013258E+00    0.2819507469E+00
    0.4300000000E+04    0.3434143978E+00    0.1899984287E+00    0.2889929723E+00
    0.4500000000E+04    0.3430981869E+00    0.1895713028E+00    0.2958426210E+00
    0.4700000000E+04    0.3427440459E+00    0.1891249287E+00    0.3025089068E+00
    0.4900000000E+04    0.3423591845E+00    0.1886634329E+00    0.3090001471E+00
    0.1000000000E+04    0.3130191045E+00    0.1770865131E+00    0.1321757084E+00
