     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.1601059817E-02    0.7821340112E-03    0.5595376060E-03
    0.3000000000E+01    0.4765379580E-02    0.2327881578E-02    0.1668181509E-02
    0.5000000000E+01    0.7880276951E-02    0.3849414135E-02    0.2763194184E-02
    0.7000000000E+01    0.1094689294E-01    0.5347290764E-02    0.3844898692E-02
    0.9000000000E+01    0.1396633337E-01    0.6822053306E-02    0.4913607570E-02
    0.1100000000E+02    0.1693967023E-01    0.8274227029E-02    0.5969623267E-02
    0.1300000000E+02    0.1986794299E-01    0.9704321264E-02    0.7013238548E-02
    0.1500000000E+02    0.2275215980E-01    0.1111283001E-01    0.8044736887E-02
    0.1700000000E+02    0.2559329874E-01    0.1250023251E-01    0.9064392836E-02
    0.1900000000E+02    0.2839230886E-01    0.1386699381E-01    0.1007247238E-01
    0.2100000000E+02    0.3115011134E-01    0.1521356528E-01    0.1106923326E-01
    0.2300000000E+02    0.3386760046E-01    0.1654038513E-01    0.1205492532E-01
    0.2500000000E+02    0.3654564461E-01    0.1784787887E-01    0.1302979079E-01
    0.2700000000E+02    0.3918508723E-01    0.1913645978E-01    0.1399406458E-01
    0.2900000000E+02    0.4178674769E-01    0.2040652937E-01    0.1494797457E-01
    0.3100000000E+02    0.4435142218E-01    0.2165847777E-01    0.1589174186E-01
    0.3300000000E+02    0.4687988449E-01    0.2289268415E-01    0.1682558105E-01
    0.3500000000E+02    0.4937288684E-01    0.2410951711E-01    0.1774970042E-01
    0.3700000000E+02    0.5183116063E-01    0.2530933503E-01    0.1866430225E-01
    0.3900000000E+02    0.5425541712E-01    0.2649248644E-01    0.1956958298E-01
    0.4100000000E+02    0.5664634818E-01    0.2765931037E-01    0.2046573342E-01
    0.4300000000E+02    0.5900462691E-01    0.2881013665E-01    0.2135293898E-01
    0.4500000000E+02    0.6133090830E-01    0.2994528622E-01    0.2223137986E-01
    0.4700000000E+02    0.6362582982E-01    0.3106507147E-01    0.2310123121E-01
    0.4900000000E+02    0.6589001205E-01    0.3216979648E-01    0.2396266335E-01
    0.1000000000E+02    0.1545869903E-01    0.7550931570E-02    0.5443183546E-02
    0.3000000000E+02    0.4307365930E-01    0.2103474477E-01    0.1542111249E-01
    0.5000000000E+02    0.6701076536E-01    0.3271660422E-01    0.2439027414E-01
    0.7000000000E+02    0.8795108600E-01    0.4293024187E-01    0.3253850085E-01
    0.9000000000E+02    0.1064166077E+00    0.5193144031E-01    0.4000806216E-01
    0.1100000000E+03    0.1228143682E+00    0.5991965558E-01    0.4690884809E-01
    0.1300000000E+03    0.1374665951E+00    0.6705278414E-01    0.5332720183E-01
    0.1500000000E+03    0.1506317900E+00    0.7345749425E-01    0.5933199404E-01
    0.1700000000E+03    0.1625197949E+00    0.7923660870E-01    0.6497889704E-01
    0.1900000000E+03    0.1733027608E+00    0.8447447982E-01    0.7031345400E-01
    0.2100000000E+03    0.1831232672E+00    0.8924096853E-01    0.7537332326E-01
    0.2300000000E+03    0.1921004236E+00    0.9359443420E-01    0.8018994627E-01
    0.2500000000E+03    0.2003345151E+00    0.9758401166E-01    0.8478980563E-01
    0.2700000000E+03    0.2079105850E+00    0.1012513666E+00    0.8919538655E-01
    0.2900000000E+03    0.2149012268E+00    0.1046320640E+00    0.9342592082E-01
    0.3100000000E+03    0.2213687833E+00    0.1077566458E+00    0.9749796869E-01
    0.3300000000E+03    0.2273670950E+00    0.1106514876E+00    0.1014258789E+00
    0.3500000000E+03    0.2329429011E+00    0.1133394857E+00    0.1052221555E+00
    0.3700000000E+03    0.2381369732E+00    0.1158406120E+00    0.1088977535E+00
    0.3900000000E+03    0.2429850372E+00    0.1181723664E+00    0.1124623181E+00
    0.4100000000E+03    0.2475185301E+00    0.1203501473E+00    0.1159243808E+00
    0.4300000000E+03    0.2517652240E+00    0.1223875573E+00    0.1192915204E+00
    0.4500000000E+03    0.2557497443E+00    0.1242966578E+00    0.1225704971E+00
    0.4700000000E+03    0.2594940027E+00    0.1260881802E+00    0.1257673633E+00
    0.4900000000E+03    0.2630175599E+00    0.1277717044E+00    0.1288875574E+00
    0.1000000000E+03    0.1148521135E+00    0.5604146662E-01    0.4352368554E-01
    0.3000000000E+03    0.2181968443E+00    0.1062246320E+00    0.9548081162E-01
    0.5000000000E+03    0.2647021220E+00    0.1285756834E+00    0.1304204536E+00
    0.7000000000E+03    0.2902196951E+00    0.1406567851E+00    0.1580226094E+00
    0.9000000000E+03    0.3057837020E+00    0.1478711615E+00    0.1814662181E+00
    0.1100000000E+04    0.3159017398E+00    0.1524255287E+00    0.2021666510E+00
    0.1300000000E+04    0.3227502640E+00    0.1553852427E+00    0.2208748955E+00
    0.1500000000E+04    0.3275044781E+00    0.1573255635E+00    0.2380384146E+00
    0.1700000000E+04    0.3308520627E+00    0.1585831606E+00    0.2539469696E+00
    0.1900000000E+04    0.3332205575E+00    0.1593674033E+00    0.2688004517E+00
    0.2100000000E+04    0.3348886229E+00    0.1598148036E+00    0.2827438309E+00
    0.2300000000E+04    0.3360448635E+00    0.1600177945E+00    0.2958866194E+00
