     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)     23mC5-400 (mol/kg)
    0.1000000000E+01    0.9505896331E-02    0.1289914812E-03    0.5556112832E-03
    0.3000000000E+01    0.2772011161E-01    0.3761374905E-03    0.1634048654E-02
    0.5000000000E+01    0.4494277044E-01    0.6098113249E-03    0.2671535006E-02
    0.7000000000E+01    0.6125218707E-01    0.8310775198E-03    0.3671086233E-02
    0.9000000000E+01    0.7671864638E-01    0.1040891441E-02    0.4635415648E-02
    0.1100000000E+02    0.9140540721E-01    0.1240112929E-02    0.5566971663E-02
    0.1300000000E+02    0.1053695589E+00    0.1429517943E-02    0.6467969929E-02
    0.1500000000E+02    0.1186627554E+00    0.1609808551E-02    0.7340420863E-02
    0.1700000000E+02    0.1313318472E+00    0.1781621509E-02    0.8186153322E-02
    0.1900000000E+02    0.1434194266E+00    0.1945535690E-02    0.9006835047E-02
    0.2100000000E+02    0.1549643010E+00    0.2102078509E-02    0.9803990372E-02
    0.2300000000E+02    0.1660019039E+00    0.2251731515E-02    0.1057901563E-01
    0.2500000000E+02    0.1765646538E+00    0.2394935270E-02    0.1133319259E-01
    0.2700000000E+02    0.1866822678E+00    0.2532093614E-02    0.1206770022E-01
    0.2900000000E+02    0.1963820375E+00    0.2663577417E-02    0.1278362503E-01
    0.3100000000E+02    0.2056890713E+00    0.2789727868E-02    0.1348197014E-01
    0.3300000000E+02    0.2146265083E+00    0.2910859391E-02    0.1416366332E-01
    0.3500000000E+02    0.2232157077E+00    0.3027262212E-02    0.1482956410E-01
    0.3700000000E+02    0.2314764163E+00    0.3139204646E-02    0.1548047009E-01
    0.3900000000E+02    0.2394269182E+00    0.3246935121E-02    0.1611712257E-01
    0.4100000000E+02    0.2470841675E+00    0.3350683992E-02    0.1674021153E-01
    0.4300000000E+02    0.2544639070E+00    0.3450665145E-02    0.1735038009E-01
    0.4500000000E+02    0.2615807745E+00    0.3547077451E-02    0.1794822857E-01
