     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.3700000000E+04    0.6616892536E+00    0.2319751092E-01
    0.3900000000E+04    0.6622263388E+00    0.2322169366E-01
    0.4100000000E+04    0.6627115411E+00    0.2324391936E-01
    0.4300000000E+04    0.6631520060E+00    0.2326444581E-01
    0.4500000000E+04    0.6635536254E+00    0.2328348633E-01
    0.4700000000E+04    0.6639213006E+00    0.2330121909E-01
    0.4900000000E+04    0.6642591421E+00    0.2331779409E-01
    0.1000000000E+04    0.6344931774E+00    0.2215506305E-01
    0.3000000000E+04    0.6592538690E+00    0.2309218945E-01
    0.5000000000E+04    0.6644179820E+00    0.2332568795E-01
    0.7000000000E+04    0.6666437456E+00    0.2344549621E-01
    0.9000000000E+04    0.6678788582E+00    0.2352376401E-01
    0.1100000000E+05    0.6686617084E+00    0.2358144514E-01
    0.1300000000E+05    0.6692006602E+00    0.2362708014E-01
    0.1500000000E+05    0.6695932693E+00    0.2366488530E-01
    0.1700000000E+05    0.6698912717E+00    0.2369721915E-01
    0.1900000000E+05    0.6701246427E+00    0.2372552294E-01
    0.2100000000E+05    0.6703119408E+00    0.2375073726E-01
    0.2300000000E+05    0.6704652655E+00    0.2377350805E-01
    0.2500000000E+05    0.6705928388E+00    0.2379429723E-01
    0.2700000000E+05    0.6707004413E+00    0.2381344623E-01
    0.2900000000E+05    0.6707922537E+00    0.2383121441E-01
    0.3100000000E+05    0.6708713741E+00    0.2384780334E-01
    0.3300000000E+05    0.6709401458E+00    0.2386337282E-01
    0.3500000000E+05    0.6710003735E+00    0.2387805167E-01
    0.3700000000E+05    0.6710534693E+00    0.2389194529E-01
    0.3900000000E+05    0.6711005537E+00    0.2390514101E-01
    0.4100000000E+05    0.6711425266E+00    0.2391771205E-01
    0.4300000000E+05    0.6711801190E+00    0.2392972040E-01
    0.4500000000E+05    0.6712139309E+00    0.2394121902E-01
    0.4700000000E+05    0.6712444589E+00    0.2395225356E-01
    0.4900000000E+05    0.6712721177E+00    0.2396286360E-01
    0.1000000000E+05    0.6683099045E+00    0.2355449429E-01
    0.3000000000E+05    0.6708332393E+00    0.2383964546E-01
    0.5000000000E+05    0.6712849823E+00    0.2396802043E-01
    0.7000000000E+05    0.6714529600E+00    0.2405538024E-01
    0.9000000000E+05    0.6715310346E+00    0.2412278888E-01
    0.1100000000E+06    0.6715705300E+00    0.2417816624E-01
    0.1300000000E+06    0.6715905478E+00    0.2422541462E-01
    0.1500000000E+06    0.6715996882E+00    0.2426676577E-01
    0.1700000000E+06    0.6716023319E+00    0.2430362432E-01
    0.1900000000E+06    0.6716009113E+00    0.2433693567E-01
    0.2100000000E+06    0.6715968664E+00    0.2436736862E-01
    0.2300000000E+06    0.6715910922E+00    0.2439541488E-01
    0.2500000000E+06    0.6715841669E+00    0.2442144721E-01
    0.2700000000E+06    0.6715764752E+00    0.2444575535E-01
    0.2900000000E+06    0.6715682795E+00    0.2446856927E-01
    0.3100000000E+06    0.6715597624E+00    0.2449007473E-01
    0.3300000000E+06    0.6715510527E+00    0.2451042408E-01
    0.3500000000E+06    0.6715422425E+00    0.2452974388E-01
    0.3700000000E+06    0.6715333982E+00    0.2454814052E-01
    0.3900000000E+06    0.6715245678E+00    0.2456570432E-01
    0.4100000000E+06    0.6715157861E+00    0.2458251263E-01
    0.4300000000E+06    0.6715070784E+00    0.2459863228E-01
    0.4500000000E+06    0.6714984629E+00    0.2461412138E-01
    0.4700000000E+06    0.6714899523E+00    0.2462903080E-01
    0.4900000000E+06    0.6714815557E+00    0.2464340538E-01
    0.1000000000E+06    0.6715540388E+00    0.2415168279E-01
    0.3000000000E+06    0.6715640520E+00    0.2447947536E-01
    0.5000000000E+06    0.6714774021E+00    0.2465040468E-01
    0.7000000000E+06    0.6714008517E+00    0.2476994334E-01
    0.9000000000E+06    0.6713355502E+00    0.2486293176E-01
    0.1100000000E+07    0.6712790358E+00    0.2493949290E-01
    0.1300000000E+07    0.6712292832E+00    0.2500481135E-01
    0.1500000000E+07    0.6711848346E+00    0.2506191729E-01
    0.1700000000E+07    0.6711446416E+00    0.2511274325E-01
    0.1900000000E+07    0.6711079338E+00    0.2515860100E-01
    0.2100000000E+07    0.6710741321E+00    0.2520042368E-01
    0.2300000000E+07    0.6710427904E+00    0.2523889989E-01
    0.2500000000E+07    0.6710135588E+00    0.2527455291E-01
    0.2700000000E+07    0.6709861575E+00    0.2530779016E-01
    0.2900000000E+07    0.6709603597E+00    0.2533893530E-01
    0.3100000000E+07    0.6709359784E+00    0.2536824992E-01
    0.3300000000E+07    0.6709128583E+00    0.2539594862E-01
    0.3500000000E+07    0.6708908684E+00    0.2542220966E-01
    0.3700000000E+07    0.6708698974E+00    0.2544718286E-01
    0.3900000000E+07    0.6708498500E+00    0.2547099536E-01
    0.4100000000E+07    0.6708306439E+00    0.2549375604E-01
    0.4300000000E+07    0.6708122074E+00    0.2551555886E-01
    0.4500000000E+07    0.6707944779E+00    0.2553648551E-01
    0.4700000000E+07    0.6707774000E+00    0.2555660747E-01
    0.4900000000E+07    0.6707609249E+00    0.2557598767E-01
    0.1000000000E+07    0.6713063361E+00    0.2490287197E-01
    0.3000000000E+07    0.6709480023E+00    0.2535380705E-01
    0.5000000000E+07    0.6707528997E+00    0.2558541727E-01
    0.7000000000E+07    0.6706156192E+00    0.2574576028E-01
    0.9000000000E+07    0.6705087018E+00    0.2586960396E-01
    0.1100000000E+08    0.6704206860E+00    0.2597101815E-01
    0.1300000000E+08    0.6703456415E+00    0.2605716559E-01
    0.1500000000E+08    0.6702800836E+00    0.2613221147E-01
    0.1700000000E+08    0.6702217834E+00    0.2619880071E-01
    0.1900000000E+08    0.6701692252E+00    0.2625872192E-01
    0.2100000000E+08    0.6701213299E+00    0.2631324330E-01
    0.2300000000E+08    0.6700773004E+00    0.2636329795E-01
    0.2500000000E+08    0.6700365312E+00    0.2640959309E-01
    0.2700000000E+08    0.6699985505E+00    0.2645267804E-01
    0.2900000000E+08    0.6699629836E+00    0.2649298828E-01
    0.3100000000E+08    0.6699295277E+00    0.2653087505E-01
    0.3300000000E+08    0.6698979346E+00    0.2656662594E-01
    0.3500000000E+08    0.6698679979E+00    0.2660047949E-01
    0.3700000000E+08    0.6698395443E+00    0.2663263582E-01
    0.3900000000E+08    0.6698124269E+00    0.2666326453E-01
    0.4100000000E+08    0.6697865198E+00    0.2669251063E-01
    0.4300000000E+08    0.6697617143E+00    0.2672049911E-01
    0.4500000000E+08    0.6697379161E+00    0.2674733852E-01
    0.4700000000E+08    0.6697150427E+00    0.2677312371E-01
    0.4900000000E+08    0.6696930214E+00    0.2679793809E-01
    0.1000000000E+08    0.6704627807E+00    0.2592256986E-01
    0.3000000000E+08    0.6699460084E+00    0.2651221532E-01
    0.5000000000E+08    0.6696823099E+00    0.2681000461E-01
    0.7000000000E+08    0.6695004805E+00    0.2701450077E-01
    0.9000000000E+08    0.6693604331E+00    0.2717161235E-01
    0.1100000000E+09    0.6692459933E+00    0.2729976808E-01
    0.1300000000E+09    0.6691489467E+00    0.2740829772E-01
    0.1500000000E+09    0.6690645260E+00    0.2750260366E-01
    0.1700000000E+09    0.6689897090E+00    0.2758610477E-01
    0.1900000000E+09    0.6689224548E+00    0.2766110646E-01
    0.2100000000E+09    0.6688613180E+00    0.2772923939E-01
    0.2300000000E+09    0.6688052367E+00    0.2779170075E-01
    0.2500000000E+09    0.6687534064E+00    0.2784939628E-01
    0.2700000000E+09    0.6687052030E+00    0.2790302827E-01
    0.2900000000E+09    0.6686601323E+00    0.2795315260E-01
    0.3100000000E+09    0.6686177958E+00    0.2800021703E-01
    0.3300000000E+09    0.6685778675E+00    0.2804458770E-01
    0.3500000000E+09    0.6685400771E+00    0.2808656795E-01
    0.3700000000E+09    0.6685041981E+00    0.2812641196E-01
    0.3900000000E+09    0.6684700387E+00    0.2816433495E-01
    0.4100000000E+09    0.6684374347E+00    0.2820052074E-01
    0.4300000000E+09    0.6684062450E+00    0.2823512766E-01
    0.4500000000E+09    0.6683763469E+00    0.2826829306E-01
    0.4700000000E+09    0.6683476332E+00    0.2830013690E-01
    0.4900000000E+09    0.6683200099E+00    0.2833076454E-01
    0.1000000000E+09    0.6693006375E+00    0.2723859900E-01
