     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.2300000000E+03    0.1924876305E+00    0.1409813815E+00
    0.2500000000E+03    0.2008553259E+00    0.1471052848E+00
    0.2700000000E+03    0.2085795025E+00    0.1527576675E+00
    0.2900000000E+03    0.2157316901E+00    0.1579909661E+00
    0.3100000000E+03    0.2223731945E+00    0.1628501203E+00
    0.3300000000E+03    0.2285568613E+00    0.1673738666E+00
    0.3500000000E+03    0.2343284868E+00    0.1715957727E+00
    0.3700000000E+03    0.2397279555E+00    0.1755450719E+00
    0.3900000000E+03    0.2447901643E+00    0.1792473410E+00
    0.4100000000E+03    0.2495457784E+00    0.1827250540E+00
    0.4300000000E+03    0.2540218541E+00    0.1859980395E+00
    0.4500000000E+03    0.2582423546E+00    0.1890838583E+00
    0.4700000000E+03    0.2622285794E+00    0.1919981188E+00
    0.4900000000E+03    0.2659995250E+00    0.1947547408E+00
    0.1000000000E+03    0.1147877550E+00    0.8409303400E-01
    0.3000000000E+03    0.2191127946E+00    0.1604647581E+00
    0.5000000000E+03    0.2678096501E+00    0.1960778810E+00
    0.7000000000E+03    0.2960172666E+00    0.2166878364E+00
    0.9000000000E+03    0.3144250512E+00    0.2301260296E+00
    0.1100000000E+04    0.3273873835E+00    0.2395812804E+00
    0.1300000000E+04    0.3370112674E+00    0.2465959805E+00
    0.1500000000E+04    0.3444406234E+00    0.2520071910E+00
    0.1700000000E+04    0.3503501748E+00    0.2563084544E+00
    0.1900000000E+04    0.3551636634E+00    0.2598096142E+00
    0.2100000000E+04    0.3591606363E+00    0.2627150053E+00
    0.2300000000E+04    0.3625329822E+00    0.2651648402E+00
    0.2500000000E+04    0.3654167996E+00    0.2672585324E+00
    0.2700000000E+04    0.3679113025E+00    0.2690685291E+00
    0.2900000000E+04    0.3700905263E+00    0.2706488743E+00
    0.3100000000E+04    0.3720108403E+00    0.2720407033E+00
    0.3300000000E+04    0.3737159219E+00    0.2732758798E+00
    0.3500000000E+04    0.3752401398E+00    0.2743794686E+00
    0.3700000000E+04    0.3766109087E+00    0.2753714574E+00
    0.3900000000E+04    0.3778503645E+00    0.2762679803E+00
    0.4100000000E+04    0.3789765767E+00    0.2770822037E+00
    0.4300000000E+04    0.3800044417E+00    0.2778249789E+00
    0.4500000000E+04    0.3809463502E+00    0.2785053294E+00
    0.4700000000E+04    0.3818126932E+00    0.2791308204E+00
    0.4900000000E+04    0.3826122497E+00    0.2797078416E+00
    0.1000000000E+04    0.3214236097E+00    0.2352319768E+00
    0.3000000000E+04    0.3710800654E+00    0.2713661780E+00
    0.5000000000E+04    0.3829893612E+00    0.2799799066E+00
    0.7000000000E+04    0.3883623736E+00    0.2838490034E+00
    0.9000000000E+04    0.3914300825E+00    0.2860502304E+00
    0.1100000000E+05    0.3934181677E+00    0.2874725492E+00
    0.1300000000E+05    0.3948135301E+00    0.2884682995E+00
    0.1500000000E+05    0.3958482144E+00    0.2892050571E+00
    0.1700000000E+05    0.3966469431E+00    0.2897727260E+00
    0.1900000000E+05    0.3972827714E+00    0.2902238769E+00
    0.2100000000E+05    0.3978013523E+00    0.2905913088E+00
    0.2300000000E+05    0.3982326943E+00    0.2908965491E+00
    0.2500000000E+05    0.3985973415E+00    0.2911543147E+00
    0.2700000000E+05    0.3989098364E+00    0.2913750093E+00
    0.2900000000E+05    0.3991807655E+00    0.2915661968E+00
    0.3100000000E+05    0.3994180206E+00    0.2917335091E+00
    0.3300000000E+05    0.3996276067E+00    0.2918812265E+00
    0.3500000000E+05    0.3998141745E+00    0.2920126605E+00
    0.3700000000E+05    0.3999813830E+00    0.2921304136E+00
    0.3900000000E+05    0.4001321509E+00    0.2922365596E+00
    0.4100000000E+05    0.4002688350E+00    0.2923327716E+00
    0.4300000000E+05    0.4003933597E+00    0.2924204145E+00
    0.4500000000E+05    0.4005073121E+00    0.2925006128E+00
    0.4700000000E+05    0.4006120128E+00    0.2925743015E+00
    0.4900000000E+05    0.4007085700E+00    0.2926422645E+00
    0.1000000000E+05    0.3925197658E+00    0.2868302898E+00
    0.3000000000E+05    0.3993031900E+00    0.2916525434E+00
    0.5000000000E+05    0.4007540933E+00    0.2926743099E+00
    0.7000000000E+05    0.4014031827E+00    0.2931319072E+00
    0.9000000000E+05    0.4017770757E+00    0.2933970133E+00
    0.1100000000E+06    0.4020228592E+00    0.2935727613E+00
    0.1300000000E+06    0.4021981831E+00    0.2936994030E+00
    0.1500000000E+06    0.4023303994E+00    0.2937959830E+00
    0.1700000000E+06    0.4024342086E+00    0.2938727199E+00
    0.1900000000E+06    0.4025182423E+00    0.2939356083E+00
    0.2100000000E+06    0.4025879158E+00    0.2939884086E+00
    0.2300000000E+06    0.4026468057E+00    0.2940336053E+00
    0.2500000000E+06    0.4026973741E+00    0.2940729101E+00
    0.2700000000E+06    0.4027413743E+00    0.2941075435E+00
    0.2900000000E+06    0.4027800902E+00    0.2941384005E+00
    0.3100000000E+06    0.4028144851E+00    0.2941661540E+00
    0.3300000000E+06    0.4028452967E+00    0.2941913205E+00
    0.3500000000E+06    0.4028731001E+00    0.2942143033E+00
    0.3700000000E+06    0.4028983506E+00    0.2942354228E+00
    0.3900000000E+06    0.4029214138E+00    0.2942549368E+00
    0.4100000000E+06    0.4029425868E+00    0.2942730556E+00
    0.4300000000E+06    0.4029621138E+00    0.2942899522E+00
    0.4500000000E+06    0.4029801976E+00    0.2943057711E+00
    0.4700000000E+06    0.4029970077E+00    0.2943206333E+00
    0.4900000000E+06    0.4030126877E+00    0.2943346415E+00
    0.1000000000E+06    0.4019113181E+00    0.2934927985E+00
    0.3000000000E+06    0.4027977772E+00    0.2941526298E+00
    0.5000000000E+06    0.4030201426E+00    0.2943413533E+00
    0.7000000000E+06    0.4031317738E+00    0.2944465790E+00
    0.9000000000E+06    0.4032022205E+00    0.2945187910E+00
    0.1100000000E+07    0.4032521680E+00    0.2945736245E+00
    0.1300000000E+07    0.4032901700E+00    0.2946178071E+00
    0.1500000000E+07    0.4033204812E+00    0.2946548140E+00
    0.1700000000E+07    0.4033454875E+00    0.2946866641E+00
    0.1900000000E+07    0.4033666449E+00    0.2947146311E+00
    0.2100000000E+07    0.4033849000E+00    0.2947395690E+00
    0.2300000000E+07    0.4034008985E+00    0.2947620776E+00
    0.2500000000E+07    0.4034150990E+00    0.2947825945E+00
    0.2700000000E+07    0.4034278372E+00    0.2948014484E+00
    0.2900000000E+07    0.4034393659E+00    0.2948188925E+00
    0.3100000000E+07    0.4034498793E+00    0.2948351260E+00
    0.3300000000E+07    0.4034595300E+00    0.2948503087E+00
    0.3500000000E+07    0.4034684394E+00    0.2948645704E+00
    0.3700000000E+07    0.4034767058E+00    0.2948780180E+00
    0.3900000000E+07    0.4034844099E+00    0.2948907410E+00
    0.4100000000E+07    0.4034916183E+00    0.2949028145E+00
    0.4300000000E+07    0.4034983870E+00    0.2949143027E+00
    0.4500000000E+07    0.4035047631E+00    0.2949252605E+00
    0.4700000000E+07    0.4035107868E+00    0.2949357355E+00
    0.4900000000E+07    0.4035164928E+00    0.2949457689E+00
    0.1000000000E+07    0.4032290738E+00    0.2945478485E+00
    0.3000000000E+07    0.4034447391E+00    0.2948271498E+00
    0.5000000000E+07    0.4035192361E+00    0.2949506316E+00
    0.7000000000E+07    0.4035629132E+00    0.2950315455E+00
    0.9000000000E+07    0.4035933756E+00    0.2950919941E+00
    0.1100000000E+08    0.4036165888E+00    0.2951403258E+00
    0.1300000000E+08    0.4036352575E+00    0.2951806216E+00
    0.1500000000E+08    0.4036508261E+00    0.2952151884E+00
    0.1700000000E+08    0.4036641523E+00    0.2952454602E+00
    0.1900000000E+08    0.4036757852E+00    0.2952723904E+00
    0.2100000000E+08    0.4036860966E+00    0.2952966456E+00
    0.2300000000E+08    0.4036953495E+00    0.2953187101E+00
    0.2500000000E+08    0.4037037364E+00    0.2953389475E+00
    0.2700000000E+08    0.4037114022E+00    0.2953576372E+00
    0.2900000000E+08    0.4037184588E+00    0.2953749991E+00
    0.3100000000E+08    0.4037249941E+00    0.2953912093E+00
    0.3300000000E+08    0.4037310787E+00    0.2954064108E+00
    0.3500000000E+08    0.4037367696E+00    0.2954207214E+00
    0.3700000000E+08    0.4037421141E+00    0.2954342396E+00
    0.3900000000E+08    0.4037471512E+00    0.2954470483E+00
    0.4100000000E+08    0.4037519141E+00    0.2954592179E+00
    0.4300000000E+08    0.4037564307E+00    0.2954708089E+00
    0.4500000000E+08    0.4037607249E+00    0.2954818736E+00
    0.4700000000E+08    0.4037648175E+00    0.2954924574E+00
    0.4900000000E+08    0.4037687263E+00    0.2955026003E+00
    0.1000000000E+08    0.4036056770E+00    0.2951173612E+00
    0.3000000000E+08    0.4037217868E+00    0.2953832386E+00
    0.5000000000E+08    0.4037706168E+00    0.2955075174E+00
    0.7000000000E+08    0.4038017221E+00    0.2955893821E+00
    0.9000000000E+08    0.4038245772E+00    0.2956504374E+00
    0.1100000000E+09    0.4038426628E+00    0.2956990892E+00
    0.1300000000E+09    0.4038576419E+00    0.2957394982E+00
    0.1500000000E+09    0.4038704371E+00    0.2957740310E+00
    0.1700000000E+09    0.4038816133E+00    0.2958041632E+00
    0.1900000000E+09    0.4038915413E+00    0.2958308768E+00
    0.2100000000E+09    0.4039004774E+00    0.2958548586E+00
    0.2300000000E+09    0.4039086063E+00    0.2958766076E+00
    0.2500000000E+09    0.4039160653E+00    0.2958964978E+00
    0.2700000000E+09    0.4039229594E+00    0.2959148168E+00
    0.2900000000E+09    0.4039293706E+00    0.2959317903E+00
    0.3100000000E+09    0.4039353643E+00    0.2959475989E+00
    0.3300000000E+09    0.4039409931E+00    0.2959623892E+00
    0.3500000000E+09    0.4039463006E+00    0.2959762818E+00
    0.3700000000E+09    0.4039513226E+00    0.2959893773E+00
    0.3900000000E+09    0.4039560896E+00    0.2960017602E+00
    0.4100000000E+09    0.4039606271E+00    0.2960135024E+00
    0.4300000000E+09    0.4039649570E+00    0.2960246654E+00
    0.4500000000E+09    0.4039690984E+00    0.2960353025E+00
    0.4700000000E+09    0.4039730676E+00    0.2960454597E+00
    0.4900000000E+09    0.4039768790E+00    0.2960551774E+00
    0.1000000000E+09    0.4038340878E+00    0.2956759950E+00
