     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.3100000000E+03    0.4729920142E+00    0.5772381401E-01
    0.3300000000E+03    0.4798958217E+00    0.5856600573E-01
    0.3500000000E+03    0.4861812573E+00    0.5933284059E-01
    0.3700000000E+03    0.4919278506E+00    0.6003401775E-01
    0.3900000000E+03    0.4972020524E+00    0.6067764040E-01
    0.4100000000E+03    0.5020598180E+00    0.6127053103E-01
    0.4300000000E+03    0.5065485999E+00    0.6181847480E-01
    0.4500000000E+03    0.5107089045E+00    0.6232640944E-01
    0.4700000000E+03    0.5145755179E+00    0.6279857495E-01
    0.4900000000E+03    0.5181784812E+00    0.6323863261E-01
    0.1000000000E+03    0.3156656849E+00    0.3853423188E-01
    0.3000000000E+03    0.4692789802E+00    0.5727089283E-01
    0.5000000000E+03    0.5198893804E+00    0.6344763078E-01
    0.7000000000E+03    0.5450872754E+00    0.6652939170E-01
    0.9000000000E+03    0.5601719732E+00    0.6838012830E-01
    0.1100000000E+04    0.5702139461E+00    0.6961707785E-01
    0.1300000000E+04    0.5773792929E+00    0.7050378183E-01
    0.1500000000E+04    0.5827488446E+00    0.7117170070E-01
    0.1700000000E+04    0.5869222114E+00    0.7169375602E-01
    0.1900000000E+04    0.5902587865E+00    0.7211365761E-01
    0.2100000000E+04    0.5929870947E+00    0.7245920437E-01
    0.2300000000E+04    0.5952593920E+00    0.7274892359E-01
    0.2500000000E+04    0.5971810343E+00    0.7299564121E-01
    0.2700000000E+04    0.5988272452E+00    0.7320852002E-01
    0.2900000000E+04    0.6002531702E+00    0.7339428149E-01
    0.3100000000E+04    0.6015001564E+00    0.7355796908E-01
    0.3300000000E+04    0.6025998141E+00    0.7370344177E-01
    0.3500000000E+04    0.6035767241E+00    0.7383370310E-01
    0.3700000000E+04    0.6044502884E+00    0.7395112618E-01
    0.3900000000E+04    0.6052360258E+00    0.7405761117E-01
    0.4100000000E+04    0.6059464973E+00    0.7415469777E-01
    0.4300000000E+04    0.6065919786E+00    0.7424364708E-01
    0.4500000000E+04    0.6071809570E+00    0.7432550201E-01
    0.4700000000E+04    0.6077205046E+00    0.7440113270E-01
    0.4900000000E+04    0.6082165610E+00    0.7447127094E-01
    0.1000000000E+04    0.5656508859E+00    0.6905434718E-01
    0.3000000000E+04    0.6008968637E+00    0.7347862005E-01
    0.5000000000E+04    0.6084498813E+00    0.7450447793E-01
    0.7000000000E+04    0.6117250837E+00    0.7499063742E-01
    0.9000000000E+04    0.6135460693E+00    0.7528694411E-01
    0.1100000000E+05    0.6147004882E+00    0.7549286983E-01
    0.1300000000E+05    0.6154946170E+00    0.7564794259E-01
    0.1500000000E+05    0.6160722736E+00    0.7577116540E-01
    0.1700000000E+05    0.6165098778E+00    0.7587288994E-01
    0.1900000000E+05    0.6168517675E+00    0.7595927942E-01
    0.2100000000E+05    0.6171254202E+00    0.7603425628E-01
    0.2300000000E+05    0.6173487626E+00    0.7610044991E-01
    0.2500000000E+05    0.6175339824E+00    0.7615969777E-01
    0.2700000000E+05    0.6176896508E+00    0.7621332847E-01
    0.2900000000E+05    0.6178219683E+00    0.7626233034E-01
    0.3100000000E+05    0.6179355293E+00    0.7630745653E-01
    0.3300000000E+05    0.6180338092E+00    0.7634929293E-01
    0.3500000000E+05    0.6181194843E+00    0.7638830353E-01
    0.3700000000E+05    0.6181946482E+00    0.7642486155E-01
    0.3900000000E+05    0.6182609614E+00    0.7645927140E-01
    0.4100000000E+05    0.6183197576E+00    0.7649178439E-01
    0.4300000000E+05    0.6183721197E+00    0.7652261028E-01
    0.4500000000E+05    0.6184189358E+00    0.7655192586E-01
    0.4700000000E+05    0.6184609408E+00    0.7657988149E-01
    0.4900000000E+05    0.6184987482E+00    0.7660660604E-01
    0.1000000000E+05    0.6141817632E+00    0.7539801841E-01
    0.3000000000E+05    0.6178808543E+00    0.7628533797E-01
    0.5000000000E+05    0.6185162422E+00    0.7661954203E-01
    0.7000000000E+05    0.6187362948E+00    0.7683414985E-01
    0.9000000000E+05    0.6188270941E+00    0.7699513501E-01
    0.1100000000E+06    0.6188637191E+00    0.7712523118E-01
    0.1300000000E+06    0.6188737974E+00    0.7723505581E-01
    0.1500000000E+06    0.6188695991E+00    0.7733046514E-01
    0.1700000000E+06    0.6188572736E+00    0.7741505029E-01
    0.1900000000E+06    0.6188401721E+00    0.7749118161E-01
    0.2100000000E+06    0.6188202354E+00    0.7756051085E-01
    0.2300000000E+06    0.6187986393E+00    0.7762423783E-01
    0.2500000000E+06    0.6187761208E+00    0.7768326336E-01
    0.2700000000E+06    0.6187531533E+00    0.7773828200E-01
    0.2900000000E+06    0.6187300463E+00    0.7778984136E-01
    0.3100000000E+06    0.6187070043E+00    0.7783838125E-01
    0.3300000000E+06    0.6186841627E+00    0.7788426060E-01
    0.3500000000E+06    0.6186616109E+00    0.7792777636E-01
    0.3700000000E+06    0.6186394067E+00    0.7796917721E-01
    0.3900000000E+06    0.6186175864E+00    0.7800867357E-01
    0.4100000000E+06    0.6185961713E+00    0.7804644519E-01
    0.4300000000E+06    0.6185751722E+00    0.7808264688E-01
    0.4500000000E+06    0.6185545925E+00    0.7811741301E-01
    0.4700000000E+06    0.6185344306E+00    0.7815086099E-01
    0.4900000000E+06    0.6185146812E+00    0.7818309403E-01
    0.1000000000E+06    0.6188499061E+00    0.7706322187E-01
    0.3000000000E+06    0.6187185074E+00    0.7781446466E-01
    0.5000000000E+06    0.6185049588E+00    0.7819878388E-01
    0.7000000000E+06    0.6183297294E+00    0.7846629634E-01
    0.9000000000E+06    0.6181839131E+00    0.7867391447E-01
    0.1100000000E+07    0.6180592506E+00    0.7884460663E-01
    0.1300000000E+07    0.6179502898E+00    0.7899008038E-01
    0.1500000000E+07    0.6178534015E+00    0.7911715886E-01
    0.1700000000E+07    0.6177660778E+00    0.7923018533E-01
    0.1900000000E+07    0.6176865206E+00    0.7933210388E-01
    0.2100000000E+07    0.6176133986E+00    0.7942500667E-01
    0.2300000000E+07    0.6175456990E+00    0.7951043628E-01
    0.2500000000E+07    0.6174826333E+00    0.7958956420E-01
    0.2700000000E+07    0.6174235756E+00    0.7966330200E-01
    0.2900000000E+07    0.6173680206E+00    0.7973237353E-01
    0.3100000000E+07    0.6173155542E+00    0.7979736359E-01
    0.3300000000E+07    0.6172658327E+00    0.7985875168E-01
    0.3500000000E+07    0.6172185679E+00    0.7991693609E-01
    0.3700000000E+07    0.6171735152E+00    0.7997225136E-01
    0.3900000000E+07    0.6171304656E+00    0.8002498139E-01
    0.4100000000E+07    0.6170892387E+00    0.8007536916E-01
    0.4300000000E+07    0.6170496780E+00    0.8012362440E-01
    0.4500000000E+07    0.6170116466E+00    0.8016992936E-01
    0.4700000000E+07    0.6169750242E+00    0.8021444349E-01
    0.4900000000E+07    0.6169397043E+00    0.8025730715E-01
    0.1000000000E+07    0.6181193319E+00    0.7876298621E-01
    0.3000000000E+07    0.6173414242E+00    0.7976534663E-01
    0.5000000000E+07    0.6169225027E+00    0.8027815941E-01
    0.7000000000E+07    0.6166285595E+00    0.8063239232E-01
    0.9000000000E+07    0.6163999785E+00    0.8090553752E-01
    0.1100000000E+08    0.6162120087E+00    0.8112891170E-01
    0.1300000000E+08    0.6160518755E+00    0.8131844188E-01
    0.1500000000E+08    0.6159120839E+00    0.8148338225E-01
    0.1700000000E+08    0.6157878445E+00    0.8162960517E-01
    0.1900000000E+08    0.6156759032E+00    0.8176107935E-01
    0.2100000000E+08    0.6155739438E+00    0.8188061716E-01
    0.2300000000E+08    0.6154802574E+00    0.8199028677E-01
    0.2500000000E+08    0.6153935450E+00    0.8209165502E-01
    0.2700000000E+08    0.6153127960E+00    0.8218593833E-01
    0.2900000000E+08    0.6152372075E+00    0.8227410060E-01
    0.3100000000E+08    0.6151661308E+00    0.8235691904E-01
    0.3300000000E+08    0.6150990342E+00    0.8243502973E-01
    0.3500000000E+08    0.6150354761E+00    0.8250896008E-01
    0.3700000000E+08    0.6149750856E+00    0.8257915243E-01
    0.3900000000E+08    0.6149175480E+00    0.8264598149E-01
    0.4100000000E+08    0.6148625941E+00    0.8270976758E-01
    0.4300000000E+08    0.6148099915E+00    0.8277078673E-01
    0.4500000000E+08    0.6147595385E+00    0.8282927853E-01
    0.4700000000E+08    0.6147110584E+00    0.8288545234E-01
    0.4900000000E+08    0.6146643959E+00    0.8293949218E-01
    0.1000000000E+08    0.6163018861E+00    0.8102223409E-01
    0.3000000000E+08    0.6152011407E+00    0.8231613517E-01
    0.5000000000E+08    0.6146417027E+00    0.8296576344E-01
    0.7000000000E+08    0.6142569031E+00    0.8341031549E-01
    0.9000000000E+08    0.6139610822E+00    0.8375098053E-01
    0.1100000000E+09    0.6137197243E+00    0.8402828882E-01
    0.1300000000E+09    0.6135153183E+00    0.8426272442E-01
    0.1500000000E+09    0.6133377104E+00    0.8446613194E-01
    0.1700000000E+09    0.6131804686E+00    0.8464599809E-01
    0.1900000000E+09    0.6130392524E+00    0.8480736594E-01
    0.2100000000E+09    0.6129109904E+00    0.8495379909E-01
    0.2300000000E+09    0.6127934262E+00    0.8508791165E-01
    0.2500000000E+09    0.6126848526E+00    0.8521167968E-01
    0.2700000000E+09    0.6125839451E+00    0.8532663430E-01
    0.2900000000E+09    0.6124896556E+00    0.8543398657E-01
    0.3100000000E+09    0.6124011392E+00    0.8553471138E-01
    0.3300000000E+09    0.6123177052E+00    0.8562960543E-01
    0.3500000000E+09    0.6122387812E+00    0.8571932837E-01
    0.3700000000E+09    0.6121638877E+00    0.8580443270E-01
    0.3900000000E+09    0.6120926184E+00    0.8588538594E-01
    0.4100000000E+09    0.6120246264E+00    0.8596258723E-01
    0.4300000000E+09    0.6119596129E+00    0.8603638021E-01
    0.4500000000E+09    0.6118973187E+00    0.8610706282E-01
    0.4700000000E+09    0.6118375173E+00    0.8617489518E-01
    0.4900000000E+09    0.6117800098E+00    0.8624010570E-01
    0.1000000000E+09    0.6138349287E+00    0.8389599322E-01
