     Pressure (Pa)     2mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.9505698256E-02    0.5159598125E-03
    0.3000000000E+01    0.2771864513E-01    0.1504510840E-02
    0.5000000000E+01    0.4493948493E-01    0.2439176064E-02
    0.7000000000E+01    0.6124713545E-01    0.3324243523E-02
    0.9000000000E+01    0.7671236053E-01    0.4163558120E-02
    0.1100000000E+02    0.9139879660E-01    0.4960577419E-02
    0.1300000000E+02    0.1053638281E+00    0.5718419216E-02
    0.1500000000E+02    0.1186593366E+00    0.6439902274E-02
    0.1700000000E+02    0.1313323454E+00    0.7127581329E-02
    0.1900000000E+02    0.1434255748E+00    0.7783777293E-02
    0.2100000000E+02    0.1549779236E+00    0.8410603408E-02
    0.2300000000E+02    0.1660248867E+00    0.9009987959E-02
    0.2500000000E+02    0.1765989198E+00    0.9583694076E-02
    0.2700000000E+02    0.1867297578E+00    0.1013333704E-01
    0.2900000000E+02    0.1964446940E+00    0.1066039947E-01
    0.3100000000E+02    0.2057688254E+00    0.1116624466E-01
    0.3300000000E+02    0.2147252699E+00    0.1165212834E-01
    0.3500000000E+02    0.2233353570E+00    0.1211920908E-01
    0.3700000000E+02    0.2316187979E+00    0.1256855752E-01
    0.3900000000E+02    0.2395938358E+00    0.1300116456E-01
    0.4100000000E+02    0.2472773801E+00    0.1341794861E-01
    0.4300000000E+02    0.2546851265E+00    0.1381976214E-01
    0.4500000000E+02    0.2618316633E+00    0.1420739747E-01
    0.4700000000E+02    0.2687305681E+00    0.1458159199E-01
    0.4900000000E+02    0.2753944933E+00    0.1494303285E-01
    0.1000000000E+02    0.8414920347E-01    0.4567152364E-02
    0.3000000000E+02    0.2011541214E+00    0.1091589335E-01
    0.5000000000E+02    0.2786420588E+00    0.1511917269E-01
    0.7000000000E+02    0.3337408875E+00    0.1810729214E-01
    0.9000000000E+02    0.3749296034E+00    0.2034067682E-01
    0.1100000000E+03    0.4068855927E+00    0.2207325660E-01
    0.1300000000E+03    0.4324004908E+00    0.2345655068E-01
    0.1500000000E+03    0.4532435067E+00    0.2458656310E-01
    0.1700000000E+03    0.4705902392E+00    0.2552707230E-01
    0.1900000000E+03    0.4852523743E+00    0.2632210442E-01
    0.2100000000E+03    0.4978083865E+00    0.2700302971E-01
    0.2300000000E+03    0.5086816839E+00    0.2759280473E-01
    0.2500000000E+03    0.5181893045E+00    0.2810861559E-01
    0.2700000000E+03    0.5265733462E+00    0.2856358361E-01
    0.2900000000E+03    0.5340218743E+00    0.2896789986E-01
    0.3100000000E+03    0.5406831992E+00    0.2932959979E-01
    0.3300000000E+03    0.5466758539E+00    0.2965510449E-01
    0.3500000000E+03    0.5520957103E+00    0.2994960669E-01
    0.3700000000E+03    0.5570211480E+00    0.3021735102E-01
    0.3900000000E+03    0.5615168692E+00    0.3046184097E-01
    0.4100000000E+03    0.5656367581E+00    0.3068599385E-01
    0.4300000000E+03    0.5694260508E+00    0.3089225846E-01
    0.4500000000E+03    0.5729230035E+00    0.3108270550E-01
    0.4700000000E+03    0.5761601887E+00    0.3125909783E-01
    0.4900000000E+03    0.5791655130E+00    0.3142294562E-01
    0.1000000000E+03    0.3918561348E+00    0.2125840985E-01
    0.3000000000E+03    0.5374429256E+00    0.2915364285E-01
    0.5000000000E+03    0.5805888744E+00    0.3150057910E-01
    0.7000000000E+03    0.6012765778E+00    0.3263233508E-01
    0.9000000000E+03    0.6134189291E+00    0.3330159391E-01
    0.1100000000E+04    0.6214035597E+00    0.3374558068E-01
    0.1300000000E+04    0.6270532560E+00    0.3406283830E-01
    0.1500000000E+04    0.6312611563E+00    0.3430166593E-01
    0.1700000000E+04    0.6345164033E+00    0.3448853212E-01
    0.1900000000E+04    0.6371093655E+00    0.3463916366E-01
    0.2100000000E+04    0.6392232960E+00    0.3476349727E-01
    0.2300000000E+04    0.6409795555E+00    0.3486812265E-01
    0.2500000000E+04    0.6424617067E+00    0.3495758429E-01
    0.2700000000E+04    0.6437291668E+00    0.3503511915E-01
    0.2900000000E+04    0.6448253408E+00    0.3510309642E-01
    0.3100000000E+04    0.6457826745E+00    0.3516329074E-01
