pressure,muc,muc_err,molkg,molkg_err,_
0.01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
0.05,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
0.1,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
0.5,0.0000000000,0.0000000000,0.0000000000,0.0000000000,
1,0.0000005357,0.0000006071,0.0000000929,0.0000001053,
10,0.0000073214,0.0000047933,0.0000012693,0.0000008310,
1e2,0.0000767857,0.0000188274,0.0000133121,0.0000032641,
1e3,0.0007346429,0.0000317644,0.0001273632,0.0000055069,
1e4,0.0072044643,0.0001104008,0.0012490200,0.0000191399,
1e5,0.0710735714,0.0008503587,0.0123218478,0.0001474246,
1e6,0.6236280357,0.0057762062,0.1081168366,0.0010014065,
1e7,2.4390467857,0.0120959523,0.4228514559,0.0020970451,
1e8,3.8551744643,0.0055357505,0.6683619783,0.0009597193,
5,0.0000044643,0.0000035052,0.0000007740,0.0000006077,
50,0.0000403571,0.0000076956,0.0000069966,0.0000013342,
5e2,0.0003635714,0.0000171434,0.0000630315,0.0000029721,
5e3,0.0036732143,0.0001674330,0.0006368160,0.0000290274,
5e4,0.0358316071,0.0003480223,0.0062120363,0.0000603358,
5e5,0.3310550000,0.0061099056,0.0573941794,0.0010592591,
5e6,1.8521123214,0.0202453023,0.3210960922,0.0035098776,
5e7,3.5499976786,0.0063599804,0.6154542404,0.0011026139,
