nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan 1.296494943539025224e-01 2.363698804455783287e-01 3.256214217162688995e-01 4.012672049845117384e-01 4.661160836188534828e-01 5.222584831438282782e-01 5.712816930710701291e-01 6.144122193670065180e-01 6.526124640811309385e-01 6.866479460270603630e-01 7.171350192549669211e-01 7.445753794406304582e-01 7.693814332818077473e-01 7.918952311027374069e-01 8.124027884810265387e-01 8.311450543196710061e-01 8.483264059020483305e-01 8.641212970090847989e-01 8.786795105141940176e-01 8.921303451471045420e-01 9.045859800924518357e-01 9.161441995019757867e-01 9.268906143760986538e-01 9.369004865763341794e-01 9.462402355252037545e-01 9.549686900557036173e-01 9.631381342217486541e-01 9.707951854945696679e-01 9.779815358034588124e-01 9.847345797222875063e-01 9.910879493106463656e-01 9.970719713626219338e-01 1.002714059853963002e+00 1.008039054027779491e+00 1.013069510682871766e+00 1.017825957723294650e+00 1.022327114813252225e+00 1.026590085996821999e+00 1.030630528339938623e+00 1.034462799995769178e+00 1.038100090555222232e+00 1.041554536099183137e+00 1.044837321000254837e+00 1.047958768215001113e+00 1.050928419551616866e+00 1.053755107183410589e+00 1.056447017498158614e+00 1.059011748221313942e+00 1.061456359622412249e+00
nan 2.460642625799412675e-01 4.304528597766854037e-01 5.735034194632745441e-01 6.875219930561745629e-01 7.803870475200986867e-01 8.573737523579411102e-01 9.221455594527349087e-01 9.773249923013356266e-01 1.024838118607506399e+00 1.066130853270797818e+00 1.102309448390903501e+00 1.134234440696395119e+00 1.162585091682426519e+00 1.187904586986467059e+00 1.210632374392718758e+00 1.231127713102451837e+00 1.249687097629714971e+00 1.266557336076653772e+00 1.281945495469154483e+00 1.296026555159726978e+00 1.308949360999662748e+00 1.320841304179364517e+00 1.331812032032173798e+00 1.341956416359446402e+00 1.351356946755992938e+00 1.360085674626244634e+00 1.368205803161403056e+00 1.375772996162140105e+00 1.382836461950588625e+00 1.389439856127381301e+00 1.395622037474489430e+00 1.401417704085978100e+00 1.406857931254131611e+00 1.411970628332448463e+00 1.416780928435539710e+00 1.421311522194482979e+00 1.425582944697374677e+00 1.429613823083225155e+00 1.433421090928046038e+00 1.437020174492865898e+00 1.440425155039069649e+00 1.443648910714281364e+00 1.446703240938907120e+00 1.449598975753589869e+00 1.452346072200986438e+00 1.454953699495455943e+00 1.457430314468820765e+00 1.459783728559230775e+00 1.462021167425297197e+00
nan 3.511781087695540760e-01 5.926997755650815769e-01 7.686078140027671202e-01 9.021849967770321221e-01 1.006887807076705110e+00 1.091031002830131325e+00 1.160026694592904084e+00 1.217547723675488136e+00 1.266173376280196106e+00 1.307767516660521823e+00 1.343710093639727710e+00 1.375044295802969385e+00 1.402573140546834463e+00 1.426924659082569269e+00 1.448596969787795619e+00 1.467990120202973703e+00 1.485429014411470350e+00 1.501180205423118252e+00 1.515464384394962671e+00 1.528465799324920660e+00 1.540339448416613077e+00 1.551216637646019691e+00 1.561209320193835737e+00 1.570413517902702782e+00 1.578912043324747438e+00 1.586776683451937009e+00 1.594069965201374117e+00 1.600846593089743308e+00 1.607154627872543262e+00 1.613036458927784134e+00 1.618529611232547127e+00 1.623667418798598883e+00 1.628479589612182865e+00 1.632992681900706122e+00 1.637230507519789491e+00 1.641214475122757976e+00 1.644963883324333187e+00 1.648496172140427651e+00 1.651827139456528482e+00 1.654971128058133178e+00 1.657941187779513159e+00 1.660749216539706641e+00 1.663406083396948176e+00 1.665921736233819006e+00 1.668305296261165749e+00 1.670565141180477386e+00 1.672708978557189141e+00 1.674743910719570739e+00 1.676676492300213539e+00
nan 4.465652927909185554e-01 7.303766820434611784e-01 9.262321259255559269e-01 1.069239486890888324e+00 1.178046439154620595e+00 1.263468844915428324e+00 1.332208355022944879e+00 1.388636864507299951e+00 1.435726787317403552e+00 1.475568797320155889e+00 1.509675707248108179e+00 1.539168871753797019e+00 1.564896869004199553e+00 1.587513512746975275e+00 1.607530567229338736e+00 1.625354239132797973e+00 1.641310983413737379e+00 1.655666101480563368e+00 1.668637374163111309e+00 1.680405208877242762e+00 1.691120297434382636e+00 1.700909468350322529e+00 1.709880211033707686e+00 1.718124210317151901e+00 1.725720134740760914e+00 1.732735855945253256e+00 1.739230229973866226e+00 1.745254538030777569e+00 1.750853660204686024e+00 1.756067038089120791e+00 1.760929469242611178e+00 1.765471766739036497e+00 1.769721309757950722e+00 1.773702505618243164e+00 1.777437179410118029e+00 1.780944904101365189e+00 1.784243281444506835e+00 1.787348182015839226e+00 1.790273951145084030e+00 1.793033586247926303e+00 1.795638890079908512e+00 1.798100603633253192e+00 1.800428521755886857e+00 1.802631594051600450e+00 1.804718013196741522e+00 1.806695292462465519e+00 1.808570333947109532e+00 1.810349488788635330e+00 1.812038610432792796e+00
nan 5.335204099047662352e-01 8.486926469920625937e-01 1.056276130228024357e+00 1.203018782826793309e+00 1.312045817760124189e+00 1.396100126045070500e+00 1.462777135862351807e+00 1.516883468620673581e+00 1.561608049810494281e+00 1.599149076283969517e+00 1.631070529377197653e+00 1.658515172122423387e+00 1.682337170535649795e+00 1.703187616406384164e+00 1.721571366399614389e+00 1.737885821373215789e+00 1.752448000155306218e+00 1.765513830070738477e+00 1.777292143638164346e+00 1.787955001010811174e+00 1.797645415419966808e+00 1.806483212594373056e+00 1.814569529195749542e+00 1.821990304991603749e+00 1.828819021677860812e+00 1.835118871177384259e+00 1.840944487263928453e+00 1.846343339660437843e+00 1.851356864858609397e+00 1.856021389823388823e+00 1.860368891468912711e+00 1.864427624943182371e+00 1.868222646381905827e+00 1.871776250216838244e+00 1.875108336874681481e+00 1.878236723438086786e+00 1.881177407313342043e+00 1.883944790979426021e+00 1.886551874347160984e+00 1.889010420036194349e+00 1.891331095907376580e+00 1.893523598412867104e+00 1.895596759703352063e+00 1.897558640928713070e+00 1.899416613760120720e+00 1.901177431828578346e+00 1.902847293502142989e+00 1.904431897199679868e+00 1.905936490253602900e+00
nan 6.131178758367714643e-01 9.514798784409772558e-01 1.165430880541698633e+00 1.312619019481535920e+00 1.419876875372357627e+00 1.501376561261515530e+00 1.565304945559036431e+00 1.616719441073731334e+00 1.658911647012786039e+00 1.694115396321967726e+00 1.723899566630467728e+00 1.749398041362828060e+00 1.771450471947061178e+00 1.790691741462686837e+00 1.807610682971858340e+00 1.822589706314165392e+00 1.835932199509107132e+00 1.847881887529780442e+00 1.858636772438737594e+00 1.868359344390822407e+00 1.877184176878135213e+00 1.885223655392161968e+00 1.892572353203397562e+00 1.899310412576354468e+00 1.905506185287221932e+00 1.911218314898853077e+00 1.916497393658910697e+00 1.921387291956659915e+00 1.925926233341856531e+00 1.930147670094456647e+00 1.934081001168428182e+00 1.937752164608905536e+00 1.941184129288356486e+00 1.944397305346225124e+00 1.947409888569009873e+00 1.950238150771930412e+00 1.952896685792945508e+00 1.955398618805286537e+00 1.957755785164195350e+00 1.959978883829550211e+00 1.962077609475544326e+00 1.964060766656849255e+00 1.965936368806026957e+00 1.967711724357771086e+00 1.969393511907385541e+00 1.970987845995036292e+00 1.972500334849029091e+00 1.973936131209232281e+00 1.975299977176894650e+00
nan 6.862568450547417154e-01 1.041620664728694745e+00 1.258382038843562922e+00 1.404092529288062163e+00 1.508577136331408886e+00 1.587036378051127850e+00 1.648027262662183245e+00 1.696733193639345716e+00 1.736476174915540849e+00 1.769482810398252282e+00 1.797300958023202444e+00 1.821039742970187003e+00 1.841514508796244787e+00 1.859337899250958381e+00 1.874979056785211151e+00 1.888803235769143996e+00 1.901098991618344725e+00 1.912097263879357634e+00 1.921985037804074592e+00 1.930915299105723237e+00 1.939014403807587161e+00 1.946387613257002380e+00 1.953123305633910567e+00 1.959296218735710360e+00 1.964969974189275215e+00 1.970199062080095098e+00 1.975030415811936724e+00 1.979504672523970221e+00 1.983657189877817695e+00 1.987518872381172974e+00 1.991116847564227577e+00 1.994475022865013436e+00 1.997614547044634259e+00 2.000554194671923192e+00 2.003310688216756841e+00 2.005898969236075136e+00 2.008332427784766949e+00 2.010623097359837352e+00 2.012781821261968584e+00 2.014818395138985974e+00 2.016741689590101583e+00 2.018559756005004591e+00 2.020279918247869677e+00 2.021908852342595431e+00 2.023452655948554391e+00 2.024916909117963293e+00 2.026306727582441791e+00 2.027626809616652981e+00 2.028881477362476371e+00
nan 7.536955612903977197e-01 1.121324683276868850e+00 1.338509283643694925e+00 1.481623670986877750e+00 1.582863106918835916e+00 1.658143930185941972e+00 1.716233976974572473e+00 1.762358722411298650e+00 1.799825017821440998e+00 1.830826958108707325e+00 1.856877193365301215e+00 1.879052144562017856e+00 1.898138492872455174e+00 1.914724386835521042e+00 1.929258258923268299e+00 1.942087916961225513e+00 1.953487216529296910e+00 1.963674683871743154e+00 1.972826786383564235e+00 1.981087562435785543e+00 1.988575724187419569e+00 1.995389974143871425e+00 2.001613038122690647e+00 2.007314761940054648e+00 2.012554515772620789e+00 2.017383080144149687e+00 2.021844139291675280e+00 2.025975473985895725e+00 2.029809922016206247e+00 2.033376157424126252e+00 2.036699327131050730e+00 2.039801574473392609e+00 2.042702472382726508e+00 2.045419383873487540e+00 2.047967763664888530e+00 2.050361411839837888e+00 2.052612688197088531e+00 2.054732694213774025e+00 2.056731428179569665e+00 2.058617917999573610e+00 2.060400335322402299e+00 2.062086093982049562e+00 2.063681935208212082e+00 2.065194001630846099e+00 2.066627901758193886e+00 2.067988766326291916e+00 2.069281297688555732e+00 2.070509813226160567e+00 2.071678283605240534e+00
nan 8.160779318796950177e-01 1.192314494465517294e+00 1.408311985607364258e+00 1.548198450988185648e+00 1.646015146428830178e+00 1.718154005060073208e+00 1.773479790526738320e+00 1.817203911938658711e+00 1.852589632391002050e+00 1.881783982486312956e+00 1.906257052736389124e+00 1.927049042474865415e+00 1.944916523912582962e+00 1.960422824137862507e+00 1.973995935828397386e+00 1.985966793672612640e+00 1.996595264762731414e+00 2.006088218390613687e+00 2.014612354030653751e+00 2.022303478877898186e+00 2.029273330253090535e+00 2.035614668429889029e+00 2.041405130395167689e+00 2.046710182317657001e+00 2.051585407251545590e+00 2.056078296254665538e+00 2.060229664191849164e+00 2.064074778804396715e+00 2.067644268524257534e+00 2.070964857971338891e+00 2.074059968087161643e+00 2.076950209075775433e+00 2.079653787820038513e+00 2.082186846579237471e+00 2.084563746105356330e+00 2.086797303523198366e+00 2.088898993177600527e+00 2.090879116995000953e+00 2.092746949617390051e+00 2.094510862555958752e+00 2.096178430814427340e+00 2.097756524799118782e+00 2.099251389827531789e+00 2.100668715141577714e+00 2.102013694004315258e+00 2.103291076193539055e+00 2.104505213989304568e+00 2.105660102575382719e+00 2.106759415629050114e+00
