     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.7920843808E-02    0.2103195779E-02    0.3869547783E-03
    0.3000000000E+01    0.2309383456E-01    0.6149107449E-02    0.1128248975E-02
    0.5000000000E+01    0.3743584510E-01    0.9995629735E-02    0.1829012809E-02
    0.7000000000E+01    0.5101284546E-01    0.1365860410E-01    0.2492464191E-02
    0.9000000000E+01    0.6388397616E-01    0.1715220263E-01    0.3121487841E-02
    0.1100000000E+02    0.7610241383E-01    0.2048914394E-01    0.3718677527E-02
    0.1300000000E+02    0.8771610791E-01    0.2368087632E-01    0.4286372014E-02
    0.1500000000E+02    0.9876841031E-01    0.2673773376E-01    0.4826685784E-02
    0.1700000000E+02    0.1092986158E+00    0.2966906944E-01    0.5341535401E-02
    0.1900000000E+02    0.1193424276E+00    0.3248337042E-01    0.5832662231E-02
    0.2100000000E+02    0.1289323600E+00    0.3518835646E-01    0.6301652086E-02
    0.2300000000E+02    0.1380980883E+00    0.3779106568E-01    0.6749952280E-02
    0.2500000000E+02    0.1468667523E+00    0.4029792887E-01    0.7178886470E-02
    0.2700000000E+02    0.1552632230E+00    0.4271483421E-01    0.7589667634E-02
    0.2900000000E+02    0.1633103352E+00    0.4504718392E-01    0.7983409431E-02
    0.3100000000E+02    0.1710290925E+00    0.4729994392E-01    0.8361136199E-02
    0.3300000000E+02    0.1784388474E+00    0.4947768741E-01    0.8723791749E-02
    0.3500000000E+02    0.1855574611E+00    0.5158463339E-01    0.9072247153E-02
    0.3700000000E+02    0.1924014446E+00    0.5362468070E-01    0.9407307632E-02
    0.3900000000E+02    0.1989860846E+00    0.5560143811E-01    0.9729718677E-02
    0.4100000000E+02    0.2053255545E+00    0.5751825119E-01    0.1004017150E-01
    0.4300000000E+02    0.2114330145E+00    0.5937822608E-01    0.1033930789E-01
    0.4500000000E+02    0.2173207008E+00    0.6118425087E-01    0.1062772456E-01
    0.4700000000E+02    0.2230000052E+00    0.6293901457E-01    0.1090597706E-01
    0.4900000000E+02    0.2284815469E+00    0.6464502425E-01    0.1117458325E-01
    0.1000000000E+02    0.7007167012E-01    0.1883951209E-01    0.3423910163E-02
    0.3000000000E+02    0.1672095120E+00    0.4618321808E-01    0.8174213914E-02
    0.5000000000E+02    0.2311512800E+00    0.6548048384E-01    0.1130542129E-01
    0.7000000000E+02    0.2762502719E+00    0.8012330714E-01    0.1351751855E-01
    0.9000000000E+02    0.3096346582E+00    0.9179920350E-01    0.1515811435E-01
    0.1100000000E+03    0.3352473104E+00    0.1014491030E+00    0.1641948124E-01
    0.1300000000E+03    0.3554460151E+00    0.1096425939E+00    0.1741659722E-01
    0.1500000000E+03    0.3717267527E+00    0.1167466106E+00    0.1822241710E-01
    0.1700000000E+03    0.3850840324E+00    0.1230093609E+00    0.1888544346E-01
    0.1900000000E+03    0.3962044242E+00    0.1286054789E+00    0.1943916359E-01
    0.2100000000E+03    0.4055769277E+00    0.1336618798E+00    0.1990743099E-01
    0.2300000000E+03    0.4135590830E+00    0.1382733362E+00    0.2030768887E-01
    0.2500000000E+03    0.4204182259E+00    0.1425122707E+00    0.2065298172E-01
    0.2700000000E+03    0.4263581439E+00    0.1464351351E+00    0.2095325501E-01
    0.2900000000E+03    0.4315368217E+00    0.1500866983E+00    0.2121622039E-01
    0.3100000000E+03    0.4360785641E+00    0.1535030050E+00    0.2144794687E-01
    0.3300000000E+03    0.4400824709E+00    0.1567134665E+00    0.2165327405E-01
    0.3500000000E+03    0.4436284807E+00    0.1597423687E+00    0.2183610675E-01
    0.3700000000E+03    0.4467817588E+00    0.1626099799E+00    0.2199962911E-01
    0.3900000000E+03    0.4495959368E+00    0.1653333787E+00    0.2214646246E-01
    0.4100000000E+03    0.4521155368E+00    0.1679270813E+00    0.2227878362E-01
    0.4300000000E+03    0.4543778115E+00    0.1704035238E+00    0.2239841460E-01
    0.4500000000E+03    0.4564141570E+00    0.1727734373E+00    0.2250689155E-01
    0.4700000000E+03    0.4582512098E+00    0.1750461427E+00    0.2260551823E-01
    0.4900000000E+03    0.4599117069E+00    0.1772297853E+00    0.2269540799E-01
    0.1000000000E+03    0.3232389211E+00    0.9683566360E-01    0.1582773925E-01
    0.3000000000E+03    0.4338806057E+00    0.1518222850E+00    0.2133566113E-01
    0.5000000000E+03    0.4606819566E+00    0.1782904793E+00    0.2273738070E-01
    0.7000000000E+03    0.4703567114E+00    0.1961854111E+00    0.2329166517E-01
    0.9000000000E+03    0.4740617361E+00    0.2098887939E+00    0.2354589273E-01
    0.1100000000E+04    0.4751478719E+00    0.2210779456E+00    0.2366554491E-01
    0.1300000000E+04    0.4749320251E+00    0.2305772636E+00    0.2371623213E-01
    0.1500000000E+04    0.4740206529E+00    0.2388555409E+00    0.2372851128E-01
    0.1700000000E+04    0.4727237480E+00    0.2462062246E+00    0.2371822323E-01
    0.1900000000E+04    0.4712117285E+00    0.2528259450E+00    0.2369422957E-01
    0.2100000000E+04    0.4695833072E+00    0.2588533242E+00    0.2366177491E-01
    0.2300000000E+04    0.4678978515E+00    0.2643900097E+00    0.2362409857E-01
    0.2500000000E+04    0.4661920088E+00    0.2695129109E+00    0.2358326777E-01
