     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.7903779654E-02    0.4194725894E-02    0.1287111425E-03
    0.3000000000E+01    0.2294974908E-01    0.1219928794E-01    0.3737723300E-03
    0.5000000000E+01    0.3705957479E-01    0.1973182828E-01    0.6036396239E-03
    0.7000000000E+01    0.5031818476E-01    0.2683627705E-01    0.8196917202E-03
    0.9000000000E+01    0.6280039121E-01    0.3355118310E-01    0.1023143015E-02
    0.1100000000E+02    0.7457237092E-01    0.3991051842E-01    0.1215067660E-02
    0.1300000000E+02    0.8569289067E-01    0.4594434224E-01    0.1396419473E-02
    0.1500000000E+02    0.9621432796E-01    0.5167935223E-01    0.1568048525E-02
    0.1700000000E+02    0.1061835262E+00    0.5713934496E-01    0.1730715030E-02
    0.1900000000E+02    0.1156425147E+00    0.6234560237E-01    0.1885101043E-02
    0.2100000000E+02    0.1246291184E+00    0.6731721787E-01    0.2031820365E-02
    0.2300000000E+02    0.1331774763E+00    0.7207137280E-01    0.2171426959E-02
    0.2500000000E+02    0.1413184844E+00    0.7662357191E-01    0.2304422148E-02
    0.2700000000E+02    0.1490801755E+00    0.8098784469E-01    0.2431260784E-02
    0.2900000000E+02    0.1564880470E+00    0.8517691829E-01    0.2552356561E-02
    0.3100000000E+02    0.1635653434E+00    0.8920236655E-01    0.2668086618E-02
    0.3300000000E+02    0.1703333027E+00    0.9307473899E-01    0.2778795523E-02
    0.3500000000E+02    0.1768113697E+00    0.9680367274E-01    0.2884798747E-02
    0.3700000000E+02    0.1830173831E+00    0.1003979900E+00    0.2986385702E-02
    0.3900000000E+02    0.1889677398E+00    0.1038657835E+00    0.3083822395E-02
    0.4100000000E+02    0.1946775382E+00    0.1072144909E+00    0.3177353772E-02
    0.4300000000E+02    0.2001607058E+00    0.1104509604E+00    0.3267205776E-02
    0.4500000000E+02    0.2054301110E+00    0.1135815091E+00    0.3353587167E-02
    0.4700000000E+02    0.2104976629E+00    0.1166119736E+00    0.3436691143E-02
    0.4900000000E+02    0.2153743996E+00    0.1195477557E+00    0.3516696768E-02
    0.1000000000E+02    0.6877132567E-01    0.3677333364E-01    0.1120483944E-02
    0.3000000000E+02    0.1600666453E+00    0.8720941363E-01    0.2610870049E-02
    0.5000000000E+02    0.2177444431E+00    0.1209817199E+00    0.3555590110E-02
    0.7000000000E+02    0.2572622236E+00    0.1457308312E+00    0.4205423563E-02
    0.9000000000E+02    0.2858486817E+00    0.1649757997E+00    0.4677639058E-02
    0.1100000000E+03    0.3073496154E+00    0.1805781363E+00    0.5034631666E-02
