     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1104298386E-01    0.2095847007E-02    0.1284472004E-03
    0.3000000000E+01    0.3194156130E-01    0.6087133636E-02    0.3715454984E-03
    0.5000000000E+01    0.5139293875E-01    0.9833969509E-02    0.5978292001E-03
    0.7000000000E+01    0.6954129548E-01    0.1336044934E-01    0.8089736798E-03
    0.9000000000E+01    0.8651224702E-01    0.1668753483E-01    0.1006438571E-02
    0.1100000000E+02    0.1024157471E+00    0.1983355192E-01    0.1191501496E-02
    0.1300000000E+02    0.1173484604E+00    0.2281459583E-01    0.1365285644E-02
    0.1500000000E+02    0.1313957157E+00    0.2564486340E-01    0.1528782468E-02
    0.1700000000E+02    0.1446331231E+00    0.2833692743E-01    0.1682870487E-02
    0.1900000000E+02    0.1571279225E+00    0.3090196461E-01    0.1828330949E-02
    0.2100000000E+02    0.1689401118E+00    0.3334994596E-01    0.1965860953E-02
    0.2300000000E+02    0.1801233982E+00    0.3568979673E-01    0.2096084496E-02
    0.2500000000E+02    0.1907260026E+00    0.3792953140E-01    0.2219561825E-02
    0.2700000000E+02    0.2007913433E+00    0.4007636825E-01    0.2336797384E-02
    0.2900000000E+02    0.2103586205E+00    0.4213682687E-01    0.2448246598E-02
    0.3100000000E+02    0.2194633160E+00    0.4411681169E-01    0.2554321697E-02
    0.3300000000E+02    0.2281376253E+00    0.4602168371E-01    0.2655396715E-02
    0.3500000000E+02    0.2364108287E+00    0.4785632234E-01    0.2751811823E-02
    0.3700000000E+02    0.2443096148E+00    0.4962517900E-01    0.2843877073E-02
    0.3900000000E+02    0.2518583608E+00    0.5133232360E-01    0.2931875665E-02
    0.4100000000E+02    0.2590793776E+00    0.5298148511E-01    0.3016066790E-02
    0.4300000000E+02    0.2659931244E+00    0.5457608697E-01    0.3096688124E-02
    0.4500000000E+02    0.2726183966E+00    0.5611927825E-01    0.3173958014E-02
    0.4700000000E+02    0.2789724917E+00    0.5761396092E-01    0.3248077404E-02
    0.4900000000E+02    0.2850713559E+00    0.5906281400E-01    0.3319231534E-02
    0.1000000000E+02    0.9459110019E-01    0.1828212290E-01    0.1100446748E-02
    0.3000000000E+02    0.2149667063E+00    0.4313653147E-01    0.2501931694E-02
    0.5000000000E+02    0.2880297220E+00    0.5977083597E-01    0.3353750595E-02
    0.7000000000E+02    0.3368333679E+00    0.7203783980E-01    0.3923722822E-02
    0.9000000000E+02    0.3715667781E+00    0.8166529595E-01    0.4330208838E-02
    0.1100000000E+03    0.3974275739E+00    0.8955304479E-01    0.4633582473E-02
    0.1300000000E+03    0.4173430220E+00    0.9622042310E-01    0.4867844996E-02
    0.1500000000E+03    0.4330863096E+00    0.1019905619E+00    0.5053592725E-02
    0.1700000000E+03    0.4457934136E+00    0.1070764157E+00    0.5204020973E-02
    0.1900000000E+03    0.4562251833E+00    0.1116248568E+00    0.5327968218E-02
    0.2100000000E+03    0.4649100072E+00    0.1157409845E+00    0.5431573111E-02
