     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.7929416315E-02    0.1053062065E-02    0.5164898956E-03
    0.3000000000E+01    0.2316687712E-01    0.3087067345E-02    0.1509018174E-02
    0.5000000000E+01    0.3762823139E-01    0.5030872761E-02    0.2451022209E-02
    0.7000000000E+01    0.5137091631E-01    0.6891009521E-02    0.3346241746E-02
    0.9000000000E+01    0.6444683683E-01    0.8673378803E-02    0.4198056284E-02
    0.1100000000E+02    0.7690301688E-01    0.1038332659E-01    0.5009527484E-02
    0.1300000000E+02    0.8878216052E-01    0.1202570805E-01    0.5783435713E-02
    0.1500000000E+02    0.1001231374E+00    0.1360494310E-01    0.6522311657E-02
    0.1700000000E+02    0.1109614038E+00    0.1512506458E-01    0.7228463752E-02
    0.1900000000E+02    0.1213293701E+00    0.1658976010E-01    0.7904002079E-02
    0.2100000000E+02    0.1312567207E+00    0.1800240862E-01    0.8550859237E-02
    0.2300000000E+02    0.1407706951E+00    0.1936611236E-01    0.9170808626E-02
    0.2500000000E+02    0.1498963346E+00    0.2068372488E-01    0.9765480522E-02
    0.2700000000E+02    0.1586566999E+00    0.2195787578E-01    0.1033637623E-01
    0.2900000000E+02    0.1670730632E+00    0.2319099245E-01    0.1088488062E-01
    0.3100000000E+02    0.1751650781E+00    0.2438531940E-01    0.1141227315E-01
    0.3300000000E+02    0.1829509311E+00    0.2554293535E-01    0.1191973776E-01
    0.3500000000E+02    0.1904474757E+00    0.2666576839E-01    0.1240837163E-01
    0.3700000000E+02    0.1976703525E+00    0.2775560963E-01    0.1287919293E-01
    0.3900000000E+02    0.2046340963E+00    0.2881412523E-01    0.1333314786E-01
    0.4100000000E+02    0.2113522323E+00    0.2984286725E-01    0.1377111687E-01
    0.4300000000E+02    0.2178373622E+00    0.3084328343E-01    0.1419392030E-01
    0.4500000000E+02    0.2241012415E+00    0.3181672586E-01    0.1460232338E-01
    0.4700000000E+02    0.2301548497E+00    0.3276445889E-01    0.1499704083E-01
    0.4900000000E+02    0.2360084529E+00    0.3368766621E-01    0.1537874092E-01
    0.1000000000E+02    0.7074963019E-01    0.9537091124E-02    0.4608654828E-02
    0.3000000000E+02    0.1711584448E+00    0.2379287102E-01    0.1115113973E-01
    0.5000000000E+02    0.2388632800E+00    0.3414042217E-01    0.1556490651E-01
    0.7000000000E+02    0.2874948456E+00    0.4214361717E-01    0.1873728954E-01
    0.9000000000E+02    0.3240407526E+00    0.4861455752E-01    0.2112312170E-01
    0.1100000000E+03    0.3524522425E+00    0.5401995862E-01    0.2297957004E-01
    0.1300000000E+03    0.3751311517E+00    0.5864876554E-01    0.2446294500E-01
    0.1500000000E+03    0.3936210742E+00    0.6269037295E-01    0.2567369545E-01
    0.1700000000E+03    0.4089589297E+00    0.6627466574E-01    0.2667929421E-01
    0.1900000000E+03    0.4218668577E+00    0.6949405008E-01    0.2752672868E-01
    0.2100000000E+03    0.4328630798E+00    0.7241629966E-01    0.2824971653E-01
    0.2300000000E+03    0.4423290186E+00    0.7509241242E-01    0.2887307388E-01
    0.2500000000E+03    0.4505515615E+00    0.7756161196E-01    0.2941546585E-01
    0.2700000000E+03    0.4577505801E+00    0.7985464147E-01    0.2989119730E-01
    0.2900000000E+03    0.4640973740E+00    0.8199599765E-01    0.3031141300E-01
    0.3100000000E+03    0.4697273475E+00    0.8400548487E-01    0.3068492252E-01
    0.3300000000E+03    0.4747489175E+00    0.8589932106E-01    0.3101877972E-01
    0.3500000000E+03    0.4792498978E+00    0.8769094024E-01    0.3131869818E-01
    0.3700000000E+03    0.4833021548E+00    0.8939158548E-01    0.3158935410E-01
    0.3900000000E+03    0.4869650577E+00    0.9101075395E-01    0.3183461070E-01
    0.4100000000E+03    0.4902880715E+00    0.9255653579E-01    0.3205768696E-01
    0.4300000000E+03    0.4933127307E+00    0.9403587560E-01    0.3226128598E-01
    0.4500000000E+03    0.4960741612E+00    0.9545477650E-01    0.3244769396E-01
    0.4700000000E+03    0.4986022637E+00    0.9681846123E-01    0.3261885723E-01
    0.4900000000E+03    0.5009226463E+00    0.9813150056E-01    0.3277644289E-01
    0.1000000000E+03    0.3390872947E+00    0.5142940266E-01    0.2210606423E-01
    0.3000000000E+03    0.4669946396E+00    0.8301613782E-01    0.3050352954E-01
    0.5000000000E+03    0.5020119565E+00    0.9877030411E-01    0.3285060075E-01
    0.7000000000E+03    0.5169155972E+00    0.1096515081E+00    0.3388291366E-01
    0.9000000000E+03    0.5244196082E+00    0.1181283044E+00    0.3442866771E-01
    0.1100000000E+04    0.5284746602E+00    0.1251532604E+00    0.3474577606E-01
    0.1300000000E+04    0.5306872231E+00    0.1311966412E+00    0.3493944721E-01
    0.1500000000E+04    0.5318246422E+00    0.1365267559E+00    0.3506014139E-01
    0.1700000000E+04    0.5322952969E+00    0.1413120551E+00    0.3513484881E-01
    0.1900000000E+04    0.5323340987E+00    0.1456657352E+00    0.3517918822E-01
    0.2100000000E+04    0.5320843175E+00    0.1496678246E+00    0.3520275214E-01
    0.2300000000E+04    0.5316373958E+00    0.1533771727E+00    0.3521171260E-01
    0.2500000000E+04    0.5310538449E+00    0.1568384336E+00    0.3521019177E-01
    0.2700000000E+04    0.5303748937E+00    0.1600863683E+00    0.3520102796E-01
    0.2900000000E+04    0.5296293114E+00    0.1631486176E+00    0.3518622552E-01
    0.3100000000E+04    0.5288375699E+00    0.1660475585E+00    0.3516723022E-01
    0.3300000000E+04    0.5280144734E+00    0.1688015860E+00    0.3514510377E-01
    0.3500000000E+04    0.5271708688E+00    0.1714260239E+00    0.3512063784E-01
    0.3700000000E+04    0.5263147877E+00    0.1739337857E+00    0.3509443047E-01
    0.3900000000E+04    0.5254522263E+00    0.1763358657E+00    0.3506693847E-01
    0.4100000000E+04    0.5245876875E+00    0.1786417087E+00    0.3503851409E-01
    0.4300000000E+04    0.5237245656E+00    0.1808594944E+00    0.3500943112E-01
    0.4500000000E+04    0.5228654228E+00    0.1829963586E+00    0.3497990378E-01
    0.4700000000E+04    0.5220121908E+00    0.1850585669E+00    0.3495010055E-01
    0.4900000000E+04    0.5211663194E+00    0.1870516542E+00    0.3492015455E-01
    0.1000000000E+04    0.5267488351E+00    0.1217862494E+00    0.3460733524E-01
    0.3000000000E+04    0.5292381759E+00    0.1646172707E+00    0.3517717819E-01
    0.5000000000E+04    0.5207464933E+00    0.1880238351E+00    0.3490516187E-01
    0.7000000000E+04    0.5128789863E+00    0.2047890394E+00    0.3461416562E-01
    0.9000000000E+04    0.5060271486E+00    0.2180176843E+00    0.3435323591E-01
    0.1100000000E+05    0.5000281702E+00    0.2290089328E+00    0.3412319597E-01
    0.1300000000E+05    0.4947094498E+00    0.2384424427E+00    0.3391934022E-01
    0.1500000000E+05    0.4899366376E+00    0.2467224190E+00    0.3373705560E-01
    0.1700000000E+05    0.4856089949E+00    0.2541104255E+00    0.3357258768E-01
    0.1900000000E+05    0.4816504844E+00    0.2607862195E+00    0.3342298716E-01
    0.2100000000E+05    0.4780027578E+00    0.2668790496E+00    0.3328593960E-01
    0.2300000000E+05    0.4746202259E+00    0.2724851836E+00    0.3315961213E-01
    0.2500000000E+05    0.4714666529E+00    0.2776783839E+00    0.3304253562E-01
    0.2700000000E+05    0.4685127850E+00    0.2825164991E+00    0.3293351771E-01
    0.2900000000E+05    0.4657346736E+00    0.2870457877E+00    0.3283157912E-01
    0.3100000000E+05    0.4631124673E+00    0.2913038573E+00    0.3273590657E-01
    0.3300000000E+05    0.4606295275E+00    0.2953217192E+00    0.3264581777E-01
    0.3500000000E+05    0.4582717686E+00    0.2991252635E+00    0.3256073505E-01
    0.3700000000E+05    0.4560271600E+00    0.3027363406E+00    0.3248016511E-01
    0.3900000000E+05    0.4538853428E+00    0.3061735689E+00    0.3240368352E-01
    0.4100000000E+05    0.4518373325E+00    0.3094529491E+00    0.3233092252E-01
    0.4300000000E+05    0.4498752849E+00    0.3125883386E+00    0.3226156138E-01
