     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.3184886105E-02    0.3167062446E-02    0.6483063164E-03
    0.3000000000E+01    0.9379823810E-02    0.9328688291E-02    0.1909496556E-02
    0.5000000000E+01    0.1535236906E-01    0.1527128816E-01    0.3125630358E-02
    0.7000000000E+01    0.2111455083E-01    0.2100715324E-01    0.4299146303E-02
    0.9000000000E+01    0.2667752305E-01    0.2654765792E-01    0.5432305394E-02
    0.1100000000E+02    0.3205164413E-01    0.3190334413E-01    0.6527207205E-02
    0.1300000000E+02    0.3724654777E-01    0.3708399656E-01    0.7585804278E-02
    0.1500000000E+02    0.4227120644E-01    0.4209870980E-01    0.8609914993E-02
    0.1700000000E+02    0.4713398806E-01    0.4695594847E-01    0.9601235094E-02
    0.1900000000E+02    0.5184270699E-01    0.5166360116E-01    0.1056134804E-01
    0.2100000000E+02    0.5640466988E-01    0.5622902890E-01    0.1149173431E-01
    0.2300000000E+02    0.6082671695E-01    0.6065910879E-01    0.1239377979E-01
    0.2500000000E+02    0.6511525931E-01    0.6496027340E-01    0.1326878333E-01
    0.2700000000E+02    0.6927631269E-01    0.6913854632E-01    0.1411796363E-01
    0.2900000000E+02    0.7331552797E-01    0.7319957436E-01    0.1494246539E-01
    0.3100000000E+02    0.7723821896E-01    0.7714865681E-01    0.1574336497E-01
    0.3300000000E+02    0.8104938762E-01    0.8099077187E-01    0.1652167552E-01
    0.3500000000E+02    0.8475374697E-01    0.8473060087E-01    0.1727835162E-01
    0.3700000000E+02    0.8835574210E-01    0.8837255015E-01    0.1801429352E-01
    0.3900000000E+02    0.9185956923E-01    0.9192077115E-01    0.1873035104E-01
    0.4100000000E+02    0.9526919321E-01    0.9537917872E-01    0.1942732710E-01
    0.4300000000E+02    0.9858836359E-01    0.9875146786E-01    0.2010598099E-01
    0.4500000000E+02    0.1018206292E+00    0.1020411291E+00    0.2076703133E-01
    0.4700000000E+02    0.1049693518E+00    0.1052514623E+00    0.2141115881E-01
    0.4900000000E+02    0.1080377182E+00    0.1083855902E+00    0.2203900872E-01
    0.1000000000E+02    0.2938757167E-01    0.2924797487E-01    0.5984413138E-02
    0.3000000000E+02    0.7529111935E-01    0.7518779041E-01    0.1534580070E-01
    0.5000000000E+02    0.1095427188E+00    0.1099250073E+00    0.2234702212E-01
    0.7000000000E+02    0.1360823535E+00    0.1373537570E+00    0.2778599799E-01
    0.9000000000E+02    0.1572328910E+00    0.1597264838E+00    0.3213297767E-01
    0.1100000000E+03    0.1744601317E+00    0.1784407046E+00    0.3568464012E-01
    0.1300000000E+03    0.1887383056E+00    0.1944119227E+00    0.3863815371E-01
    0.1500000000E+03    0.2007419652E+00    0.2082664748E+00    0.4113003951E-01
    0.1700000000E+03    0.2109538821E+00    0.2204483397E+00    0.4325801442E-01
    0.1900000000E+03    0.2197291449E+00    0.2312816719E+00    0.4509396363E-01
    0.2100000000E+03    0.2273349963E+00    0.2410091333E+00    0.4669200103E-01
    0.2300000000E+03    0.2339765435E+00    0.2498163167E+00    0.4809367033E-01
    0.2500000000E+03    0.2398138882E+00    0.2578478293E+00    0.4933141014E-01
    0.2700000000E+03    0.2449738592E+00    0.2652181900E+00    0.5043092695E-01
    0.2900000000E+03    0.2495582408E+00    0.2720194008E+00    0.5141285932E-01
    0.3100000000E+03    0.2536496653E+00    0.2783263217E+00    0.5229396974E-01
    0.3300000000E+03    0.2573159120E+00    0.2842005635E+00    0.5308801403E-01
    0.3500000000E+03    0.2606130949E+00    0.2896933555E+00    0.5380638619E-01
    0.3700000000E+03    0.2635880618E+00    0.2948476918E+00    0.5445860369E-01
    0.3900000000E+03    0.2662802238E+00    0.2996999604E+00    0.5505267762E-01
    0.4100000000E+03    0.2687229683E+00    0.3042811963E+00    0.5559539843E-01
    0.4300000000E+03    0.2709447602E+00    0.3086180556E+00    0.5609255901E-01
    0.4500000000E+03    0.2729700117E+00    0.3127335826E+00    0.5654913049E-01
    0.4700000000E+03    0.2748197728E+00    0.3166478179E+00    0.5696940220E-01
    0.4900000000E+03    0.2765122865E+00    0.3203782871E+00    0.5735709392E-01
    0.1000000000E+03    0.1662673140E+00    0.1694752196E+00    0.3399413560E-01
    0.3000000000E+03    0.2516610302E+00    0.2752305240E+00    0.5186509554E-01
    0.5000000000E+03    0.2773046211E+00    0.3221794968E+00    0.5753975171E-01
    0.7000000000E+03    0.2878434388E+00    0.3514722308E+00    0.6008477149E-01
    0.9000000000E+03    0.2926098558E+00    0.3724883857E+00    0.6140915800E-01
    0.1100000000E+04    0.2946969090E+00    0.3887519031E+00    0.6215168488E-01
    0.1300000000E+04    0.2953928602E+00    0.4019469845E+00    0.6258158015E-01
    0.1500000000E+04    0.2953148550E+00    0.4130039125E+00    0.6282969027E-01
    0.1700000000E+04    0.2947878691E+00    0.4224889392E+00    0.6296611740E-01
    0.1900000000E+04    0.2939949971E+00    0.4307716315E+00    0.6303118012E-01
    0.2100000000E+04    0.2930446692E+00    0.4381061940E+00    0.6304934832E-01
