     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.1594068219E-02    0.4224295163E-02    0.6489792509E-03
    0.3000000000E+01    0.4704149265E-02    0.1245148159E-01    0.1915394249E-02
    0.5000000000E+01    0.7714702021E-02    0.2039670590E-01    0.3141592323E-02
    0.7000000000E+01    0.1063084116E-01    0.2807486930E-01    0.4329644756E-02
    0.9000000000E+01    0.1345732372E-01    0.3549983034E-01    0.5481477674E-02
    0.1100000000E+02    0.1619858017E-01    0.4268449488E-01    0.6598884680E-02
    0.1300000000E+02    0.1885874233E-01    0.4964089684E-01    0.7683538191E-02
    0.1500000000E+02    0.2144166840E-01    0.5638027080E-01    0.8736999624E-02
    0.1700000000E+02    0.2395096556E-01    0.6291311760E-01    0.9760728571E-02
    0.1900000000E+02    0.2639001035E-01    0.6924926343E-01    0.1075609108E-01
    0.2100000000E+02    0.2876196707E-01    0.7539791340E-01    0.1172436713E-01
    0.2300000000E+02    0.3106980444E-01    0.8136770002E-01    0.1266675740E-01
    0.2500000000E+02    0.3331631076E-01    0.8716672720E-01    0.1358438944E-01
    0.2700000000E+02    0.3550410760E-01    0.9280261030E-01    0.1447832320E-01
    0.2900000000E+02    0.3763566229E-01    0.9828251254E-01    0.1534955612E-01
    0.3100000000E+02    0.3971329932E-01    0.1036131782E+00    0.1619902776E-01
    0.3300000000E+02    0.4173921071E-01    0.1088009629E+00    0.1702762402E-01
    0.3500000000E+02    0.4371546550E-01    0.1138518615E+00    0.1783618097E-01
    0.3700000000E+02    0.4564401839E-01    0.1187715332E+00    0.1862548835E-01
    0.3900000000E+02    0.4752671774E-01    0.1235653251E+00    0.1939629287E-01
    0.4100000000E+02    0.4936531282E-01    0.1282382932E+00    0.2014930108E-01
    0.4300000000E+02    0.5116146050E-01    0.1327952223E+00    0.2088518213E-01
    0.4500000000E+02    0.5291673143E-01    0.1372406442E+00    0.2160457028E-01
    0.4700000000E+02    0.5463261569E-01    0.1415788536E+00    0.2230806716E-01
    0.4900000000E+02    0.5631052799E-01    0.1458139244E+00    0.2299624391E-01
    0.1000000000E+02    0.1483834028E-01    0.3912142801E-01    0.6044377174E-02
    0.3000000000E+02    0.3868108052E-01    0.1009660939E+00    0.1577695552E-01
    0.5000000000E+02    0.5713566736E-01    0.1478939988E+00    0.2333475787E-01
    0.7000000000E+02    0.7193853053E-01    0.1849231316E+00    0.2941921593E-01
    0.9000000000E+02    0.8412936276E-01    0.2150265744E+00    0.3444979347E-01
    0.1100000000E+03    0.9437361625E-01    0.2400812684E+00    0.3869470509E-01
    0.1300000000E+03    0.1031199744E+00    0.2613326686E+00    0.4233466537E-01
    0.1500000000E+03    0.1106838165E+00    0.2796410802E+00    0.4549663745E-01
    0.1700000000E+03    0.1172944614E+00    0.2956207648E+00    0.4827291427E-01
    0.1900000000E+03    0.1231233883E+00    0.3097226523E+00    0.5073250520E-01
    0.2100000000E+03    0.1283018717E+00    0.3222856809E+00    0.5292824450E-01
    0.2300000000E+03    0.1329324275E+00    0.3335698448E+00    0.5490140171E-01
    0.2500000000E+03    0.1370964910E+00    0.3437781417E+00    0.5668477168E-01
    0.2700000000E+03    0.1408597126E+00    0.3530715497E+00    0.5830480493E-01
    0.2900000000E+03    0.1442757033E+00    0.3615794926E+00    0.5978311336E-01
    0.3100000000E+03    0.1473887410E+00    0.3694073082E+00    0.6113755784E-01
    0.3300000000E+03    0.1502357637E+00    0.3766416776E+00    0.6238304894E-01
    0.3500000000E+03    0.1528478626E+00    0.3833546402E+00    0.6353214686E-01
    0.3700000000E+03    0.1552514189E+00    0.3896066064E+00    0.6459551760E-01
    0.3900000000E+03    0.1574689791E+00    0.3954486510E+00    0.6558228484E-01
    0.4100000000E+03    0.1595199398E+00    0.4009242790E+00    0.6650030458E-01
    0.4300000000E+03    0.1614210873E+00    0.4060708030E+00    0.6735638213E-01
    0.4500000000E+03    0.1631870287E+00    0.4109204267E+00    0.6815644510E-01
    0.4700000000E+03    0.1648305390E+00    0.4155011070E+00    0.6890568273E-01
    0.4900000000E+03    0.1663628424E+00    0.4198372454E+00    0.6960865915E-01
    0.1000000000E+03    0.8946290412E-01    0.2280959625E+00    0.3665760373E-01
    0.3000000000E+03    0.1458676302E+00    0.3655726143E+00    0.6047482538E-01
    0.5000000000E+03    0.1670904326E+00    0.4219204045E+00    0.6994407789E-01
    0.7000000000E+03    0.1776865819E+00    0.4547799583E+00    0.7499178557E-01
    0.9000000000E+03    0.1836842910E+00    0.4770820029E+00    0.7808136721E-01
    0.1100000000E+04    0.1873193015E+00    0.4935575301E+00    0.8013836601E-01
    0.1300000000E+04    0.1896066816E+00    0.5064055180E+00    0.8158904887E-01
    0.1500000000E+04    0.1910689994E+00    0.5168079653E+00    0.8265631352E-01
    0.1700000000E+04    0.1919997516E+00    0.5254658750E+00    0.8346748919E-01
    0.1900000000E+04    0.1925747251E+00    0.5328256421E+00    0.8410025253E-01
    0.2100000000E+04    0.1929045510E+00    0.5391872778E+00    0.8460447018E-01
    0.2300000000E+04    0.1930616449E+00    0.5447611247E+00    0.8501349140E-01
    0.2500000000E+04    0.1930949425E+00    0.5496997712E+00    0.8535038032E-01
    0.2700000000E+04    0.1930383926E+00    0.5541170591E+00    0.8563154219E-01
    0.2900000000E+04    0.1929160691E+00    0.5580999423E+00    0.8586892772E-01
    0.3100000000E+04    0.1927453606E+00    0.5617161776E+00    0.8607142337E-01
    0.3300000000E+04    0.1925390244E+00    0.5650194784E+00    0.8624575622E-01
    0.3500000000E+04    0.1923065445E+00    0.5680530669E+00    0.8639709944E-01
    0.3700000000E+04    0.1920550505E+00    0.5708521828E+00    0.8652948691E-01
    0.3900000000E+04    0.1917899526E+00    0.5734458929E+00    0.8664610353E-01
    0.4100000000E+04    0.1915153884E+00    0.5758584220E+00    0.8674949206E-01
    0.4300000000E+04    0.1912345418E+00    0.5781101481E+00    0.8684170314E-01
    0.4500000000E+04    0.1909498751E+00    0.5802183569E+00    0.8692440578E-01
    0.4700000000E+04    0.1906632987E+00    0.5821978232E+00    0.8699896971E-01
    0.4900000000E+04    0.1903762982E+00    0.5840612630E+00    0.8706652767E-01
    0.1000000000E+04    0.1857172315E+00    0.4858767647E+00    0.7920552505E-01
    0.3000000000E+04    0.1928358757E+00    0.5599502525E+00    0.8597407396E-01
    0.5000000000E+04    0.1902330106E+00    0.5849529732E+00    0.8709798056E-01
    0.7000000000E+04    0.1875169019E+00    0.5987310102E+00    0.8752185017E-01
    0.9000000000E+04    0.1851960203E+00    0.6077887994E+00    0.8775581111E-01
    0.1100000000E+05    0.1832390365E+00    0.6143321116E+00    0.8791843379E-01
    0.1300000000E+05    0.1815712335E+00    0.6193472351E+00    0.8804832109E-01
    0.1500000000E+05    0.1801299217E+00    0.6233510508E+00    0.8816077541E-01
    0.1700000000E+05    0.1788678567E+00    0.6266443376E+00    0.8826273331E-01
    0.1900000000E+05    0.1777498878E+00    0.6294157076E+00    0.8835767410E-01
    0.2100000000E+05    0.1767496093E+00    0.6317902801E+00    0.8844749376E-01
    0.2300000000E+05    0.1758468741E+00    0.6338547843E+00    0.8853330297E-01
    0.2500000000E+05    0.1750260546E+00    0.6356715010E+00    0.8861579684E-01
    0.2700000000E+05    0.1742748362E+00    0.6372864727E+00    0.8869543799E-01
    0.2900000000E+05    0.1735833726E+00    0.6387345751E+00    0.8877255253E-01
    0.3100000000E+05    0.1729436864E+00    0.6400427771E+00    0.8884738260E-01
    0.3300000000E+05    0.1723492364E+00    0.6412323074E+00    0.8892011655E-01
    0.3500000000E+05    0.1717946008E+00    0.6423201369E+00    0.8899090672E-01
    0.3700000000E+05    0.1712752416E+00    0.6433200178E+00    0.8905988042E-01
    0.3900000000E+05    0.1707873264E+00    0.6442432293E+00    0.8912714685E-01
    0.4100000000E+05    0.1703275929E+00    0.6450991214E+00    0.8919280166E-01
    0.4300000000E+05    0.1698932431E+00    0.6458955200E+00    0.8925692996E-01
    0.4500000000E+05    0.1694818611E+00    0.6466390323E+00    0.8931960844E-01
    0.4700000000E+05    0.1690913481E+00    0.6473352807E+00    0.8938090692E-01
    0.4900000000E+05    0.1687198705E+00    0.6479890837E+00    0.8944088939E-01
    0.1000000000E+05    0.1841768278E+00    0.6112973053E+00    0.8784277059E-01
    0.3000000000E+05    0.1732574956E+00    0.6394047223E+00    0.8881024034E-01
    0.5000000000E+05    0.1685407587E+00    0.6483013898E+00    0.8947040574E-01
    0.7000000000E+05    0.1656532054E+00    0.6530821359E+00    0.9000394504E-01
    0.9000000000E+05    0.1636148025E+00    0.6561812132E+00    0.9045336315E-01
    0.1100000000E+06    0.1620587429E+00    0.6583998746E+00    0.9084237692E-01
    0.1300000000E+06    0.1608104521E+00    0.6600897207E+00    0.9118582875E-01
    0.1500000000E+06    0.1597740883E+00    0.6614325965E+00    0.9149363841E-01
    0.1700000000E+06    0.1588917482E+00    0.6625332798E+00    0.9177276870E-01
    0.1900000000E+06    0.1581259525E+00    0.6634569719E+00    0.9202829881E-01
    0.2100000000E+06    0.1574511420E+00    0.6642466593E+00    0.9226405078E-01
    0.2300000000E+06    0.1568491590E+00    0.6649319887E+00    0.9248297513E-01
    0.2500000000E+06    0.1563066713E+00    0.6655341596E+00    0.9268739874E-01
    0.2700000000E+06    0.1558136207E+00    0.6660687883E+00    0.9287919026E-01
    0.2900000000E+06    0.1553622438E+00    0.6665476672E+00    0.9305987381E-01
    0.3100000000E+06    0.1549464318E+00    0.6669798906E+00    0.9323070943E-01
    0.3300000000E+06    0.1545612971E+00    0.6673726008E+00    0.9339275121E-01
    0.3500000000E+06    0.1542028717E+00    0.6677314954E+00    0.9354689016E-01
    0.3700000000E+06    0.1538678932E+00    0.6680611832E+00    0.9369388650E-01
    0.3900000000E+06    0.1535536488E+00    0.6683654380E+00    0.9383439422E-01
    0.4100000000E+06    0.1532578599E+00    0.6686473833E+00    0.9396898017E-01
    0.4300000000E+06    0.1529785955E+00    0.6689096301E+00    0.9409813900E-01
    0.4500000000E+06    0.1527142055E+00    0.6691543803E+00    0.9422230500E-01
