     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.4757017366E-02    0.5254498857E-02    0.2582278117E-03
    0.3000000000E+01    0.1389543065E-01    0.1534246336E-01    0.7544054602E-03
    0.5000000000E+01    0.2256632661E-01    0.2490779062E-01    0.1225345930E-02
    0.7000000000E+01    0.3080594109E-01    0.3399253961E-01    0.1673007111E-02
    0.9000000000E+01    0.3864674673E-01    0.4263431339E-01    0.2099143287E-02
    0.1100000000E+02    0.4611793724E-01    0.5086683664E-01    0.2505331365E-02
    0.1300000000E+02    0.5324583809E-01    0.5872044542E-01    0.2892993118E-02
    0.1500000000E+02    0.6005425654E-01    0.6622250445E-01    0.3263414139E-02
    0.1700000000E+02    0.6656478109E-01    0.7339776408E-01    0.3617760051E-02
    0.1900000000E+02    0.7279703883E-01    0.8026866684E-01    0.3957090443E-02
    0.2100000000E+02    0.7876891743E-01    0.8685561184E-01    0.4282370880E-02
    0.2300000000E+02    0.8449675732E-01    0.9317718345E-01    0.4594483306E-02
    0.2500000000E+02    0.8999551873E-01    0.9925034999E-01    0.4894235082E-02
    0.2700000000E+02    0.9527892719E-01    0.1050906367E+00    0.5182366856E-02
    0.2900000000E+02    0.1003596009E+00    0.1107122768E+00    0.5459559459E-02
    0.3100000000E+02    0.1052491626E+00    0.1161283444E+00    0.5726439940E-02
    0.3300000000E+02    0.1099583375E+00    0.1213508707E+00    0.5983586886E-02
    0.3500000000E+02    0.1144970403E+00    0.1263909465E+00    0.6231535108E-02
    0.3700000000E+02    0.1188744518E+00    0.1312588133E+00    0.6470779794E-02
    0.3900000000E+02    0.1230990871E+00    0.1359639438E+00    0.6701780182E-02
    0.4100000000E+02    0.1271788559E+00    0.1405151128E+00    0.6924962841E-02
    0.4300000000E+02    0.1311211168E+00    0.1449204611E+00    0.7140724577E-02
    0.4500000000E+02    0.1349327251E+00    0.1491875523E+00    0.7349435045E-02
    0.4700000000E+02    0.1386200763E+00    0.1533234232E+00    0.7551439081E-02
    0.4900000000E+02    0.1421891446E+00    0.1573346295E+00    0.7747058791E-02
    0.1000000000E+02    0.4242683568E-01    0.4679976112E-01    0.2304638578E-02
    0.3000000000E+02    0.1028275805E+00    0.1134452321E+00    0.5594251475E-02
    0.5000000000E+02    0.1439310830E+00    0.1592954108E+00    0.7842569434E-02
    0.7000000000E+02    0.1737423099E+00    0.1932527965E+00    0.9481341291E-02
    0.9000000000E+02    0.1963223100E+00    0.2197120452E+00    0.1072947961E-01
    0.1100000000E+03    0.2139730463E+00    0.2411049897E+00    0.1171105010E-01
    0.1300000000E+03    0.2281057293E+00    0.2588929680E+00    0.1250211779E-01
    0.1500000000E+03    0.2396374473E+00    0.2740107577E+00    0.1315212906E-01
    0.1700000000E+03    0.2491916879E+00    0.2870863818E+00    0.1369471582E-01
    0.1900000000E+03    0.2572078670E+00    0.2985588047E+00    0.1415359491E-01
    0.2100000000E+03    0.2640049178E+00    0.3087450138E+00    0.1454599238E-01
    0.2300000000E+03    0.2698200709E+00    0.3178802548E+00    0.1488473158E-01
    0.2500000000E+03    0.2748334886E+00    0.3261432139E+00    0.1517955961E-01
    0.2700000000E+03    0.2791844558E+00    0.3336723562E+00    0.1543801923E-01
    0.2900000000E+03    0.2829823371E+00    0.3405768610E+00    0.1566603890E-01
    0.3100000000E+03    0.2863141797E+00    0.3469441378E+00    0.1586834247E-01
    0.3300000000E+03    0.2892501073E+00    0.3528451167E+00    0.1604873971E-01
    0.3500000000E+03    0.2918472194E+00    0.3583380504E+00    0.1621033654E-01
    0.3700000000E+03    0.2941524611E+00    0.3634712963E+00    0.1635568975E-01
    0.3900000000E+03    0.2962047659E+00    0.3682853884E+00    0.1648692258E-01
    0.4100000000E+03    0.2980366791E+00    0.3728146012E+00    0.1660581231E-01
    0.4300000000E+03    0.2996756027E+00    0.3770881489E+00    0.1671385748E-01
    0.4500000000E+03    0.3011447606E+00    0.3811311133E+00    0.1681233003E-01
    0.4700000000E+03    0.3024639558E+00    0.3849651729E+00    0.1690231618E-01
    0.4900000000E+03    0.3036501686E+00    0.3886091795E+00    0.1698474881E-01
    0.1000000000E+03    0.2056607570E+00    0.2309344813E+00    0.1124803019E-01
    0.3000000000E+03    0.2847017855E+00    0.3438228840E+00    0.1577014845E-01
    0.5000000000E+03    0.3041980608E+00    0.3903651467E+00    0.1702338861E-01
    0.7000000000E+03    0.3108432579E+00    0.4186031803E+00    0.1754697879E-01
    0.9000000000E+03    0.3130411070E+00    0.4384821512E+00    0.1780591274E-01
    0.1100000000E+04    0.3133534392E+00    0.4536315275E+00    0.1794517908E-01
    0.1300000000E+04    0.3127789222E+00    0.4657614479E+00    0.1802293535E-01
    0.1500000000E+04    0.3117676181E+00    0.4758077375E+00    0.1806634307E-01
    0.1700000000E+04    0.3105423139E+00    0.4843358025E+00    0.1808945881E-01
    0.1900000000E+04    0.3092204244E+00    0.4917122330E+00    0.1810011446E-01
    0.2100000000E+04    0.3078663938E+00    0.4981876351E+00    0.1810292187E-01
    0.2300000000E+04    0.3065163905E+00    0.5039405335E+00    0.1810071470E-01
    0.2500000000E+04    0.3051907920E+00    0.5091023718E+00    0.1809529271E-01
    0.2700000000E+04    0.3039008550E+00    0.5137725824E+00    0.1808782907E-01
    0.2900000000E+04    0.3026524389E+00    0.5180280994E+00    0.1807910402E-01
    0.3100000000E+04    0.3014481596E+00    0.5219295991E+00    0.1806964439E-01
    0.3300000000E+04    0.3002886716E+00    0.5255257285E+00    0.1805980965E-01
    0.3500000000E+04    0.2991734472E+00    0.5288560497E+00    0.1804984659E-01
    0.3700000000E+04    0.2981012602E+00    0.5319531420E+00    0.1803992484E-01
    0.3900000000E+04    0.2970704882E+00    0.5348441319E+00    0.1803016048E-01
    0.4100000000E+04    0.2960793040E+00    0.5375518290E+00    0.1802063203E-01
    0.4300000000E+04    0.2951257961E+00    0.5400955831E+00    0.1801139142E-01
    0.4500000000E+04    0.2942080452E+00    0.5424919398E+00    0.1800247162E-01
    0.4700000000E+04    0.2933241707E+00    0.5447551491E+00    0.1799389207E-01
    0.4900000000E+04    0.2924723591E+00    0.5468975647E+00    0.1798566252E-01
    0.1000000000E+04    0.3133513987E+00    0.4465154468E+00    0.1788579459E-01
    0.3000000000E+04    0.3020447062E+00    0.5200198185E+00    0.1807444040E-01
    0.5000000000E+04    0.2920579327E+00    0.5479268961E+00    0.1798168007E-01
    0.7000000000E+04    0.2850829794E+00    0.5641867826E+00    0.1791923204E-01
    0.9000000000E+04    0.2798933532E+00    0.5752660431E+00    0.1788234018E-01
    0.1100000000E+05    0.2758317852E+00    0.5834800724E+00    0.1786193927E-01
    0.1300000000E+05    0.2725339888E+00    0.5899034740E+00    0.1785223705E-01
    0.1500000000E+05    0.2697819123E+00    0.5951155237E+00    0.1784967864E-01
    0.1700000000E+05    0.2674362678E+00    0.5994610003E+00    0.1785202231E-01
    0.1900000000E+05    0.2654033447E+00    0.6031601887E+00    0.1785780456E-01
    0.2100000000E+05    0.2636174206E+00    0.6063615595E+00    0.1786603893E-01
    0.2300000000E+05    0.2620308146E+00    0.6091694552E+00    0.1787604176E-01
    0.2500000000E+05    0.2606079517E+00    0.6116597169E+00    0.1788732803E-01
    0.2700000000E+05    0.2593216569E+00    0.6138890186E+00    0.1789954669E-01
    0.2900000000E+05    0.2581507512E+00    0.6159007061E+00    0.1791243941E-01
    0.3100000000E+05    0.2570784409E+00    0.6177285930E+00    0.1792581331E-01
    0.3300000000E+05    0.2560912080E+00    0.6193995093E+00    0.1793952275E-01
    0.3500000000E+05    0.2551780266E+00    0.6209350617E+00    0.1795345660E-01
    0.3700000000E+05    0.2543297980E+00    0.6223528779E+00    0.1796752941E-01
    0.3900000000E+05    0.2535389349E+00    0.6236675062E+00    0.1798167507E-01
    0.4100000000E+05    0.2527990512E+00    0.6248910776E+00    0.1799584217E-01
    0.4300000000E+05    0.2521047265E+00    0.6260338009E+00    0.1800999058E-01
    0.4500000000E+05    0.2514513245E+00    0.6271043394E+00    0.1802408899E-01
    0.4700000000E+05    0.2508348523E+00    0.6281101004E+00    0.1803811291E-01
    0.4900000000E+05    0.2502518487E+00    0.6290574614E+00    0.1805204327E-01
    0.1000000000E+05    0.2777489237E+00    0.5796475429E+00    0.1787050691E-01
    0.3000000000E+05    0.2576031828E+00    0.6168358077E+00    0.1791907625E-01
    0.5000000000E+05    0.2499719394E+00    0.6295109977E+00    0.1805896860E-01
    0.7000000000E+05    0.2455671757E+00    0.6365372138E+00    0.1819043305E-01
    0.9000000000E+05    0.2425826128E+00    0.6411795218E+00    0.1830768359E-01
    0.1100000000E+06    0.2403767318E+00    0.6445478747E+00    0.1841233692E-01
    0.1300000000E+06    0.2386543250E+00    0.6471396312E+00    0.1850655840E-01
    0.1500000000E+06    0.2372573951E+00    0.6492159895E+00    0.1859217726E-01
    0.1700000000E+06    0.2360924521E+00    0.6509292620E+00    0.1867063439E-01
    0.1900000000E+06    0.2351000472E+00    0.6523751567E+00    0.1874305553E-01
    0.2100000000E+06    0.2342402683E+00    0.6536172899E+00    0.1881032724E-01
    0.2300000000E+06    0.2334851551E+00    0.6546998435E+00    0.1887315652E-01
    0.2500000000E+06    0.2328144386E+00    0.6556546034E+00    0.1893211464E-01
    0.2700000000E+06    0.2322130055E+00    0.6565051098E+00    0.1898766921E-01
    0.2900000000E+06    0.2316693174E+00    0.6572692242E+00    0.1904020748E-01
    0.3100000000E+06    0.2311743873E+00    0.6579607810E+00    0.1909005366E-01
    0.3300000000E+06    0.2307210927E+00    0.6585906871E+00    0.1913748186E-01
    0.3500000000E+06    0.2303037039E+00    0.6591676748E+00    0.1918272589E-01
    0.3700000000E+06    0.2299175501E+00    0.6596988307E+00    0.1922598678E-01
    0.3900000000E+06    0.2295587792E+00    0.6601899748E+00    0.1926743870E-01
    0.4100000000E+06    0.2292241808E+00    0.6606459382E+00    0.1930723349E-01
    0.4300000000E+06    0.2289110541E+00    0.6610707696E+00    0.1934550439E-01
    0.4500000000E+06    0.2286171083E+00    0.6614678915E+00    0.1938236897E-01
    0.4700000000E+06    0.2283403847E+00    0.6618402196E+00    0.1941793148E-01
    0.4900000000E+06    0.2280791974E+00    0.6621902558E+00    0.1945228482E-01
    0.1000000000E+06    0.2414053720E+00    0.6429839045E+00    0.1836144450E-01
    0.3000000000E+06    0.2314162401E+00    0.6576233322E+00    0.1906544890E-01
    0.5000000000E+06    0.2279539657E+00    0.6623576012E+00    0.1946903438E-01
    0.7000000000E+06    0.2259949151E+00    0.6649315394E+00    0.1975680978E-01
    0.9000000000E+06    0.2246752999E+00    0.6666136957E+00    0.1998202135E-01
    0.1100000000E+07    0.2237005827E+00    0.6678255427E+00    0.2016772769E-01
    0.1300000000E+07    0.2229381034E+00    0.6687532952E+00    0.2032609990E-01
    0.1500000000E+07    0.2223177845E+00    0.6694937818E+00    0.2046437865E-01
    0.1700000000E+07    0.2217985126E+00    0.6701030435E+00    0.2058723447E-01
    0.1900000000E+07    0.2213542955E+00    0.6706160853E+00    0.2069786202E-01
    0.2100000000E+07    0.2209677519E+00    0.6710560613E+00    0.2079854603E-01
    0.2300000000E+07    0.2206267383E+00    0.6714389867E+00    0.2089097885E-01
    0.2500000000E+07    0.2203224677E+00    0.6717763432E+00    0.2097645007E-01
    0.2700000000E+07    0.2200483954E+00    0.6720766082E+00    0.2105596561E-01
    0.2900000000E+07    0.2197995279E+00    0.6723461969E+00    0.2113032577E-01
    0.3100000000E+07    0.2195719770E+00    0.6725900666E+00    0.2120017793E-01
    0.3300000000E+07    0.2193626606E+00    0.6728121174E+00    0.2126605346E-01
    0.3500000000E+07    0.2191690987E+00    0.6730154657E+00    0.2132839400E-01
    0.3700000000E+07    0.2189892686E+00    0.6732026366E+00    0.2138757069E-01
    0.3900000000E+07    0.2188215007E+00    0.6733757002E+00    0.2144389853E-01
    0.4100000000E+07    0.2186644028E+00    0.6735363728E+00    0.2149764720E-01
    0.4300000000E+07    0.2185168023E+00    0.6736860908E+00    0.2154904942E-01
    0.4500000000E+07    0.2183777036E+00    0.6738260667E+00    0.2159830742E-01
    0.4700000000E+07    0.2182462548E+00    0.6739573326E+00    0.2164559812E-01
    0.4900000000E+07    0.2181217216E+00    0.6740807731E+00    0.2169107715E-01
    0.1000000000E+07    0.2241552253E+00    0.6672637466E+00    0.2007889403E-01
    0.3000000000E+07    0.2196832967E+00    0.6724710818E+00    0.2116577977E-01
    0.5000000000E+07    0.2180618459E+00    0.6741398015E+00    0.2171318095E-01
    0.7000000000E+07    0.2171093450E+00    0.6750496729E+00    0.2208655387E-01
    0.9000000000E+07    0.2164475952E+00    0.6756479697E+00    0.2237167202E-01
    0.1100000000E+08    0.2159457573E+00    0.6760823296E+00    0.2260301787E-01
    0.1300000000E+08    0.2155440628E+00    0.6764177509E+00    0.2279803166E-01
    0.1500000000E+08    0.2152105183E+00    0.6766879595E+00    0.2296679467E-01
    0.1700000000E+08    0.2149261217E+00    0.6769124492E+00    0.2311567415E-01
    0.1900000000E+08    0.2146787206E+00    0.6771033871E+00    0.2324895488E-01
    0.2100000000E+08    0.2144601010E+00    0.6772688179E+00    0.2336966141E-01
    0.2300000000E+08    0.2142644658E+00    0.6774143055E+00    0.2348000996E-01
    0.2500000000E+08    0.2140875804E+00    0.6775438392E+00    0.2358167400E-01
    0.2700000000E+08    0.2139262621E+00    0.6776603650E+00    0.2367594877E-01
    0.2900000000E+08    0.2137780618E+00    0.6777661136E+00    0.2376385769E-01
    0.3100000000E+08    0.2136410570E+00    0.6778628095E+00    0.2384622375E-01
    0.3300000000E+08    0.2135137119E+00    0.6779518101E+00    0.2392371882E-01
    0.3500000000E+08    0.2133947815E+00    0.6780342011E+00    0.2399689869E-01
    0.3700000000E+08    0.2132832431E+00    0.6781108627E+00    0.2406622842E-01
    0.3900000000E+08    0.2131782471E+00    0.6781825173E+00    0.2413210117E-01
    0.4100000000E+08    0.2130790799E+00    0.6782497642E+00    0.2419485235E-01
    0.4300000000E+08    0.2129851370E+00    0.6783131053E+00    0.2425477044E-01
    0.4500000000E+08    0.2128959019E+00    0.6783729652E+00    0.2431210539E-01
    0.4700000000E+08    0.2128109302E+00    0.6784297052E+00    0.2436707520E-01
    0.4900000000E+08    0.2127298363E+00    0.6784836355E+00    0.2441987120E-01
    0.1000000000E+08    0.2161813535E+00    0.6758805206E+00    0.2249273738E-01
    0.3000000000E+08    0.2137082637E+00    0.6778155010E+00    0.2380568851E-01
    0.5000000000E+08    0.2126906369E+00    0.6785096321E+00    0.2444550757E-01
    0.7000000000E+08    0.2120473320E+00    0.6789313574E+00    0.2487636043E-01
    0.9000000000E+08    0.2115759640E+00    0.6792382530E+00    0.2520282279E-01
    0.1100000000E+09    0.2112031253E+00    0.6794830599E+00    0.2546624817E-01
    0.1300000000E+09    0.2108940571E+00    0.6796893437E+00    0.2568734410E-01
    0.1500000000E+09    0.2106296011E+00    0.6798695210E+00    0.2587799737E-01
    0.1700000000E+09    0.2103980920E+00    0.6800308820E+00    0.2604567616E-01
    0.1900000000E+09    0.2101919068E+00    0.6801780493E+00    0.2619538527E-01
    0.2100000000E+09    0.2100057931E+00    0.6803141288E+00    0.2633064545E-01
    0.2300000000E+09    0.2098359800E+00    0.6804413032E+00    0.2645402913E-01
