     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)
    0.1000000000E+01    0.9495419124E-02    0.1051215750E-02    0.3865575266E-03
    0.3000000000E+01    0.2763118701E-01    0.3071349288E-02    0.1124876075E-02
    0.5000000000E+01    0.4470943403E-01    0.4989506623E-02    0.1820160171E-02
    0.7000000000E+01    0.6081948399E-01    0.6814077212E-02    0.2476045422E-02
    0.9000000000E+01    0.7604087816E-01    0.8552533791E-02    0.3095769232E-02
    0.1100000000E+02    0.9044467980E-01    0.1021155534E-01    0.3682223892E-02
    0.1300000000E+02    0.1040945750E+00    0.1179713070E-01    0.4238001409E-02
    0.1500000000E+02    0.1170478065E+00    0.1331464630E-01    0.4765431505E-02
    0.1700000000E+02    0.1293559686E+00    0.1476896074E-01    0.5266613991E-02
    0.1900000000E+02    0.1410656873E+00    0.1616446857E-01    0.5743446455E-02
    0.2100000000E+02    0.1522192050E+00    0.1750515495E-01    0.6197648038E-02
    0.2300000000E+02    0.1628548833E+00    0.1879464271E-01    0.6630779937E-02
    0.2500000000E+02    0.1730076391E+00    0.2003623311E-01    0.7044263136E-02
    0.2700000000E+02    0.1827093229E+00    0.2123294107E-01    0.7439393805E-02
    0.2900000000E+02    0.1919890479E+00    0.2238752596E-01    0.7817356708E-02
    0.3100000000E+02    0.2008734782E+00    0.2350251841E-01    0.8179236921E-02
    0.3300000000E+02    0.2093870807E+00    0.2458024380E-01    0.8526030100E-02
    0.3500000000E+02    0.2175523472E+00    0.2562284293E-01    0.8858651507E-02
    0.3700000000E+02    0.2253899895E+00    0.2663229019E-01    0.9177943957E-02
    0.3900000000E+02    0.2329191119E+00    0.2761040962E-01    0.9484684851E-02
    0.4100000000E+02    0.2401573646E+00    0.2855888918E-01    0.9779592397E-02
    0.4300000000E+02    0.2471210790E+00    0.2947929333E-01    0.1006333114E-01
    0.4500000000E+02    0.2538253887E+00    0.3037307430E-01    0.1033651687E-01
    0.4700000000E+02    0.2602843374E+00    0.3124158210E-01    0.1059972102E-01
    0.4900000000E+02    0.2665109752E+00    0.3208607352E-01    0.1085347460E-01
    0.1000000000E+02    0.8334083644E-01    0.9391584565E-02    0.3392986642E-02
    0.3000000000E+02    0.1964790969E+00    0.2294982135E-01    0.8000242938E-02
    0.5000000000E+02    0.2695410054E+00    0.3249968233E-01    0.1097696317E-01
    0.7000000000E+02    0.3204865942E+00    0.3975721060E-01    0.1305397910E-01
    0.9000000000E+02    0.3579499163E+00    0.4556289396E-01    0.1458257968E-01
    0.1100000000E+03    0.3865952384E+00    0.5038076803E-01    0.1575251301E-01
    0.1300000000E+03    0.4091622908E+00    0.5448991003E-01    0.1667522173E-01
    0.1500000000E+03    0.4273653804E+00    0.5806931610E-01    0.1742043062E-01
    0.1700000000E+03    0.4423316532E+00    0.6123970637E-01    0.1803397918E-01
    0.1900000000E+03    0.4548323688E+00    0.6408584890E-01    0.1854723110E-01
    0.2100000000E+03    0.4654128962E+00    0.6666927031E-01    0.1898236273E-01
    0.2300000000E+03    0.4744696422E+00    0.6903588070E-01    0.1935549239E-01
    0.2500000000E+03    0.4822975686E+00    0.7122075057E-01    0.1967861316E-01
    0.2700000000E+03    0.4891206258E+00    0.7325121513E-01    0.1996083060E-01
    0.2900000000E+03    0.4951118608E+00    0.7514895609E-01    0.2020918059E-01
    0.3100000000E+03    0.5004070662E+00    0.7693143612E-01    0.2042918431E-01
    0.3300000000E+03    0.5051142652E+00    0.7861291113E-01    0.2062523398E-01
    0.3500000000E+03    0.5093204433E+00    0.8020515970E-01    0.2080086656E-01
    0.3700000000E+03    0.5130964155E+00    0.8171801868E-01    0.2095896160E-01
    0.3900000000E+03    0.5165004029E+00    0.8315978306E-01    0.2110188674E-01
    0.4100000000E+03    0.5195807028E+00    0.8453750897E-01    0.2123160616E-01
    0.4300000000E+03    0.5223777078E+00    0.8585724651E-01    0.2134976275E-01
    0.4500000000E+03    0.5249254523E+00    0.8712422086E-01    0.2145774089E-01
    0.4700000000E+03    0.5272528100E+00    0.8834297473E-01    0.2155671521E-01
    0.4900000000E+03    0.5293844319E+00    0.8951748155E-01    0.2164768868E-01
    0.1000000000E+03    0.3731722342E+00    0.4807482389E-01    0.1520413869E-01
    0.3000000000E+03    0.4978391547E+00    0.7605364724E-01    0.2032242841E-01
    0.5000000000E+03    0.5303835760E+00    0.9008925111E-01    0.2169044911E-01
    0.7000000000E+03    0.5439333259E+00    0.9986540454E-01    0.2228204139E-01
    0.9000000000E+03    0.5506277416E+00    0.1075282748E+00    0.2259146991E-01
    0.1100000000E+04    0.5541638098E+00    0.1139075559E+00    0.2276965146E-01
    0.1300000000E+04    0.5560272678E+00    0.1194146501E+00    0.2287746425E-01
    0.1500000000E+04    0.5569220005E+00    0.1242853416E+00    0.2294389043E-01
    0.1700000000E+04    0.5572202372E+00    0.1286682688E+00    0.2298434785E-01
    0.1900000000E+04    0.5571349527E+00    0.1326636746E+00    0.2300772073E-01
    0.2100000000E+04    0.5567954191E+00    0.1363426517E+00    0.2301944645E-01
    0.2300000000E+04    0.5562837768E+00    0.1397576217E+00    0.2302301310E-01
    0.2500000000E+04    0.5556541447E+00    0.1429484562E+00    0.2302074417E-01
    0.2700000000E+04    0.5549432349E+00    0.1459462586E+00    0.2301423565E-01
    0.2900000000E+04    0.5541765490E+00    0.1487758074E+00    0.2300461207E-01
    0.3100000000E+04    0.5533721463E+00    0.1514571952E+00    0.2299268279E-01
    0.3300000000E+04    0.5525430187E+00    0.1540069641E+00    0.2297904095E-01
    0.3500000000E+04    0.5516986313E+00    0.1564389124E+00    0.2296412787E-01
    0.3700000000E+04    0.5508459477E+00    0.1587646825E+00    0.2294827623E-01
    0.3900000000E+04    0.5499901290E+00    0.1609941972E+00    0.2293173960E-01
    0.4100000000E+04    0.5491350188E+00    0.1631359894E+00    0.2291471302E-01
    0.4300000000E+04    0.5482834856E+00    0.1651974562E+00    0.2289734774E-01
    0.4500000000E+04    0.5474376692E+00    0.1671850558E+00    0.2287976178E-01
    0.4700000000E+04    0.5465991594E+00    0.1691044638E+00    0.2286204770E-01
    0.4900000000E+04    0.5457691277E+00    0.1709606974E+00    0.2284427838E-01
    0.1000000000E+04    0.5526705864E+00    0.1108469006E+00    0.2269205597E-01
    0.3000000000E+04    0.5537781526E+00    0.1501339151E+00    0.2299889439E-01
    0.5000000000E+04    0.5453575676E+00    0.1718665366E+00    0.2283539148E-01
    0.7000000000E+04    0.5376761138E+00    0.1875298301E+00    0.2266360517E-01
    0.9000000000E+04    0.5310086466E+00    0.1999450385E+00    0.2251000676E-01
    0.1100000000E+05    0.5251742019E+00    0.2102983401E+00    0.2237459533E-01
    0.1300000000E+05    0.5199989388E+00    0.2192122055E+00    0.2225448885E-01
