     Pressure (Pa)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1900000000E+03    0.3876219266E+00    0.2652422170E+00
    0.2100000000E+03    0.3920841150E+00    0.2730238587E+00
    0.2300000000E+03    0.3956347250E+00    0.2800654836E+00
    0.2500000000E+03    0.3984773158E+00    0.2864942572E+00
    0.2700000000E+03    0.4007613154E+00    0.2924074524E+00
    0.2900000000E+03    0.4025986637E+00    0.2978810476E+00
    0.3100000000E+03    0.4040747038E+00    0.3029754669E+00
    0.3300000000E+03    0.4052555093E+00    0.3077395225E+00
    0.3500000000E+03    0.4061929325E+00    0.3122131919E+00
    0.3700000000E+03    0.4069281573E+00    0.3164296171E+00
    0.3900000000E+03    0.4074942475E+00    0.3204165717E+00
    0.4100000000E+03    0.4079180047E+00    0.3241975567E+00
    0.4300000000E+03    0.4082213442E+00    0.3277926318E+00
    0.4500000000E+03    0.4084223274E+00    0.3312190544E+00
    0.4700000000E+03    0.4085359470E+00    0.3344917777E+00
    0.4900000000E+03    0.4085747294E+00    0.3376238431E+00
    0.1000000000E+03    0.3447044141E+00    0.2144687615E+00
    0.3000000000E+03    0.4033773340E+00    0.3004723685E+00
    0.5000000000E+03    0.4085694144E+00    0.3391407600E+00
    0.7000000000E+03    0.4063719703E+00    0.3642592827E+00
    0.9000000000E+03    0.4025087962E+00    0.3828247447E+00
    0.1100000000E+04    0.3983393125E+00    0.3975032028E+00
    0.1300000000E+04    0.3942686856E+00    0.4096034870E+00
    0.1500000000E+04    0.3904221584E+00    0.4198677297E+00
    0.1700000000E+04    0.3868295414E+00    0.4287582041E+00
    0.1900000000E+04    0.3834859849E+00    0.4365826484E+00
    0.2100000000E+04    0.3803744025E+00    0.4435563465E+00
    0.2300000000E+04    0.3774742900E+00    0.4498358196E+00
    0.2500000000E+04    0.3747652588E+00    0.4555384266E+00
    0.2700000000E+04    0.3722283881E+00    0.4607544109E+00
    0.2900000000E+04    0.3698466476E+00    0.4655546419E+00
    0.3100000000E+04    0.3676049246E+00    0.4699957766E+00
    0.3300000000E+04    0.3654898906E+00    0.4741238088E+00
    0.3500000000E+04    0.3634898142E+00    0.4779765770E+00
    0.3700000000E+04    0.3615943652E+00    0.4815855753E+00
    0.3900000000E+04    0.3597944317E+00    0.4849772892E+00
    0.4100000000E+04    0.3580819564E+00    0.4881741981E+00
    0.4300000000E+04    0.3564497940E+00    0.4911955390E+00
    0.4500000000E+04    0.3548915884E+00    0.4940578971E+00
    0.4700000000E+04    0.3534016674E+00    0.4967756681E+00
    0.4900000000E+04    0.3519749536E+00    0.4993614241E+00
    0.1000000000E+04    0.4004266512E+00    0.3905494594E+00
    0.3000000000E+04    0.3687091567E+00    0.4678170052E+00
    0.5000000000E+04    0.3512838561E+00    0.5006082999E+00
    0.7000000000E+04    0.3398862713E+00    0.5207051143E+00
    0.9000000000E+04    0.3316066731E+00    0.5348465860E+00
    0.1100000000E+05    0.3252010807E+00    0.5455769933E+00
    0.1300000000E+05    0.3200332088E+00    0.5541199733E+00
    0.1500000000E+05    0.3157371880E+00    0.5611529698E+00
    0.1700000000E+05    0.3120847259E+00    0.5670878195E+00
    0.1900000000E+05    0.3089245184E+00    0.5721922831E+00
    0.2100000000E+05    0.3061515252E+00    0.5766495127E+00
    0.2300000000E+05    0.3036900884E+00    0.5805898731E+00
    0.2500000000E+05    0.3014840560E+00    0.5841091818E+00
    0.2700000000E+05    0.2994907028E+00    0.5872797514E+00
    0.2900000000E+05    0.2976768312E+00    0.5901573805E+00
    0.3100000000E+05    0.2960161784E+00    0.5927859457E+00
    0.3300000000E+05    0.2944876434E+00    0.5952005163E+00
    0.3500000000E+05    0.2930740399E+00    0.5974295220E+00
    0.3700000000E+05    0.2917612019E+00    0.5994963000E+00
    0.3900000000E+05    0.2905373279E+00    0.6014202201E+00
    0.4100000000E+05    0.2893924922E+00    0.6032175184E+00
    0.4300000000E+05    0.2883182751E+00    0.6049019262E+00
    0.4500000000E+05    0.2873074787E+00    0.6064851489E+00
    0.4700000000E+05    0.2863539061E+00    0.6079772387E+00
    0.4900000000E+05    0.2854521880E+00    0.6093868848E+00
    0.1000000000E+05    0.3282181310E+00    0.5405436907E+00
    0.3000000000E+05    0.2968287756E+00    0.5915004269E+00
    0.5000000000E+05    0.2850192881E+00    0.6100631920E+00
    0.7000000000E+05    0.2782097089E+00    0.6206672513E+00
    0.9000000000E+05    0.2735991483E+00    0.6278157747E+00
    0.1100000000E+06    0.2701937421E+00    0.6330837367E+00
    0.1300000000E+06    0.2675361854E+00    0.6371899424E+00
    0.1500000000E+06    0.2653817463E+00    0.6405169980E+00
    0.1700000000E+06    0.2635856406E+00    0.6432903778E+00
    0.1900000000E+06    0.2620558307E+00    0.6456529936E+00
    0.2100000000E+06    0.2607305489E+00    0.6477005349E+00
    0.2300000000E+06    0.2595665444E+00    0.6494998817E+00
    0.2500000000E+06    0.2585324791E+00    0.6510994197E+00
    0.2700000000E+06    0.2576049990E+00    0.6525351625E+00
    0.2900000000E+06    0.2567662844E+00    0.6538345604E+00
    0.3100000000E+06    0.2560024633E+00    0.6550189634E+00
    0.3300000000E+06    0.2553025489E+00    0.6561052686E+00
    0.3500000000E+06    0.2546577076E+00    0.6571070525E+00
    0.3700000000E+06    0.2540607427E+00    0.6580353698E+00
    0.3900000000E+06    0.2535057223E+00    0.6588993284E+00
    0.4100000000E+06    0.2529877056E+00    0.6597065111E+00
    0.4300000000E+06    0.2525025386E+00    0.6604632908E+00
    0.4500000000E+06    0.2520466996E+00    0.6611750692E+00
    0.4700000000E+06    0.2516171794E+00    0.6618464604E+00
    0.4900000000E+06    0.2512113892E+00    0.6624814331E+00
    0.1000000000E+06    0.2717814847E+00    0.6306286398E+00
    0.3000000000E+06    0.2563757566E+00    0.6544399911E+00
    0.5000000000E+06    0.2510166805E+00    0.6627863544E+00
    0.7000000000E+06    0.2479542496E+00    0.6676073770E+00
    0.9000000000E+06    0.2458646361E+00    0.6709320709E+00
    0.1100000000E+07    0.2442985878E+00    0.6734489419E+00
    0.1300000000E+07    0.2430544679E+00    0.6754673594E+00
    0.1500000000E+07    0.2420260335E+00    0.6771505993E+00
    0.1700000000E+07    0.2411510673E+00    0.6785944618E+00
    0.1900000000E+07    0.2403902834E+00    0.6798595635E+00
    0.2100000000E+07    0.2397174301E+00    0.6809864965E+00
    0.2300000000E+07    0.2391141735E+00    0.6820036735E+00
    0.2500000000E+07    0.2385672465E+00    0.6829317001E+00
    0.2700000000E+07    0.2380667652E+00    0.6837859627E+00
    0.2900000000E+07    0.2376051840E+00    0.6845782332E+00
    0.3100000000E+07    0.2371766225E+00    0.6853177067E+00
    0.3300000000E+07    0.2367764154E+00    0.6860116942E+00
    0.3500000000E+07    0.2364008043E+00    0.6866660989E+00
    0.3700000000E+07    0.2360467194E+00    0.6872857522E+00
    0.3900000000E+07    0.2357116239E+00    0.6878746563E+00
    0.4100000000E+07    0.2353933982E+00    0.6884361614E+00
    0.4300000000E+07    0.2350902549E+00    0.6889730993E+00
    0.4500000000E+07    0.2348006733E+00    0.6894878840E+00
    0.4700000000E+07    0.2345233496E+00    0.6899825894E+00
    0.4900000000E+07    0.2342571578E+00    0.6904590101E+00
    0.1000000000E+07    0.2450319807E+00    0.6722672304E+00
    0.3000000000E+07    0.2373870917E+00    0.6849540749E+00
    0.5000000000E+07    0.2341279256E+00    0.6906908601E+00
    0.7000000000E+07    0.2319455693E+00    0.6946599153E+00
    0.9000000000E+07    0.2302547437E+00    0.6978013519E+00
    0.1100000000E+08    0.2288475723E+00    0.7004555736E+00
    0.1300000000E+08    0.2276264064E+00    0.7027850739E+00
    0.1500000000E+08    0.2265374801E+00    0.7048805662E+00
    0.1700000000E+08    0.2255479543E+00    0.7067981284E+00
    0.1900000000E+08    0.2246362447E+00    0.7085750133E+00
    0.2100000000E+08    0.2237873668E+00    0.7102373293E+00
    0.2300000000E+08    0.2229904680E+00    0.7118041472E+00
    0.2500000000E+08    0.2222374179E+00    0.7132898645E+00
    0.2700000000E+08    0.2215219557E+00    0.7147056456E+00
    0.2900000000E+08    0.2208391484E+00    0.7160603431E+00
    0.3100000000E+08    0.2201850335E+00    0.7173611095E+00
    0.3300000000E+08    0.2195563754E+00    0.7186138169E+00
    0.3500000000E+08    0.2189504938E+00    0.7198233535E+00
    0.3700000000E+08    0.2183651408E+00    0.7209938378E+00
    0.3900000000E+08    0.2177984102E+00    0.7221287769E+00
    0.4100000000E+08    0.2172486702E+00    0.7232311854E+00
    0.4300000000E+08    0.2167145115E+00    0.7243036761E+00
    0.4500000000E+08    0.2161947073E+00    0.7253485314E+00
    0.4700000000E+08    0.2156881827E+00    0.7263677577E+00
    0.4900000000E+08    0.2151939895E+00    0.7273631304E+00
    0.1000000000E+08    0.2295232646E+00    0.6991768307E+00
    0.3000000000E+08    0.2205087214E+00    0.7167170746E+00
    0.5000000000E+08    0.2149512505E+00    0.7278523721E+00
    0.7000000000E+08    0.2105813555E+00    0.7366915463E+00
    0.9000000000E+08    0.2068671018E+00    0.7442407378E+00
    0.1100000000E+09    0.2035844468E+00    0.7509322309E+00
    0.1300000000E+09    0.2006142153E+00    0.7569987859E+00
    0.1500000000E+09    0.1978840922E+00    0.7625828253E+00
    0.1700000000E+09    0.1953462762E+00    0.7677790711E+00
    0.1900000000E+09    0.1929672039E+00    0.7726543459E+00
    0.2100000000E+09    0.1907222250E+00    0.7772579099E+00
    0.2300000000E+09    0.1885925938E+00    0.7816273383E+00
    0.2500000000E+09    0.1865636530E+00    0.7857920852E+00
    0.2700000000E+09    0.1846236789E+00    0.7897757601E+00
    0.2900000000E+09    0.1827631148E+00    0.7935976429E+00
    0.3100000000E+09    0.1809740458E+00    0.7972737274E+00
    0.3300000000E+09    0.1792498255E+00    0.8008174619E+00
    0.3500000000E+09    0.1775848066E+00    0.8042402875E+00
    0.3700000000E+09    0.1759741404E+00    0.8075520377E+00
    0.3900000000E+09    0.1744136257E+00    0.8107612411E+00
    0.4100000000E+09    0.1728995926E+00    0.8138753546E+00
    0.4300000000E+09    0.1714288115E+00    0.8169009448E+00
    0.4500000000E+09    0.1699984223E+00    0.8198438322E+00
    0.4700000000E+09    0.1686058763E+00    0.8227092061E+00
    0.4900000000E+09    0.1672488906E+00    0.8255017178E+00
    0.1000000000E+09    0.2051807751E+00    0.7476762648E+00
