     Pressure (Pa)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+05    0.2429918103E+00    0.6684038668E+00
    0.3000000000E+05    0.2387970121E+00    0.6790356203E+00
    0.5000000000E+05    0.2369355823E+00    0.6829360651E+00
    0.7000000000E+05    0.2357276266E+00    0.6853522329E+00
    0.9000000000E+05    0.2348222066E+00    0.6871310707E+00
    0.1100000000E+06    0.2340901982E+00    0.6885583557E+00
    0.1300000000E+06    0.2334703994E+00    0.6897632764E+00
    0.1500000000E+06    0.2329291503E+00    0.6908147735E+00
    0.1700000000E+06    0.2324460121E+00    0.6917538500E+00
    0.1900000000E+06    0.2320076607E+00    0.6926068392E+00
    0.2100000000E+06    0.2316049330E+00    0.6933916518E+00
    0.2300000000E+06    0.2312312583E+00    0.6941210240E+00
    0.2500000000E+06    0.2308817641E+00    0.6948043402E+00
    0.2700000000E+06    0.2305527359E+00    0.6954487189E+00
    0.2900000000E+06    0.2302412763E+00    0.6960596918E+00
    0.3100000000E+06    0.2299450802E+00    0.6966416461E+00
    0.3300000000E+06    0.2296622834E+00    0.6971981226E+00
    0.3500000000E+06    0.2293913555E+00    0.6977320226E+00
    0.3700000000E+06    0.2291310244E+00    0.6982457547E+00
    0.3900000000E+06    0.2288802204E+00    0.6987413420E+00
    0.4100000000E+06    0.2286380354E+00    0.6992205013E+00
    0.4300000000E+06    0.2284036912E+00    0.6996847031E+00
    0.4500000000E+06    0.2281765155E+00    0.7001352170E+00
    0.4700000000E+06    0.2279559238E+00    0.7005731479E+00
    0.4900000000E+06    0.2277414036E+00    0.7009994633E+00
    0.1000000000E+06    0.2344392642E+00    0.6878785563E+00
    0.3000000000E+06    0.2300913957E+00    0.6963540579E+00
    0.5000000000E+06    0.2276362772E+00    0.7012085357E+00
    0.7000000000E+06    0.2257663902E+00    0.7049430164E+00
    0.9000000000E+06    0.2242016866E+00    0.7080876854E+00
    0.1100000000E+07    0.2228304121E+00    0.7108554006E+00
    0.1300000000E+07    0.2215953156E+00    0.7133559662E+00
    0.1500000000E+07    0.2204626268E+00    0.7156545605E+00
    0.1700000000E+07    0.2194105158E+00    0.7177935463E+00
    0.1900000000E+07    0.2184239327E+00    0.7198022677E+00
    0.2100000000E+07    0.2174919925E+00    0.7217020341E+00
    0.2300000000E+07    0.2166065262E+00    0.7235088954E+00
    0.2500000000E+07    0.2157612198E+00    0.7252352951E+00
    0.2700000000E+07    0.2149510745E+00    0.7268911122E+00
    0.2900000000E+07    0.2141720531E+00    0.7284843445E+00
    0.3100000000E+07    0.2134208398E+00    0.7300215751E+00
    0.3300000000E+07    0.2126946720E+00    0.7315083000E+00
    0.3500000000E+07    0.2119912189E+00    0.7329491639E+00
    0.3700000000E+07    0.2113084927E+00    0.7343481346E+00
    0.3900000000E+07    0.2106447819E+00    0.7357086333E+00
    0.4100000000E+07    0.2099986003E+00    0.7370336350E+00
    0.4300000000E+07    0.2093686477E+00    0.7383257458E+00
    0.4500000000E+07    0.2087537783E+00    0.7395872643E+00
    0.4700000000E+07    0.2081529768E+00    0.7408202300E+00
    0.4900000000E+07    0.2075653380E+00    0.7420264627E+00
    0.1000000000E+07    0.2234962106E+00    0.7095103548E+00
    0.3000000000E+07    0.2137931545E+00    0.7292595941E+00
    0.5000000000E+07    0.2072761980E+00    0.7426200707E+00
    0.7000000000E+07    0.2020251093E+00    0.7534099020E+00
    0.9000000000E+07    0.1975141200E+00    0.7626896447E+00
    0.1100000000E+08    0.1935067203E+00    0.7709391911E+00
    0.1300000000E+08    0.1898720421E+00    0.7784249874E+00
    0.1500000000E+08    0.1865284979E+00    0.7853135211E+00
    0.1700000000E+08    0.1834210645E+00    0.7917172559E+00
    0.1900000000E+08    0.1805104965E+00    0.7977165051E+00
    0.2100000000E+08    0.1777676003E+00    0.8033710696E+00
    0.2300000000E+08    0.1751699361E+00    0.8087269509E+00
    0.2500000000E+08    0.1726997963E+00    0.8138204736E+00
    0.2700000000E+08    0.1703429027E+00    0.8186809424E+00
    0.2900000000E+08    0.1680875335E+00    0.8233324269E+00
    0.3100000000E+08    0.1659239170E+00    0.8277950000E+00
    0.3300000000E+08    0.1638438000E+00    0.8320856213E+00
    0.3500000000E+08    0.1618401317E+00    0.8362187838E+00
    0.3700000000E+08    0.1599068285E+00    0.8402069962E+00
    0.3900000000E+08    0.1580385942E+00    0.8440611501E+00
    0.4100000000E+08    0.1562307827E+00    0.8477908032E+00
    0.4300000000E+08    0.1544792885E+00    0.8514044017E+00
    0.4500000000E+08    0.1527804617E+00    0.8549094569E+00
    0.4700000000E+08    0.1511310383E+00    0.8583126865E+00
    0.4900000000E+08    0.1495280841E+00    0.8616201299E+00
    0.1000000000E+08    0.1954572099E+00    0.7669233808E+00
    0.3000000000E+08    0.1669948034E+00    0.8255862030E+00
    0.5000000000E+08    0.1487431949E+00    0.8632396571E+00
    0.7000000000E+08    0.1349564965E+00    0.8916898256E+00
    0.9000000000E+08    0.1238733239E+00    0.9145641671E+00
    0.1100000000E+09    0.1146498066E+00    0.9336019890E+00
    0.1300000000E+09    0.1067978505E+00    0.9498097445E+00
    0.1500000000E+09    0.1000033243E+00    0.9638353526E+00
    0.1700000000E+09    0.9404963478E-01    0.9761256367E+00
    0.1900000000E+09    0.8878007873E-01    0.9870039129E+00
    0.2100000000E+09    0.8407718230E-01    0.9967125829E+00
    0.2300000000E+09    0.7985043783E-01    0.1005438420E+01
    0.2500000000E+09    0.7602857936E-01    0.1013328498E+01
    0.2700000000E+09    0.7255448513E-01    0.1020500710E+01
    0.2900000000E+09    0.6938168555E-01    0.1027050964E+01
    0.3100000000E+09    0.6647189662E-01    0.1033058280E+01
    0.3300000000E+09    0.6379323269E-01    0.1038588472E+01
    0.3500000000E+09    0.6131888305E-01    0.1043696882E+01
    0.3700000000E+09    0.5902611378E-01    0.1048430436E+01
    0.3900000000E+09    0.5689550269E-01    0.1052829225E+01
    0.4100000000E+09    0.5491034449E-01    0.1056927734E+01
    0.4300000000E+09    0.5305618279E-01    0.1060755805E+01
    0.4500000000E+09    0.5132043742E-01    0.1064339407E+01
    0.4700000000E+09    0.4969210502E-01    0.1067701255E+01
    0.4900000000E+09    0.4816151611E-01    0.1070861311E+01
    0.1000000000E+09    0.1190650283E+00    0.9244885831E+00
