     Pressure (Pa)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.4500000000E+03    0.1259618174E+00    0.6462833891E+00
    0.4700000000E+03    0.1283626837E+00    0.6477704959E+00
    0.4900000000E+03    0.1306591705E+00    0.6491495610E+00
    0.1000000000E+03    0.5467511676E-01    0.5506401813E+00
    0.3000000000E+03    0.1037727052E+00    0.6297433641E+00
    0.5000000000E+03    0.1317703571E+00    0.6498023294E+00
    0.7000000000E+03    0.1498551014E+00    0.6593041807E+00
    0.9000000000E+03    0.1624754904E+00    0.6649645499E+00
    0.1100000000E+04    0.1717691026E+00    0.6687763898E+00
    0.1300000000E+04    0.1788892321E+00    0.6715486798E+00
    0.1500000000E+04    0.1845123251E+00    0.6736744961E+00
    0.1700000000E+04    0.1890610828E+00    0.6753688603E+00
    0.1900000000E+04    0.1928131147E+00    0.6767597699E+00
    0.2100000000E+04    0.1959582051E+00    0.6779284187E+00
    0.2300000000E+04    0.1986304586E+00    0.6789289312E+00
    0.2500000000E+04    0.2009273001E+00    0.6797988546E+00
    0.2700000000E+04    0.2029211966E+00    0.6805651031E+00
    0.2900000000E+04    0.2046671573E+00    0.6812475054E+00
    0.3100000000E+04    0.2062076843E+00    0.6818610135E+00
    0.3300000000E+04    0.2075761308E+00    0.6824171303E+00
    0.3500000000E+04    0.2087990327E+00    0.6829248606E+00
    0.3700000000E+04    0.2098977628E+00    0.6833913618E+00
    0.3900000000E+04    0.2108897259E+00    0.6838224007E+00
    0.4100000000E+04    0.2117892369E+00    0.6842226795E+00
    0.4300000000E+04    0.2126081761E+00    0.6845960745E+00
    0.4500000000E+04    0.2133564844E+00    0.6849458118E+00
    0.4700000000E+04    0.2140425426E+00    0.6852746006E+00
    0.4900000000E+04    0.2146734651E+00    0.6855847342E+00
    0.1000000000E+04    0.1674510014E+00    0.6670365666E+00
    0.3000000000E+04    0.2054608323E+00    0.6815620844E+00
    0.5000000000E+04    0.2149701851E+00    0.6857334280E+00
    0.7000000000E+04    0.2191048635E+00    0.6880801952E+00
    0.9000000000E+04    0.2213254711E+00    0.6897237680E+00
    0.1100000000E+05    0.2226565181E+00    0.6910051681E+00
    0.1300000000E+05    0.2235066361E+00    0.6920681565E+00
    0.1500000000E+05    0.2240698909E+00    0.6929856034E+00
    0.1700000000E+05    0.2244497990E+00    0.6937991611E+00
    0.1900000000E+05    0.2247063747E+00    0.6945347489E+00
    0.2100000000E+05    0.2248766673E+00    0.6952095502E+00
    0.2300000000E+05    0.2249846998E+00    0.6958355292E+00
    0.2500000000E+05    0.2250466757E+00    0.6964213487E+00
    0.2700000000E+05    0.2250738832E+00    0.6969734833E+00
    0.2900000000E+05    0.2250744020E+00    0.6974969024E+00
    0.3100000000E+05    0.2250541484E+00    0.6979955055E+00
    0.3300000000E+05    0.2250175408E+00    0.6984724115E+00
    0.3500000000E+05    0.2249679348E+00    0.6989301560E+00
    0.3700000000E+05    0.2249079170E+00    0.6993708300E+00
    0.3900000000E+05    0.2248395069E+00    0.6997961798E+00
    0.4100000000E+05    0.2247642998E+00    0.7002076798E+00
    0.4300000000E+05    0.2246835683E+00    0.7006065873E+00
    0.4500000000E+05    0.2245983370E+00    0.7009939839E+00
    0.4700000000E+05    0.2245094377E+00    0.7013708075E+00
    0.4900000000E+05    0.2244175501E+00    0.7017378775E+00
    0.1000000000E+05    0.2220691850E+00    0.6903983211E+00
    0.3000000000E+05    0.2250665664E+00    0.6977490954E+00
    0.5000000000E+05    0.2243706645E+00    0.7019179833E+00
    0.7000000000E+05    0.2233701557E+00    0.7051450679E+00
    0.9000000000E+05    0.2223567988E+00    0.7078765904E+00
    0.1100000000E+06    0.2213831710E+00    0.7102900759E+00
    0.1300000000E+06    0.2204580432E+00    0.7124771206E+00
    0.1500000000E+06    0.2195797056E+00    0.7144922470E+00
    0.1700000000E+06    0.2187439537E+00    0.7163710150E+00
    0.1900000000E+06    0.2179463185E+00    0.7181381430E+00
    0.2100000000E+06    0.2171827013E+00    0.7198116412E+00
    0.2300000000E+06    0.2164495145E+00    0.7214051156E+00
    0.2500000000E+06    0.2157436673E+00    0.7229291449E+00
    0.2700000000E+06    0.2150625061E+00    0.7243921482E+00
    0.2900000000E+06    0.2144037491E+00    0.7258009576E+00
    0.3100000000E+06    0.2137654261E+00    0.7271612079E+00
    0.3300000000E+06    0.2131458269E+00    0.7284776125E+00
    0.3500000000E+06    0.2125434589E+00    0.7297541616E+00
    0.3700000000E+06    0.2119570122E+00    0.7309942690E+00
    0.3900000000E+06    0.2113853312E+00    0.7322008826E+00
    0.4100000000E+06    0.2108273908E+00    0.7333765691E+00
    0.4300000000E+06    0.2102822778E+00    0.7345235798E+00
    0.4500000000E+06    0.2097491742E+00    0.7356439024E+00
    0.4700000000E+06    0.2092273450E+00    0.7367393025E+00
    0.4900000000E+06    0.2087161263E+00    0.7378113570E+00
    0.1000000000E+06    0.2218640516E+00    0.7091161625E+00
    0.3000000000E+06    0.2140821458E+00    0.7264868390E+00
    0.5000000000E+06    0.2084643058E+00    0.7383390775E+00
    0.7000000000E+06    0.2038646014E+00    0.7479467890E+00
    0.9000000000E+06    0.1998832437E+00    0.7562318062E+00
    0.1100000000E+07    0.1963294634E+00    0.7636135017E+00
    0.1300000000E+07    0.1930948114E+00    0.7703253640E+00
    0.1500000000E+07    0.1901106437E+00    0.7765135076E+00
    0.1700000000E+07    0.1873302262E+00    0.7822767117E+00
    0.1900000000E+07    0.1847200163E+00    0.7876855414E+00
    0.2100000000E+07    0.1822549552E+00    0.7927925406E+00
    0.2300000000E+07    0.1799157231E+00    0.7976381210E+00
    0.2500000000E+07    0.1776870417E+00    0.8022541820E+00
    0.2700000000E+07    0.1755565736E+00    0.8066664468E+00
    0.2900000000E+07    0.1735141794E+00    0.8108960316E+00
    0.3100000000E+07    0.1715514010E+00    0.8149605351E+00
    0.3300000000E+07    0.1696610915E+00    0.8188748172E+00
    0.3500000000E+07    0.1678371441E+00    0.8226515671E+00
    0.3700000000E+07    0.1660742890E+00    0.8263017293E+00
    0.3900000000E+07    0.1643679395E+00    0.8298348259E+00
    0.4100000000E+07    0.1627140717E+00    0.8332592069E+00
    0.4300000000E+07    0.1611091316E+00    0.8365822456E+00
    0.4500000000E+07    0.1595499599E+00    0.8398104941E+00
    0.4700000000E+07    0.1580337326E+00    0.8429498082E+00
    0.4900000000E+07    0.1565579121E+00    0.8460054485E+00
    0.1000000000E+07    0.1980609313E+00    0.7600182181E+00
    0.3000000000E+07    0.1725233121E+00    0.8129479331E+00
    0.5000000000E+07    0.1558344297E+00    0.8475033928E+00
    0.7000000000E+07    0.1430295738E+00    0.8740154787E+00
    0.9000000000E+07    0.1325883794E+00    0.8956344003E+00
    0.1100000000E+08    0.1237849249E+00    0.9138631289E+00
    0.1300000000E+08    0.1161998278E+00    0.9295697668E+00
    0.1500000000E+08    0.1095628514E+00    0.9433136535E+00
    0.1700000000E+08    0.1036870743E+00    0.9554816785E+00
    0.1900000000E+08    0.9843662725E-01    0.9663550702E+00
    0.2100000000E+08    0.9370906654E-01    0.9761458770E+00
    0.2300000000E+08    0.8942494996E-01    0.9850185429E+00
    0.2500000000E+08    0.8552128603E-01    0.9931034638E+00
    0.2700000000E+08    0.8194721652E-01    0.1000505923E+01
    0.2900000000E+08    0.7866105924E-01    0.1007312210E+01
    0.3100000000E+08    0.7562821734E-01    0.1013593951E+01
    0.3300000000E+08    0.7281966168E-01    0.1019411245E+01
    0.3500000000E+08    0.7021080427E-01    0.1024814999E+01
    0.3700000000E+08    0.6778064583E-01    0.1029848691E+01
    0.3900000000E+08    0.6551111991E-01    0.1034549727E+01
    0.4100000000E+08    0.6338658103E-01    0.1038950502E+01
    0.4300000000E+08    0.6139339983E-01    0.1043079238E+01
    0.4500000000E+08    0.5951963948E-01    0.1046960650E+01
    0.4700000000E+08    0.5775479420E-01    0.1050616493E+01
    0.4900000000E+08    0.5608957605E-01    0.1054066000E+01
    0.1000000000E+08    0.1280127959E+00    0.9051086553E+00
    0.3000000000E+08    0.7711490391E-01    0.1010514653E+01
    0.5000000000E+08    0.5529171393E-01    0.1055718789E+01
    0.7000000000E+08    0.4297986334E-01    0.1081224233E+01
    0.9000000000E+08    0.3507139680E-01    0.1097608811E+01
    0.1100000000E+09    0.2956897056E-01    0.1109009270E+01
    0.1300000000E+09    0.2552461123E-01    0.1117389152E+01
    0.1500000000E+09    0.2242990293E-01    0.1123801609E+01
    0.1700000000E+09    0.1998769361E-01    0.1128862208E+01
    0.1900000000E+09    0.1801276446E-01    0.1132954653E+01
    0.2100000000E+09    0.1638372226E-01    0.1136330436E+01
    0.2300000000E+09    0.1501772845E-01    0.1139161181E+01
    0.2500000000E+09    0.1385634539E-01    0.1141567960E+01
    0.2700000000E+09    0.1285718552E-01    0.1143638596E+01
    0.2900000000E+09    0.1198876666E-01    0.1145438318E+01
    0.3100000000E+09    0.1122722455E-01    0.1147016572E+01
    0.3300000000E+09    0.1055414541E-01    0.1148411511E+01
    0.3500000000E+09    0.9955097615E-02    0.1149653039E+01
    0.3700000000E+09    0.9418613106E-02    0.1150764919E+01
    0.3900000000E+09    0.8935465722E-02    0.1151766267E+01
    0.4100000000E+09    0.8498150297E-02    0.1152672637E+01
    0.4300000000E+09    0.8100500309E-02    0.1153496805E+01
    0.4500000000E+09    0.7737402954E-02    0.1154249367E+01
    0.4700000000E+09    0.7404583899E-02    0.1154939181E+01
    0.4900000000E+09    0.7098442638E-02    0.1155573706E+01
    0.1000000000E+09    0.3209318642E-01    0.1103779284E+01
