     Pressure (Pa)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.4900000000E+04    0.4564871055E+00    0.3430723773E+00
    0.1000000000E+04    0.5018087430E+00    0.2399521832E+00
    0.3000000000E+04    0.4746788723E+00    0.3095606794E+00
    0.5000000000E+04    0.4556882381E+00    0.3444740784E+00
    0.7000000000E+04    0.4419560246E+00    0.3679820775E+00
    0.9000000000E+04    0.4312954438E+00    0.3856519000E+00
    0.1100000000E+05    0.4226265211E+00    0.3997546848E+00
    0.1300000000E+05    0.4153489942E+00    0.4114494325E+00
    0.1500000000E+05    0.4090964746E+00    0.4214095913E+00
    0.1700000000E+05    0.4036293284E+00    0.4300616465E+00
    0.1900000000E+05    0.3987824144E+00    0.4376928657E+00
    0.2100000000E+05    0.3944371920E+00    0.4445059592E+00
    0.2300000000E+05    0.3905057489E+00    0.4506492779E+00
    0.2500000000E+05    0.3869211221E+00    0.4562346242E+00
    0.2700000000E+05    0.3836311580E+00    0.4613483184E+00
    0.2900000000E+05    0.3805944643E+00    0.4660583708E+00
    0.3100000000E+05    0.3777776547E+00    0.4704192988E+00
    0.3300000000E+05    0.3751534203E+00    0.4744754585E+00
    0.3500000000E+05    0.3726991479E+00    0.4782634089E+00
    0.3700000000E+05    0.3703959086E+00    0.4818136279E+00
    0.3900000000E+05    0.3682277042E+00    0.4851517815E+00
    0.4100000000E+05    0.3661808965E+00    0.4882996792E+00
    0.4300000000E+05    0.3642437681E+00    0.4912760041E+00
    0.4500000000E+05    0.3624061813E+00    0.4940968784E+00
    0.4700000000E+05    0.3606593085E+00    0.4967763073E+00
    0.4900000000E+05    0.3589954178E+00    0.4993265307E+00
    0.1000000000E+05    0.4267568924E+00    0.3930610125E+00
    0.3000000000E+05    0.3791604049E+00    0.4682794964E+00
    0.5000000000E+05    0.3581924310E+00    0.5005566031E+00
    0.7000000000E+05    0.3451949386E+00    0.5204129789E+00
    0.9000000000E+05    0.3359900004E+00    0.5344217836E+00
    0.1100000000E+06    0.3289743379E+00    0.5450740616E+00
    0.1300000000E+06    0.3233700058E+00    0.5535703147E+00
    0.1500000000E+06    0.3187437569E+00    0.5605761683E+00
    0.1700000000E+06    0.3148310547E+00    0.5664967699E+00
    0.1900000000E+06    0.3114593135E+00    0.5715958135E+00
    0.2100000000E+06    0.3085101470E+00    0.5760538440E+00
    0.2300000000E+06    0.3058990872E+00    0.5799994847E+00
    0.2500000000E+06    0.3035639214E+00    0.5835273514E+00
    0.2700000000E+06    0.3014576117E+00    0.5867089053E+00
    0.2900000000E+06    0.2995438034E+00    0.5895993280E+00
    0.3100000000E+06    0.2977938666E+00    0.5922420417E+00
    0.3300000000E+06    0.2961848882E+00    0.5946717744E+00
    0.3500000000E+06    0.2946982697E+00    0.5969166976E+00
    0.3700000000E+06    0.2933187271E+00    0.5989999499E+00
    0.3900000000E+06    0.2920335613E+00    0.6009407475E+00
    0.4100000000E+06    0.2908321171E+00    0.6027552066E+00
    0.4300000000E+06    0.2897053752E+00    0.6044569640E+00
    0.4500000000E+06    0.2886456398E+00    0.6060576510E+00
    0.4700000000E+06    0.2876462974E+00    0.6075672606E+00
    0.4900000000E+06    0.2867016261E+00    0.6089944350E+00
    0.1000000000E+06    0.3322684625E+00    0.5400748359E+00
    0.3000000000E+06    0.2986498983E+00    0.5909493029E+00
    0.5000000000E+06    0.2862482105E+00    0.6096794975E+00
    0.7000000000E+06    0.2791223738E+00    0.6204533024E+00
    0.9000000000E+06    0.2743001506E+00    0.6277568025E+00
    0.1100000000E+07    0.2707362495E+00    0.6331651384E+00
    0.1300000000E+07    0.2679518455E+00    0.6373993245E+00
    0.1500000000E+07    0.2656913643E+00    0.6408440790E+00
    0.1700000000E+07    0.2638038610E+00    0.6437265960E+00
    0.1900000000E+07    0.2621934887E+00    0.6461911437E+00
    0.2100000000E+07    0.2607959711E+00    0.6483344818E+00
    0.2300000000E+07    0.2595663236E+00    0.6502243419E+00
    0.2500000000E+07    0.2584719625E+00    0.6519097954E+00
    0.2700000000E+07    0.2574886096E+00    0.6534274153E+00
    0.2900000000E+07    0.2565977423E+00    0.6548051132E+00
    0.3100000000E+07    0.2557849412E+00    0.6560646239E+00
    0.3300000000E+07    0.2550387855E+00    0.6572231686E+00
    0.3500000000E+07    0.2543500917E+00    0.6582945996E+00
    0.3700000000E+07    0.2537113772E+00    0.6592902080E+00
    0.3900000000E+07    0.2531164731E+00    0.6602193059E+00
    0.4100000000E+07    0.2525602403E+00    0.6610896538E+00
    0.4300000000E+07    0.2520383573E+00    0.6619077803E+00
    0.4500000000E+07    0.2515471589E+00    0.6626792243E+00
    0.4700000000E+07    0.2510835133E+00    0.6634087210E+00
    0.4900000000E+07    0.2506447249E+00    0.6641003475E+00
    0.1000000000E+07    0.2723983058E+00    0.6306415482E+00
    0.3000000000E+07    0.2561823573E+00    0.6554484752E+00
    0.5000000000E+07    0.2504339103E+00    0.6644330819E+00
    0.7000000000E+07    0.2470911071E+00    0.6697530385E+00
    0.9000000000E+07    0.2447738228E+00    0.6734992764E+00
    0.1100000000E+08    0.2430119761E+00    0.6763872341E+00
    0.1300000000E+08    0.2415937691E+00    0.6787406795E+00
    0.1500000000E+08    0.2404071756E+00    0.6807315959E+00
    0.1700000000E+08    0.2393863417E+00    0.6824615016E+00
    0.1900000000E+08    0.2384895292E+00    0.6839949976E+00
    0.2100000000E+08    0.2376887456E+00    0.6853755795E+00
    0.2300000000E+08    0.2369643701E+00    0.6866338504E+00
    0.2500000000E+08    0.2363021546E+00    0.6877921158E+00
    0.2700000000E+08    0.2356914469E+00    0.6888671114E+00
    0.2900000000E+08    0.2351240875E+00    0.6898717015E+00
    0.3100000000E+08    0.2345936963E+00    0.6908159798E+00
    0.3300000000E+08    0.2340951948E+00    0.6917080066E+00
    0.3500000000E+08    0.2336244786E+00    0.6925543181E+00
    0.3700000000E+08    0.2331781849E+00    0.6933602860E+00
    0.3900000000E+08    0.2327535257E+00    0.6941303775E+00
    0.4100000000E+08    0.2323481649E+00    0.6948683469E+00
    0.4300000000E+08    0.2319601264E+00    0.6955773797E+00
    0.4500000000E+08    0.2315877240E+00    0.6962602014E+00
    0.4700000000E+08    0.2312295078E+00    0.6969191622E+00
    0.4900000000E+08    0.2308842224E+00    0.6975563027E+00
    0.1000000000E+08    0.2438400634E+00    0.6750252045E+00
    0.3000000000E+08    0.2348546144E+00    0.6903508350E+00
    0.5000000000E+08    0.2307160813E+00    0.6978672565E+00
    0.7000000000E+08    0.2278273892E+00    0.7032760742E+00
    0.9000000000E+08    0.2255289464E+00    0.7076601894E+00
    0.1100000000E+09    0.2235802677E+00    0.7114240179E+00
    0.1300000000E+09    0.2218659372E+00    0.7147653299E+00
    0.1500000000E+09    0.2203212362E+00    0.7177967416E+00
    0.1700000000E+09    0.2189060046E+00    0.7205890431E+00
    0.1900000000E+09    0.2175934763E+00    0.7231899385E+00
    0.2100000000E+09    0.2163648379E+00    0.7256332802E+00
    0.2300000000E+09    0.2152063115E+00    0.7279440682E+00
    0.2500000000E+09    0.2141074717E+00    0.7301413599E+00
    0.2700000000E+09    0.2130602167E+00    0.7322400631E+00
    0.2900000000E+09    0.2120581102E+00    0.7342520912E+00
    0.3100000000E+09    0.2110959426E+00    0.7361871383E+00
    0.3300000000E+09    0.2101694299E+00    0.7380532151E+00
    0.3500000000E+09    0.2092750003E+00    0.7398570295E+00
    0.3700000000E+09    0.2084096402E+00    0.7416042642E+00
    0.3900000000E+09    0.2075707801E+00    0.7432997826E+00
    0.4100000000E+09    0.2067562083E+00    0.7449477848E+00
    0.4300000000E+09    0.2059640056E+00    0.7465519273E+00
    0.4500000000E+09    0.2051924937E+00    0.7481154165E+00
    0.4700000000E+09    0.2044401956E+00    0.7496410824E+00
    0.4900000000E+09    0.2037058029E+00    0.7511314380E+00
    0.1000000000E+09    0.2245197771E+00    0.7096044772E+00
