# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,6.147696429999999906e-02,2.341598600000000061e-03,1.065810789999999987e-02,4.059571000000000100e-04,nan
5.000000000000000278e-02,3.027969643000000266e-01,9.588620399999999225e-03,5.249515419999999793e-02,1.662355199999999977e-03,nan
1.000000000000000056e-01,5.899916070999999818e-01,2.398295099999999888e-02,1.022853729000000045e-01,4.157864399999999967e-03,nan
5.000000000000000000e-01,2.058174642900000073e+00,5.786251600000000272e-02,3.568206026999999891e-01,1.003148000000000060e-02,nan
1.000000000000000000e+00,2.794840892899999929e+00,9.050709400000000668e-03,4.845345925999999803e-01,1.569098899999999980e-03,nan
5.000000000000000000e+00,3.715618214300000055e+00,1.979546470000000113e-02,6.441674594999999837e-01,3.431890300000000043e-03,nan
1.000000000000000000e+01,3.861431249999999871e+00,1.422058860000000036e-02,6.694467016999999798e-01,2.465388000000000215e-03,nan
5.000000000000000000e+01,3.968965357100000091e+00,5.234883400000000207e-03,6.880896214999999705e-01,9.075586999999999543e-04,nan
1.000000000000000000e+02,3.985154464299999866e+00,2.288767499999999882e-03,6.908962866000000203e-01,3.967978999999999842e-04,nan
5.000000000000000000e+02,3.997246071400000211e+00,1.249191499999999927e-03,6.929925783999999478e-01,2.165691999999999932e-04,nan
1.000000000000000000e+03,3.997837500000000155e+00,2.026548700000000217e-03,6.930951129000000321e-01,3.513376999999999820e-04,nan
5.000000000000000000e+03,3.999867678599999810e+00,2.995202000000000194e-04,6.934470798999999852e-01,5.192709999999999958e-05,nan
1.000000000000000000e+04,3.999940714300000089e+00,7.073530000000000019e-05,6.934597419000000373e-01,1.226319999999999975e-05,nan
5.000000000000000000e+04,3.999988571399999859e+00,2.447890000000000038e-05,6.934680387999999640e-01,4.243799999999999924e-06,nan
1.000000000000000000e+05,3.999933035699999806e+00,1.158582999999999949e-04,6.934584107000000275e-01,2.008610000000000069e-05,nan
5.000000000000000000e+05,3.999746071400000158e+00,4.107237000000000127e-04,6.934259971999999772e-01,7.120610000000000253e-05,nan
1.000000000000000000e+06,3.999902857099999931e+00,1.978381999999999992e-04,6.934531787000000058e-01,3.429869999999999740e-05,nan
5.000000000000000000e+06,3.999870714300000074e+00,1.876516000000000111e-04,6.934476062000000107e-01,3.253270000000000109e-05,nan
1.000000000000000000e+07,3.999873035699999857e+00,2.084246999999999901e-04,6.934480085999999988e-01,3.613409999999999680e-05,nan
5.000000000000000000e+07,3.999977678600000086e+00,6.196429999999999896e-05,6.934661503000000282e-01,1.074259999999999943e-05,nan
1.000000000000000000e+08,4.000000000000000000e+00,0.000000000000000000e+00,6.934700201000000286e-01,0.000000000000000000e+00,nan
