# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,1.250000000000000102e-06,1.854800000000000012e-06,2.167000000000000015e-07,3.216000000000000210e-07,nan
5.000000000000000278e-02,4.821400000000000120e-06,3.469999999999999811e-06,8.359000000000000139e-07,6.015999999999999872e-07,nan
1.000000000000000056e-01,8.928599999999999522e-06,2.932699999999999890e-06,1.547900000000000037e-06,5.083999999999999732e-07,nan
5.000000000000000000e-01,5.124999999999999890e-05,1.098989999999999959e-05,8.885100000000000701e-06,1.905299999999999995e-06,nan
1.000000000000000000e+00,9.107139999999999680e-05,2.052879999999999901e-05,1.578880000000000035e-05,3.559000000000000145e-06,nan
5.000000000000000000e+00,5.058928999999999553e-04,8.317100000000000380e-06,8.770540000000000226e-05,1.441899999999999908e-06,nan
1.000000000000000000e+01,9.880356999999999768e-04,3.144560000000000264e-05,1.712933000000000088e-04,5.451699999999999828e-06,nan
5.000000000000000000e+01,5.001428599999999808e-03,2.659226000000000211e-04,8.670852000000000377e-04,4.610230000000000073e-05,nan
1.000000000000000000e+02,9.873750000000000582e-03,2.761339999999999823e-04,1.711787399999999907e-03,4.787269999999999991e-05,nan
5.000000000000000000e+02,4.920517860000000326e-02,1.536004600000000090e-03,8.530578999999999940e-03,2.662933000000000140e-04,nan
1.000000000000000000e+03,9.582285710000000567e-02,1.162766100000000007e-03,1.661256969999999958e-02,2.015859000000000108e-04,nan
5.000000000000000000e+03,4.599742856999999852e-01,1.266750409999999917e-02,7.974459429999999904e-02,2.196133600000000057e-03,nan
1.000000000000000000e+04,8.518308929000000251e-01,1.818845020000000104e-02,1.476797965999999962e-01,3.153286200000000004e-03,nan
5.000000000000000000e+04,2.405654642900000084e+00,4.447837610000000136e-02,4.170623433999999796e-01,7.711105099999999817e-03,nan
1.000000000000000000e+05,3.025570357099999885e+00,3.105262430000000143e-02,5.245355841000000074e-01,5.383515999999999649e-03,nan
5.000000000000000000e+05,3.765939642899999829e+00,1.314863999999999963e-02,6.528915600000000374e-01,2.279546899999999789e-03,nan
1.000000000000000000e+06,3.871753035699999845e+00,7.749375699999999992e-03,6.712361638999999602e-01,1.343489900000000101e-03,nan
5.000000000000000000e+06,3.925938928599999933e+00,4.528052799999999697e-03,6.806302369000000185e-01,7.850172000000000096e-04,nan
1.000000000000000000e+07,3.937676428600000111e+00,5.085428500000000081e-03,6.826651379999999492e-01,8.816480999999999927e-04,nan
5.000000000000000000e+07,3.986537857100000082e+00,2.319003200000000105e-03,6.911361219999999639e-01,4.020397999999999789e-04,nan
1.000000000000000000e+08,3.998202321399999981e+00,9.164715999999999618e-04,6.931583610999999534e-01,1.588864000000000107e-04,nan
